-- Logs begin at Mon 2022-09-26 02:18:15 UTC, end at Mon 2022-09-26 05:41:10 UTC. --
Sep 26 05:28:03 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 26 05:28:04 ubuntu dstat.sh[72662]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 26 05:28:04 ubuntu dstat.sh[72662]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 26 05:31:22 ubuntu dstat.sh[72662]: 26-09 05:31:22| 27   6  57  10   1|1340M 1016M  194M 5194M|  13k 6313 |   0  4804k|   0   522 |5155  8414 |2.88 2.16 1.28|1.0 1.0  28|   0     0 |   0     0 |  9   38    0   38    0
Sep 26 05:31:23 ubuntu dstat.sh[72662]: 26-09 05:31:23| 30   6  44  20   0|1378M  976M  194M 5195M|  13k 6895 |   0  4947k|   0   552 |5209  8981 |2.88 2.16 1.28|1.0 1.0  33|   0     0 |   0     0 |  9   38    0   38    0
Sep 26 05:31:24 ubuntu dstat.sh[72662]: 26-09 05:31:24| 31   5  44  17   0|1311M 1042M  194M 5196M|  24k 9636 |   0  4348k|   0   480 |5229  8954 |2.88 2.16 1.28|3.0   0  17|   0     0 |   0     0 |  9   38    0   38    0
Sep 26 05:31:25 ubuntu dstat.sh[72662]: 26-09 05:31:25| 34   5  50  12   0|1361M  992M  195M 5196M|  32k   23k|   0  4096k|   0   501 |4630  8423 |2.89 2.18 1.28|1.0 1.0  11|   0     0 |   0     0 |  9   40    0   36    0
Sep 26 05:31:26 ubuntu dstat.sh[72662]: 26-09 05:31:26| 43   4  48   4   0|1239M 1115M  195M 5196M|  19k   12k|   0  1592k|   0   180 |2403  3589 |2.89 2.18 1.28|2.0   0 7.0|   0     0 |   0     0 |  9   34    0   36    0
Sep 26 05:31:27 ubuntu dstat.sh[72662]: 26-09 05:31:27| 45   5  49   0   0|1331M 1023M  195M 5196M|8775  1619 |   0   380k|   0  20.0 |1268  1271 |2.89 2.18 1.28|2.0   0 1.0|   0     0 |   0     0 |  9   34    0   35    0
Sep 26 05:31:28 ubuntu dstat.sh[72662]: 26-09 05:31:28| 35   8  45  12   0|1377M  975M  195M 5196M| 196k  188k|   0  4860k|   0   777 |7224    13k|2.89 2.18 1.28|4.0   0 2.0|   0     0 |   0     0 |  9   38    0   35    0
Sep 26 05:31:29 ubuntu dstat.sh[72662]: 26-09 05:31:29| 34   6  45  13   0|1307M 1046M  195M 5196M| 204k  197k|   0  5464k|   0   859 |7003    13k|2.89 2.18 1.28|5.0 1.0 2.0|   0     0 |   0     0 |  9   38    0   31    0
Sep 26 05:31:30 ubuntu dstat.sh[72662]: 26-09 05:31:30| 31   5  51  12   1|1358M  994M  196M 5196M| 133k  126k|   0  5523k|   0   863 |4860    10k|2.98 2.21 1.30|2.0   0   0|   0     0 |   0     0 |  9   38    0   31    0
Sep 26 05:31:31 ubuntu dstat.sh[72662]: 26-09 05:31:31| 36  10  49   5   0|1303M 1049M  196M 5196M|  80k   74k|   0  2290k|   0   371 |3719  7206 |2.98 2.21 1.30|1.0   0  99|   0     0 |   0     0 |  9   34    0   27    0
Sep 26 05:31:32 ubuntu dstat.sh[72662]: 26-09 05:31:32| 23   3  74   0   0|1257M 1094M  196M 5196M|7037  1618 |   0   435k|   0  23.0 |1142  1295 |2.98 2.21 1.30|1.0   0 2.0|   0     0 |   0     0 |  9   34    0   27    0
Sep 26 05:31:33 ubuntu dstat.sh[72662]: 26-09 05:31:33| 21   4  74   0   0|1301M 1051M  196M 5196M|7389  1621 |   0   600k|   0  23.0 |1178  1390 |2.98 2.21 1.30|1.0   0 3.0|   0     0 |   0     0 |  9   34    0   27    0
Sep 26 05:31:34 ubuntu dstat.sh[72662]: 26-09 05:31:34| 24   3  72   2   0|1231M 1121M  196M 5196M|7550  1621 |   0  7042k|   0   403 |2154  2814 |2.98 2.21 1.30|1.0   0 2.0|   0     0 |   0     0 |  9   34    0   23    0
Sep 26 05:31:35 ubuntu dstat.sh[72662]: 26-09 05:31:35| 23   3  72   1   0|1282M 1070M  196M 5196M|9156  1510 |   0  7332k|   0   417 |2239  2906 |2.82 2.19 1.30|1.0   0   0|   0     0 |   0     0 |  9   34    0   23    0
Sep 26 05:31:36 ubuntu dstat.sh[72662]: 26-09 05:31:36| 24   3  70   2   0|1210M 1141M  196M 5196M|  10k 1662 |   0  7069k|   0   415 |2471  3174 |2.82 2.19 1.30|1.0   0 2.0|   0     0 |   0     0 |  9   34    0   21    0
Sep 26 05:31:37 ubuntu dstat.sh[72662]: 26-09 05:31:37| 22   4  72   1   0|1254M 1098M  196M 5196M|7880  1620 |   0  6003k|   0   332 |1975  2578 |2.82 2.19 1.30|1.0   0 1.0|   0     0 |   0     0 |  9   34    0   21    0
Sep 26 05:31:38 ubuntu dstat.sh[72662]: 26-09 05:31:38| 23   3  74   0   0|1303M 1048M  196M 5196M|  11k 1662 |   0     0 |   0     0 |1034  1090 |2.82 2.19 1.30|1.0   0 1.0|   0     0 |   0     0 |  9   34    0   21    0
Sep 26 05:31:39 ubuntu dstat.sh[72662]: 26-09 05:31:39| 23   3  73   1   0|1223M 1129M  196M 5197M|9943  1620 |   0   544k|   0  35.0 |1147  1597 |2.82 2.19 1.30|1.0   0 2.0|   0     0 |   0     0 |  9   34    0   21    0
Sep 26 05:31:40 ubuntu dstat.sh[72662]: 26-09 05:31:40| 22   4  73   0   0|1232M 1120M  196M 5197M|  17k 1568 |   0   889k|   0  66.1 |1137  1118 |2.68 2.17 1.30|1.0   0 2.0|   0     0 |   0     0 |  9   34    0   21    0
Sep 26 05:31:41 ubuntu dstat.sh[72662]: 26-09 05:31:41| 22   3  74   0   0|1297M 1055M  196M 5197M|8206  1619 |   0     0 |   0     0 |1016  1109 |2.68 2.17 1.30|1.0   0 1.0|   0     0 |   0     0 |  9   34    0   21    0
Sep 26 05:31:42 ubuntu dstat.sh[72662]: 26-09 05:31:42| 24   3  74   0   0|1224M 1127M  196M 5197M|8561  1620 |   0     0 |   0     0 |1004  1095 |2.68 2.17 1.30|1.0   0 1.0|   0     0 |   0     0 |  9   34    0   17    0
Sep 26 05:31:43 ubuntu dstat.sh[72662]: 26-09 05:31:43| 22   4  73   0   0|1278M 1073M  196M 5197M|8799  1619 |   0     0 |   0     0 | 887  1221 |2.68 2.17 1.30|2.0   0 3.0|   0     0 |   0     0 |  9   34    0   17    0
Sep 26 05:31:44 ubuntu dstat.sh[72662]: 26-09 05:31:44| 22   4  74   0   0|1252M 1099M  196M 5197M|8997  1617 |   0     0 |   0     0 |1041  1183 |2.68 2.17 1.30|2.0   0 2.0|   0     0 |   0     0 |  9   34    0   14    0
Sep 26 05:31:45 ubuntu dstat.sh[72662]: 26-09 05:31:45| 22   3  73   0   0|1303M 1048M  196M 5197M|  10k 1620 |   0  1240k|   0   124 |1329  1276 |2.54 2.15 1.29|2.0   0 1.0|   0     0 |   0     0 |  9   34    0   14    0
Sep 26 05:31:46 ubuntu dstat.sh[72662]: 26-09 05:31:46| 16  11  73   0   0|1205M 1146M  196M 5197M|8546  1622 |   0    80k|   0  1.00 |1826  2748 |2.54 2.15 1.29|4.0   0 193|   0     0 |   0     0 |  9   34    0   12    0
Sep 26 05:31:47 ubuntu dstat.sh[72662]: 26-09 05:31:47| 11  19  69   0   0|1205M 1146M  196M 5197M|9737  1620 |   0   720k|   0  9.00 |2712  4149 |2.54 2.15 1.29|3.0   0 394|   0     0 |   0     0 |  9   34    0   12    0
Sep 26 05:31:48 ubuntu dstat.sh[72662]: 26-09 05:31:48| 15  22  63   0   0|1203M 1148M  196M 5197M|9248  2761 |   0   252k|   0  6.00 |3172  7798 |2.54 2.15 1.29|1.0   0 431|   0     0 |   0     0 |  9   34    0   12    0
Sep 26 05:31:49 ubuntu dstat.sh[72662]: 26-09 05:31:49|  8  21  69   0   0|1203M 1148M  196M 5197M|9047  1620 |   0  1468k|   0  44.0 |2987  4619 |2.54 2.15 1.29|2.0   0 388|   0     0 |   0     0 |  9   34    0   12    0
Sep 26 05:31:50 ubuntu dstat.sh[72662]: 26-09 05:31:50| 10  20  69   0   0|1201M 1150M  196M 5197M|7938  1620 |   0  1728k|   0  32.0 |2728  4083 |2.50 2.15 1.30|2.0   0 381|   0     0 |   0     0 |  9   34    0   12    0
Sep 26 05:31:51 ubuntu dstat.sh[72662]: 26-09 05:31:51| 11  21  67   0   0|1211M 1140M  196M 5197M|  17k 1565 |   0   800k|   0  10.0 |2848  4456 |2.50 2.15 1.30|2.0   0 395|   0     0 |   0     0 |  9   34    0   12    0
Sep 26 05:31:52 ubuntu dstat.sh[72662]: 26-09 05:31:52|  9  20  70   0   0|1211M 1140M  196M 5197M|  12k 1620 |   0   576k|   0  8.00 |2646  4000 |2.50 2.15 1.30|2.0   0 362|   0     0 |   0     0 |  9   34    0   12    0
Sep 26 05:31:53 ubuntu dstat.sh[72662]: 26-09 05:31:53| 11  19  71   0   0|1211M 1140M  196M 5197M|  10k 1620 |   0    96k|   0  6.00 |2727  4192 |2.50 2.15 1.30|1.0   0 383|   0     0 |   0     0 |  9   34    0   12    0
Sep 26 05:31:54 ubuntu dstat.sh[72662]: 26-09 05:31:54| 10  19  69   0   0|1202M 1149M  196M 5197M|8232  1512 |   0   268k|   0  6.00 |2726  4241 |2.50 2.15 1.30|1.0   0 403|   0     0 |   0     0 |  9   34    0    9    0
Sep 26 05:31:55 ubuntu dstat.sh[72662]: 26-09 05:31:55| 17   9  73   0   0|1233M 1118M  196M 5197M|  11k 1620 |   0   868k|   0  17.0 |1661  2141 |2.38 2.13 1.30|1.0   0 129|   0     0 |   0     0 |  9   34    0    9    0
Sep 26 05:31:56 ubuntu dstat.sh[72662]: 26-09 05:31:56| 23   3  74   0   0|1293M 1058M  196M 5197M|  10k 1620 |   0     0 |   0     0 |1045  1101 |2.38 2.13 1.30|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    8    0
Sep 26 05:31:57 ubuntu dstat.sh[72662]: 26-09 05:31:57| 23   3  75   0   0|1218M 1133M  196M 5197M|7813  1622 |   0    16k|   0  1.00 |1070  1152 |2.38 2.13 1.30|2.0   0 2.0|   0     0 |   0     0 |  9   34    0    8    0
Sep 26 05:31:58 ubuntu dstat.sh[72662]: 26-09 05:31:58| 23   3  74   0   0|1274M 1077M  196M 5197M|  10k 1619 |   0     0 |   0     0 | 937  1045 |2.38 2.13 1.30|1.0   0   0|   0     0 |   0     0 |  9   34    0    6    0
Sep 26 05:31:59 ubuntu dstat.sh[72662]: 26-09 05:31:59| 23   2  73   1   0|1304M 1047M  196M 5197M|  10k 1619 |   0   895k|   0  35.0 |1305  1674 |2.38 2.13 1.30|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    6    0
Sep 26 05:32:00 ubuntu dstat.sh[72662]: 26-09 05:32:00| 23   3  74   0   0|1246M 1105M  196M 5197M|7854  1621 |   0   548k|   0  97.1 |1070  1017 |2.27 2.11 1.29|1.0   0 2.0|   0     0 |   0     0 |  9   34    0    6    0
Sep 26 05:32:01 ubuntu dstat.sh[72662]: 26-09 05:32:01| 23   3  74   0   0|1299M 1052M  196M 5197M|8123  1565 |   0     0 |   0     0 | 959  1050 |2.27 2.11 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    6    0
Sep 26 05:32:02 ubuntu dstat.sh[72662]: 26-09 05:32:02| 23   2  74   0   0|1230M 1121M  196M 5197M|9299  1619 |   0    12k|   0  1.00 |1005   994 |2.27 2.11 1.29|1.0   0 2.0|   0     0 |   0     0 |  9   34    0    6    0
Sep 26 05:32:03 ubuntu dstat.sh[72662]: 26-09 05:32:03| 22   4  74   0   0|1294M 1057M  196M 5197M|8955  1514 |   0     0 |   0     0 |1028  1080 |2.27 2.11 1.29|1.0   0 3.0|   0     0 |   0     0 |  9   34    0    6    0
Sep 26 05:32:04 ubuntu dstat.sh[72662]: 26-09 05:32:04| 23   2  74   0   0|1220M 1130M  196M 5197M|8672  1618 |   0   360k|   0  3.00 | 996  1078 |2.27 2.11 1.29|1.0   0 2.0|   0     0 |   0     0 |  9   34    0    5    0
Sep 26 05:32:05 ubuntu dstat.sh[72662]: 26-09 05:32:05| 23   3  74   0   0|1279M 1072M  196M 5197M|9132  1620 |   0     0 |   0     0 |1016  1099 |2.17 2.09 1.29|1.0   0   0|   0     0 |   0     0 |  9   34    0    5    0
Sep 26 05:32:06 ubuntu dstat.sh[72662]: 26-09 05:32:06| 24   2  74   0   0|1206M 1145M  196M 5197M|  18k 1621 |   0    44k|   0  3.00 |1065  1096 |2.17 2.09 1.29|1.0   0 2.0|   0     0 |   0     0 |  9   34    0    5    0
Sep 26 05:32:07 ubuntu dstat.sh[72662]: 26-09 05:32:07| 23   3  74   0   0|1265M 1086M  196M 5197M|9983  1662 |   0     0 |   0     0 |1023  1104 |2.17 2.09 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    5    0
Sep 26 05:32:08 ubuntu dstat.sh[72662]: 26-09 05:32:08| 23   3  74   0   0|1305M 1045M  196M 5197M|  10k 1620 |   0    12k|   0  1.00 |1008  1088 |2.17 2.09 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    5    0
Sep 26 05:32:09 ubuntu dstat.sh[72662]: 26-09 05:32:09| 23   3  74   1   0|1242M 1109M  196M 5197M|7892  1621 |   0   716k|   0  34.0 |1265  1674 |2.17 2.09 1.29|1.0   0 3.0|   0     0 |   0     0 |  9   34    0    5    0
Sep 26 05:32:10 ubuntu dstat.sh[72662]: 26-09 05:32:10| 23   2  74   0   0|1293M 1058M  196M 5197M|7484  1713 |   0     0 |   0     0 | 962  1035 |2.07 2.07 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    5    0
Sep 26 05:32:11 ubuntu dstat.sh[72662]: 26-09 05:32:11| 24   2  74   0   0|1209M 1142M  196M 5197M|7914  1622 |   0   120k|   0  5.01 | 890   976 |2.07 2.07 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    5    0
Sep 26 05:32:12 ubuntu dstat.sh[72662]: 26-09 05:32:12| 22   4  74   0   0|1260M 1091M  196M 5197M|8365  1458 |   0     0 |   0     0 | 812  1034 |2.07 2.07 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    4    0
Sep 26 05:32:13 ubuntu dstat.sh[72662]: 26-09 05:32:13| 23   2  74   0   0|1308M 1043M  196M 5197M|8393  1620 |   0    80k|   0  1.00 | 913  1070 |2.07 2.07 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    4    0
Sep 26 05:32:14 ubuntu dstat.sh[72662]: 26-09 05:32:14| 23   3  74   0   0|1236M 1115M  196M 5197M|8056  1724 |   0   356k|   0  2.00 | 956  1051 |2.07 2.07 1.29|1.0   0 4.0|   0     0 |   0     0 |  9   34    0    3    0
Sep 26 05:32:15 ubuntu dstat.sh[72662]: 26-09 05:32:15| 22   4  74   0   0|1244M 1107M  196M 5197M|9562  1618 |   0    12k|   0  1.00 | 973  1085 |1.99 2.05 1.29|1.0   0 2.0|   0     0 |   0     0 |  9   34    0    3    0
Sep 26 05:32:16 ubuntu dstat.sh[72662]: 26-09 05:32:16| 23   3  74   0   0|1301M 1050M  196M 5197M|  17k 1620 |   0   300k|   0  55.0 |1024  1094 |1.99 2.05 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    3    0
Sep 26 05:32:17 ubuntu dstat.sh[72662]: 26-09 05:32:17| 22   3  74   0   0|1228M 1123M  196M 5197M|9042  1622 |   0    20k|   0  1.00 | 915  1014 |1.99 2.05 1.29|1.0   0 2.0|   0     0 |   0     0 |  9   34    0    3    0
Sep 26 05:32:18 ubuntu dstat.sh[72662]: 26-09 05:32:18| 23   3  74   0   0|1276M 1075M  196M 5197M|8485  1618 |   0    16k|   0  1.00 | 875  1007 |1.99 2.05 1.29|1.0   0   0|   0     0 |   0     0 |  9   34    0    3    0
Sep 26 05:32:19 ubuntu dstat.sh[72662]: 26-09 05:32:19| 22   4  73   1   0|1252M 1099M  196M 5197M|8060  1620 |   0   816k|   0  36.0 |1167  1696 |1.99 2.05 1.29|1.0   0 2.0|   0     0 |   0     0 |  9   34    0    1    0
Sep 26 05:32:20 ubuntu dstat.sh[72662]: 26-09 05:32:20| 23   3  74   0   0|1299M 1052M  196M 5197M|7861  1621 |   0     0 |   0     0 | 991  1103 |1.91 2.03 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    1    0
Sep 26 05:32:21 ubuntu dstat.sh[72662]: 26-09 05:32:21| 16  12  71   0   0|1202M 1149M  196M 5197M|9335  1511 |   0   548k|   0  95.0 |1978  2498 |1.91 2.03 1.29|2.0   0 189|   0     0 |   0     0 |  9   34    0    1    0
Sep 26 05:32:22 ubuntu dstat.sh[72662]: 26-09 05:32:22| 16  11  72   0   0|1218M 1132M  196M 5197M|8502  1620 |   0    48k|   0  4.00 |1831  2539 |1.91 2.03 1.29|1.0   0 195|   0     0 |   0     0 |  9   34    0    1    0
Sep 26 05:32:23 ubuntu dstat.sh[72662]: 26-09 05:32:23| 22   4  74   0   0|1273M 1078M  196M 5197M|9620  1566 |   0   404k|   0  4.00 |1111  1236 |1.91 2.03 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   34    0    1    0
Sep 26 05:32:24 ubuntu dstat.sh[72662]: 26-09 05:32:24| 22   4  73   1   0|1220M 1130M  196M 5197M|  12k 1621 |   0  1237k|   0  57.1 |1303  1401 |1.91 2.03 1.29|1.0   0  12|   0     0 |   0     0 |  9   34    0    1    0
Sep 26 05:32:25 ubuntu dstat.sh[72662]: 26-09 05:32:25| 22   3  74   0   0|1279M 1071M  196M 5197M|7377  1619 |   0     0 |   0     0 |1049  1103 |1.83 2.02 1.28|1.0   0   0|   0     0 |   0     0 |  9   34    0    1    0
Sep 26 05:32:26 ubuntu dstat.sh[72662]: 26-09 05:32:26| 16  15  69   0   0|1202M 1149M  196M 5197M|7785  1620 |   0    36k|   0  3.00 |2132  3148 |1.83 2.02 1.28|1.0   0 276|   0     0 |   0     0 |  9   34    0    1    0
Sep 26 05:32:27 ubuntu dstat.sh[72662]: 26-09 05:32:27| 10  20  70   0   0|1202M 1148M  196M 5197M|8866  1620 |   0    80k|   0  5.00 |2633  4058 |1.83 2.02 1.28|1.0   0 372|   0     0 |   0     0 |  9   34    0    1    0
Sep 26 05:32:28 ubuntu dstat.sh[72662]: 26-09 05:32:28| 10  20  69   0   0|1202M 1149M  196M 5197M|7053  1620 |   0   180k|   0  4.00 |2673  4165 |1.83 2.02 1.28|1.0   0 392|   0     0 |   0     0 |  9   34    0    1    0
Sep 26 05:32:29 ubuntu dstat.sh[72662]: 26-09 05:32:29| 18  25  56   0   0|1221M 1130M  196M 5197M|  40k   13k|   0  1237k|   0  53.0 |3352  5367 |1.83 2.02 1.28|2.0   0 483|   0     0 |   0     0 |  9   34    0    3    0
Sep 26 05:32:30 ubuntu dstat.sh[72662]: 26-09 05:32:30| 52  27  21   0   0|1322M 1028M  196M 5197M|  43k   25k|   0  1397k|   0  79.1 |2840  5702 |2.01 2.05 1.30|5.0 1.0 596|   0     0 |   0     0 |  9   34    0    7    0
Sep 26 05:32:31 ubuntu dstat.sh[72662]: 26-09 05:32:31| 73  16   6   3   0|1447M  885M  197M 5212M|  18k 7192 |2420k   14M|15.0   199 |2871  4398 |2.01 2.05 1.30|3.0 6.0 245|   0     0 |   0     0 |  9   36    0    7    0
Sep 26 05:32:32 ubuntu dstat.sh[72662]: 26-09 05:32:32| 51  14  18  15   0|1532M  796M  196M 5217M|  29k   21k|1159k 8652k|18.0   343 |4335  6838 |2.01 2.05 1.30|4.0 1.0  76|   0     0 |   0     0 |  9   38    0    9    0
Sep 26 05:32:33 ubuntu dstat.sh[72662]: 26-09 05:32:33| 32   6  38  23   1|1537M  788M  196M 5219M|  28k   18k|   0  7377k|   0   528 |5325  9287 |2.01 2.05 1.30|1.0 1.0  41|   0     0 |   0     0 |  9   40    0    9    0
Sep 26 05:32:34 ubuntu dstat.sh[72662]: 26-09 05:32:34| 30   6  39  23   0|1507M  816M  196M 5221M|  16k 9814 |   0  7397k|   0   498 |5214  9102 |2.01 2.05 1.30|5.0   0  37|   0     0 |   0     0 |  9   40    0    9    0
Sep 26 05:32:35 ubuntu dstat.sh[72662]: 26-09 05:32:35| 32   7  40  21   0|1510M  811M  196M 5223M|  17k 9615 |   0  7089k|   0   518 |5324  9112 |2.25 2.10 1.32|1.0 1.0  34|   0     0 |   0     0 |  9   40    0    9    0
Sep 26 05:32:36 ubuntu dstat.sh[72662]: 26-09 05:32:36| 32   6  40  21   0|1512M  806M  197M 5225M|  20k   13k|   0  7904k|   0   596 |5082  9456 |2.25 2.10 1.32|1.0 3.0  26|   0     0 |   0     0 |  9   40    0    9    0
Sep 26 05:32:37 ubuntu dstat.sh[72662]: 26-09 05:32:37| 50  10  22  20   0|1472M  844M  197M 5227M|  16k 9568 |   0  8450k|   0   685 |5691  9959 |2.25 2.10 1.32|2.0 1.0  81|   0     0 |   0     0 |  9   38    0    9    0
Sep 26 05:32:38 ubuntu dstat.sh[72662]: 26-09 05:32:38| 50   9  20  21   0|1522M  792M  197M 5229M|  69k   60k|   0  8044k|   0   589 |5067  8961 |2.25 2.10 1.32|7.0 1.0  31|   0     0 |   0     0 |  9   38    0    9    0
Sep 26 05:32:39 ubuntu dstat.sh[72662]: 26-09 05:32:39| 47  10  26  16   0|1449M  862M  197M 5231M| 268k  250k|   0  8186k|   0   588 |6732    12k|2.25 2.10 1.32|5.0   0 132|   0     0 |   0     0 |  9   38    0    9    0
Sep 26 05:32:40 ubuntu dstat.sh[72662]: 26-09 05:32:40| 40   9  27  23   0|1478M  831M  197M 5233M|  17k 9763 |   0  8957k|   0   697 |5854  9952 |2.47 2.15 1.34|2.0 1.0  68|   0     0 |   0     0 |  9   38    0    9    0
Sep 26 05:32:41 ubuntu dstat.sh[72662]: 26-09 05:32:41| 32   6  42  22   0|1502M  804M  198M 5235M| 162k  157k|   0  8197k|   0   641 |5407    11k|2.47 2.15 1.34|1.0 1.0  15|   0     0 |   0     0 |  9   39    0    9    0
Sep 26 05:32:42 ubuntu dstat.sh[72662]: 26-09 05:32:42| 34   6  41  19   0|1506M  799M  198M 5237M| 539k  532k|   0  7583k|   0   621 |7513    15k|2.47 2.15 1.34|3.0 1.0 9.0|   0     0 |   0     0 |  9   41    0   10    0
Sep 26 05:32:43 ubuntu dstat.sh[72662]: 26-09 05:32:43| 35   5  40  17   0|1506M  796M  198M 5239M| 456k  450k|   0  7627k|   0   644 |7932    15k|2.47 2.15 1.34|6.0   0 4.0|   0     0 |   0     0 |  9   42    0   12    0
Sep 26 05:32:44 ubuntu dstat.sh[72662]: 26-09 05:32:44| 41   9  30  20   0|1392M  908M  198M 5241M|  31k   24k|   0  8496k|   0   710 |5793    10k|2.47 2.15 1.34|2.0 1.0  66|   0     0 |   0     0 |  9   40    0   12    0
Sep 26 05:32:45 ubuntu dstat.sh[72662]: 26-09 05:32:45| 37  18  37   7   0|1419M  879M  198M 5243M| 168k  159k| 256k 9487k|2.00   741 |7931    15k|2.59 2.18 1.35|4.0 2.0 273|   0     0 |   0     0 |  9   41    0   12    0
Sep 26 05:32:46 ubuntu dstat.sh[72662]: 26-09 05:32:46| 42  16  29  11   0|1437M  858M  198M 5246M| 543k  535k| 256k   11M|2.00   856 |9649    21k|2.59 2.18 1.35|1.0 4.0  87|   0     0 |   0     0 |  9   41    0   12    0
Sep 26 05:32:47 ubuntu dstat.sh[72662]: 26-09 05:32:47| 40   9  28  21   0|1408M  884M  198M 5248M| 269k  263k| 983k 9767k|19.0   796 |6990    14k|2.59 2.18 1.35|2.0 1.0  78|   0     0 |   0     0 |  9   40    0   12    0
Sep 26 05:32:48 ubuntu dstat.sh[72662]: 26-09 05:32:48| 34  13  32  18   0|1417M  874M  198M 5250M|  15k 7661 | 512k 9053k|4.00   812 |6322    16k|2.59 2.18 1.35|3.0 1.0 136|   0     0 |   0     0 |  9   40    0   13    0
Sep 26 05:32:49 ubuntu dstat.sh[72662]: 26-09 05:32:49| 29   6  46  19   1|1438M  851M  198M 5251M| 267k  259k|   0  8965k|   0   791 |6462    13k|2.59 2.18 1.35|1.0 1.0 3.0|   0     0 |   0     0 |  9   41    0   13    0
Sep 26 05:32:50 ubuntu dstat.sh[72662]: 26-09 05:32:50| 29   7  45  19   0|1427M  859M  199M 5253M| 563k  555k|   0  9067k|   0   738 |7585    16k|2.54 2.18 1.36|1.0 1.0   0|   0     0 |   0     0 |  9   41    0   16    0
Sep 26 05:32:51 ubuntu dstat.sh[72662]: 26-09 05:32:51| 26   8  44  20   0|1360M  923M  199M 5256M| 311k  304k|   0  9566k|   0   740 |6903    14k|2.54 2.18 1.36|2.0 1.0 120|   0     0 |   0     0 |  9   40    0   18    0
Sep 26 05:32:52 ubuntu dstat.sh[72662]: 26-09 05:32:52| 27   6  54  12   0|1404M  878M  199M 5257M|  15k 9212 |   0  7584k|   0   698 |4965  9644 |2.54 2.18 1.36|1.0 1.0  36|   0     0 |   0     0 |  9   40    0   18    0
Sep 26 05:32:53 ubuntu dstat.sh[72662]: 26-09 05:32:53| 33   6  42  16   0|1428M  853M  199M 5258M| 152k  145k|   0  6185k|   0   641 |5864    11k|2.54 2.18 1.36|2.0   0   0|   0     0 |   0     0 |  9   40    0   18    0
Sep 26 05:32:54 ubuntu dstat.sh[72662]: 26-09 05:32:54| 32   5  45  16   0|1432M  847M  199M 5260M| 628k  615k|   0  7810k|   0   707 |7938    16k|2.54 2.18 1.36|1.0 2.0  14|   0     0 |   0     0 |  9   41    0   18    0
Sep 26 05:32:55 ubuntu dstat.sh[72662]: 26-09 05:32:55| 28   5  46  19   0|1371M  906M  200M 5262M| 363k  358k|   0  7476k|   0   717 |7981    15k|2.74 2.22 1.38|1.0 1.0  27|   0     0 |   0     0 |  9   40    0   20    0
Sep 26 05:32:56 ubuntu dstat.sh[72662]: 26-09 05:32:56| 32   6  42  19   0|1413M  863M  200M 5263M|  20k   14k|   0  7329k|   0   736 |5679  9724 |2.74 2.22 1.38|2.0 1.0 7.0|   0     0 |   0     0 |  9   40    0   20    0
Sep 26 05:32:57 ubuntu dstat.sh[72662]: 26-09 05:32:57| 31   5  45  18   0|1432M  844M  200M 5263M| 327k  319k|   0  7939k|   0   841 |7785    15k|2.74 2.22 1.38|1.0 1.0 3.0|   0     0 |   0     0 |  9   41    0   20    0
Sep 26 05:32:58 ubuntu dstat.sh[72662]: 26-09 05:32:58| 32   7  47  13   0|1434M  842M  200M 5262M| 515k  508k|   0  7226k|   0   763 |8372    16k|2.74 2.22 1.38|3.0   0 3.0|   0     0 |   0     0 |  9   41    0   21    0
Sep 26 05:32:59 ubuntu dstat.sh[72662]: 26-09 05:32:59| 33   7  48  10   1|1395M  880M  200M 5263M| 137k  131k|   0  7769k|   0   740 |5939    12k|2.74 2.22 1.38|1.0 2.0  66|   0     0 |   0     0 |  9   40    0   21    0
Sep 26 05:33:00 ubuntu dstat.sh[72662]: 26-09 05:33:00| 30   6  47  17   0|1430M  845M  200M 5263M|  11k 4289 |   0  9298k|   0   845 |5352  9809 |2.84 2.25 1.39|2.0   0  18|   0     0 |   0     0 |  9   40    0   21    0
Sep 26 05:33:01 ubuntu dstat.sh[72662]: 26-09 05:33:01| 32   6  47  14   0|1438M  836M  200M 5264M| 426k  417k|   0  7813k|   0   738 |6525    14k|2.84 2.25 1.39|1.0 1.0  12|   0     0 |   0     0 |  9   41    0   21    0
