-- Logs begin at Mon 2022-09-26 05:42:53 UTC, end at Mon 2022-09-26 13:12:43 UTC. --
Sep 26 12:34:23 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 26 12:34:24 ubuntu dstat.sh[84514]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 26 12:34:24 ubuntu dstat.sh[84514]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 26 12:49:55 ubuntu dstat.sh[84514]: 26-09 12:49:55| 59   8  29   1   0|5952M  154M  180M 1602M| 350k  341k| 917k 1488k|54.0   109 |4791    11k|1.45 1.63 1.41|4.0   0  32|   0     0 |   0     0 | 26  406    0   68    2
Sep 26 12:49:56 ubuntu dstat.sh[84514]: 26-09 12:49:56| 46  14  37   2   0|5977M  130M  180M 1601M| 231k  223k|1024B 2845k|2.00   289 |6501    11k|1.45 1.63 1.41|7.0   0 3.0|   0     0 |   0     0 | 27  406    0   68    2
Sep 26 12:49:57 ubuntu dstat.sh[84514]: 26-09 12:49:57| 54   6  34   4   0|6027M  150M  178M 1536M| 216k  207k|  19M  590k| 698  52.8 |7685    15k|1.45 1.63 1.41|4.0   0   0|   0     0 |   0     0 | 27  407    0   68    2
Sep 26 12:49:58 ubuntu dstat.sh[84514]: 26-09 12:49:58| 66   6  27   2   0|6063M  141M  178M 1511M| 439k  430k|   0  1457k|   0   202 |5825  9624 |1.45 1.63 1.41|3.0   0 2.0|   0     0 |   0     0 | 27  406    0   68    2
Sep 26 12:49:59 ubuntu dstat.sh[84514]: 26-09 12:49:59| 64   4  29   1   0|6083M  122M  178M 1510M| 485k  478k|   0   801k|   0  90.2 |4961  9061 |2.21 1.79 1.47|3.0   0   0|   0     0 |   0     0 | 27  406    0   68    2
Sep 26 12:50:00 ubuntu dstat.sh[84514]: 26-09 12:50:00| 65  17  16   1   0|5970M  261M  169M 1492M| 692k  684k| 440k 1853k|20.0   141 |6344    11k|2.21 1.79 1.47|8.0   0  60|   0     0 |   0     0 | 26  407    0   69    2
Sep 26 12:50:01 ubuntu dstat.sh[84514]: 26-09 12:50:01| 55   6  36   0   0|5978M  253M  170M 1493M| 267k  260k|   0  1064k|   0  90.0 |4333  7472 |2.21 1.79 1.47|2.0   0  14|   0     0 |   0     0 | 26  406    0   69    2
Sep 26 12:50:02 ubuntu dstat.sh[84514]: 26-09 12:50:02| 57  14  25   3   0|5988M  238M  170M 1497M| 383k  376k|4794k 1124k| 105  92.0 |5802    10k|2.21 1.79 1.47|2.0   0  31|   0     0 |   0     0 | 27  406    0   67    2
Sep 26 12:50:03 ubuntu dstat.sh[84514]: 26-09 12:50:03| 51   9  36   3   0|6005M  221M  170M 1498M| 314k  308k|9270k  993k| 332  97.1 |6844    14k|2.21 1.79 1.47|4.0   0   0|   0     0 |   0     0 | 27  406    0   67    2
Sep 26 12:50:04 ubuntu dstat.sh[84514]: 26-09 12:50:04| 66   4  25   3   0|6072M  153M  170M 1498M| 570k  561k|  10M  844k| 367  89.0 |5983    12k|2.36 1.83 1.48|4.0   0   0|   0     0 |   0     0 | 27  406    0   66    2
Sep 26 12:50:05 ubuntu dstat.sh[84514]: 26-09 12:50:05| 70  13  15   1   0|6025M  200M  170M 1498M| 605k  599k|  32k 1539k|7.99   114 |6714  9843 |2.36 1.83 1.48|8.0   0  52|   0     0 |   0     0 | 26  407    0   66    2
Sep 26 12:50:06 ubuntu dstat.sh[84514]: 26-09 12:50:06| 67  11  21   0   0|6015M  210M  170M 1498M| 470k  455k|  95k 1580k|20.9   127 |5612    11k|2.36 1.83 1.48|5.0   0  41|   0     0 |   0     0 | 27  406    0   61    2
Sep 26 12:50:07 ubuntu dstat.sh[84514]: 26-09 12:50:07| 48  10  36   3   0|6021M  203M  170M 1499M| 301k  292k|7584k 1549k| 367   103 |9952    15k|2.36 1.83 1.48|4.0   0 2.0|   0     0 |   0     0 | 27  406    0   61    2
Sep 26 12:50:08 ubuntu dstat.sh[84514]: 26-09 12:50:08| 61   5  28   4   0|6089M  135M  170M 1499M| 327k  313k|  13M 9489k| 480   217 |9626    13k|2.36 1.83 1.48|2.0   0  11|   0     0 |   0     0 | 27  406    0   63    2
Sep 26 12:50:09 ubuntu dstat.sh[84514]: 26-09 12:50:09| 63   7  28   0   0|5953M  273M  170M 1497M| 385k  377k|   0    10M|   0   274 |5813    10k|2.49 1.86 1.49|6.0   0  17|   0     0 |   0     0 | 26  409    0   58    2
Sep 26 12:50:10 ubuntu dstat.sh[84514]: 26-09 12:50:10| 63   9  27   1   0|5965M  261M  171M 1497M| 750k  742k|  24k 1492k|3.00   155 |5527  9681 |2.49 1.86 1.49|5.0   0  29|   0     0 |   0     0 | 26  408    0   59    2
Sep 26 12:50:11 ubuntu dstat.sh[84514]: 26-09 12:50:11| 50   4  44   3   0|5980M  245M  171M 1497M| 478k  472k| 439k 1481k|22.0   194 |5536    12k|2.49 1.86 1.49|2.0   0   0|   0     0 |   0     0 | 26  409    0   55    2
Sep 26 12:50:12 ubuntu dstat.sh[84514]: 26-09 12:50:12| 42   7  49   1   0|5843M  381M  171M 1498M| 528k  522k|  84k 1501k|9.01   149 |5404  9382 |2.49 1.86 1.49|4.0   0  22|   0     0 |   0     0 | 25  408    0   55    2
Sep 26 12:50:13 ubuntu dstat.sh[84514]: 26-09 12:50:13| 32   5  60   3   0|5838M  386M  171M 1498M| 601k  596k|   0  1592k|   0   180 |4551  7949 |2.49 1.86 1.49|1.0   0  19|   0     0 |   0     0 | 25  409    0   54    2
Sep 26 12:50:14 ubuntu dstat.sh[84514]: 26-09 12:50:14| 14   3  80   1   0|5838M  386M  171M 1498M| 274k  268k|   0   914k|   0   120 |3418  5890 |2.29 1.83 1.49|1.0   0   0|   0     0 |   0     0 | 25  410    0   54    2
Sep 26 12:50:15 ubuntu dstat.sh[84514]: 26-09 12:50:15| 29   3  66   1   0|5839M  385M  171M 1498M| 620k  613k|  60k  769k|6.01  83.1 |3549  5700 |2.29 1.83 1.49|1.0   0 1.0|   0     0 |   0     0 | 25  410    0   54    2
Sep 26 12:50:16 ubuntu dstat.sh[84514]: 26-09 12:50:16| 28   4  62   2   0|5824M  399M  172M 1498M| 507k  499k|   0  1378k|   0   190 |4490  7850 |2.29 1.83 1.49|6.0   0   0|   0     0 |   0     0 | 25  410    0   57    2
Sep 26 12:50:17 ubuntu dstat.sh[84514]: 26-09 12:50:17| 32   7  58   3   0|5821M  401M  172M 1499M| 514k  507k| 181k 1452k|16.0   172 |5302  9588 |2.29 1.83 1.49|2.0   0 1.0|   0     0 |   0     0 | 25  410    0   58    2
Sep 26 12:50:18 ubuntu dstat.sh[84514]: 26-09 12:50:18| 30   3  63   2   0|5822M  401M  172M 1499M| 474k  466k|   0  1730k|   0   253 |4751  8324 |2.29 1.83 1.49|2.0   0 3.0|   0     0 |   0     0 | 25  412    0   59    2
Sep 26 12:50:19 ubuntu dstat.sh[84514]: 26-09 12:50:19| 30   3  65   2   0|5823M  399M  172M 1499M| 454k  445k|  32k 1090k|6.01   152 |3888  6394 |2.43 1.87 1.50|1.0   0   0|   0     0 |   0     0 | 25  412    0   59    2
Sep 26 12:50:20 ubuntu dstat.sh[84514]: 26-09 12:50:20| 31   3  63   1   0|5823M  399M  172M 1499M| 615k  605k|   0  1124k|   0   153 |4210  7243 |2.43 1.87 1.50|2.0   0   0|   0     0 |   0     0 | 25  412    0   59    2
Sep 26 12:50:21 ubuntu dstat.sh[84514]: 26-09 12:50:21| 35   6  58   1   0|5833M  387M  172M 1500M| 610k  594k|  48k  656k|1.00  68.0 |4010  6608 |2.43 1.87 1.50|1.0   0 4.0|   0     0 |   0     0 | 25  411    0   63    2
Sep 26 12:50:22 ubuntu dstat.sh[84514]: 26-09 12:50:22| 31   4  52  11   0|5827M  394M  173M 1499M| 566k  560k|   0    15M|   0  1322 |7840  9821 |2.43 1.87 1.50|2.0   0   0|   0     0 |   0     0 | 25  411    0   65    2
Sep 26 12:50:23 ubuntu dstat.sh[84514]: 26-09 12:50:23| 46   8  43   2   0|5830M  390M  173M 1500M| 925k  918k|   0  1988k|   0   216 |5813    11k|2.43 1.87 1.50|1.0   0  15|   0     0 |   0     0 | 25  410    0   63    2
Sep 26 12:50:24 ubuntu dstat.sh[84514]: 26-09 12:50:24| 36   3  60   1   0|5830M  389M  173M 1500M| 764k  755k|   0   998k|   0   128 |4250  7136 |2.47 1.89 1.51|1.0   0   0|   0     0 |   0     0 | 25  410    0   63    2
Sep 26 12:50:25 ubuntu dstat.sh[84514]: 26-09 12:50:25| 39   6  53   0   0|5837M  383M  173M 1500M| 514k  507k|  20k  607k|1.00  41.9 |3251  5297 |2.47 1.89 1.51|2.0   0  19|   0     0 |   0     0 | 25  410    0   64    2
Sep 26 12:50:26 ubuntu dstat.sh[84514]: 26-09 12:50:26| 46  20  31   2   0|5859M  358M  173M 1502M| 664k  654k|1563k 1475k|54.3   119 |6755    11k|2.47 1.89 1.51|2.0   0  58|   0     0 |   0     0 | 26  410    0   64    2
Sep 26 12:50:27 ubuntu dstat.sh[84514]: 26-09 12:50:27| 37   9  52   2   0|5873M  344M  173M 1503M| 534k  526k|  11M 2611k| 413   294 |8619    14k|2.47 1.89 1.51|3.0   0   0|   0     0 |   0     0 | 26  411    0   66    2
Sep 26 12:50:28 ubuntu dstat.sh[84514]: 26-09 12:50:28| 52   4  39   4   0|5942M  275M  173M 1503M| 711k  703k|8111k 1494k| 289   186 |6506    12k|2.47 1.89 1.51|2.0   0 2.0|   0     0 |   0     0 | 26  410    0   67    3
Sep 26 12:50:29 ubuntu dstat.sh[84514]: 26-09 12:50:29| 62   9  27   2   0|5945M  271M  173M 1503M| 699k  693k|   0  1902k|   0   204 |5339  9131 |2.60 1.92 1.52|2.0   0  15|   0     0 |   0     0 | 26  410    0   67    2
Sep 26 12:50:30 ubuntu dstat.sh[84514]: 26-09 12:50:30| 57   4  36   1   0|5975M  241M  173M 1503M| 749k  740k|   0  1078k|   0   121 |4959    11k|2.60 1.92 1.52|4.0   0   0|   0     0 |   0     0 | 26  410    0   67    2
Sep 26 12:50:31 ubuntu dstat.sh[84514]: 26-09 12:50:31| 60   6  32   1   0|5985M  230M  174M 1504M| 425k  418k|   0   919k|   0  52.2 |4028  6558 |2.60 1.92 1.52|2.0   0  19|   0     0 |   0     0 | 26  410    0   69    2
Sep 26 12:50:32 ubuntu dstat.sh[84514]: 26-09 12:50:32| 61  13  24   0   0|6002M  212M  174M 1504M| 356k  341k|  95k 1327k|21.0   123 |5947    12k|2.60 1.92 1.52|4.0   0  36|   0     0 |   0     0 | 27  411    0   69    2
Sep 26 12:50:33 ubuntu dstat.sh[84514]: 26-09 12:50:33| 50  10  36   1   1|6019M  195M  174M 1505M| 361k  355k|8264k  957k| 300   110 |9057    14k|2.60 1.92 1.52|3.0   0   0|   0     0 |   0     0 | 27  410    0   67    2
Sep 26 12:50:34 ubuntu dstat.sh[84514]: 26-09 12:50:34| 73   8  16   2   0|5996M  218M  174M 1504M| 644k  631k|6141k 1580k| 229   174 |8855    13k|2.95 2.00 1.55|4.0   0  43|   0     0 |   0     0 | 26  410    0   69    2
Sep 26 12:50:35 ubuntu dstat.sh[84514]: 26-09 12:50:35| 56   5  35   2   0|6007M  207M  174M 1505M| 681k  674k|  16k 1517k|3.99   185 |6074    14k|2.95 2.00 1.55|1.0   0  34|   0     0 |   0     0 | 26  410    0   68    2
Sep 26 12:50:36 ubuntu dstat.sh[84514]: 26-09 12:50:36| 35   1  60   0   0|6007M  207M  174M 1505M| 216k  208k| 339k  284k|51.0  14.0 |5189  6143 |2.95 2.00 1.55|5.0   0 1.0|   0     0 |   0     0 | 26  411    0   69    2
Sep 26 12:50:37 ubuntu dstat.sh[84514]: 26-09 12:50:37| 38   4  54   3   0|6007M  206M  174M 1505M| 247k  239k| 655k   10M|65.0   290 |6941  9240 |2.95 2.00 1.55|3.0   0 7.0|   0     0 |   0     0 | 26  410    0   71    2
Sep 26 12:50:38 ubuntu dstat.sh[84514]: 26-09 12:50:38| 48   4  47   2   0|6010M  203M  174M 1505M| 546k  534k|  28k   12M|2.01   275 |5688  8903 |2.95 2.00 1.55|5.0   0 2.0|   0     0 |   0     0 | 26  411    0   79    2
Sep 26 12:50:39 ubuntu dstat.sh[84514]: 26-09 12:50:39| 32   2  62   1   0|6011M  201M  174M 1505M| 140k  130k| 324k 8213k|37.9   232 |5183  8823 |2.79 1.99 1.55|2.0   0  15|   0     0 |   0     0 | 26  410    0   73    2
Sep 26 12:50:40 ubuntu dstat.sh[84514]: 26-09 12:50:40| 44   2  51   1   0|6009M  203M  174M 1506M| 362k  345k| 124k 1207k|12.0   146 |5835  8256 |2.79 1.99 1.55|4.0   0   0|   0     0 |   0     0 | 26  410    0   74    2
Sep 26 12:50:41 ubuntu dstat.sh[84514]: 26-09 12:50:41| 34   3  60   2   0|6009M  203M  174M 1506M| 201k  185k| 625k  968k|42.0   115 |4549  7968 |2.79 1.99 1.55|4.0   0   0|   0     0 |   0     0 | 26  410    0   70    2
Sep 26 12:50:42 ubuntu dstat.sh[84514]: 26-09 12:50:42| 39   4  52   2   0|5853M  359M  174M 1506M| 394k  374k|  47k 1203k|7.02   126 |5019  9851 |2.79 1.99 1.55|3.0   0  15|   0     0 |   0     0 | 25  411    0   70    2
Sep 26 12:50:43 ubuntu dstat.sh[84514]: 26-09 12:50:43| 37   7  53   2   0|5852M  360M  175M 1506M| 741k  718k|  60k 2127k|1.00   196 |5299  8802 |2.79 1.99 1.55|  0 1.0  22|   0     0 |   0     0 | 25  410    0   69    2
Sep 26 12:50:44 ubuntu dstat.sh[84514]: 26-09 12:50:44| 12   2  81   2   0|5851M  360M  175M 1506M| 231k  224k|   0  1127k|   0   144 |3652  6282 |2.89 2.02 1.56|  0   0   0|   0     0 |   0     0 | 25  410    0   70    2
Sep 26 12:50:45 ubuntu dstat.sh[84514]: 26-09 12:50:45| 24   3  71   1   0|5852M  359M  175M 1506M| 567k  559k|  48k  696k|1.00  75.0 |3358  5426 |2.89 2.02 1.56| 14   0 1.0|   0     0 |   0     0 | 25  412    0   63    2
Sep 26 12:50:46 ubuntu dstat.sh[84514]: 26-09 12:50:46| 28   2  67   2   0|5852M  359M  175M 1507M| 421k  413k|4094B  904k|1.00  97.0 |3462  5619 |2.89 2.02 1.56|1.0   0   0|   0     0 |   0     0 | 25  412    0   67    2
Sep 26 12:50:47 ubuntu dstat.sh[84514]: 26-09 12:50:47| 30   4  61   2   0|5852M  358M  175M 1507M| 520k  512k|   0  1456k|   0   193 |5240  9253 |2.89 2.02 1.56|1.0   0   0|   0     0 |   0     0 | 25  411    0   69    2
Sep 26 12:50:48 ubuntu dstat.sh[84514]: 26-09 12:50:48| 29   5  63   2   0|5852M  357M  175M 1507M| 601k  593k| 100k 1430k|2.00   192 |5090  9524 |2.89 2.02 1.56|4.0   0 2.0|   0     0 |   0     0 | 25  411    0   70    2
Sep 26 12:50:49 ubuntu dstat.sh[84514]: 26-09 12:50:49| 10   2  87   1   0|5841M  369M  175M 1507M| 104k   99k|   0   603k|   0  65.9 |2684  4282 |2.66 1.99 1.55|2.0   0   0|   0     0 |   0     0 | 25  411    0   70    2
Sep 26 12:50:50 ubuntu dstat.sh[84514]: 26-09 12:50:50| 13   2  80   2   0|5841M  368M  175M 1507M| 278k  270k|   0  1080k|   0   147 |3521  5986 |2.66 1.99 1.55|3.0   0   0|   0     0 |   0     0 | 25  410    0   66    1
Sep 26 12:50:51 ubuntu dstat.sh[84514]: 26-09 12:50:51| 15   5  79   1   0|5838M  371M  175M 1507M| 195k  188k|   0   820k|   0  97.0 |3125  5074 |2.66 1.99 1.55|  0   0   0|   0     0 |   0     0 | 25  410    0   67    1
Sep 26 12:50:52 ubuntu dstat.sh[84514]: 26-09 12:50:52| 14   3  80   1   0|5838M  371M  176M 1508M| 215k  206k|  12k 1001k|1.00   125 |3605  6044 |2.66 1.99 1.55|  0   0   0|   0     0 |   0     0 | 25  411    0   68    1
Sep 26 12:50:53 ubuntu dstat.sh[84514]: 26-09 12:50:53| 13   3  75   7   0|5838M  371M  176M 1508M| 205k  191k|  60k   13M|8.00  1239 |5604  6954 |2.66 1.99 1.55|1.0   0   0|   0     0 |   0     0 | 25  411    0   68    1
Sep 26 12:50:54 ubuntu dstat.sh[84514]: 26-09 12:50:54| 32   4  61   3   0|5838M  370M  176M 1508M| 531k  518k|   0  1612k|   0   206 |5119  9790 |2.53 1.97 1.55|2.0   0   0|   0     0 |   0     0 | 25  409    0   68    1
Sep 26 12:50:55 ubuntu dstat.sh[84514]: 26-09 12:50:55| 26   4  64   3   0|5839M  369M  176M 1508M| 583k  556k|   0  1488k|   0   201 |5542  9694 |2.53 1.97 1.55|1.0   0   0|   0     0 |   0     0 | 25  409    0   70    1
Sep 26 12:50:56 ubuntu dstat.sh[84514]: 26-09 12:50:56|  9   1  88   1   0|5839M  369M  176M 1508M| 130k  115k|   0   476k|   0  53.0 |2658  4299 |2.53 1.97 1.55|2.0   0   0|   0     0 |   0     0 | 25  410    0   70    1
Sep 26 12:50:57 ubuntu dstat.sh[84514]: 26-09 12:50:57| 13   3  81   2   0|5839M  368M  176M 1509M| 193k  179k| 240k 1027k|5.99   125 |3789  6356 |2.53 1.97 1.55|  0   0   0|   0     0 |   0     0 | 25  408    0   70    1
Sep 26 12:50:58 ubuntu dstat.sh[84514]: 26-09 12:50:58| 27   4  66   3   0|5840M  367M  176M 1509M| 503k  493k|4100B 2470k|1.00   334 |5052  8598 |2.53 1.97 1.55|4.0   0 2.0|   0     0 |   0     0 | 25  409    0   73    1
Sep 26 12:50:59 ubuntu dstat.sh[84514]: 26-09 12:50:59| 27   5  63   2   0|5841M  366M  176M 1509M| 567k  560k|8190B 1664k|1.00   240 |5888    11k|2.64 2.00 1.56|4.0   0   0|   0     0 |   0     0 | 25  408    0   75    1
Sep 26 12:51:00 ubuntu dstat.sh[84514]: 26-09 12:51:00|  9   2  87   1   0|5841M  366M  176M 1509M| 126k  117k|   0   628k|   0  75.0 |2831  4672 |2.64 2.00 1.56|1.0   0   0|   0     0 |   0     0 | 25  409    0   71    1
Sep 26 12:51:01 ubuntu dstat.sh[84514]: 26-09 12:51:01| 21   3  74   2   0|5841M  365M  176M 1510M| 337k  329k| 224k 1216k|6.00   178 |4058  6683 |2.64 2.00 1.56|  0   0   0|   0     0 |   0     0 | 25  408    0   72    1
Sep 26 12:51:02 ubuntu dstat.sh[84514]: 26-09 12:51:02| 19   2  76   2   0|5842M  364M  176M 1510M| 358k  349k|   0   911k|   0   117 |3508  5979 |2.64 2.00 1.56|1.0   0   0|   0     0 |   0     0 | 25  409    0   73    1
Sep 26 12:51:03 ubuntu dstat.sh[84514]: 26-09 12:51:03| 13   2  83   1   0|5842M  363M  176M 1510M| 200k  193k|4105B  569k|1.00  62.1 |2846  4593 |2.64 2.00 1.56|1.0   0   0|   0     0 |   0     0 | 25  409    0   74    1
Sep 26 12:51:04 ubuntu dstat.sh[84514]: 26-09 12:51:04| 23   3  72   2   0|5845M  360M  176M 1510M| 432k  418k| 104k 1049k|4.00   134 |4073  6874 |2.51 1.99 1.56|  0   0   0|   0     0 |   0     0 | 25  409    0   74    1
Sep 26 12:51:05 ubuntu dstat.sh[84514]: 26-09 12:51:05| 12   2  83   1   0|5845M  360M  176M 1510M| 208k  200k|   0   866k|   0   113 |3356  5722 |2.51 1.99 1.56|  0   0 1.0|   0     0 |   0     0 | 25  409    0   75    1
Sep 26 12:51:06 ubuntu dstat.sh[84514]: 26-09 12:51:06| 10   2  86   0   1|5845M  359M  176M 1511M| 186k  165k|   0   588k|   0  62.0 |2877  4728 |2.51 1.99 1.56|3.0   0   0|   0     0 |   0     0 | 25  409    0   75    1
Sep 26 12:51:07 ubuntu dstat.sh[84514]: 26-09 12:51:07|  9   1  85   1   0|5846M  359M  177M 1510M| 140k  125k|   0   672k|   0  86.9 |3079  5030 |2.51 1.99 1.56|1.0   0   0|   0     0 |   0     0 | 25  409    0   75    1
Sep 26 12:51:08 ubuntu dstat.sh[84514]: 26-09 12:51:08| 29   5  64   3   0|5846M  358M  177M 1511M| 541k  534k|   0  1429k|   0   177 |5192  9683 |2.51 1.99 1.56|1.0   0 2.0|   0     0 |   0     0 | 25  409    0   79    1
Sep 26 12:51:09 ubuntu dstat.sh[84514]: 26-09 12:51:09| 28   5  62   2   0|5847M  356M  177M 1511M| 623k  617k| 108k 1407k|3.00   180 |6301    12k|2.39 1.97 1.56|2.0   0   0|   0     0 |   0     0 | 25  410    0   82    1
Sep 26 12:51:10 ubuntu dstat.sh[84514]: 26-09 12:51:10| 29   5  65   1   0|5848M  356M  177M 1512M| 447k  439k|   0  1296k|   0   158 |4862  9156 |2.39 1.97 1.56|2.0   0   0|   0     0 |   0     0 | 25  409    0   79    1
Sep 26 12:51:11 ubuntu dstat.sh[84514]: 26-09 12:51:11| 27   3  65   1   0|5849M  354M  177M 1512M| 592k  585k|  44k  958k|3.99   113 |5208  9545 |2.39 1.97 1.56|1.0   0 1.0|   0     0 |   0     0 | 25  410    0   80    1
Sep 26 12:51:12 ubuntu dstat.sh[84514]: 26-09 12:51:12| 29   4  62   3   0|5849M  353M  177M 1513M| 502k  493k|   0  2105k|   0   287 |5915    11k|2.39 1.97 1.56|1.0 1.0   0|   0     0 |   0     0 | 25  411    0   83    1
Sep 26 12:51:13 ubuntu dstat.sh[84514]: 26-09 12:51:13| 29   5  63   3   0|5849M  353M  177M 1513M| 493k  484k|   0  1565k|   0   194 |5281  9682 |2.39 1.97 1.56|3.0   0   0|   0     0 |   0     0 | 25  410    0   85    1
Sep 26 12:51:14 ubuntu dstat.sh[84514]: 26-09 12:51:14| 30   3  60   5   0|5849M  352M  177M 1513M| 487k  479k|   0  2183k|   0   311 |5576  9607 |2.36 1.97 1.56|3.0   0   0|   0     0 |   0     0 | 25  411    0   84    1
Sep 26 12:51:15 ubuntu dstat.sh[84514]: 26-09 12:51:15| 27   5  64   3   0|5850M  351M  177M 1514M| 496k  490k|   0  1858k|   0   254 |5782    11k|2.36 1.97 1.56|6.0   0   0|   0     0 |   0     0 | 25  411    0   85    1
Sep 26 12:51:16 ubuntu dstat.sh[84514]: 26-09 12:51:16| 30   3  64   3   0|5851M  350M  177M 1514M| 451k  445k|   0  1933k|   0   271 |5064  8703 |2.36 1.97 1.56|2.0   0   0|   0     0 |   0     0 | 25  411    0   84    1
Sep 26 12:51:17 ubuntu dstat.sh[84514]: 26-09 12:51:17| 30   3  64   2   0|5851M  350M  178M 1514M| 550k  536k|   0  1296k|   0   161 |4070  6949 |2.36 1.97 1.56|2.0   0   0|   0     0 |   0     0 | 25  411    0   86    1
Sep 26 12:51:18 ubuntu dstat.sh[84514]: 26-09 12:51:18| 27   4  64   3   0|5851M  349M  178M 1515M| 483k  474k|   0  1575k|   0   211 |5587  9797 |2.36 1.97 1.56|2.0   0 2.0|   0     0 |   0     0 | 25  411    0   85    1
Sep 26 12:51:19 ubuntu dstat.sh[84514]: 26-09 12:51:19| 28   3  65   1   0|5851M  348M  178M 1515M| 559k  552k|   0  1329k|   0   152 |5159  9839 |2.25 1.95 1.55|1.0   0   0|   0     0 |   0     0 | 25  410    0   87    1
Sep 26 12:51:20 ubuntu dstat.sh[84514]: 26-09 12:51:20| 25   4  67   3   0|5852M  347M  178M 1515M| 512k  504k|   0  1347k|   0   164 |5204  9651 |2.25 1.95 1.55|6.0   0   0|   0     0 |   0     0 | 25  409    0   85    1
Sep 26 12:51:21 ubuntu dstat.sh[84514]: 26-09 12:51:21| 11   4  82   0   0|5862M  336M  178M 1516M| 105k   98k|   0   629k|   0  59.7 |2878  4904 |2.25 1.95 1.55|  0   0 4.0|   0     0 |   0     0 | 25  409    0   85    1
Sep 26 12:51:22 ubuntu dstat.sh[84514]: 26-09 12:51:22| 21   5  71   2   0|5865M  333M  178M 1516M| 337k  330k|   0  1458k|   0   195 |4778  8065 |2.25 1.95 1.55|  0   0   0|   0     0 |   0     0 | 25  409    0   85    1
Sep 26 12:51:23 ubuntu dstat.sh[84514]: 26-09 12:51:23| 17   3  75   2   0|5860M  338M  178M 1515M| 282k  275k|   0  1304k|   0   169 |3873  6445 |2.25 1.95 1.55|  0   0   0|   0     0 |   0     0 | 25  409    0   86    1
Sep 26 12:51:24 ubuntu dstat.sh[84514]: 26-09 12:51:24| 10   3  79   8   0|5860M  338M  178M 1515M| 147k  140k|   0    13M|   0  1395 |5923  5728 |2.07 1.92 1.55|1.0   0   0|   0     0 |   0     0 | 25  410    0   85    1
Sep 26 12:51:25 ubuntu dstat.sh[84514]: 26-09 12:51:25| 23   3  68   2   0|5861M  337M  178M 1516M| 592k  585k|   0  1300k|   0   149 |5683    10k|2.07 1.92 1.55|  0   0   0|   0     0 |   0     0 | 25  409    0   88    1
Sep 26 12:51:26 ubuntu dstat.sh[84514]: 26-09 12:51:26| 16   3  80   1   0|5864M  334M  178M 1516M| 351k  343k|   0   620k|   0  61.0 |3173  5412 |2.07 1.92 1.55|1.0 1.0   0|   0     0 |   0     0 | 25  409    0   91    1
Sep 26 12:51:27 ubuntu dstat.sh[84514]: 26-09 12:51:27|  9   1  86   1   0|5864M  333M  178M 1516M| 124k  110k|   0   744k|   0  95.0 |3090  5229 |2.07 1.92 1.55|1.0   0   0|   0     0 |   0     0 | 25  410    0   91    1
Sep 26 12:51:28 ubuntu dstat.sh[84514]: 26-09 12:51:28| 12   2  84   1   0|5865M  332M  178M 1516M| 201k  191k|4094B 1003k|1.00   123 |3311  5678 |2.07 1.92 1.55|1.0   0 2.0|   0     0 |   0     0 | 25  409    0   89    1
Sep 26 12:51:29 ubuntu dstat.sh[84514]: 26-09 12:51:29| 17   3  77   3   0|5866M  331M  179M 1516M| 362k  342k|   0  1397k|   0   180 |4157  7097 |1.90 1.89 1.54|  0   0   0|   0     0 |   0     0 | 25  410    0   91    1
Sep 26 12:51:30 ubuntu dstat.sh[84514]: 26-09 12:51:30| 14   2  78   2   0|5866M  330M  179M 1517M| 279k  264k|   0  1195k|   0   140 |3817  6578 |1.90 1.89 1.54|1.0   0   0|   0     0 |   0     0 | 25  409    0   93    1
Sep 26 12:51:31 ubuntu dstat.sh[84514]: 26-09 12:51:31|  7   2  89   1   0|5867M  330M  179M 1517M|  89k   79k|   0   352k|   0  31.0 |2378  3805 |1.90 1.89 1.54|1.0   0   0|   0     0 |   0     0 | 25  410    0   93    1
Sep 26 12:51:32 ubuntu dstat.sh[84514]: 26-09 12:51:32| 15   3  79   2   0|5867M  329M  179M 1517M| 269k  262k|   0  1276k|   0   192 |4141  7275 |1.90 1.89 1.54|  0   0   0|   0     0 |   0     0 | 25  409    0   96    1
Sep 26 12:51:33 ubuntu dstat.sh[84514]: 26-09 12:51:33| 20   2  74   2   0|5868M  328M  179M 1517M| 348k  342k|   0  1168k|   0   159 |3798  6695 |1.90 1.89 1.54|1.0   0   0|   0     0 |   0     0 | 25  409    0   98    1
Sep 26 12:51:34 ubuntu dstat.sh[84514]: 26-09 12:51:34| 12   2  83   1   0|5868M  328M  179M 1517M| 217k  205k|   0   960k|   0   126 |3162  5085 |1.75 1.86 1.53|  0   0   0|   0     0 |   0     0 | 25  409    0   99    1
Sep 26 12:51:35 ubuntu dstat.sh[84514]: 26-09 12:51:35| 13   5  82   1   0|5868M  327M  179M 1517M|  91k   84k|   0   345k|   0  30.1 |2831    13k|1.75 1.86 1.53|1.0   0  34|   0     0 |   0     0 | 25  410    0   98    1
