-- Logs begin at Thu 2022-09-01 07:01:11 UTC, end at Thu 2022-09-01 08:08:25 UTC. --
Sep 01 07:55:49 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 01 07:55:50 ubuntu dstat.sh[72797]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 01 07:55:50 ubuntu dstat.sh[72797]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 01 07:59:08 ubuntu dstat.sh[72797]: 01-09 07:59:08| 21   4  74   0   1|1206M 1124M  197M 5216M|7257  1621 |   0     0 |   0     0 | 988  1174 |2.28 2.01 1.09|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   15    0
Sep 01 07:59:09 ubuntu dstat.sh[72797]: 01-09 07:59:09| 23   2  73   0   0|1256M 1074M  197M 5216M|5984  1621 |   0   504k|   0  13.0 |1063  1499 |2.18 1.99 1.09|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   14    0
Sep 01 07:59:10 ubuntu dstat.sh[72797]: 01-09 07:59:10| 23   3  73   0   0|1196M 1134M  197M 5216M|6965  1619 |   0   596k|   0  23.0 |1063  1301 |2.18 1.99 1.09|4.0   0 2.0|   0     0 |   0     0 |  9   32    0   14    0
Sep 01 07:59:11 ubuntu dstat.sh[72797]: 01-09 07:59:11| 23   3  73   0   0|1169M 1161M  197M 5216M|8686  1619 |   0     0 |   0     0 |1036  1208 |2.18 1.99 1.09|3.0   0 3.0|   0     0 |   0     0 |  9   32    0   11    0
Sep 01 07:59:12 ubuntu dstat.sh[72797]: 01-09 07:59:12| 23   4  74   0   0|1233M 1097M  197M 5216M|9311  1620 |   0     0 |   0     0 |1004  1097 |2.18 1.99 1.09|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   11    0
Sep 01 07:59:13 ubuntu dstat.sh[72797]: 01-09 07:59:13| 22   3  74   0   0|1271M 1059M  197M 5216M|8559  1513 |   0     0 |   0     0 | 983  1099 |2.18 1.99 1.09|3.0   0 1.0|   0     0 |   0     0 |  9   32    0   10    0
Sep 01 07:59:14 ubuntu dstat.sh[72797]: 01-09 07:59:14| 11  18  70   0   0|1168M 1162M  197M 5217M|8102  1621 |   0   480k|   0  6.00 |2451  4004 |2.16 1.99 1.09|2.0   0 367|   0     0 |   0     0 |  9   32    0   10    0
Sep 01 07:59:15 ubuntu dstat.sh[72797]: 01-09 07:59:15| 11  18  70   0   0|1169M 1161M  197M 5217M|7717  1618 |   0   899k|   0  9.99 |2643  4126 |2.16 1.99 1.09|2.0   0 377|   0     0 |   0     0 |  9   32    0    9    0
Sep 01 07:59:16 ubuntu dstat.sh[72797]: 01-09 07:59:16|  9  20  70   0   0|1168M 1162M  197M 5217M|6218  1621 |   0   332k|   0  7.01 |2681  4101 |2.16 1.99 1.09|2.0   0 378|   0     0 |   0     0 |  9   32    0    9    0
Sep 01 07:59:17 ubuntu dstat.sh[72797]: 01-09 07:59:17|  8  21  69   0   0|1170M 1160M  197M 5217M|5631  1564 |   0   799k|   0  9.99 |2584  3951 |2.16 1.99 1.09|2.0   0 367|   0     0 |   0     0 |  9   32    0    8    0
Sep 01 07:59:18 ubuntu dstat.sh[72797]: 01-09 07:59:18| 10  19  70   0   0|1169M 1161M  197M 5217M|  16k 1621 |   0   801k|   0  10.0 |2578  4059 |2.16 1.99 1.09|1.0   0 385|   0     0 |   0     0 |  9   32    0    8    0
Sep 01 07:59:19 ubuntu dstat.sh[72797]: 01-09 07:59:19|  9  22  69   0   1|1169M 1161M  197M 5217M|6695  1621 |   0  1177k|   0  23.0 |2885  4688 |2.23 2.01 1.10|1.0   0 405|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:20 ubuntu dstat.sh[72797]: 01-09 07:59:20|  9  20  71   0   0|1169M 1161M  197M 5217M|7871  1621 |   0   704k|   0  30.0 |2691  4336 |2.23 2.01 1.10|1.0   0 390|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:21 ubuntu dstat.sh[72797]: 01-09 07:59:21|  9  20  70   1   0|1168M 1161M  197M 5217M|6922  1659 |   0  3342k|   0   309 |2920  4365 |2.23 2.01 1.10|1.0   0 383|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:22 ubuntu dstat.sh[72797]: 01-09 07:59:22|  9  19  70   0   0|1173M 1157M  197M 5217M|7578  1513 |   0    16k|   0  1.00 |2513  3968 |2.23 2.01 1.10|1.0   0 357|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:23 ubuntu dstat.sh[72797]: 01-09 07:59:23| 22   4  74   0   0|1233M 1097M  197M 5217M|7884  1621 |   0     0 |   0     0 | 983  1141 |2.23 2.01 1.10|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:24 ubuntu dstat.sh[72797]: 01-09 07:59:24| 23   3  74   0   0|1271M 1059M  197M 5217M|5802  1661 |   0    16k|   0  1.00 | 945  1140 |2.13 1.99 1.10|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:25 ubuntu dstat.sh[72797]: 01-09 07:59:25| 23   3  74   0   0|1229M 1101M  197M 5217M|7776  1621 |   0   568k|   0  3.00 | 839  1128 |2.13 1.99 1.10|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:26 ubuntu dstat.sh[72797]: 01-09 07:59:26| 23   3  74   0   0|1273M 1057M  197M 5217M|5891  1618 |   0   396k|   0  15.0 | 799  1136 |2.13 1.99 1.10|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:27 ubuntu dstat.sh[72797]: 01-09 07:59:27| 24   2  74   0   0|1216M 1114M  197M 5217M|7976  1620 |   0     0 |   0     0 | 896  1109 |2.13 1.99 1.10|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:28 ubuntu dstat.sh[72797]: 01-09 07:59:28| 22   3  74   0   0|1270M 1060M  197M 5217M|  14k 1620 |   0     0 |   0     0 | 937  1133 |2.13 1.99 1.10|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:29 ubuntu dstat.sh[72797]: 01-09 07:59:29| 23   3  73   0   0|1208M 1122M  197M 5217M|8412  1566 |   0   536k|   0  15.0 |1141  1620 |2.04 1.97 1.10|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:30 ubuntu dstat.sh[72797]: 01-09 07:59:30| 24   2  73   0   0|1258M 1072M  197M 5217M|8023  1727 |   0   649k|   0  27.0 |1037  1234 |2.04 1.97 1.10|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:31 ubuntu dstat.sh[72797]: 01-09 07:59:31| 24   2  74   0   0|1178M 1152M  197M 5217M|8294  1509 |   0    40k|   0  3.99 |1008  1179 |2.04 1.97 1.10|1.0   0 3.0|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:32 ubuntu dstat.sh[72797]: 01-09 07:59:32| 22   3  74   0   0|1238M 1092M  197M 5217M|  12k 1621 |   0     0 |   0     0 | 929  1084 |2.04 1.97 1.10|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:33 ubuntu dstat.sh[72797]: 01-09 07:59:33| 22   4  74   0   0|1171M 1159M  197M 5217M|  17k 1622 |   0    20k|   0  1.00 |1095  1156 |2.04 1.97 1.10|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:34 ubuntu dstat.sh[72797]: 01-09 07:59:34| 22   3  73   0   0|1233M 1096M  197M 5217M|  14k 1618 |   0     0 |   0     0 | 964  1083 |1.96 1.96 1.10|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:35 ubuntu dstat.sh[72797]: 01-09 07:59:35| 22   3  74   0   0|1271M 1059M  197M 5217M|  10k 1620 |   0   412k|   0  3.00 | 946  1177 |1.96 1.96 1.10|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:36 ubuntu dstat.sh[72797]: 01-09 07:59:36| 28   7  64   0   0|1226M 1104M  197M 5217M|6613  2761 |   0   244k|   0  50.0 |1766  6004 |1.96 1.96 1.10|1.0   0  36|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:37 ubuntu dstat.sh[72797]: 01-09 07:59:37| 22   4  74   0   0|1272M 1058M  197M 5217M|9730  1620 |   0    16k|   0  1.00 |1003  1149 |1.96 1.96 1.10|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:38 ubuntu dstat.sh[72797]: 01-09 07:59:38| 23   3  74   0   0|1213M 1116M  197M 5217M|7800  1620 |   0     0 |   0     0 | 958  1086 |1.96 1.96 1.10|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:39 ubuntu dstat.sh[72797]: 01-09 07:59:39| 22   4  74   0   0|1266M 1064M  197M 5217M|6016  1619 |   0   436k|   0  13.0 |1140  1587 |1.88 1.94 1.10|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:40 ubuntu dstat.sh[72797]: 01-09 07:59:40| 23   3  74   1   0|1191M 1139M  197M 5217M|  15k 1569 |   0   461k|   0  24.1 |1000  1183 |1.88 1.94 1.10|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:41 ubuntu dstat.sh[72797]: 01-09 07:59:41| 22   3  73   0   0|1214M 1116M  197M 5217M|6576  1551 |   0    56k|   0  2.99 | 911  1113 |1.88 1.94 1.10|1.0   0 4.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:42 ubuntu dstat.sh[72797]: 01-09 07:59:42| 22   4  74   0   0|1265M 1065M  197M 5217M|6800  1622 |   0     0 |   0     0 | 888  1058 |1.88 1.94 1.10|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:43 ubuntu dstat.sh[72797]: 01-09 07:59:43| 23   3  74   0   0|1206M 1124M  197M 5217M|6441  1622 |   0    20k|   0  1.00 | 925  1087 |1.88 1.94 1.10|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Sep 01 07:59:44 ubuntu dstat.sh[72797]: 01-09 07:59:44| 23   3  74   0   0|1171M 1159M  197M 5217M|8881  1621 |   0    16k|   0  1.00 | 940  1110 |1.81 1.92 1.10|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    5    0
Sep 01 07:59:45 ubuntu dstat.sh[72797]: 01-09 07:59:45| 22   5  72   0   0|1241M 1089M  197M 5217M|7125  1616 |   0   419k|   0  2.00 |1216  1636 |1.81 1.92 1.10|2.0   0  22|   0     0 |   0     0 |  9   32    0    5    0
Sep 01 07:59:46 ubuntu dstat.sh[72797]: 01-09 07:59:46| 23   2  74   0   0|1281M 1049M  197M 5217M|7114  1619 |   0    12k|   0  1.00 | 913  1122 |1.81 1.92 1.10|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    4    0
Sep 01 07:59:47 ubuntu dstat.sh[72797]: 01-09 07:59:47| 13  17  69   0   0|1180M 1149M  197M 5217M|6257  1665 |   0   108k|   0  10.0 |2571  3940 |1.81 1.92 1.10|3.0   0 376|   0     0 |   0     0 |  9   32    0    4    0
Sep 01 07:59:48 ubuntu dstat.sh[72797]: 01-09 07:59:48| 22   3  74   0   0|1238M 1092M  197M 5217M|6812  1619 |   0     0 |   0     0 |1038  1277 |1.81 1.92 1.10|3.0   0  10|   0     0 |   0     0 |  9   32    0    1    0
Sep 01 07:59:49 ubuntu dstat.sh[72797]: 01-09 07:59:49| 23   4  72   0   0|1180M 1149M  197M 5217M|9529  1458 |   0   500k|   0  11.0 |1330  1753 |1.74 1.91 1.10|4.0   0  10|   0     0 |   0     0 |  9   32    0    1    0
Sep 01 07:59:50 ubuntu dstat.sh[72797]: 01-09 07:59:50| 23   3  74   0   0|1242M 1088M  197M 5217M|8240  1620 |   0   444k|   0  23.0 |1104  1271 |1.74 1.91 1.10|3.0   0   0|   0     0 |   0     0 |  9   32    0    1    0
Sep 01 07:59:51 ubuntu dstat.sh[72797]: 01-09 07:59:51| 17  13  70   0   0|1167M 1162M  197M 5217M|8153  1620 |   0    32k|   0  2.00 |2058  3296 |1.74 1.91 1.10|2.0   0 277|   0     0 |   0     0 |  9   32    0    1    0
Sep 01 07:59:52 ubuntu dstat.sh[72797]: 01-09 07:59:52| 10  19  70   0   0|1167M 1162M  197M 5217M|6627  1621 |   0   236k|   0  8.00 |2698  4370 |1.74 1.91 1.10|1.0   0 399|   0     0 |   0     0 |  9   32    0    1    0
Sep 01 07:59:53 ubuntu dstat.sh[72797]: 01-09 07:59:53| 11  20  69   0   0|1167M 1163M  197M 5217M|  16k 1618 |   0   339k|   0  5.99 |2695  4345 |1.74 1.91 1.10|1.0   0 418|   0     0 |   0     0 |  9   32    0    1    0
Sep 01 07:59:54 ubuntu dstat.sh[72797]: 01-09 07:59:54| 24  23  52   0   0|1202M 1128M  197M 5217M|  20k   13k|   0   781k|   0  22.0 |3010  5156 |1.77 1.91 1.10|2.0   0 527|   0     0 |   0     0 |  9   32    0    3    0
Sep 01 07:59:55 ubuntu dstat.sh[72797]: 01-09 07:59:55| 66  23  10   0   0|1302M 1027M  197M 5217M|  30k   25k|   0  1717k|   0  51.0 |2661  5111 |1.77 1.91 1.10|5.0   0 532|   0     0 |   0     0 |  9   32    0    7    0
Sep 01 07:59:56 ubuntu dstat.sh[72797]: 01-09 07:59:56| 59  14  13  12   0|1423M  887M  197M 5233M|  23k   16k|2424k   16M|15.0   397 |3948  6821 |1.77 1.91 1.10|6.0 2.0 210|   0     0 |   0     0 |  9   36    0    7    0
Sep 01 07:59:57 ubuntu dstat.sh[72797]: 01-09 07:59:57| 43  11  28  17   0|1478M  826M  197M 5238M|  32k   26k|1154k   12M|18.0   776 |6499    11k|1.77 1.91 1.10|4.0 1.0 105|   0     0 |   0     0 |  9   38    0    8    0
Sep 01 07:59:58 ubuntu dstat.sh[72797]: 01-09 07:59:58| 33   6  38  23   0|1482M  820M  197M 5240M|  19k   12k|   0  8391k|   0   589 |5387  9583 |1.77 1.91 1.10|5.0 1.0  34|   0     0 |   0     0 |  9   38    0    8    0
Sep 01 07:59:59 ubuntu dstat.sh[72797]: 01-09 07:59:59| 32   7  40  20   0|1447M  851M  197M 5243M|  21k   14k|   0  8013k|   0   625 |5770    10k|2.10 1.98 1.13|2.0 1.0  33|   0     0 |   0     0 |  9   38    0    8    0
Sep 01 08:00:00 ubuntu dstat.sh[72797]: 01-09 08:00:00| 45  10  32  14   0|1416M  881M  198M 5245M|  16k   10k|   0  8381k|   0   662 |6356    11k|2.10 1.98 1.13|8.0   0  89|   0     0 |   0     0 |  9   36    0    8    0
Sep 01 08:00:01 ubuntu dstat.sh[72797]: 01-09 08:00:01| 47  11  20  20   0|1460M  834M  198M 5247M|  68k   63k|   0  9098k|   0   656 |5525  9762 |2.10 1.98 1.13|2.0 1.0  27|   0     0 |   0     0 |  9   36    0    8    0
Sep 01 08:00:02 ubuntu dstat.sh[72797]: 01-09 08:00:02| 49  10  23  17   0|1417M  874M  198M 5249M| 251k  246k|   0  8689k|   0   692 |7339    13k|2.10 1.98 1.13|2.0 1.0 145|   0     0 |   0     0 |  9   36    0    8    0
Sep 01 08:00:03 ubuntu dstat.sh[72797]: 01-09 08:00:03| 52   7  25  17   0|1455M  834M  198M 5251M|  16k 9750 |   0  9594k|   0   690 |5664  9788 |2.10 1.98 1.13|2.0 1.0  29|   0     0 |   0     0 |  9   36    0    8    0
Sep 01 08:00:04 ubuntu dstat.sh[72797]: 01-09 08:00:04| 50   7  27  14   0|1463M  823M  198M 5254M| 395k  390k|   0  8976k|   0   670 |7563    14k|2.34 2.03 1.15|2.0 2.0  31|   0     0 |   0     0 |  9   37    0   11    0
Sep 01 08:00:05 ubuntu dstat.sh[72797]: 01-09 08:00:05| 48   8  29  14   0|1458M  825M  198M 5256M| 565k  560k|   0  9496k|   0   717 |8497    16k|2.34 2.03 1.15|3.0 1.0  58|   0     0 |   0     0 |  9   37    0   13    0
Sep 01 08:00:06 ubuntu dstat.sh[72797]: 01-09 08:00:06| 33   6  49   9   0|1420M  861M  198M 5259M| 179k  173k|   0  8124k|   0   667 |6439    12k|2.34 2.03 1.15|6.0   0  19|   0     0 |   0     0 |  9   38    0   13    0
Sep 01 08:00:07 ubuntu dstat.sh[72797]: 01-09 08:00:07| 39  10  38  13   0|1365M  914M  199M 5260M|  36k   30k|   0    10M|   0   935 |6697    11k|2.34 2.03 1.15|2.0 1.0 104|   0     0 |   0     0 |  9   38    0   13    0
Sep 01 08:00:08 ubuntu dstat.sh[72797]: 01-09 08:00:08| 40  19  29  12   0|1372M  904M  199M 5264M| 484k  478k| 256k   11M|2.00   760 |  10k   21k|2.34 2.03 1.15|2.0 1.0 253|   0     0 |   0     0 |  9   39    0   14    0
Sep 01 08:00:09 ubuntu dstat.sh[72797]: 01-09 08:00:09| 39  13  29  19   0|1398M  875M  199M 5265M| 494k  480k|1200k 8934k|20.0   787 |8215    18k|2.47 2.06 1.17|4.0 1.0  74|   0     0 |   0     0 |  9   38    0   17    0
Sep 01 08:00:10 ubuntu dstat.sh[72797]: 01-09 08:00:10| 36  10  36  16   0|1364M  908M  199M 5268M|  12k 6991 | 511k   10M|3.99   922 |6184    11k|2.47 2.06 1.17|2.0 2.0 151|   0     0 |   0     0 |  9   38    0   17    0
Sep 01 08:00:11 ubuntu dstat.sh[72797]: 01-09 08:00:11| 29   6  55   9   0|1390M  879M  199M 5269M| 240k  236k|   0  9367k|   0   809 |7435    13k|2.47 2.06 1.17|1.0 1.0 8.0|   0     0 |   0     0 |  9   39    0   18    0
Sep 01 08:00:12 ubuntu dstat.sh[72797]: 01-09 08:00:12| 29   5  49  14   0|1391M  876M  199M 5272M| 656k  650k|   0  9294k|   0   790 |8267    16k|2.47 2.06 1.17|2.0   0 3.0|   0     0 |   0     0 |  9   39    0   18    0
Sep 01 08:00:13 ubuntu dstat.sh[72797]: 01-09 08:00:13| 26  10  48  16   0|1327M  937M  200M 5274M| 232k  227k|   0    10M|   0   911 |7890    14k|2.47 2.06 1.17|4.0   0 134|   0     0 |   0     0 |  9   38    0   19    0
Sep 01 08:00:14 ubuntu dstat.sh[72797]: 01-09 08:00:14| 30   4  45  19   0|1369M  893M  200M 5275M|  18k   13k|   0  8751k|   0   800 |5894    10k|2.59 2.09 1.18|2.0   0  19|   0     0 |   0     0 |  9   38    0   19    0
Sep 01 08:00:15 ubuntu dstat.sh[72797]: 01-09 08:00:15| 34   6  44  17   0|1379M  881M  200M 5277M| 333k  328k|   0  7769k|   0   759 |7568    14k|2.59 2.09 1.18|2.0 1.0 3.0|   0     0 |   0     0 |  9   39    0   20    0
Sep 01 08:00:16 ubuntu dstat.sh[72797]: 01-09 08:00:16| 36   5  44  13   1|1383M  875M  200M 5279M| 586k  582k|   0  7444k|   0   701 |8702    17k|2.59 2.09 1.18|1.0 1.0 6.0|   0     0 |   0     0 |  9   39    0   22    0
Sep 01 08:00:17 ubuntu dstat.sh[72797]: 01-09 08:00:17| 29   6  46  18   0|1345M  912M  200M 5280M| 203k  199k|   0  8318k|   0   774 |6020    12k|2.59 2.09 1.18|6.0   0  34|   0     0 |   0     0 |  9   38    0   23    0
Sep 01 08:00:18 ubuntu dstat.sh[72797]: 01-09 08:00:18| 34   4  44  16   0|1382M  872M  201M 5282M|  73k   68k|   0  9196k|   0   791 |5610    11k|2.59 2.09 1.18|2.0 1.0 6.0|   0     0 |   0     0 |  9   38    0   23    0
Sep 01 08:00:19 ubuntu dstat.sh[72797]: 01-09 08:00:19| 33   4  46  14   0|1383M  871M  201M 5282M| 488k  483k|   0  9270k|   0  1015 |9058    18k|2.54 2.09 1.19|1.0 1.0 3.0|   0     0 |   0     0 |  9   39    0   24    0
Sep 01 08:00:20 ubuntu dstat.sh[72797]: 01-09 08:00:20| 37   5  43  15   0|1339M  916M  201M 5282M| 409k  404k|   0  8326k|   0   868 |8147    16k|2.54 2.09 1.19|3.0   0 9.0|   0     0 |   0     0 |  9   38    0   25    0
Sep 01 08:00:21 ubuntu dstat.sh[72797]: 01-09 08:00:21| 34   5  46  13   0|1370M  884M  201M 5282M|  10k 4360 |   0  9950k|   0   861 |6577    11k|2.54 2.09 1.19|3.0   0  68|   0     0 |   0     0 |  9   38    0   25    0
Sep 01 08:00:22 ubuntu dstat.sh[72797]: 01-09 08:00:22| 32   5  49  13   0|1388M  864M  201M 5283M| 229k  224k|   0  9674k|   0   889 |6188    13k|2.54 2.09 1.19|1.0 1.0  18|   0     0 |   0     0 |  9   39    0   27    0
Sep 01 08:00:23 ubuntu dstat.sh[72797]: 01-09 08:00:23| 34   5  45  14   0|1389M  864M  201M 5283M| 612k  598k|   0  9652k|   0  1077 |  10k   19k|2.54 2.09 1.19|3.0   0 6.0|   0     0 |   0     0 |  9   39    0   29    0
Sep 01 08:00:24 ubuntu dstat.sh[72797]: 01-09 08:00:24| 31  10  44  16   0|1347M  905M  201M 5284M| 291k  287k|   0    12M|   0  1107 |8121    14k|2.58 2.11 1.20|9.0   0  87|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:25 ubuntu dstat.sh[72797]: 01-09 08:00:25| 32   6  46  16   1|1384M  867M  201M 5285M|  35k   28k|   0  8112k|   0   807 |5492    10k|2.58 2.11 1.20|7.0   0  15|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:26 ubuntu dstat.sh[72797]: 01-09 08:00:26| 38   5  43  11   0|1390M  860M  201M 5286M| 287k  284k|   0  6364k|   0   591 |6175    12k|2.58 2.11 1.20|5.0 1.0  15|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:27 ubuntu dstat.sh[72797]: 01-09 08:00:27| 32   5  49  12   0|1362M  887M  201M 5286M|9792  6446 |   0  7274k|   0   706 |6060    11k|2.58 2.11 1.20|3.0 1.0  51|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:28 ubuntu dstat.sh[72797]: 01-09 08:00:28| 33   5  46  16   0|1390M  858M  201M 5287M| 156k  151k|   0    13M|   0  1000 |6108    13k|2.58 2.11 1.20|2.0   0  18|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:29 ubuntu dstat.sh[72797]: 01-09 08:00:29| 29   7  44  18   0|1365M  882M  202M 5288M|  17k   12k|   0  9194k|   0   828 |5777    11k|2.53 2.11 1.20|3.0   0  77|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:30 ubuntu dstat.sh[72797]: 01-09 08:00:30| 31   5  45  17   0|1392M  853M  202M 5290M| 260k  256k|   0  9680k|   0   900 |6591    14k|2.53 2.11 1.20|3.0 1.0  12|   0     0 |   0     0 |  9   39    0   31    0
Sep 01 08:00:31 ubuntu dstat.sh[72797]: 01-09 08:00:31| 30   7  44  19   0|1362M  882M  202M 5291M| 140k  135k|   0  9469k|   0   843 |7390    13k|2.53 2.11 1.20|2.0 1.0  71|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:32 ubuntu dstat.sh[72797]: 01-09 08:00:32| 30   6  43  19   0|1393M  850M  202M 5292M|  83k   78k|   0  9323k|   0   810 |6286    11k|2.53 2.11 1.20|2.0   0  12|   0     0 |   0     0 |  9   39    0   31    0
Sep 01 08:00:33 ubuntu dstat.sh[72797]: 01-09 08:00:33| 20   6  52  19   0|1333M  909M  202M 5293M| 242k  238k|   0  9109k|   0   831 |7019    14k|2.53 2.11 1.20|2.0 1.0  72|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:34 ubuntu dstat.sh[72797]: 01-09 08:00:34|  8   3  67  20   0|1332M  908M  202M 5294M|  14k 8863 |   0  9448k|   0   923 |6376    12k|2.53 2.11 1.20|2.0 1.0  12|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:35 ubuntu dstat.sh[72797]: 01-09 08:00:35|  8   4  66  20   0|1332M  907M  202M 5295M|  13k 7863 |   0  7669k|   0   737 |6025    10k|2.49 2.10 1.20|1.0   0  42|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:36 ubuntu dstat.sh[72797]: 01-09 08:00:36| 16   6  59  17   0|1334M  905M  203M 5295M|  19k   15k|   0  7700k|   0   809 |5816    15k|2.49 2.10 1.20|1.0 1.0  58|   0     0 |   0     0 |  9   38    0   32    0
Sep 01 08:00:37 ubuntu dstat.sh[72797]: 01-09 08:00:37| 11   3  64  20   0|1334M  904M  203M 5296M|  17k   12k|   0  7900k|   0   818 |5572    11k|2.49 2.10 1.20|1.0   0  21|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:38 ubuntu dstat.sh[72797]: 01-09 08:00:38|  9   2  66  19   0|1334M  903M  203M 5297M|  15k   10k|   0  9013k|   0   895 |5528    10k|2.49 2.10 1.20|4.0   0 6.1|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:39 ubuntu dstat.sh[72797]: 01-09 08:00:39| 14   3  64  18   0|1336M  901M  203M 5298M|  18k   13k|   0  8387k|   0   793 |5953    11k|2.49 2.10 1.20|2.0   0  15|   0     0 |   0     0 |  9   38    0   31    0
Sep 01 08:00:40 ubuntu dstat.sh[72797]: 01-09 08:00:40| 11   3  68  15   0|1337M  899M  203M 5298M|  13k 8184 |   0  8001k|   0   798 |5742    10k|2.53 2.12 1.21|2.0   0  10|   0     0 |   0     0 |  9   36    0   33    0
Sep 01 08:00:41 ubuntu dstat.sh[72797]: 01-09 08:00:41| 15  13  70   1   0|1225M 1011M  203M 5298M|6641  1911 |   0  3297k|   0   185 |2349  3654 |2.53 2.12 1.21|2.0   0 255|   0     0 |   0     0 |  9   32    0   33    0
Sep 01 08:00:42 ubuntu dstat.sh[72797]: 01-09 08:00:42| 10  20  67   1   0|1222M 1014M  203M 5298M|6631  1662 |   0  3196k|   0   179 |3172  4931 |2.53 2.12 1.21|1.0   0 405|   0     0 |   0     0 |  9   32    0   33    0
Sep 01 08:00:43 ubuntu dstat.sh[72797]: 01-09 08:00:43| 38  21  39   1   0|1299M  937M  203M 5298M|  43k   39k|   0  8313k|   0   469 |3843  6542 |2.53 2.12 1.21|3.0   0 366|   0     0 |   0     0 |  9   32    0   39    0
Sep 01 08:00:44 ubuntu dstat.sh[72797]: 01-09 08:00:44| 68   8  25   0   0|1458M  776M  203M 5299M|6443  1623 |   0  2469k|   0   128 |1784  2116 |2.53 2.12 1.21|3.0   0 3.0|   0     0 |   0     0 |  9   32    0   39    0
Sep 01 08:00:45 ubuntu dstat.sh[72797]: 01-09 08:00:45| 65   9  24   1   0|1567M  665M  203M 5301M|8884  1621 |4098B 5262k|1.00   217 |1949  2035 |2.57 2.13 1.22|3.0   0   0|   0     0 |   0     0 |  9   32    0   39    0
Sep 01 08:00:46 ubuntu dstat.sh[72797]: 01-09 08:00:46| 28   5  50  17   0|1583M  645M  203M 5305M|  46k   33k|   0  8538k|   0   650 |5935    10k|2.57 2.13 1.22|1.0 1.0  48|   0     0 |   0     0 |  9   38    0   39    0
Sep 01 08:00:47 ubuntu dstat.sh[72797]: 01-09 08:00:47| 17   3  53  23   0|1583M  642M  203M 5308M|  30k   12k|   0    10M|   0   753 |7216    12k|2.57 2.13 1.22|3.0 1.0  48|   0     0 |   0     0 |  9   38    0   39    0
