-- Logs begin at Mon 2022-08-01 17:10:28 UTC, end at Mon 2022-08-01 18:15:16 UTC. --
Aug 01 18:02:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 18:02:37 ubuntu dstat.sh[91877]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 18:02:37 ubuntu dstat.sh[91877]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 18:05:55 ubuntu dstat.sh[91877]: 01-08 18:05:55| 23   3  74   0   0|1207M 1040M  197M 5288M|6348  1662 |   0   176k|   0  8.00 | 944  1093 |2.10 1.97 1.19|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   20    0
Aug 01 18:05:56 ubuntu dstat.sh[91877]: 01-08 18:05:56| 23   3  74   0   0|1181M 1066M  197M 5288M|6594  1622 |   0    24k|   0  4.00 | 920  1014 |2.10 1.97 1.19|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   20    0
Aug 01 18:05:57 ubuntu dstat.sh[91877]: 01-08 18:05:57| 23   2  74   0   0|1236M 1012M  197M 5288M|7193  1618 |   0     0 |   0     0 | 852   990 |2.01 1.96 1.19|1.0   0   0|   0     0 |   0     0 |  9   32    0   19    0
Aug 01 18:05:58 ubuntu dstat.sh[91877]: 01-08 18:05:58| 22   4  74   0   0|1163M 1084M  197M 5288M|7715  1458 |   0     0 |   0     0 |1102  1430 |2.01 1.96 1.19|1.0   0  47|   0     0 |   0     0 |  9   32    0   19    0
Aug 01 18:05:59 ubuntu dstat.sh[91877]: 01-08 18:05:59| 11  18  70   0   0|1163M 1084M  197M 5288M|7302  1620 |   0  1668k|   0   147 |2948  4649 |2.01 1.96 1.19|2.0   0 452|   0     0 |   0     0 |  9   32    0   18    0
Aug 01 18:06:00 ubuntu dstat.sh[91877]: 01-08 18:06:00| 11  18  70   0   0|1163M 1084M  197M 5288M|  10k 1619 |   0   412k|   0  8.00 |2742  4175 |2.01 1.96 1.19|2.0   0 382|   0     0 |   0     0 |  9   32    0   18    0
Aug 01 18:06:01 ubuntu dstat.sh[91877]: 01-08 18:06:01| 10  19  69   0   0|1163M 1084M  197M 5288M|  16k 1621 |   0   905k|   0  11.0 |2777  4281 |2.01 1.96 1.19|1.0   0 415|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 18:06:02 ubuntu dstat.sh[91877]: 01-08 18:06:02| 10  19  69   0   0|1163M 1084M  197M 5288M|7394  1663 |   0  1285k|   0  26.0 |3058  4865 |2.01 1.96 1.19|1.0   0 473|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 18:06:03 ubuntu dstat.sh[91877]: 01-08 18:06:03| 10  20  68   0   0|1163M 1084M  197M 5288M|5889  1619 |   0  1431k|   0  33.0 |2965  4859 |2.01 1.96 1.19|1.0   0 463|   0     0 |   0     0 |  9   32    0   13    0
Aug 01 18:06:04 ubuntu dstat.sh[91877]: 01-08 18:06:04| 12  17  71   0   0|1163M 1084M  197M 5288M|6640  1620 |   0  1272k|   0   115 |3115  4983 |2.01 1.96 1.19|1.0   0 461|   0     0 |   0     0 |  9   32    0   13    0
Aug 01 18:06:05 ubuntu dstat.sh[91877]: 01-08 18:06:05|  9  20  70   0   0|1163M 1084M  197M 5289M|7952  1620 |   0    64k|   0  4.00 |2749  4483 |2.01 1.96 1.19|1.0   0 407|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 18:06:06 ubuntu dstat.sh[91877]: 01-08 18:06:06| 18   8  73   0   0|1208M 1039M  197M 5289M|6514  1621 |   0     0 |   0     0 |1506  2027 |2.01 1.96 1.19|1.0   0 125|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 18:06:07 ubuntu dstat.sh[91877]: 01-08 18:06:07| 23   2  74   0   0|1261M  986M  197M 5289M|6991  1563 |   0     0 |   0     0 | 937  1080 |1.93 1.94 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 18:06:08 ubuntu dstat.sh[91877]: 01-08 18:06:08| 23   3  74   0   0|1207M 1040M  197M 5289M|6802  1514 |   0    16k|   0  1.00 | 995  1061 |1.93 1.94 1.19|1.0   0 4.0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 18:06:09 ubuntu dstat.sh[91877]: 01-08 18:06:09| 22   3  74   0   0|1257M  990M  197M 5289M|  10k 1619 |   0   963k|   0  13.0 |1120  1136 |1.93 1.94 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 18:06:10 ubuntu dstat.sh[91877]: 01-08 18:06:10| 23   3  74   0   0|1191M 1056M  197M 5289M|  10k 1621 |   0    20k|   0  1.00 |1024  1075 |1.93 1.94 1.19|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 18:06:11 ubuntu dstat.sh[91877]: 01-08 18:06:11| 23   3  74   0   0|1242M 1004M  197M 5289M|8419  1661 |   0     0 |   0     0 | 971  1068 |1.93 1.94 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:06:12 ubuntu dstat.sh[91877]: 01-08 18:06:12| 23   3  74   0   1|1175M 1072M  197M 5289M|5797  1622 |   0   244k|   0  14.0 |1083  1338 |1.85 1.93 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:06:13 ubuntu dstat.sh[91877]: 01-08 18:06:13| 22   3  73   0   0|1225M 1022M  197M 5289M|  15k 1617 |   0   280k|   0  19.0 |1016  1216 |1.85 1.93 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:06:14 ubuntu dstat.sh[91877]: 01-08 18:06:14| 23   3  74   0   0|1261M  986M  197M 5289M|6274  1622 |   0   757k|   0  81.1 |1058  1035 |1.85 1.93 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:06:15 ubuntu dstat.sh[91877]: 01-08 18:06:15| 23   2  74   0   0|1227M 1020M  197M 5289M|6603  1457 |   0     0 |   0     0 | 972  1041 |1.85 1.93 1.19|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:06:16 ubuntu dstat.sh[91877]: 01-08 18:06:16| 21   5  74   0   0|1260M  987M  197M 5289M|7165  1606 |   0     0 |   0     0 | 993  1058 |1.85 1.93 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:06:17 ubuntu dstat.sh[91877]: 01-08 18:06:17| 23   3  74   0   0|1207M 1040M  197M 5289M|5588  1563 |   0    20k|   0  1.00 | 936  1049 |1.78 1.91 1.19|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:06:18 ubuntu dstat.sh[91877]: 01-08 18:06:18| 23   3  74   0   0|1255M  992M  197M 5289M|6997  1458 |   0     0 |   0     0 | 992  1099 |1.78 1.91 1.19|1.0   0 3.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:06:19 ubuntu dstat.sh[91877]: 01-08 18:06:19| 23   2  74   0   0|1193M 1054M  197M 5289M|6587  1623 |   0   100k|   0  4.01 | 886  1010 |1.78 1.91 1.19|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 18:06:20 ubuntu dstat.sh[91877]: 01-08 18:06:20| 22   3  74   0   0|1242M 1005M  197M 5289M|9202  1619 |   0     0 |   0     0 | 852  1060 |1.78 1.91 1.19|1.0   0   0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 18:06:21 ubuntu dstat.sh[91877]: 01-08 18:06:21| 23   3  74   0   0|1168M 1078M  197M 5289M|7460  1618 |   0    16k|   0  1.00 | 879  1079 |1.78 1.91 1.19|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 18:06:22 ubuntu dstat.sh[91877]: 01-08 18:06:22| 23   3  73   0   0|1215M 1032M  197M 5289M|6499  1620 |   0    76k|   0  7.00 | 993  1248 |1.72 1.89 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 18:06:23 ubuntu dstat.sh[91877]: 01-08 18:06:23| 22   4  74   0   0|1267M  980M  197M 5289M|6235  1458 |   0   300k|   0  22.0 |1039  1277 |1.72 1.89 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 18:06:24 ubuntu dstat.sh[91877]: 01-08 18:06:24| 23   3  74   0   0|1194M 1053M  197M 5289M|7438  1622 |   0   136k|   0  6.01 | 874  1032 |1.72 1.89 1.19|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 18:06:25 ubuntu dstat.sh[91877]: 01-08 18:06:25| 21   4  74   0   0|1209M 1038M  197M 5289M|7946  1618 |   0    12k|   0  1.00 | 918  1070 |1.72 1.89 1.19|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 18:06:26 ubuntu dstat.sh[91877]: 01-08 18:06:26| 21   4  74   0   0|1261M  986M  197M 5289M|  15k 1619 |   0     0 |   0     0 | 900  1025 |1.72 1.89 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 18:06:27 ubuntu dstat.sh[91877]: 01-08 18:06:27| 23   3  74   0   0|1199M 1048M  197M 5289M|7808  1621 |   0    20k|   0  1.00 | 934   963 |1.66 1.88 1.18|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 18:06:28 ubuntu dstat.sh[91877]: 01-08 18:06:28| 22   4  74   0   0|1168M 1079M  197M 5289M|6183  1620 |   0    16k|   0  1.00 | 890  1016 |1.66 1.88 1.18|1.0   0 3.0|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 18:06:29 ubuntu dstat.sh[91877]: 01-08 18:06:29| 22   4  74   0   0|1227M 1020M  197M 5289M|8932  1623 |   0   349k|   0  52.1 |1053  1092 |1.66 1.88 1.18|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 18:06:30 ubuntu dstat.sh[91877]: 01-08 18:06:30| 22   3  74   0   0|1259M  988M  197M 5289M|7557  1617 |   0    12k|   0  1.00 | 962  1119 |1.66 1.88 1.18|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 18:06:31 ubuntu dstat.sh[91877]: 01-08 18:06:31| 11  18  70   0   1|1171M 1076M  197M 5289M|5618  1620 |   0    96k|   0  8.00 |2474  3778 |1.66 1.88 1.18|1.0   0 360|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 18:06:32 ubuntu dstat.sh[91877]: 01-08 18:06:32| 22   5  71   0   0|1239M 1008M  197M 5289M|7401  1458 |   0   176k|   0  9.00 |1297  1816 |1.61 1.86 1.18|1.0   0  23|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 18:06:33 ubuntu dstat.sh[91877]: 01-08 18:06:33| 30   7  64   0   0|1198M 1048M  197M 5289M|6927  2762 |   0   368k|   0  21.0 |2102  5160 |1.61 1.86 1.18|2.0   0  44|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 18:06:34 ubuntu dstat.sh[91877]: 01-08 18:06:34| 23   3  74   0   0|1256M  990M  197M 5289M|6261  1620 |   0    28k|   0  4.00 | 925  1051 |1.61 1.86 1.18|1.0   0   0|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 18:06:35 ubuntu dstat.sh[91877]: 01-08 18:06:35| 13  17  69   0   0|1177M 1069M  197M 5289M|5579  1621 |   0    96k|   0  7.01 |2190  3491 |1.61 1.86 1.18|1.0   0 316|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 18:06:36 ubuntu dstat.sh[91877]: 01-08 18:06:36| 12  19  68   1   0|1161M 1085M  197M 5289M|5453  1620 |   0   736k|   0  98.0 |3042  4693 |1.61 1.86 1.18|1.0   0 417|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 18:06:37 ubuntu dstat.sh[91877]: 01-08 18:06:37| 11  20  69   0   0|1161M 1085M  197M 5289M|7035  1620 |   0   312k|   0  7.00 |2727  4270 |1.56 1.85 1.18|2.0   0 411|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 18:06:38 ubuntu dstat.sh[91877]: 01-08 18:06:38| 33  25  41   1   0|1226M 1020M  197M 5289M|  18k   13k|   0   809k|   0  41.0 |3307  6131 |1.56 1.85 1.18|4.0   0 648|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 18:06:39 ubuntu dstat.sh[91877]: 01-08 18:06:39| 79  18   3   0   1|1331M  915M  197M 5289M|  30k   25k|   0   824k|   0  44.0 |2516  4512 |1.56 1.85 1.18|4.0   0 405|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:06:40 ubuntu dstat.sh[91877]: 01-08 18:06:40| 63  14  13   9   0|1428M  797M  197M 5307M|  22k   17k|3561k   20M|31.9   555 |4992  8171 |1.56 1.85 1.18|3.0 1.0 158|   0     0 |   0     0 |  9   36    0    7    0
Aug 01 18:06:41 ubuntu dstat.sh[91877]: 01-08 18:06:41| 42   6  43  10   0|1449M  772M  197M 5310M|  32k   27k|   0  9131k|   0   617 |5749    10k|1.56 1.85 1.18|5.0 2.0  39|   0     0 |   0     0 |  9   38    0    8    0
Aug 01 18:06:42 ubuntu dstat.sh[91877]: 01-08 18:06:42| 33   6  54   7   0|1458M  760M  198M 5313M|  16k   11k|   0  7650k|   0   607 |4825  9426 |1.84 1.90 1.20|3.0 2.0  40|   0     0 |   0     0 |  9   38    0    8    0
Aug 01 18:06:43 ubuntu dstat.sh[91877]: 01-08 18:06:43| 31   6  50  13   0|1462M  754M  198M 5315M|  20k   15k|   0  7760k|   0   617 |4766  9746 |1.84 1.90 1.20|1.0 1.0  33|   0     0 |   0     0 |  9   38    0    8    0
Aug 01 18:06:44 ubuntu dstat.sh[91877]: 01-08 18:06:44| 46   9  30  14   0|1435M  779M  198M 5317M|  24k   10k|   0  8259k|   0   639 |5914    10k|1.84 1.90 1.20|3.0 2.0  81|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 18:06:45 ubuntu dstat.sh[91877]: 01-08 18:06:45| 50   9  22  18   0|1438M  772M  198M 5319M| 101k   96k|   0  8854k|   0   735 |5962    11k|1.84 1.90 1.20|4.0 1.0  37|   0     0 |   0     0 |  9   37    0    8    0
Aug 01 18:06:46 ubuntu dstat.sh[91877]: 01-08 18:06:46| 49  10  25  15   0|1402M  806M  198M 5322M| 215k  211k|   0  8550k|   0   699 |6622    13k|1.84 1.90 1.20|8.0 1.0 142|   0     0 |   0     0 |  9   36    0    9    0
Aug 01 18:06:47 ubuntu dstat.sh[91877]: 01-08 18:06:47| 45   9  26  19   0|1446M  760M  198M 5323M|  11k 7041 |   0  6085k|   0   472 |4321  8003 |2.65 2.07 1.26|2.0 1.0  17|   0     0 |   0     0 |  9   36    0    9    0
Aug 01 18:06:48 ubuntu dstat.sh[91877]: 01-08 18:06:48| 46   9  28  16   0|1440M  764M  198M 5325M| 469k  465k|   0  8364k|   0   681 |7945    15k|2.65 2.07 1.26|2.0 1.0  63|   0     0 |   0     0 |  9   37    0   10    0
Aug 01 18:06:49 ubuntu dstat.sh[91877]: 01-08 18:06:49| 32   6  42  20   0|1444M  758M  199M 5328M| 557k  550k|   0  8162k|   0   671 |8952    16k|2.65 2.07 1.26|5.0   0  21|   0     0 |   0     0 |  9   36    1   10    0
Aug 01 18:06:50 ubuntu dstat.sh[91877]: 01-08 18:06:50| 34   6  44  15   0|1414M  786M  199M 5330M| 100k   96k|   0  7244k|   0   622 |6210    11k|2.65 2.07 1.26|6.0   0  19|   0     0 |   0     0 |  9   38    0   10    0
Aug 01 18:06:51 ubuntu dstat.sh[91877]: 01-08 18:06:51| 41   7  34  19   0|1444M  753M  199M 5332M| 216k  211k|   0  8825k|   0   761 |6914    13k|2.65 2.07 1.26|3.0 1.0 5.0|   0     0 |   0     0 |  9   43    0   12    0
Aug 01 18:06:52 ubuntu dstat.sh[91877]: 01-08 18:06:52| 37  20  29  14   0|1361M  834M  199M 5334M| 585k  580k| 256k 8319k|2.00   712 |8707    18k|2.76 2.10 1.28|3.0 1.0 316|   0     0 |   0     0 |  9   39    0   13    0
Aug 01 18:06:53 ubuntu dstat.sh[91877]: 01-08 18:06:53| 39  19  32  10   0|1344M  848M  199M 5336M| 191k  186k| 731k 8773k|12.0   664 |7984    15k|2.76 2.10 1.28|1.0 1.0 133|   0     0 |   0     0 |  9   38    0   14    0
Aug 01 18:06:54 ubuntu dstat.sh[91877]: 01-08 18:06:54| 41  15  35   8   0|1381M  808M  199M 5338M|  65k   59k|1038k 8335k|17.0   704 |6471    12k|2.76 2.10 1.28|3.0 1.0 116|   0     0 |   0     0 |  9   38    0   14    0
Aug 01 18:06:55 ubuntu dstat.sh[91877]: 01-08 18:06:55| 31   6  48  13   0|1381M  806M  199M 5341M| 600k  595k|   0  9490k|   0   811 |9165    17k|2.76 2.10 1.28|3.0   0  10|   0     0 |   0     0 |  9   39    0   16    0
Aug 01 18:06:56 ubuntu dstat.sh[91877]: 01-08 18:06:56| 28   8  48  16   0|1325M  860M  199M 5342M| 451k  446k|   0    10M|   0  1032 |9049    16k|2.76 2.10 1.28|1.0 1.0  34|   0     0 |   0     0 |  9   38    0   18    0
Aug 01 18:06:57 ubuntu dstat.sh[91877]: 01-08 18:06:57| 26  10  46  16   0|1362M  821M  200M 5345M|  14k 9024 |   0    11M|   0  1098 |5827    12k|2.86 2.13 1.29|2.0 1.0 110|   0     0 |   0     0 |  9   38    0   18    0
Aug 01 18:06:58 ubuntu dstat.sh[91877]: 01-08 18:06:58| 29   8  44  18   0|1370M  810M  200M 5347M| 312k  307k|   0  9481k|   0   896 |6241    13k|2.86 2.13 1.29|2.0 2.0  11|   0     0 |   0     0 |  9   39    0   19    0
Aug 01 18:06:59 ubuntu dstat.sh[91877]: 01-08 18:06:59| 30   6  45  17   0|1370M  808M  200M 5348M| 580k  573k|   0  8230k|   0   842 |8362    17k|2.86 2.13 1.29|2.0 1.0  12|   0     0 |   0     0 |  9   39    0   20    0
Aug 01 18:07:00 ubuntu dstat.sh[91877]: 01-08 18:07:00| 33   5  45  15   0|1336M  841M  200M 5350M| 227k  222k|   0  8691k|   0   684 |6234    11k|2.86 2.13 1.29|5.0 2.0  19|   0     0 |   0     0 |  9   38    0   20    0
Aug 01 18:07:01 ubuntu dstat.sh[91877]: 01-08 18:07:01| 31   5  46  18   0|1373M  802M  200M 5351M| 151k  138k|   0  7134k|   0   739 |5937    11k|2.86 2.13 1.29|1.0 1.0  12|   0     0 |   0     0 |  9   39    0   20    0
Aug 01 18:07:02 ubuntu dstat.sh[91877]: 01-08 18:07:02| 29   5  50  12   0|1373M  800M  200M 5353M| 516k  510k|   0  8764k|   0   790 |8712    16k|2.87 2.15 1.30|2.0 1.0 9.0|   0     0 |   0     0 |  9   39    0   20    0
Aug 01 18:07:03 ubuntu dstat.sh[91877]: 01-08 18:07:03| 34   6  43  15   0|1330M  842M  200M 5354M| 319k  313k|   0  7750k|   0   879 |8641    16k|2.87 2.15 1.30|1.0 1.0  56|   0     0 |   0     0 |  9   38    0   20    0
Aug 01 18:07:04 ubuntu dstat.sh[91877]: 01-08 18:07:04| 31   7  45  16   0|1371M  802M  201M 5353M|  16k   10k|   0  8619k|   0  1047 |7464    13k|2.87 2.15 1.30|1.0 1.0 4.0|   0     0 |   0     0 |  9   38    0   20    0
Aug 01 18:07:05 ubuntu dstat.sh[91877]: 01-08 18:07:05| 39   5  43  13   0|1379M  792M  201M 5354M| 513k  506k|   0  8605k|   0   768 |8222    15k|2.87 2.15 1.30|4.0 1.0  12|   0     0 |   0     0 |  9   39    0   20    0
Aug 01 18:07:06 ubuntu dstat.sh[91877]: 01-08 18:07:06| 29   7  45  15   0|1380M  790M  201M 5355M| 525k  518k|   0  9474k|   0   911 |9009    17k|2.87 2.15 1.30|1.0 1.0  18|   0     0 |   0     0 |  9   39    0   21    0
Aug 01 18:07:07 ubuntu dstat.sh[91877]: 01-08 18:07:07| 29   8  46  15   0|1352M  818M  201M 5356M|  87k   82k|   0  9372k|   0   869 |6488    12k|2.80 2.15 1.30|4.0   0  94|   0     0 |   0     0 |  9   38    0   21    0
Aug 01 18:07:08 ubuntu dstat.sh[91877]: 01-08 18:07:08| 32   5  45  17   0|1381M  789M  201M 5355M| 214k  209k|   0  6896k|   0   736 |6851    12k|2.80 2.15 1.30|2.0 1.0 5.0|   0     0 |   0     0 |  9   39    0   22    0
Aug 01 18:07:09 ubuntu dstat.sh[91877]: 01-08 18:07:09| 34   6  46  13   0|1352M  817M  201M 5356M|  97k   92k|   0  7933k|   0   816 |6295    12k|2.80 2.15 1.30|1.0 1.0  42|   0     0 |   0     0 |  9   38    0   22    0
Aug 01 18:07:10 ubuntu dstat.sh[91877]: 01-08 18:07:10| 34   6  47  13   0|1382M  786M  201M 5357M| 170k  164k|   0    10M|   0   921 |6834    12k|2.80 2.15 1.30|1.0 1.0  15|   0     0 |   0     0 |  9   39    0   22    0
Aug 01 18:07:11 ubuntu dstat.sh[91877]: 01-08 18:07:11| 37   7  45  10   0|1360M  808M  201M 5358M|  11k 6087 |   0  5833k|   0   568 |5134  8891 |2.80 2.15 1.30|4.0 1.0  74|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:12 ubuntu dstat.sh[91877]: 01-08 18:07:12| 34   6  46  13   0|1383M  783M  201M 5359M| 308k  303k|   0  6662k|   0   672 |6960    13k|2.82 2.16 1.31|3.0 1.0  18|   0     0 |   0     0 |  9   39    0   23    0
Aug 01 18:07:13 ubuntu dstat.sh[91877]: 01-08 18:07:13| 32   6  48  12   0|1354M  812M  202M 5359M|  94k   79k|   0  7639k|   0   801 |7116    12k|2.82 2.16 1.31|3.0 1.0  63|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:14 ubuntu dstat.sh[91877]: 01-08 18:07:14| 32   5  43  18   0|1383M  781M  202M 5361M| 247k  242k|   0  9007k|   0   844 |6797    13k|2.82 2.16 1.31|1.0 1.0  15|   0     0 |   0     0 |  9   39    0   23    0
Aug 01 18:07:15 ubuntu dstat.sh[91877]: 01-08 18:07:15| 17   6  58  16   0|1324M  839M  202M 5362M|  79k   73k|   0    11M|   0   890 |6628    12k|2.82 2.16 1.31|3.0 1.0  72|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:16 ubuntu dstat.sh[91877]: 01-08 18:07:16| 10   3  66  17   0|1325M  837M  202M 5363M|  24k   18k|   0    10M|   0   971 |7128    12k|2.82 2.16 1.31|3.0   0  24|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:17 ubuntu dstat.sh[91877]: 01-08 18:07:17|  9   3  65  20   0|1325M  836M  202M 5364M|  18k   13k|   0  9786k|   0   902 |6148    11k|2.75 2.16 1.32|  0 1.0  12|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:18 ubuntu dstat.sh[91877]: 01-08 18:07:18| 10   3  66  20   0|1325M  834M  202M 5365M|  17k   12k|   0  8700k|   0   849 |5550    11k|2.75 2.16 1.32|2.0 2.0  11|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:19 ubuntu dstat.sh[91877]: 01-08 18:07:19|  8   4  67  19   1|1325M  833M  202M 5366M|  14k 9284 |   0    11M|   0   955 |5823    12k|2.75 2.16 1.32|4.0 1.0  12|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:20 ubuntu dstat.sh[91877]: 01-08 18:07:20|  8   3  67  20   0|1326M  831M  202M 5367M|  13k 8397 |   0  8203k|   0   778 |5385    10k|2.75 2.16 1.32|  0 1.0  42|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:21 ubuntu dstat.sh[91877]: 01-08 18:07:21|  9   3  68  18   0|1327M  830M  202M 5368M|  18k   13k|   0  8059k|   0   766 |5643  9871 |2.75 2.16 1.32|  0 1.0  18|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:22 ubuntu dstat.sh[91877]: 01-08 18:07:22| 10   3  67  18   0|1327M  829M  202M 5368M|  16k   12k|   0  7183k|   0   781 |6014    11k|2.69 2.16 1.32|1.0   0  24|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:23 ubuntu dstat.sh[91877]: 01-08 18:07:23|  9   3  67  18   0|1327M  828M  202M 5369M|  16k   11k|   0  7460k|   0   689 |5661    10k|2.69 2.16 1.32|  0 1.0 9.0|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:24 ubuntu dstat.sh[91877]: 01-08 18:07:24| 11   2  67  19   0|1329M  825M  202M 5370M|  18k   11k|   0  9135k|   0   885 |5969    11k|2.69 2.16 1.32|1.0 1.0  12|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:25 ubuntu dstat.sh[91877]: 01-08 18:07:25| 11   3  68  17   0|1329M  824M  202M 5370M|  22k 8985 |   0  8450k|   0   855 |5953    11k|2.69 2.16 1.32|  0 1.0  12|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 18:07:26 ubuntu dstat.sh[91877]: 01-08 18:07:26| 17  12  70   1   0|1223M  931M  202M 5370M|8054  2864 |   0  3530k|   0   217 |2568  3591 |2.69 2.16 1.32|2.0   0 205|   0     0 |   0     0 |  9   32    0   25    0
Aug 01 18:07:27 ubuntu dstat.sh[91877]: 01-08 18:07:27| 10  22  67   1   0|1218M  935M  202M 5370M|6925  1620 |   0  3067k|   0   177 |3130  4542 |2.47 2.12 1.31|3.0   0 369|   0     0 |   0     0 |  9   32    0   25    0
Aug 01 18:07:28 ubuntu dstat.sh[91877]: 01-08 18:07:28| 18  27  53   1   0|1248M  905M  203M 5370M|  43k   37k|   0  7740k|   0   464 |4357  6752 |2.47 2.12 1.31|3.0   0 430|   0     0 |   0     0 |  9   32    0   31    0
Aug 01 18:07:29 ubuntu dstat.sh[91877]: 01-08 18:07:29| 65  11  25   0   0|1388M  765M  203M 5371M|9165  1620 |   0   880k|   0  47.0 |1609  1445 |2.47 2.12 1.31|3.0   0 6.0|   0     0 |   0     0 |  9   32    0   31    0
Aug 01 18:07:30 ubuntu dstat.sh[91877]: 01-08 18:07:30| 66   9  25   0   0|1522M  629M  203M 5373M|7127  1618 |   0  2725k|   0   125 |1932  1763 |2.47 2.12 1.31|3.0   0   0|   0     0 |   0     0 |  9   32    0   31    0
Aug 01 18:07:31 ubuntu dstat.sh[91877]: 01-08 18:07:31| 39   7  40  13   0|1569M  577M  203M 5376M|  36k   31k|   0    11M|   0   755 |5352  7919 |2.47 2.12 1.31|1.0 1.0  24|   0     0 |   0     0 |  9   38    0   31    0
Aug 01 18:07:32 ubuntu dstat.sh[91877]: 01-08 18:07:32| 16   5  52  26   0|1569M  575M  203M 5379M|  13k 8631 |   0    12M|   0   812 |6598    11k|2.76 2.18 1.34|  0 2.0  57|   0     0 |   0     0 |  9   38    0   31    0
Aug 01 18:07:33 ubuntu dstat.sh[91877]: 01-08 18:07:33| 18   6  50  26   1|1570M  571M  203M 5381M|  17k   12k|   0  9341k|   0   665 |6432    14k|2.76 2.18 1.34|  0 4.0  61|   0     0 |   0     0 |  9   38    0   31    0
Aug 01 18:07:34 ubuntu dstat.sh[91877]: 01-08 18:07:34| 11   4  58  26   0|1571M  568M  203M 5383M|  15k   10k|   0  8242k|   0   651 |5845    10k|2.76 2.18 1.34|  0 2.0  39|   0     0 |   0     0 |  9   38    0   31    0
