-- Logs begin at Thu 2022-09-29 16:28:56 UTC, end at Thu 2022-09-29 18:01:07 UTC. --
Sep 29 17:22:10 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 29 17:22:11 ubuntu dstat.sh[80869]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 29 17:22:11 ubuntu dstat.sh[80869]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 29 17:40:32 ubuntu dstat.sh[80869]: 29-09 17:40:32| 27   4  65   1   0|5882M  303M  182M 1521M| 585k  577k|   0  1295k|   0   182 |5733    11k|1.13 1.53 1.42|  0   0   0|   0     0 |   0     0 | 25  411    0  103    1
Sep 29 17:40:33 ubuntu dstat.sh[80869]: 29-09 17:40:33|  7   1  91   0   0|5882M  303M  182M 1522M|  68k   59k|   0   336k|   0  30.0 |2259  3844 |1.13 1.53 1.42|1.0   0 2.0|   0     0 |   0     0 | 25  412    0  103    1
Sep 29 17:40:34 ubuntu dstat.sh[80869]: 29-09 17:40:34| 14   2  80   1   0|5883M  302M  182M 1522M| 309k  292k|   0   843k|   0   106 |3660  6126 |1.13 1.53 1.42|  0   0   0|   0     0 |   0     0 | 25  411    0  103    1
Sep 29 17:40:35 ubuntu dstat.sh[80869]: 29-09 17:40:35| 22   4  72   2   0|5883M  302M  183M 1522M| 441k  432k|   0  1192k|   0   184 |4492  8302 |1.13 1.53 1.42|1.0   0   0|   0     0 |   0     0 | 25  413    0  104    1
Sep 29 17:40:36 ubuntu dstat.sh[80869]: 29-09 17:40:36| 28   4  65   1   0|5883M  302M  183M 1522M| 495k  485k|   0  1536k|   0   215 |5574    10k|1.20 1.54 1.42|1.0   0   0|   0     0 |   0     0 | 25  412    0  101    1
Sep 29 17:40:37 ubuntu dstat.sh[80869]: 29-09 17:40:37| 26   5  67   2   0|5884M  300M  183M 1522M| 515k  506k|   0  1053k|   0   129 |5159    10k|1.20 1.54 1.42|1.0   0   0|   0     0 |   0     0 | 25  412    0  101    1
Sep 29 17:40:38 ubuntu dstat.sh[80869]: 29-09 17:40:38| 21   3  71   3   0|5885M  299M  183M 1523M| 453k  442k|   0  1358k|   0   184 |5058  8685 |1.20 1.54 1.42|  0   0   0|   0     0 |   0     0 | 25  411    0  100    1
Sep 29 17:40:39 ubuntu dstat.sh[80869]: 29-09 17:40:39| 15   2  81   1   1|5885M  299M  183M 1523M| 248k  241k|4106B 1071k|1.00   134 |3224  5625 |1.20 1.54 1.42|4.0   0   0|   0     0 |   0     0 | 25  412    0  101    1
Sep 29 17:40:40 ubuntu dstat.sh[80869]: 29-09 17:40:40|  9   1  87   1   0|5885M  298M  183M 1523M| 123k  114k|   0   655k|   0  76.9 |3025  5157 |1.20 1.54 1.42|1.0   0   0|   0     0 |   0     0 | 25  411    0  101    1
Sep 29 17:40:41 ubuntu dstat.sh[80869]: 29-09 17:40:41| 25   3  70   2   0|5891M  293M  183M 1523M| 371k  356k|8187B 1323k|2.00   198 |4363  7545 |1.18 1.53 1.42|2.0   0   0|   0     0 |   0     0 | 25  409    0  103    1
Sep 29 17:40:42 ubuntu dstat.sh[80869]: 29-09 17:40:42| 18   3  76   2   0|5892M  292M  183M 1523M| 371k  366k|   0  1197k|   0   177 |3819  6784 |1.18 1.53 1.42|  0   0   0|   0     0 |   0     0 | 25  410    0  100    1
Sep 29 17:40:43 ubuntu dstat.sh[80869]: 29-09 17:40:43|  7   2  90   0   0|5892M  292M  183M 1523M|  87k   79k|   0   429k|   0  48.1 |2437  4113 |1.18 1.53 1.42|1.0   0 2.0|   0     0 |   0     0 | 25  409    0  100    1
Sep 29 17:40:44 ubuntu dstat.sh[80869]: 29-09 17:40:44| 23   3  71   1   1|5894M  289M  183M 1524M| 470k  457k|   0   879k|   0   116 |4003  6644 |1.18 1.53 1.42|2.0   0   0|   0     0 |   0     0 | 25  408    0  100    1
Sep 29 17:40:45 ubuntu dstat.sh[80869]: 29-09 17:40:45| 18   5  75   2   0|5894M  289M  183M 1523M| 242k  233k|   0  1073k|   0   148 |4029  6785 |1.18 1.53 1.42|  0   0   0|   0     0 |   0     0 | 25  409    0  102    1
Sep 29 17:40:46 ubuntu dstat.sh[80869]: 29-09 17:40:46| 14   3  82   1   0|5894M  289M  183M 1524M| 236k  224k|   0   898k|   0   113 |3667  5870 |1.09 1.51 1.41|1.0   0   0|   0     0 |   0     0 | 25  411    0  101    1
Sep 29 17:40:47 ubuntu dstat.sh[80869]: 29-09 17:40:47| 10   2  85   1   0|5894M  289M  183M 1524M| 139k  125k|   0   723k|   0   105 |3174  5319 |1.09 1.51 1.41|1.0   0   0|   0     0 |   0     0 | 25  410    0  101    1
Sep 29 17:40:48 ubuntu dstat.sh[80869]: 29-09 17:40:48| 13   1  82   2   0|5894M  288M  183M 1524M| 196k  183k| 144k  987k|7.99   128 |3493  6169 |1.09 1.51 1.41|  0   0   0|   0     0 |   0     0 | 25  409    0   97    1
Sep 29 17:40:49 ubuntu dstat.sh[80869]: 29-09 17:40:49| 25   3  68   1   0|5894M  288M  183M 1524M| 469k  463k|   0   844k|   0   105 |4288  8240 |1.09 1.51 1.41|2.0   0   0|   0     0 |   0     0 | 25  411    0   98    1
Sep 29 17:40:50 ubuntu dstat.sh[80869]: 29-09 17:40:50| 31   5  63   2   0|5894M  288M  183M 1524M| 535k  529k|  20k 1777k|1.00   235 |5582    11k|1.09 1.51 1.41|1.0   0   0|   0     0 |   0     0 | 25  410    0   97    1
Sep 29 17:40:51 ubuntu dstat.sh[80869]: 29-09 17:40:51| 27   5  65   2   0|5895M  286M  183M 1525M| 533k  520k|   0  1065k|   0   130 |5238    10k|1.00 1.48 1.40|1.0   0   0|   0     0 |   0     0 | 25  411    0   97    1
Sep 29 17:40:52 ubuntu dstat.sh[80869]: 29-09 17:40:52| 27   4  65   2   0|5896M  285M  183M 1525M| 515k  508k|   0  1790k|   0   223 |5270    11k|1.00 1.48 1.40|1.0   0   0|   0     0 |   0     0 | 25  410    0   96    1
Sep 29 17:40:53 ubuntu dstat.sh[80869]: 29-09 17:40:53| 27   5  66   2   0|5896M  284M  183M 1526M| 545k  537k|   0  1464k|   0   196 |5140    10k|1.00 1.48 1.40|1.0   0 2.0|   0     0 |   0     0 | 25  411    0   96    1
Sep 29 17:40:54 ubuntu dstat.sh[80869]: 29-09 17:40:54| 31   3  63   2   0|5896M  283M  183M 1526M| 516k  509k|4083B 1503k|1.00   216 |5132  9804 |1.00 1.48 1.40|2.0   0   0|   0     0 |   0     0 | 25  410    0   96    1
Sep 29 17:40:55 ubuntu dstat.sh[80869]: 29-09 17:40:55| 24   5  62   8   0|5897M  283M  183M 1527M| 470k  461k|   0    13M|   0  1547 |8048    10k|1.00 1.48 1.40|3.0   0   0|   0     0 |   0     0 | 25  409    0   99    1
Sep 29 17:40:56 ubuntu dstat.sh[80869]: 29-09 17:40:56| 26   3  68   2   0|5898M  281M  184M 1527M| 519k  513k|   0  1112k|   0   149 |4775  9205 |1.00 1.47 1.40|  0   0   0|   0     0 |   0     0 | 25  409    0   97    1
Sep 29 17:40:57 ubuntu dstat.sh[80869]: 29-09 17:40:57| 15   2  79   1   0|5899M  280M  184M 1527M| 214k  206k|   0   963k|   0   141 |3445  6000 |1.00 1.47 1.40|2.0   0   0|   0     0 |   0     0 | 25  409    0   97    1
Sep 29 17:40:58 ubuntu dstat.sh[80869]: 29-09 17:40:58|  8   2  88   1   0|5899M  280M  184M 1527M| 109k  103k|   0   612k|   0  82.0 |2695  4585 |1.00 1.47 1.40|2.0   0   0|   0     0 |   0     0 | 25  408    0   98    1
Sep 29 17:40:59 ubuntu dstat.sh[80869]: 29-09 17:40:59| 17   2  77   3   0|5899M  279M  184M 1527M| 379k  374k|   0  1077k|   0   149 |4088  6865 |1.00 1.47 1.40|  0   0   0|   0     0 |   0     0 | 25  408    0   97    1
Sep 29 17:41:00 ubuntu dstat.sh[80869]: 29-09 17:41:00| 12   3  84   1   0|5900M  279M  184M 1527M| 236k  229k|   0   948k|   0   107 |3350  5623 |1.00 1.47 1.40|  0   0   0|   0     0 |   0     0 | 25  408    0   97    1
Sep 29 17:41:01 ubuntu dstat.sh[80869]: 29-09 17:41:01| 12   3  84   1   0|5900M  279M  184M 1527M| 249k  235k|   0   829k|   0   109 |3013  5178 |0.92 1.45 1.39|5.0   0   0|   0     0 |   0     0 | 25  408    0   93    1
Sep 29 17:41:02 ubuntu dstat.sh[80869]: 29-09 17:41:02|  8   2  83   5   0|5901M  269M  184M 1535M| 103k   89k|  80k 4182k|3.00   577 |4442  5676 |0.92 1.45 1.39|2.0   0 4.0|   0     0 |   0     0 | 25  409    0   93    1
Sep 29 17:41:03 ubuntu dstat.sh[80869]: 29-09 17:41:03| 10   2  84   1   0|5901M  269M  184M 1535M| 223k  216k|   0   723k|   0  95.9 |3137  5291 |0.92 1.45 1.39|1.0   0 2.0|   0     0 |   0     0 | 25  408    0   91    1
Sep 29 17:41:04 ubuntu dstat.sh[80869]: 29-09 17:41:04| 14   3  79   3   0|5901M  269M  184M 1535M| 302k  293k|   0  1264k|   0   175 |3893  6540 |0.92 1.45 1.39|2.0   0   0|   0     0 |   0     0 | 25  408    0   91    1
Sep 29 17:41:05 ubuntu dstat.sh[80869]: 29-09 17:41:05| 12   2  84   1   0|5902M  268M  184M 1535M| 237k  228k|   0   788k|   0   104 |3318  5482 |0.92 1.45 1.39|  0   0   0|   0     0 |   0     0 | 25  408    0   88    1
Sep 29 17:41:06 ubuntu dstat.sh[80869]: 29-09 17:41:06| 12   3  84   1   1|5902M  268M  184M 1535M| 256k  249k|   0   793k|   0   100 |3287  5331 |0.85 1.42 1.39|  0   0   0|   0     0 |   0     0 | 25  409    0   89    1
Sep 29 17:41:07 ubuntu dstat.sh[80869]: 29-09 17:41:07|  7   1  89   1   0|5902M  268M  184M 1535M| 115k  108k|   0   537k|   0  68.1 |2633  4327 |0.85 1.42 1.39|1.0   0   0|   0     0 |   0     0 | 25  409    0   89    1
Sep 29 17:41:08 ubuntu dstat.sh[80869]: 29-09 17:41:08|  8   2  88   1   0|5901M  268M  184M 1536M| 158k  150k|   0   594k|   0  77.7 |2825  4788 |0.85 1.42 1.39|  0   0   0|   0     0 |   0     0 | 25  408    0   89    1
Sep 29 17:41:09 ubuntu dstat.sh[80869]: 29-09 17:41:09| 19   2  76   2   0|5902M  268M  184M 1536M| 463k  456k|   0   993k|   0   119 |3902  6756 |0.85 1.42 1.39|1.0   0   0|   0     0 |   0     0 | 25  408    0   85    1
Sep 29 17:41:10 ubuntu dstat.sh[80869]: 29-09 17:41:10| 14   4  80   1   0|5921M  248M  184M 1536M| 179k  172k|   0   858k|   0   107 |3206  7754 |0.85 1.42 1.39|1.0   0  32|   0     0 |   0     0 | 25  409    0   85    1
Sep 29 17:41:11 ubuntu dstat.sh[80869]: 29-09 17:41:11| 13   3  81   0   1|5901M  268M  184M 1536M| 170k  155k|   0   608k|   0  71.0 |3263  6492 |1.02 1.45 1.40|3.0   0 2.0|   0     0 |   0     0 | 25  408    0   81    1
Sep 29 17:41:12 ubuntu dstat.sh[80869]: 29-09 17:41:12| 30   3  63   3   0|5902M  267M  184M 1536M| 500k  493k|   0  1642k|   0   247 |5396  9980 |1.02 1.45 1.40|1.0   0   0|   0     0 |   0     0 | 25  409    0   85    1
Sep 29 17:41:13 ubuntu dstat.sh[80869]: 29-09 17:41:13| 25   5  65   1   0|5902M  267M  184M 1536M| 572k  566k|   0  1099k|   0   145 |5274  9721 |1.02 1.45 1.40|1.0   0 2.0|   0     0 |   0     0 | 25  408    0   87    1
Sep 29 17:41:14 ubuntu dstat.sh[80869]: 29-09 17:41:14| 28   5  66   2   0|5902M  266M  184M 1537M| 567k  560k|   0  1502k|   0   217 |5579    10k|1.02 1.45 1.40|2.0   0   0|   0     0 |   0     0 | 25  407    0   91    1
Sep 29 17:41:15 ubuntu dstat.sh[80869]: 29-09 17:41:15|  9   5  84   0   0|5912M  255M  184M 1537M|  50k   43k|   0   284k|   0  26.0 |2489  3859 |1.02 1.45 1.40|2.0   0 4.0|   0     0 |   0     0 | 25  408    0   81    1
Sep 29 17:41:16 ubuntu dstat.sh[80869]: 29-09 17:41:16| 16   4  77   2   0|5913M  255M  184M 1538M| 233k  224k|   0  1077k|   0   156 |4441  7055 |1.02 1.44 1.39|1.0   0   0|   0     0 |   0     0 | 25  407    0   82    1
Sep 29 17:41:17 ubuntu dstat.sh[80869]: 29-09 17:41:17| 21   4  71   3   0|5906M  262M  184M 1537M| 376k  370k|   0  1112k|   0   161 |4101  7186 |1.02 1.44 1.39|1.0   0   0|   0     0 |   0     0 | 25  408    0   82    1
Sep 29 17:41:18 ubuntu dstat.sh[80869]: 29-09 17:41:18| 28   5  64   2   0|5906M  261M  184M 1537M| 485k  480k|   0  1472k|   0   211 |5106  9648 |1.02 1.44 1.39|3.0   0   0|   0     0 |   0     0 | 25  408    0   86    1
Sep 29 17:41:19 ubuntu dstat.sh[80869]: 29-09 17:41:19| 28   4  63   2   0|5906M  261M  184M 1538M| 501k  494k|   0  1211k|   0   169 |5208  9304 |1.02 1.44 1.39|2.0   0   0|   0     0 |   0     0 | 25  406    0   83    1
Sep 29 17:41:20 ubuntu dstat.sh[80869]: 29-09 17:41:20| 27   4  67   1   0|5906M  261M  184M 1538M| 533k  527k|   0   824k|   0  97.0 |4848  9146 |1.02 1.44 1.39|2.0   0   0|   0     0 |   0     0 | 25  407    0   85    1
Sep 29 17:41:21 ubuntu dstat.sh[80869]: 29-09 17:41:21| 36   5  56   2   0|5907M  260M  185M 1538M| 752k  745k|   0  1501k|   0   202 |7072    13k|1.02 1.43 1.39|7.0   0   0|   0     0 |   0     0 | 25  407    0   83    1
Sep 29 17:41:22 ubuntu dstat.sh[80869]: 29-09 17:41:22| 29   5  63   2   0|5907M  259M  185M 1538M| 576k  569k|   0  1701k|   0   237 |6154    11k|1.02 1.43 1.39|2.0   0   0|   0     0 |   0     0 | 25  407    0   85    1
Sep 29 17:41:23 ubuntu dstat.sh[80869]: 29-09 17:41:23| 25   5  67   1   0|5908M  258M  185M 1539M| 553k  546k|   0   837k|   0   100 |5214  9679 |1.02 1.43 1.39|1.0   0 2.0|   0     0 |   0     0 | 25  407    0   86    1
Sep 29 17:41:24 ubuntu dstat.sh[80869]: 29-09 17:41:24| 30   2  64   2   0|5908M  258M  185M 1539M| 402k  393k|   0  1071k|   0   149 |4536  8094 |1.02 1.43 1.39|1.0   0   0|   0     0 |   0     0 | 25  407    0   88    1
Sep 29 17:41:25 ubuntu dstat.sh[80869]: 29-09 17:41:25| 29   5  64   2   1|5908M  257M  185M 1539M| 508k  501k|   0  1562k|   0   229 |5572    10k|1.02 1.43 1.39|1.0   0   0|   0     0 |   0     0 | 25  407    0   86    1
Sep 29 17:41:26 ubuntu dstat.sh[80869]: 29-09 17:41:26| 28   4  66   1   0|5909M  256M  185M 1539M| 506k  500k|   0  2711k|   0   171 |5383  9763 |1.01 1.43 1.39|2.0   0   0|   0     0 |   0     0 | 25  407    0   87    1
Sep 29 17:41:27 ubuntu dstat.sh[80869]: 29-09 17:41:27| 25   4  66   3   0|5910M  255M  185M 1540M| 496k  487k|   0  1568k|   0   241 |5233    10k|1.01 1.43 1.39|4.0 1.0   0|   0     0 |   0     0 | 25  407    0   80    1
Sep 29 17:41:28 ubuntu dstat.sh[80869]: 29-09 17:41:28| 30   3  64   2   0|5910M  255M  185M 1540M| 562k  554k|   0  1708k|   0   259 |5500    10k|1.01 1.43 1.39|2.0   0   0|   0     0 |   0     0 | 25  408    0   83    1
Sep 29 17:41:29 ubuntu dstat.sh[80869]: 29-09 17:41:29| 26   4  66   1   0|5911M  254M  185M 1540M| 462k  453k|   0   972k|   0   120 |5012  9309 |1.01 1.43 1.39|2.0   0   0|   0     0 |   0     0 | 25  407    0   81    1
Sep 29 17:41:30 ubuntu dstat.sh[80869]: 29-09 17:41:30| 26   5  67   1   0|5912M  252M  185M 1540M| 541k  534k|   0   986k|   0   121 |5248    10k|1.01 1.43 1.39|1.0   0   0|   0     0 |   0     0 | 25  408    0   81    1
Sep 29 17:41:31 ubuntu dstat.sh[80869]: 29-09 17:41:31| 29   4  64   3   0|5913M  251M  185M 1541M| 612k  595k|   0  1783k|   0   245 |5240    10k|1.09 1.44 1.39|1.0   0   0|   0     0 |   0     0 | 25  406    0   78    1
Sep 29 17:41:32 ubuntu dstat.sh[80869]: 29-09 17:41:32| 10   2  87   1   0|5913M  250M  185M 1541M| 122k  100k|   0   573k|   0  87.1 |2936  5222 |1.09 1.44 1.39|1.0   0   0|   0     0 |   0     0 | 25  406    0   78    1
Sep 29 17:41:33 ubuntu dstat.sh[80869]: 29-09 17:41:33| 14   2  83   1   0|5913M  250M  185M 1541M| 216k  198k|   0   790k|   0  97.7 |3237  5868 |1.09 1.44 1.39|  0   0 3.0|   0     0 |   0     0 | 25  406    0   78    1
Sep 29 17:41:34 ubuntu dstat.sh[80869]: 29-09 17:41:34| 19   2  75   2   1|5913M  250M  185M 1541M| 315k  302k|   0  1040k|   0   145 |3602  6538 |1.09 1.44 1.39|2.0   0   0|   0     0 |   0     0 | 25  406    0   80    1
Sep 29 17:41:35 ubuntu dstat.sh[80869]: 29-09 17:41:35| 15   2  81   1   0|5913M  250M  185M 1541M| 302k  295k|   0   758k|   0   110 |3264  6085 |1.09 1.44 1.39|  0 1.0   0|   0     0 |   0     0 | 25  407    0   79    1
Sep 29 17:41:36 ubuntu dstat.sh[80869]: 29-09 17:41:36| 20   3  74   2   0|5914M  249M  185M 1542M| 397k  381k|   0    12M|   0   327 |5079  9172 |1.01 1.41 1.38|  0   0   0|   0     0 |   0     0 | 25  406    0   79    1
Sep 29 17:41:37 ubuntu dstat.sh[80869]: 29-09 17:41:37| 15   3  79   2   0|5914M  248M  185M 1542M| 312k  304k|   0   929k|   0   153 |3441  6158 |1.01 1.41 1.38|4.0   0   0|   0     0 |   0     0 | 25  407    0   77    1
Sep 29 17:41:38 ubuntu dstat.sh[80869]: 29-09 17:41:38| 27   3  65   3   0|5913M  248M  185M 1542M| 525k  518k|   0  1665k|   0   267 |5569    10k|1.01 1.41 1.38|1.0   0   0|   0     0 |   0     0 | 25  408    0   80    1
Sep 29 17:41:39 ubuntu dstat.sh[80869]: 29-09 17:41:39| 32   3  62   2   0|5914M  247M  185M 1542M| 552k  543k|   0  1620k|   0   238 |5604  9889 |1.01 1.41 1.38|1.0   0   0|   0     0 |   0     0 | 25  407    0   82    1
Sep 29 17:41:40 ubuntu dstat.sh[80869]: 29-09 17:41:40| 27   5  66   1   1|5914M  247M  185M 1543M| 449k  440k|   0  1029k|   0   138 |5108  9567 |1.01 1.41 1.38|1.0   0   0|   0     0 |   0     0 | 25  407    0   82    1
Sep 29 17:41:41 ubuntu dstat.sh[80869]: 29-09 17:41:41| 28   3  66   2   0|5915M  246M  185M 1543M| 626k  613k|   0  1278k|   0   185 |5219  9700 |1.00 1.40 1.38|1.0   0   0|   0     0 |   0     0 | 25  407    0   84    1
Sep 29 17:41:42 ubuntu dstat.sh[80869]: 29-09 17:41:42|  9   2  87   1   0|5915M  246M  186M 1543M| 112k  104k|   0   728k|   0  92.0 |2967  5102 |1.00 1.40 1.38|1.0   0   0|   0     0 |   0     0 | 25  407    0   81    1
Sep 29 17:41:43 ubuntu dstat.sh[80869]: 29-09 17:41:43| 23   2  70   2   0|5917M  243M  186M 1543M| 463k  442k|  76k 1236k|4.98   172 |4806  8446 |1.00 1.40 1.38|  0   0 2.0|   0     0 |   0     0 | 25  407    0   81    1
Sep 29 17:41:44 ubuntu dstat.sh[80869]: 29-09 17:41:44| 13   3  83   1   0|5917M  243M  186M 1543M| 224k  215k|   0  1010k|   0   139 |3445  6259 |1.00 1.40 1.38|3.0   0   0|   0     0 |   0     0 | 25  407    0   80    1
Sep 29 17:41:45 ubuntu dstat.sh[80869]: 29-09 17:41:45| 30   4  62   2   0|5936M  223M  186M 1544M| 536k  529k|   0  1659k|   0   234 |5389  9520 |1.00 1.40 1.38|3.0   0   0|   0     0 |   0     0 | 25  408    0   83    1
Sep 29 17:41:46 ubuntu dstat.sh[80869]: 29-09 17:41:46| 30   4  62   2   0|5918M  242M  186M 1544M| 553k  547k|   0  1392k|   0   163 |5672    10k|1.08 1.41 1.38|1.0   0   0|   0     0 |   0     0 | 25  407    0   80    1
Sep 29 17:41:47 ubuntu dstat.sh[80869]: 29-09 17:41:47| 27   4  65   2   0|5918M  241M  186M 1544M| 580k  574k|   0  1475k|   0   201 |5228  9954 |1.08 1.41 1.38|3.0   0   0|   0     0 |   0     0 | 25  407    0   81    1
Sep 29 17:41:48 ubuntu dstat.sh[80869]: 29-09 17:41:48|  8   1  88   0   0|5918M  241M  186M 1544M| 111k  104k|   0   579k|   0  68.9 |2729  4684 |1.08 1.41 1.38|  0   0   0|   0     0 |   0     0 | 25  406    0   82    1
Sep 29 17:41:49 ubuntu dstat.sh[80869]: 29-09 17:41:49| 16   2  79   2   1|5918M  240M  186M 1544M| 320k  308k|   0   900k|   0   126 |3670  6075 |1.08 1.41 1.38|  0   0   0|   0     0 |   0     0 | 25  406    0   82    1
Sep 29 17:41:50 ubuntu dstat.sh[80869]: 29-09 17:41:50| 14   2  81   1   0|5919M  240M  186M 1544M| 258k  247k|   0   872k|   0   113 |3328  5621 |1.08 1.41 1.38|  0   0   0|   0     0 |   0     0 | 25  407    0   80    1
Sep 29 17:41:51 ubuntu dstat.sh[80869]: 29-09 17:41:51| 15   2  79   1   0|5919M  240M  186M 1545M| 267k  251k|  80k  824k|4.00   115 |4089  7155 |1.00 1.39 1.38|3.0   0   0|   0     0 |   0     0 | 25  407    0   80    1
Sep 29 17:41:52 ubuntu dstat.sh[80869]: 29-09 17:41:52| 32   5  60   2   1|5919M  240M  186M 1545M| 529k  522k|   0  1686k|   0   256 |5340  9863 |1.00 1.39 1.38|1.0   0   0|   0     0 |   0     0 | 25  408    0   80    1
Sep 29 17:41:53 ubuntu dstat.sh[80869]: 29-09 17:41:53| 28   4  65   1   0|5919M  239M  186M 1545M| 570k  561k|   0  1084k|   0   139 |5311  9513 |1.00 1.39 1.38|2.0   0 2.0|   0     0 |   0     0 | 25  407    0   82    1
Sep 29 17:41:54 ubuntu dstat.sh[80869]: 29-09 17:41:54| 28   4  66   2   0|5920M  238M  186M 1545M| 523k  515k|   0  1064k|   0   140 |5391  9536 |1.00 1.39 1.38|3.0   0   0|   0     0 |   0     0 | 25  407    0   81    1
Sep 29 17:41:55 ubuntu dstat.sh[80869]: 29-09 17:41:55| 11   2  85   0   0|5920M  238M  186M 1545M| 187k  179k|   0   752k|   0  99.0 |3165  5528 |1.00 1.39 1.38|  0   0   0|   0     0 |   0     0 | 25  406    0   84    1
Sep 29 17:41:56 ubuntu dstat.sh[80869]: 29-09 17:41:56| 16   2  81   1   0|5920M  237M  186M 1546M| 271k  258k|4096B 2708k|1.00   163 |3553  5689 |1.00 1.38 1.37|4.0   0   0|   0     0 |   0     0 | 25  406    0   78    1
Sep 29 17:41:57 ubuntu dstat.sh[80869]: 29-09 17:41:57| 20   3  74   1   0|5920M  237M  186M 1546M| 390k  384k|   0  1124k|   0   155 |4488  8073 |1.00 1.38 1.37|1.0   0   0|   0     0 |   0     0 | 25  408    0   79    1
Sep 29 17:41:58 ubuntu dstat.sh[80869]: 29-09 17:41:58| 28   3  65   2   0|5920M  237M  186M 1546M| 515k  508k|   0  1478k|   0   215 |5311    10k|1.00 1.38 1.37|1.0   0   0|   0     0 |   0     0 | 25  407    0   79    1
Sep 29 17:41:59 ubuntu dstat.sh[80869]: 29-09 17:41:59| 25   5  67   1   0|5922M  235M  186M 1546M| 558k  551k|   0   933k|   0   120 |5416    10k|1.00 1.38 1.37|1.0   0   0|   0     0 |   0     0 | 25  408    0   79    1
Sep 29 17:42:00 ubuntu dstat.sh[80869]: 29-09 17:42:00| 29   5  64   2   0|5921M  235M  186M 1546M| 555k  537k|   0  1470k|   0   210 |5256  9628 |1.00 1.38 1.37|1.0   0   0|   0     0 |   0     0 | 25  407    0   80    1
Sep 29 17:42:01 ubuntu dstat.sh[80869]: 29-09 17:42:01| 27   4  65   2   0|5922M  235M  186M 1547M| 482k  475k|   0  1475k|   0   205 |5384    10k|1.08 1.39 1.38|3.0   0   0|   0     0 |   0     0 | 25  407    0   82    1
Sep 29 17:42:02 ubuntu dstat.sh[80869]: 29-09 17:42:02| 28   4  63   2   0|5923M  233M  186M 1547M| 609k  596k|   0  1296k|   0   158 |5837    11k|1.08 1.39 1.38|2.0   0   0|   0     0 |   0     0 | 25  407    0   82    1
Sep 29 17:42:03 ubuntu dstat.sh[80869]: 29-09 17:42:03| 18   3  76   2   0|5923M  232M  186M 1547M| 398k  388k|   0  1474k|   0   204 |4273  7635 |1.08 1.39 1.38|1.0   0 2.0|   0     0 |   0     0 | 25  406    0   84    1
Sep 29 17:42:04 ubuntu dstat.sh[80869]: 29-09 17:42:04| 14   2  83   1   0|5924M  232M  186M 1547M| 244k  237k|   0   876k|   0   125 |3182  5407 |1.08 1.39 1.38|  0   0   0|   0     0 |   0     0 | 25  406    0   83    1
Sep 29 17:42:05 ubuntu dstat.sh[80869]: 29-09 17:42:05| 12   3  85   1   0|5924M  232M  186M 1547M| 184k  178k|   0   618k|   0  70.2 |2766  4515 |1.08 1.39 1.38|1.0 1.0   0|   0     0 |   0     0 | 25  407    0   83    1
Sep 29 17:42:06 ubuntu dstat.sh[80869]: 29-09 17:42:06|  8   1  87   0   0|5924M  232M  186M 1547M| 195k  188k|   0   663k|   0  92.8 |3213  5228 |1.07 1.39 1.38|  0   0   0|   0     0 |   0     0 | 25  406    0   83    1
Sep 29 17:42:07 ubuntu dstat.sh[80869]: 29-09 17:42:07| 15   3  80   3   0|5924M  232M  186M 1547M| 221k  207k|   0  8153k|   0   335 |4179  6425 |1.07 1.39 1.38|  0   0   0|   0     0 |   0     0 | 25  406    0   84    1
Sep 29 17:42:08 ubuntu dstat.sh[80869]: 29-09 17:42:08| 20   2  75   2   0|5924M  231M  186M 1547M| 350k  342k|   0  1179k|   0   173 |4225  7718 |1.07 1.39 1.38|2.0   0   0|   0     0 |   0     0 | 25  408    0   83    1
Sep 29 17:42:09 ubuntu dstat.sh[80869]: 29-09 17:42:09| 31   4  63   2   0|5925M  230M  187M 1548M| 536k  531k|   0  1687k|   0   247 |5311  9609 |1.07 1.39 1.38|2.0   0 1.0|   0     0 |   0     0 | 25  407    0   87    1
Sep 29 17:42:10 ubuntu dstat.sh[80869]: 29-09 17:42:10| 26   4  67   1   0|5929M  226M  187M 1548M| 425k  416k|   0   961k|   0   122 |4855  9338 |1.07 1.39 1.38|1.0   0   0|   0     0 |   0     0 | 25  407    0   87    1
Sep 29 17:42:11 ubuntu dstat.sh[80869]: 29-09 17:42:11| 32   7  59   1   1|5933M  221M  187M 1548M| 567k  559k|   0   937k|   0   111 |5858    15k|1.15 1.40 1.38|2.0   0  34|   0     0 |   0     0 | 25  407    0   88    1
Sep 29 17:42:12 ubuntu dstat.sh[80869]: 29-09 17:42:12| 19   2  77   2   0|5933M  221M  187M 1548M| 307k  291k|   0  1561k|   0   211 |4359  7579 |1.15 1.40 1.38|1.0   0   0|   0     0 |   0     0 | 25  406    0   85    1
Sep 29 17:42:13 ubuntu dstat.sh[80869]: 29-09 17:42:13| 18   4  75   2   0|5932M  221M  187M 1548M| 322k  314k|   0  1369k|   0   189 |4443  7616 |1.15 1.40 1.38|  0   0 2.0|   0     0 |   0     0 | 25  407    0   86    1
