-- Logs begin at Wed 2022-09-28 10:53:02 UTC, end at Wed 2022-09-28 12:50:21 UTC. --
Sep 28 12:10:56 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 28 12:10:56 ubuntu dstat.sh[72705]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 28 12:10:56 ubuntu dstat.sh[72705]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 28 12:29:52 ubuntu dstat.sh[72705]: 28-09 12:29:52| 11   2  85   2   0|5916M  295M  193M 1488M| 215k  208k|   0   529k|   0  51.1 |2683  4413 |1.96 1.92 1.63|1.0 1.0   0|   0     0 |   0     0 | 25  411    0  107    1
Sep 28 12:29:53 ubuntu dstat.sh[72705]: 28-09 12:29:53|  8   1  86   4   0|5916M  295M  193M 1488M|  72k   65k|   0   595k|   0  63.9 |2657  4358 |1.96 1.92 1.63|  0   0   0|   0     0 |   0     0 | 25  412    0  107    1
Sep 28 12:29:54 ubuntu dstat.sh[72705]: 28-09 12:29:54| 18   7  73   2   0|5946M  266M  193M 1488M| 233k  226k|   0   919k|   0   125 |3929    11k|1.96 1.92 1.63|4.0   0  34|   0     0 |   0     0 | 25  411    0  107    1
Sep 28 12:29:55 ubuntu dstat.sh[72705]: 28-09 12:29:55| 18   6  72   2   0|5929M  274M  193M 1496M| 246k  232k|   0  4584k|   0   599 |4584  6726 |1.96 1.92 1.63|2.0   0 8.0|   0     0 |   0     0 | 25  411    0  109    1
Sep 28 12:29:56 ubuntu dstat.sh[72705]: 28-09 12:29:56| 17   3  77   1   0|5924M  280M  193M 1496M| 292k  286k|   0  1180k|   0   162 |3867  6407 |1.96 1.92 1.63|  0   0   0|   0     0 |   0     0 | 25  411    0  103    1
Sep 28 12:29:57 ubuntu dstat.sh[72705]: 28-09 12:29:57| 11   3  85   1   0|5924M  280M  193M 1496M| 240k  229k|   0   949k|   0   107 |3137  5157 |1.81 1.89 1.62|1.0   0 2.0|   0     0 |   0     0 | 25  411    0  103    1
Sep 28 12:29:58 ubuntu dstat.sh[72705]: 28-09 12:29:58|  7   2  90   0   0|5922M  281M  193M 1496M| 112k  104k|   0   416k|   0  45.0 |2507  4216 |1.81 1.89 1.62|1.0   0   0|   0     0 |   0     0 | 25  412    0   98    1
Sep 28 12:29:59 ubuntu dstat.sh[72705]: 28-09 12:29:59|  9   1  87   1   0|5922M  281M  193M 1496M| 191k  182k|   0   808k|   0   107 |2922  5078 |1.81 1.89 1.62|4.0   0   0|   0     0 |   0     0 | 25  411    0   98    1
Sep 28 12:30:00 ubuntu dstat.sh[72705]: 28-09 12:30:00| 11   3  83   2   0|5922M  281M  193M 1496M| 249k  242k|   0   900k|   0   118 |3415  5851 |1.81 1.89 1.62|1.0   0   0|   0     0 |   0     0 | 25  411    0   96    1
Sep 28 12:30:01 ubuntu dstat.sh[72705]: 28-09 12:30:01| 18   2  79   1   0|5922M  280M  193M 1497M| 464k  456k|   0  1005k|   0   129 |3624  6432 |1.81 1.89 1.62|  0   0   0|   0     0 |   0     0 | 25  411    0   96    1
Sep 28 12:30:02 ubuntu dstat.sh[72705]: 28-09 12:30:02|  8   1  89   0   0|5922M  280M  193M 1497M| 141k  135k|   0   452k|   0  48.0 |2510  4329 |1.74 1.87 1.62|  0   0   0|   0     0 |   0     0 | 25  412    0   91    1
Sep 28 12:30:03 ubuntu dstat.sh[72705]: 28-09 12:30:03|  9   2  87   2   0|5922M  281M  193M 1497M| 100k   87k|   0   643k|   0  84.9 |2868  4855 |1.74 1.87 1.62|2.0   0   0|   0     0 |   0     0 | 25  411    1   91    1
Sep 28 12:30:04 ubuntu dstat.sh[72705]: 28-09 12:30:04| 36   9  51   3   0|5936M  265M  193M 1497M| 745k  738k| 461k 1498k|22.0   178 |6714    14k|1.74 1.87 1.62|2.0   0  56|   0     0 |   0     0 | 25  412    0   88    1
Sep 28 12:30:05 ubuntu dstat.sh[72705]: 28-09 12:30:05| 31   9  54   5   0|5938M  263M  193M 1498M| 535k  528k| 328k 1735k|19.0   176 |6026    11k|1.74 1.87 1.62|2.0   0 197|   0     0 |   0     0 | 25  411    0   91    1
Sep 28 12:30:06 ubuntu dstat.sh[72705]: 28-09 12:30:06| 25   5  67   2   0|5938M  262M  193M 1498M| 558k  546k|   0   987k|   0   122 |5238  9520 |1.74 1.87 1.62|2.0   0   0|   0     0 |   0     0 | 25  411    0   85    1
Sep 28 12:30:07 ubuntu dstat.sh[72705]: 28-09 12:30:07| 13   2  85   1   0|5939M  261M  193M 1498M| 155k  145k|   0   961k|   0   144 |3190  5798 |1.68 1.86 1.61|2.0   0 2.0|   0     0 |   0     0 | 25  408    0   87    1
Sep 28 12:30:08 ubuntu dstat.sh[72705]: 28-09 12:30:08| 16   2  78   2   0|5931M  269M  194M 1498M| 265k  257k|   0  1227k|   0   170 |3797  6771 |1.68 1.86 1.61|  0   0   0|   0     0 |   0     0 | 25  407    0   89    1
Sep 28 12:30:09 ubuntu dstat.sh[72705]: 28-09 12:30:09| 12   2  85   1   0|5930M  269M  194M 1499M| 248k  242k|   0   689k|   0  89.1 |3171  5494 |1.68 1.86 1.61|2.0   0   0|   0     0 |   0     0 | 25  408    0   82    1
Sep 28 12:30:10 ubuntu dstat.sh[72705]: 28-09 12:30:10| 32  11  53   3   0|5939M  260M  194M 1499M| 668k  652k| 144k 2507k|11.0   317 |6819    13k|1.68 1.86 1.61|3.0 1.0 167|   0     0 |   0     0 | 24  409    0   84    1
Sep 28 12:30:11 ubuntu dstat.sh[72705]: 28-09 12:30:11| 27   8  60   5   0|5942M  256M  194M 1500M| 474k  467k|  16k 1586k|1.00   191 |5486    10k|1.68 1.86 1.61|1.0   0 146|   0     0 |   0     0 | 24  407    0   82    1
Sep 28 12:30:12 ubuntu dstat.sh[72705]: 28-09 12:30:12| 26   5  63   4   0|5943M  255M  194M 1500M| 462k  455k|   0   976k|   0  96.0 |4875  8815 |1.79 1.88 1.62|1.0   0  36|   0     0 |   0     0 | 24  408    0   82    1
Sep 28 12:30:13 ubuntu dstat.sh[72705]: 28-09 12:30:13| 29   5  64   2   0|5944M  254M  194M 1500M| 531k  521k|   0  1204k|   0   149 |4679  8914 |1.79 1.88 1.62|  0 1.0  36|   0     0 |   0     0 | 24  408    0   84    1
Sep 28 12:30:14 ubuntu dstat.sh[72705]: 28-09 12:30:14| 29   5  60   4   0|5933M  264M  194M 1500M| 520k  513k|   0  1524k|   0   196 |5907    11k|1.79 1.88 1.62|2.0   0  40|   0     0 |   0     0 | 24  408    0   86    1
Sep 28 12:30:15 ubuntu dstat.sh[72705]: 28-09 12:30:15| 32  10  55   2   0|5932M  264M  194M 1501M| 580k  561k| 100k 1308k|10.0   137 |8431    21k|1.79 1.88 1.62|4.0   0  86|   0     0 |   0     0 | 24  408    0   80    1
Sep 28 12:30:16 ubuntu dstat.sh[72705]: 28-09 12:30:16| 37  12  47   3   0|5933M  262M  194M 1501M| 572k  559k| 208k 2390k|6.98   303 |  24k   50k|1.79 1.88 1.62|  0 1.0  37|   0     0 |   0     0 | 25  409    0   82    1
Sep 28 12:30:17 ubuntu dstat.sh[72705]: 28-09 12:30:17| 32   4  59   3   0|5935M  260M  194M 1502M| 551k  537k|   0  1366k|   0   157 |5539  9761 |2.13 1.95 1.65|2.0   0  38|   0     0 |   0     0 | 25  408    0   82    1
Sep 28 12:30:18 ubuntu dstat.sh[72705]: 28-09 12:30:18| 26   6  63   3   0|5937M  258M  194M 1502M| 591k  581k|   0  3565k|   0   271 |5894    11k|2.13 1.95 1.65|2.0   0  36|   0     0 |   0     0 | 25  408    0   83    1
Sep 28 12:30:19 ubuntu dstat.sh[72705]: 28-09 12:30:19| 27   5  64   3   0|5936M  259M  194M 1502M| 482k  473k|   0  1472k|   0   185 |5128  9744 |2.13 1.95 1.65|1.0   0  36|   0     0 |   0     0 | 25  409    0   81    1
Sep 28 12:30:20 ubuntu dstat.sh[72705]: 28-09 12:30:20| 31   6  59   2   0|5935M  259M  194M 1502M| 541k  524k|   0  1794k|   0   232 |5504  9516 |2.13 1.95 1.65|2.0   0  36|   0     0 |   0     0 | 25  409    0   85    1
Sep 28 12:30:21 ubuntu dstat.sh[72705]: 28-09 12:30:21| 27   5  64   2   0|5936M  258M  194M 1502M| 440k  429k|   0  1242k|   0   134 |5350  9947 |2.13 1.95 1.65|1.0   0  36|   0     0 |   0     0 | 25  408    0   82    1
Sep 28 12:30:22 ubuntu dstat.sh[72705]: 28-09 12:30:22| 26   6  66   1   0|5936M  258M  194M 1503M| 503k  485k|   0  1232k|   0   128 |5042  9835 |2.04 1.93 1.64|1.0   0  36|   0     0 |   0     0 | 25  409    0   82    1
Sep 28 12:30:23 ubuntu dstat.sh[72705]: 28-09 12:30:23| 26   6  64   4   0|5936M  257M  195M 1503M| 550k  543k|   0  1871k|   0   238 |5311  9753 |2.04 1.93 1.64|3.0   0  38|   0     0 |   0     0 | 25  407    0   84    1
Sep 28 12:30:24 ubuntu dstat.sh[72705]: 28-09 12:30:24|  8   4  86   1   0|5938M  255M  195M 1503M|  97k   87k|   0   574k|   0  57.8 |2963  4826 |2.04 1.93 1.64|4.0   0  37|   0     0 |   0     0 | 25  408    0   84    1
Sep 28 12:30:25 ubuntu dstat.sh[72705]: 28-09 12:30:25| 17   5  75   1   0|5938M  255M  195M 1503M| 241k  220k|  56k 1019k|2.01   117 |3829  6186 |2.04 1.93 1.64|1.0   0  42|   0     0 |   0     0 | 25  407    0   84    1
Sep 28 12:30:26 ubuntu dstat.sh[72705]: 28-09 12:30:26| 17   4  74   4   0|5938M  254M  195M 1504M| 310k  304k|   0  1337k|   0   169 |4249  7167 |2.04 1.93 1.64|  0   0  37|   0     0 |   0     0 | 25  407    0   87    1
Sep 28 12:30:27 ubuntu dstat.sh[72705]: 28-09 12:30:27| 16   5  77   2   0|5939M  253M  195M 1504M| 383k  376k|   0  1351k|   0   183 |3999  7291 |1.87 1.90 1.63|1.0 1.0  38|   0     0 |   0     0 | 25  408    0   81    1
Sep 28 12:30:28 ubuntu dstat.sh[72705]: 28-09 12:30:28| 16   3  75   3   0|5939M  253M  195M 1504M| 320k  307k|4090B   12M|1.00   212 |4366  7577 |1.87 1.90 1.63|  0   0  36|   0     0 |   0     0 | 25  407    0   82    1
Sep 28 12:30:29 ubuntu dstat.sh[72705]: 28-09 12:30:29| 13   4  74   8   0|5938M  254M  195M 1504M| 212k  206k|   0  1141k|   0   161 |3593  6284 |1.87 1.90 1.63|2.0   0  36|   0     0 |   0     0 | 25  408    0   77    1
Sep 28 12:30:30 ubuntu dstat.sh[72705]: 28-09 12:30:30| 25   5  43  26   1|5938M  253M  195M 1505M| 487k  480k|   0  1497k|   0   181 |4931  8949 |1.87 1.90 1.63|1.0 1.0  28|   0     0 |   0     0 | 25  408    0   80    1
Sep 28 12:30:31 ubuntu dstat.sh[72705]: 28-09 12:30:31| 27   9  54   8   0|5949M  242M  195M 1505M| 462k  455k| 236k 2018k|13.0   206 |6104    11k|1.87 1.90 1.63|1.0 2.0 182|   0     0 |   0     0 | 24  408    0   81    1
Sep 28 12:30:32 ubuntu dstat.sh[72705]: 28-09 12:30:32| 29  17  40  13   0|5950M  240M  195M 1506M| 479k  471k| 564k 1167k| 138   167 |6682    12k|1.88 1.90 1.64|2.0   0 414|   0     0 |   0     0 | 24  408    0   85    1
Sep 28 12:30:33 ubuntu dstat.sh[72705]: 28-09 12:30:33| 30  20  44   5   0|5952M  238M  195M 1506M| 548k  541k|  36k 2158k|3.00   164 |6959    14k|1.88 1.90 1.64|4.0   0 574|   0     0 |   0     0 | 24  409    0   83    1
Sep 28 12:30:34 ubuntu dstat.sh[72705]: 28-09 12:30:34| 24  19  49   6   0|5952M  238M  195M 1506M| 308k  301k|   0  2558k|   0   232 |6214    12k|1.88 1.90 1.64|1.0   0 585|   0     0 |   0     0 | 24  407    0   85    1
Sep 28 12:30:35 ubuntu dstat.sh[72705]: 28-09 12:30:35| 21  21  51   4   0|5938M  251M  195M 1506M| 274k  267k|  80k 1887k|6.00   149 |5627    10k|1.88 1.90 1.64|3.0   0 594|   0     0 |   0     0 | 24  407    0   82    1
Sep 28 12:30:36 ubuntu dstat.sh[72705]: 28-09 12:30:36| 24  21  47   8   0|5937M  252M  195M 1507M| 298k  284k|   0  2764k|   0   207 |6100    11k|1.88 1.90 1.64|1.0 1.0 620|   0     0 |   0     0 | 24  407    0   82    1
Sep 28 12:30:37 ubuntu dstat.sh[72705]: 28-09 12:30:37| 24  21  50   3   0|5937M  252M  195M 1506M| 346k  341k|   0  3092k|   0   261 |6432    13k|1.89 1.90 1.64|2.0   0 623|   0     0 |   0     0 | 24  409    0   79    1
Sep 28 12:30:38 ubuntu dstat.sh[72705]: 28-09 12:30:38| 30  17  39  10   1|5938M  250M  195M 1507M| 389k  383k|   0  3158k|   0   273 |6487    12k|1.89 1.90 1.64|3.0 1.0 531|   0     0 |   0     0 | 24  409    0   82    2
Sep 28 12:30:39 ubuntu dstat.sh[72705]: 28-09 12:30:39| 31  20  44   6   0|5938M  251M  195M 1507M| 456k  449k|   0  2862k|   0   193 |6692    13k|1.89 1.90 1.64|3.0   0 603|   0     0 |   0     0 | 24  408    0   83    1
Sep 28 12:30:40 ubuntu dstat.sh[72705]: 28-09 12:30:40| 41  16  40   2   0|5943M  245M  195M 1508M| 635k  629k| 232k 1918k|5.01   209 |  19k   40k|1.89 1.90 1.64|4.0   0 139|   0     0 |   0     0 | 25  408    0   84    1
Sep 28 12:30:41 ubuntu dstat.sh[72705]: 28-09 12:30:41| 12   5  79   0   0|5943M  244M  195M 1508M| 150k  144k|   0   646k|   0  79.8 |  14k   29k|1.89 1.90 1.64|  0   0   0|   0     0 |   0     0 | 25  407    0   81    1
Sep 28 12:30:42 ubuntu dstat.sh[72705]: 28-09 12:30:42| 18   8  70   1   0|5945M  242M  195M 1508M| 321k  307k|   0  1148k|   0   115 |4071  7454 |1.82 1.89 1.63|  0   0 232|   0     0 |   0     0 | 25  407    0   81    1
Sep 28 12:30:43 ubuntu dstat.sh[72705]: 28-09 12:30:43| 15   2  81   1   0|5943M  244M  195M 1508M| 256k  244k|   0   948k|   0   116 |3395  5793 |1.82 1.89 1.63|  0   0   0|   0     0 |   0     0 | 25  408    0   79    1
Sep 28 12:30:44 ubuntu dstat.sh[72705]: 28-09 12:30:44| 13   3  83   1   0|5943M  244M  195M 1508M| 222k  203k|   0   637k|   0  75.1 |3065  5338 |1.82 1.89 1.63|1.0   0   0|   0     0 |   0     0 | 25  408    0   79    1
Sep 28 12:30:45 ubuntu dstat.sh[72705]: 28-09 12:30:45| 31   4  60   3   0|5942M  244M  195M 1508M| 586k  581k|   0  2011k|   0   297 |5954    11k|1.82 1.89 1.63|2.0   0   0|   0     0 |   0     0 | 25  409    0   73    1
Sep 28 12:30:46 ubuntu dstat.sh[72705]: 28-09 12:30:46| 27   5  64   2   0|5942M  244M  195M 1509M| 552k  544k|   0  1478k|   0   205 |5542    10k|1.82 1.89 1.63|2.0   0   0|   0     0 |   0     0 | 25  408    0   74    1
Sep 28 12:30:47 ubuntu dstat.sh[72705]: 28-09 12:30:47| 28   5  67   2   0|5942M  244M  195M 1509M| 523k  515k|   0  1165k|   0   139 |4806  9040 |1.83 1.89 1.64|2.0   0 2.0|   0     0 |   0     0 | 25  408    0   70    1
Sep 28 12:30:48 ubuntu dstat.sh[72705]: 28-09 12:30:48| 12   1  84   1   0|5942M  244M  195M 1509M| 192k  185k|   0  3427k|   0   224 |3732  6134 |1.83 1.89 1.64|  0   0   0|   0     0 |   0     0 | 25  407    0   71    1
Sep 28 12:30:49 ubuntu dstat.sh[72705]: 28-09 12:30:49| 15   3  79   1   0|5942M  244M  195M 1509M| 283k  269k|   0   972k|   0   113 |3825  6391 |1.83 1.89 1.64|1.0   0   0|   0     0 |   0     0 | 25  407    0   71    1
Sep 28 12:30:50 ubuntu dstat.sh[72705]: 28-09 12:30:50| 23   4  71   2   0|5942M  244M  196M 1509M| 440k  432k|   0  1361k|   0   188 |4605  8243 |1.83 1.89 1.64|1.0   0   0|   0     0 |   0     0 | 25  409    0   70    1
Sep 28 12:30:51 ubuntu dstat.sh[72705]: 28-09 12:30:51| 28   4  62   4   0|5942M  243M  196M 1510M| 536k  528k|   0  1510k|   0   200 |5669    10k|1.83 1.89 1.64|1.0   0   0|   0     0 |   0     0 | 25  408    0   73    1
Sep 28 12:30:52 ubuntu dstat.sh[72705]: 28-09 12:30:52| 25   3  62   7   0|5943M  242M  196M 1510M| 509k  500k|   0   914k|   0   107 |5493  9957 |1.85 1.89 1.64|1.0   0   0|   0     0 |   0     0 | 25  409    0   73    1
Sep 28 12:30:53 ubuntu dstat.sh[72705]: 28-09 12:30:53| 28   4  66   2   0|5943M  242M  196M 1510M| 563k  555k|   0  1345k|   0   174 |5258  9532 |1.85 1.89 1.64|1.0   0   0|   0     0 |   0     0 | 25  408    0   75    1
Sep 28 12:30:54 ubuntu dstat.sh[72705]: 28-09 12:30:54| 28   3  64   4   0|5943M  241M  196M 1510M| 530k  523k|   0  1658k|   0   239 |5673    10k|1.85 1.89 1.64|1.0   0   0|   0     0 |   0     0 | 25  408    0   77    1
Sep 28 12:30:55 ubuntu dstat.sh[72705]: 28-09 12:30:55| 38   9  51   1   0|5954M  230M  196M 1511M| 509k  501k|   0   945k|   0   102 |6102    14k|1.85 1.89 1.64|1.0   0  38|   0     0 |   0     0 | 25  408    0   80    1
Sep 28 12:30:56 ubuntu dstat.sh[72705]: 28-09 12:30:56| 18   4  75   2   0|5955M  229M  196M 1511M| 386k  379k|   0  1439k|   0   210 |4846  8348 |1.85 1.89 1.64|  0   0   0|   0     0 |   0     0 | 25  407    0   79    1
Sep 28 12:30:57 ubuntu dstat.sh[72705]: 28-09 12:30:57| 17   3  79   1   0|5949M  235M  196M 1511M| 255k  247k|   0  1045k|   0   163 |3560  5860 |1.70 1.86 1.63|  0   0 2.0|   0     0 |   0     0 | 25  407    0   79    1
Sep 28 12:30:58 ubuntu dstat.sh[72705]: 28-09 12:30:58| 12   2  83   2   0|5949M  235M  196M 1511M| 278k  270k|   0  7781k|   0   285 |3484  5094 |1.70 1.86 1.63|  0 1.0   0|   0     0 |   0     0 | 25  408    0   79    1
Sep 28 12:30:59 ubuntu dstat.sh[72705]: 28-09 12:30:59|  6   2  89   0   0|5949M  235M  196M 1511M| 106k   98k|   0   714k|   0  95.8 |2808  4841 |1.70 1.86 1.63|1.0   0   0|   0     0 |   0     0 | 25  407    0   79    1
Sep 28 12:31:00 ubuntu dstat.sh[72705]: 28-09 12:31:00| 14   2  82   2   0|5949M  235M  196M 1511M| 222k  208k|   0  1008k|   0   139 |3836  6494 |1.70 1.86 1.63|  0   0   0|   0     0 |   0     0 | 25  407    0   79    1
Sep 28 12:31:01 ubuntu dstat.sh[72705]: 28-09 12:31:01| 22   4  71   2   0|5948M  235M  196M 1511M| 499k  490k|   0  1341k|   0   195 |5014  9021 |1.70 1.86 1.63|1.0   0   0|   0     0 |   0     0 | 25  409    0   80    1
Sep 28 12:31:02 ubuntu dstat.sh[72705]: 28-09 12:31:02| 27   3  65   2   0|5948M  235M  196M 1511M| 526k  516k|   0  1523k|   0   214 |5662    10k|1.80 1.88 1.64|1.0 1.0   0|   0     0 |   0     0 | 25  408    0   84    1
Sep 28 12:31:03 ubuntu dstat.sh[72705]: 28-09 12:31:03| 26   3  67   1   0|5948M  235M  196M 1512M| 513k  498k|   0   930k|   0   111 |5335  9920 |1.80 1.88 1.64|2.0   0   0|   0     0 |   0     0 | 25  408    0   86    1
Sep 28 12:31:04 ubuntu dstat.sh[72705]: 28-09 12:31:04| 27   5  65   3   0|5949M  233M  196M 1512M| 611k  605k|   0  1541k|   0   219 |5459    10k|1.80 1.88 1.64|1.0   0   0|   0     0 |   0     0 | 25  407    0   88    1
Sep 28 12:31:05 ubuntu dstat.sh[72705]: 28-09 12:31:05| 10   4  81   3   0|5949M  233M  196M 1512M| 176k  169k|   0   592k|   0  68.0 |4122  7599 |1.80 1.88 1.64|  0 1.0   0|   0     0 |   0     0 | 25  408    0   91    1
Sep 28 12:31:06 ubuntu dstat.sh[72705]: 28-09 12:31:06| 18   3  66  12   0|5949M  233M  196M 1512M| 299k  286k|4104B 1250k|1.00   161 |4594  7940 |1.80 1.88 1.64|  0   0   0|   0     0 |   0     0 | 25  408    0   86    1
Sep 28 12:31:07 ubuntu dstat.sh[72705]: 28-09 12:31:07| 14   3  77   5   0|5950M  232M  196M 1512M| 248k  237k|   0   736k|   0  93.0 |3867  6846 |1.66 1.85 1.63|2.0   0 2.0|   0     0 |   0     0 | 25  407    0   86    2
Sep 28 12:31:08 ubuntu dstat.sh[72705]: 28-09 12:31:08| 26   3  63   6   0|5953M  229M  196M 1513M| 432k  425k|   0  1285k|   0   187 |4974  8906 |1.66 1.85 1.63|3.0   0 1.0|   0     0 |   0     0 | 25  409    0   88    1
Sep 28 12:31:09 ubuntu dstat.sh[72705]: 28-09 12:31:09| 28   4  63   5   0|5953M  229M  196M 1513M| 575k  567k|   0  1691k|   0   231 |5321    10k|1.66 1.85 1.63|2.0   0   0|   0     0 |   0     0 | 25  408    0   92    1
Sep 28 12:31:10 ubuntu dstat.sh[72705]: 28-09 12:31:10| 28   3  65   2   1|5953M  228M  196M 1513M| 504k  495k|   0  1285k|   0   168 |5848    11k|1.66 1.85 1.63|1.0   0   0|   0     0 |   0     0 | 25  408    0   90    1
Sep 28 12:31:11 ubuntu dstat.sh[72705]: 28-09 12:31:11| 26   4  66   2   0|5955M  226M  196M 1513M| 580k  573k|   0  1324k|   0   181 |5191  9570 |1.66 1.85 1.63|  0   0   0|   0     0 |   0     0 | 25  408    0   92    1
Sep 28 12:31:12 ubuntu dstat.sh[72705]: 28-09 12:31:12|  9   3  87   2   0|5955M  226M  196M 1513M| 131k  124k|   0   609k|   0  77.1 |2900  4909 |1.61 1.83 1.62|2.0   0   0|   0     0 |   0     0 | 25  408    0   87    1
Sep 28 12:31:13 ubuntu dstat.sh[72705]: 28-09 12:31:13| 10   1  86   0   0|5955M  226M  196M 1514M| 178k  166k|   0   655k|   0  77.9 |2756  4646 |1.61 1.83 1.62|  0   0   0|   0     0 |   0     0 | 25  407    0   87    1
Sep 28 12:31:14 ubuntu dstat.sh[72705]: 28-09 12:31:14| 22   3  71   3   0|5956M  225M  196M 1514M| 492k  475k|   0  1414k|   0   135 |4471  7727 |1.61 1.83 1.62|1.0 1.0   0|   0     0 |   0     0 | 25  408    0   83    1
Sep 28 12:31:15 ubuntu dstat.sh[72705]: 28-09 12:31:15| 12   2  82   2   0|5956M  225M  196M 1514M| 205k  191k|   0  1053k|   0   149 |3821  6498 |1.61 1.83 1.62|  0   0   0|   0     0 |   0     0 | 25  407    0   83    1
Sep 28 12:31:16 ubuntu dstat.sh[72705]: 28-09 12:31:16| 28   3  66   3   0|5958M  222M  196M 1514M| 545k  538k|   0  1644k|   0   238 |5401  9573 |1.61 1.83 1.62|1.0   0   0|   0     0 |   0     0 | 25  408    0   84    1
Sep 28 12:31:17 ubuntu dstat.sh[72705]: 28-09 12:31:17| 30   5  63   1   0|5959M  221M  196M 1515M| 575k  560k|   0  1539k|   0   222 |5755    10k|1.48 1.80 1.62|1.0   0 2.0|   0     0 |   0     0 | 25  408    0   87    1
Sep 28 12:31:18 ubuntu dstat.sh[72705]: 28-09 12:31:18| 28   5  66   2   0|5960M  219M  196M 1515M| 574k  568k|   0  1127k|   0   140 |5650    11k|1.48 1.80 1.62|1.0   0   0|   0     0 |   0     0 | 25  408    0   81    1
Sep 28 12:31:19 ubuntu dstat.sh[72705]: 28-09 12:31:19| 28   2  66   2   0|5961M  218M  196M 1515M| 470k  459k|   0  3234k|   0   197 |4536  8455 |1.48 1.80 1.62|5.0   0   0|   0     0 |   0     0 | 25  408    0   82    1
Sep 28 12:31:20 ubuntu dstat.sh[72705]: 28-09 12:31:20| 30   3  63   2   0|5961M  218M  196M 1515M| 506k  499k|   0  1521k|   0   227 |4983  9419 |1.48 1.80 1.62|1.0   0   0|   0     0 |   0     0 | 25  409    0   80    1
Sep 28 12:31:21 ubuntu dstat.sh[72705]: 28-09 12:31:21| 27   4  67   1   0|5961M  218M  196M 1515M| 397k  390k|   0   908k|   0   110 |4534  7905 |1.48 1.80 1.62|1.0   0   0|   0     0 |   0     0 | 25  408    0   82    1
Sep 28 12:31:22 ubuntu dstat.sh[72705]: 28-09 12:31:22| 26   5  67   2   0|5962M  216M  197M 1515M| 558k  550k|   0   935k|   0   116 |5271  9822 |1.52 1.81 1.62|2.0   0   0|   0     0 |   0     0 | 25  408    0   81    1
Sep 28 12:31:23 ubuntu dstat.sh[72705]: 28-09 12:31:23| 29   4  65   1   0|5962M  216M  197M 1516M| 597k  590k|   0  1253k|   0   171 |5022  9242 |1.52 1.81 1.62|1.0   0   0|   0     0 |   0     0 | 25  408    0   86    1
Sep 28 12:31:24 ubuntu dstat.sh[72705]: 28-09 12:31:24| 27   4  65   2   0|5962M  216M  197M 1516M| 519k  512k|   0  1631k|   0   230 |5646    11k|1.52 1.81 1.62|1.0   0   0|   0     0 |   0     0 | 25  408    0   88    1
Sep 28 12:31:25 ubuntu dstat.sh[72705]: 28-09 12:31:25| 29   4  64   2   0|5985M  192M  197M 1516M| 566k  559k|   0  1005k|   0   127 |5174    10k|1.52 1.81 1.62|2.0   0   0|   0     0 |   0     0 | 25  408    0   89    1
Sep 28 12:31:26 ubuntu dstat.sh[72705]: 28-09 12:31:26| 28   6  63   2   0|5963M  214M  197M 1516M| 603k  588k|   0  1452k|   0   177 |5058  9527 |1.52 1.81 1.62|1.0   0   0|   0     0 |   0     0 | 25  409    0   86    1
Sep 28 12:31:27 ubuntu dstat.sh[72705]: 28-09 12:31:27| 31   4  62   3   0|5963M  214M  197M 1517M| 532k  526k|   0  1886k|   0   262 |5504    11k|1.56 1.81 1.62|3.0   0 2.0|   0     0 |   0     0 | 25  408    0   90    1
Sep 28 12:31:28 ubuntu dstat.sh[72705]: 28-09 12:31:28| 30   3  63   2   0|5963M  213M  197M 1517M| 552k  543k|   0  1614k|   0   240 |5140  9653 |1.56 1.81 1.62|2.0 1.0   0|   0     0 |   0     0 | 25  409    0   89    1
Sep 28 12:31:29 ubuntu dstat.sh[72705]: 28-09 12:31:29| 26   4  65   4   0|5964M  212M  197M 1517M| 483k  463k|   0  9572k|   0   527 |5971    10k|1.56 1.81 1.62|2.0   0   0|   0     0 |   0     0 | 25  409    0   91    1
Sep 28 12:31:30 ubuntu dstat.sh[72705]: 28-09 12:31:30| 31   4  61   3   0|5965M  211M  197M 1517M| 529k  515k|   0  1825k|   0   261 |5144  9776 |1.56 1.81 1.62|2.0   0   0|   0     0 |   0     0 | 25  411    0   92    1
Sep 28 12:31:31 ubuntu dstat.sh[72705]: 28-09 12:31:31| 33   3  64   0   0|5966M  210M  197M 1517M| 630k  619k|   0   460k|   0  41.0 |3741  6592 |1.56 1.81 1.62|1.0   0   0|   0     0 |   0     0 | 25  411    0   97    0
Sep 28 12:31:32 ubuntu dstat.sh[72705]: 28-09 12:31:32| 34   6  56   3   0|5966M  209M  197M 1518M| 758k  751k|   0  2446k|   0   329 |5796    11k|1.51 1.80 1.62|8.0   0 7.0|   0     0 |   0     0 | 25  413    0   98    0
