-- Logs begin at Mon 2022-08-01 14:32:56 UTC, end at Mon 2022-08-01 16:08:06 UTC. --
Aug 01 15:30:25 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 15:30:25 ubuntu dstat.sh[93382]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 15:30:25 ubuntu dstat.sh[93382]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 16:02:40 ubuntu dstat.sh[93382]: 01-08 16:02:40|  6   2  90   1   0|6003M 1053M  103M  782M|  77k   71k|   0   865k|   0  95.1 |2761  4713 |2.29 1.72 1.66|1.0   0   0|   0     0 |   0     0 | 25  413    0   63    9
Aug 01 16:02:41 ubuntu dstat.sh[93382]: 01-08 16:02:41| 18   4  75   2   0|6003M 1052M  103M  783M| 369k  364k|   0  1514k|   0   180 |4762  8866 |2.29 1.72 1.66|1.0   0   0|   0     0 |   0     0 | 25  413    0   63    9
Aug 01 16:02:42 ubuntu dstat.sh[93382]: 01-08 16:02:42| 11   1  84   1   0|6003M 1052M  103M  783M| 221k  216k|   0  1074k|   0   122 |3507  5714 |2.11 1.69 1.65|1.0   0   0|   0     0 |   0     0 | 25  413    0   62    9
Aug 01 16:02:43 ubuntu dstat.sh[93382]: 01-08 16:02:43| 20   4  78   1   1|6003M 1052M  103M  783M| 278k  272k|   0   392k|   0  26.0 |2626  4405 |2.11 1.69 1.65|2.0   0   0|   0     0 |   0     0 | 25  414    0   62    9
Aug 01 16:02:44 ubuntu dstat.sh[93382]: 01-08 16:02:44| 11   2  84   1   0|6003M 1052M  103M  783M| 168k  163k|8188B  987k|2.00  98.9 |2957  4981 |2.11 1.69 1.65|3.0   0   0|   0     0 |   0     0 | 25  413    0   61    9
Aug 01 16:02:45 ubuntu dstat.sh[93382]: 01-08 16:02:45| 10   2  85   1   0|6003M 1052M  103M  783M| 170k  164k|   0   666k|   0  87.3 |2939  5028 |2.11 1.69 1.65|1.0   0   0|   0     0 |   0     0 | 25  413    0   61    9
Aug 01 16:02:46 ubuntu dstat.sh[93382]: 01-08 16:02:46| 25   7  63   3   0|6119M  936M  103M  784M| 176k  171k|  88k 8981k|22.0   853 |5555  7425 |2.11 1.69 1.65|5.0   0 4.0|   0     0 |   0     0 | 25  413    0   61    9
Aug 01 16:02:47 ubuntu dstat.sh[93382]: 01-08 16:02:47| 26   5  67   1   0|6006M 1049M  103M  784M| 207k  195k|   0  1077k|   0   139 |3670  5978 |2.18 1.72 1.66|1.0   0 2.0|   0     0 |   0     0 | 25  413    0   62    9
Aug 01 16:02:48 ubuntu dstat.sh[93382]: 01-08 16:02:48| 15   3  79   1   0|6006M 1049M  103M  784M| 285k  281k|   0   842k|   0   123 |3871  6900 |2.18 1.72 1.66|1.0   0   0|   0     0 |   0     0 | 25  415    0   61    9
Aug 01 16:02:49 ubuntu dstat.sh[93382]: 01-08 16:02:49| 28   4  65   1   0|6005M 1048M  103M  784M| 559k  554k|4091B 1298k|1.00   155 |5239  9687 |2.18 1.72 1.66|3.0   0 2.0|   0     0 |   0     0 | 25  414    0   64    9
Aug 01 16:02:50 ubuntu dstat.sh[93382]: 01-08 16:02:50| 15   2  80   2   0|6005M 1048M  103M  784M| 292k  284k|   0  1431k|   0   193 |3784  6486 |2.18 1.72 1.66|2.0   0 1.0|   0     0 |   0     0 | 25  413    0   64    9
Aug 01 16:02:51 ubuntu dstat.sh[93382]: 01-08 16:02:51| 12   3  81   4   0|6006M 1048M  103M  785M| 255k  249k|   0  1467k|   0   184 |3683  6414 |2.18 1.72 1.66|1.0   0   0|   0     0 |   0     0 | 25  413    0   64    9
Aug 01 16:02:52 ubuntu dstat.sh[93382]: 01-08 16:02:52| 13   2  83   1   0|6005M 1048M  103M  785M| 194k  186k|   0  1039k|   0   111 |3461  5496 |2.01 1.69 1.65|1.0   0   0|   0     0 |   0     0 | 25  413    0   61    9
Aug 01 16:02:53 ubuntu dstat.sh[93382]: 01-08 16:02:53|  9   2  88   1   0|6005M 1048M  103M  785M| 149k  142k|   0   516k|   0  57.0 |2550  4278 |2.01 1.69 1.65|3.0   0   0|   0     0 |   0     0 | 25  414    0   61    9
Aug 01 16:02:54 ubuntu dstat.sh[93382]: 01-08 16:02:54| 11   1  85   1   0|6005M 1048M  103M  785M| 155k  143k|   0   785k|   0   107 |3245  5467 |2.01 1.69 1.65|1.0   0   0|   0     0 |   0     0 | 25  414    0   60    9
Aug 01 16:02:55 ubuntu dstat.sh[93382]: 01-08 16:02:55| 28   3  65   1   0|6005M 1048M  103M  785M| 512k  499k|   0  1411k|   0   193 |5624  9933 |2.01 1.69 1.65|2.0   0   0|   0     0 |   0     0 | 25  414    0   62    9
Aug 01 16:02:56 ubuntu dstat.sh[93382]: 01-08 16:02:56| 32   4  61   3   0|6005M 1047M  104M  785M| 534k  528k|   0  3603k|   0   416 |5510  9327 |2.01 1.69 1.65|2.0 1.0   0|   0     0 |   0     0 | 25  415    0   65    9
Aug 01 16:02:57 ubuntu dstat.sh[93382]: 01-08 16:02:57| 31   3  64   2   0|6005M 1047M  104M  785M| 667k  662k|   0  1295k|   0   189 |4158  7443 |1.93 1.68 1.65|1.0   0   0|   0     0 |   0     0 | 25  415    0   68    9
Aug 01 16:02:58 ubuntu dstat.sh[93382]: 01-08 16:02:58| 38   2  56   1   0|6005M 1047M  104M  786M| 713k  709k|   0  1581k|   0   212 |4463  7917 |1.93 1.68 1.65|3.0   0   0|   0     0 |   0     0 | 25  415    0   62    9
Aug 01 16:02:59 ubuntu dstat.sh[93382]: 01-08 16:02:59| 35   4  59   1   0|6006M 1046M  104M  786M| 637k  631k|   0  1455k|   0   183 |5378  9866 |1.93 1.68 1.65|  0 1.0 2.0|   0     0 |   0     0 | 25  415    0   64    9
Aug 01 16:03:00 ubuntu dstat.sh[93382]: 01-08 16:03:00| 32   3  62   3   0|6011M 1041M  104M  786M| 573k  566k|   0  1680k|   0   224 |4344  8050 |1.93 1.68 1.65|4.0   0   0|   0     0 |   0     0 | 25  415    0   64    9
Aug 01 16:03:01 ubuntu dstat.sh[93382]: 01-08 16:03:01| 35   4  62   3   0|6010M 1041M  104M  786M| 598k  592k|   0  1585k|   0   205 |4249  7670 |1.93 1.68 1.65|2.0   0   0|   0     0 |   0     0 | 25  415    0   66    9
Aug 01 16:03:02 ubuntu dstat.sh[93382]: 01-08 16:03:02| 45   4  50   2   0|6012M 1040M  104M  786M| 850k  843k|8183B 2134k|2.00   229 |5548  9229 |1.93 1.68 1.65|5.0   0   0|   0     0 |   0     0 | 25  415    0   67    9
Aug 01 16:03:03 ubuntu dstat.sh[93382]: 01-08 16:03:03| 33   4  60   3   0|6006M 1045M  104M  787M| 574k  569k| 220k 1379k|6.99   204 |4713  7974 |1.93 1.68 1.65|2.0 1.0 1.0|   0     0 |   0     0 | 25  414    0   74    9
Aug 01 16:03:04 ubuntu dstat.sh[93382]: 01-08 16:03:04| 40   6  50   2   0|6007M 1043M  104M  787M| 827k  820k|   0  2300k|   0   262 |5747  9629 |1.93 1.68 1.65| 13   0  15|   0     0 |   0     0 | 25  414    0   73    8
Aug 01 16:03:05 ubuntu dstat.sh[93382]: 01-08 16:03:05| 37   1  60   1   0|6007M 1043M  104M  787M| 722k  717k|   0  1277k|   0   154 |4269  7336 |1.93 1.68 1.65|2.0   0   0|   0     0 |   0     0 | 25  414    0   73    8
Aug 01 16:03:06 ubuntu dstat.sh[93382]: 01-08 16:03:06| 41   5  52   0   0|6013M 1037M  104M  788M| 409k  405k|   0   711k|   0  55.3 |3275  5226 |1.93 1.68 1.65|3.0   0  19|   0     0 |   0     0 | 25  415    0   74    8
Aug 01 16:03:07 ubuntu dstat.sh[93382]: 01-08 16:03:07| 41  17  39   1   0|6031M 1018M  104M  788M| 406k  390k|  95k 1434k|21.0   112 |6483  9984 |1.86 1.67 1.64|2.0   0  54|   0     0 |   0     0 | 26  414    0   74    8
Aug 01 16:03:08 ubuntu dstat.sh[93382]: 01-08 16:03:08| 31   8  47  13   0|6038M 1011M  104M  788M| 399k  393k| 609k  624k|49.0  69.0 |5230  8866 |1.86 1.67 1.64|1.0 2.0   0|   0     0 |   0     0 | 26  414    0   72    8
Aug 01 16:03:09 ubuntu dstat.sh[93382]: 01-08 16:03:09| 41   3  40  15   0|6043M 1007M  104M  788M| 351k  346k|9328k  531k| 304  56.9 |6722  9338 |1.86 1.67 1.64|5.0   0 2.0|   0     0 |   0     0 | 26  415    0   72    8
Aug 01 16:03:10 ubuntu dstat.sh[93382]: 01-08 16:03:10| 36   4  28  32   0|6047M 1002M  104M  789M| 246k  241k|8685k 1087k| 310   131 |6678    10k|1.86 1.67 1.64|3.0 1.0   0|   0     0 |   0     0 | 26  414    0   71    8
Aug 01 16:03:11 ubuntu dstat.sh[93382]: 01-08 16:03:11| 36   3  46  12   0|6106M  942M  104M  789M| 237k  232k| 813k  531k|28.9  62.8 |3503  5786 |1.86 1.67 1.64|3.0   0   0|   0     0 |   0     0 | 26  417    0   71    8
Aug 01 16:03:12 ubuntu dstat.sh[93382]: 01-08 16:03:12| 43   4  50   1   0|6122M  926M  104M  789M| 358k  341k|   0  1719k|   0   132 |5524  8000 |1.95 1.69 1.65|2.0   0 9.0|   0     0 |   0     0 | 26  418    0   71    8
Aug 01 16:03:13 ubuntu dstat.sh[93382]: 01-08 16:03:13| 38   3  57   1   0|6151M  897M  104M  790M| 224k  213k|   0  1159k|   0   101 |4190  7138 |1.95 1.69 1.65|2.0   0 4.0|   0     0 |   0     0 | 26  416    0   72    8
Aug 01 16:03:14 ubuntu dstat.sh[93382]: 01-08 16:03:14| 31   2  63   1   0|6151M  897M  104M  790M|  52k   46k|4097B  748k|1.00  51.0 |3545  6181 |1.95 1.69 1.65|2.0   0 8.0|   0     0 |   0     0 | 26  417    0   70    8
Aug 01 16:03:15 ubuntu dstat.sh[93382]: 01-08 16:03:15| 34   4  56   4   0|6157M  891M  104M  790M|1195k   91k|   0   396k|52.0  30.0 |4941  7080 |1.95 1.69 1.65|3.0   0  46|   0     0 |   0     0 | 26  417    0   70    8
Aug 01 16:03:16 ubuntu dstat.sh[93382]: 01-08 16:03:16| 29   3  63   3   0|6160M  887M  104M  790M|  43k   38k| 531k  223k|24.9  11.0 |2888  4786 |1.95 1.69 1.65|3.0   0 2.0|   0     0 |   0     0 | 26  417    0   68    8
Aug 01 16:03:17 ubuntu dstat.sh[93382]: 01-08 16:03:17| 40   8  38  12   0|6166M  878M  104M  793M|4614k  238k|6921k 9710k| 282   846 |  11k 9458 |2.43 1.80 1.69|3.0   0  55|   0     0 |   0     0 | 26  417    0   68    8
Aug 01 16:03:18 ubuntu dstat.sh[93382]: 01-08 16:03:18| 41   4  45   8   0|6166M  878M  104M  793M| 482k  476k|   0   975k|   0   124 |5579  8813 |2.43 1.80 1.69|2.0   0   0|   0     0 |   0     0 | 26  418    0   67    8
Aug 01 16:03:19 ubuntu dstat.sh[93382]: 01-08 16:03:19| 31   1  65   1   0|6174M  870M  104M  793M| 134k  116k|  12k  429k|3.00  32.0 |3142  5534 |2.43 1.80 1.69|2.0   0 2.0|   0     0 |   0     0 | 26  417    0   67    8
Aug 01 16:03:20 ubuntu dstat.sh[93382]: 01-08 16:03:20| 34   6  50   7   0|6168M  875M  104M  793M| 126k  113k| 340k  455k|      37.9 |5906  7271 |2.43 1.80 1.69|3.0   0  30|   0     0 |   0     0 | 26  418    0   68    8
Aug 01 16:03:21 ubuntu dstat.sh[93382]: 01-08 16:03:21| 30   2  54  11   0|6164M  879M  105M  793M| 182k  165k| 170k 1254k|41.9   106 |5103  6998 |2.43 1.80 1.69|3.0   0   0|   0     0 |   0     0 | 26  417    0   68    8
Aug 01 16:03:22 ubuntu dstat.sh[93382]: 01-08 16:03:22| 39   4  32  22   0|6167M  876M  105M  793M| 305k  280k| 691k 9968k|31.9   218 |7624  8977 |2.64 1.85 1.70|3.0 2.0  28|   0     0 |   0     0 | 26  416    0   70    8
Aug 01 16:03:23 ubuntu dstat.sh[93382]: 01-08 16:03:23| 34   6  46  12   0|6022M 1021M  105M  793M| 390k  386k| 207k   18M|16.1   353 |6040    11k|2.64 1.85 1.70|3.0 1.0  32|   0     0 |   0     0 | 25  416    0   70    8
Aug 01 16:03:24 ubuntu dstat.sh[93382]: 01-08 16:03:24| 33   6  53   8   0|6023M 1020M  105M  793M| 629k  622k|   0  1701k|   0   194 |5021  8418 |2.64 1.85 1.70|2.0   0  25|   0     0 |   0     0 | 25  416    0   71    8
Aug 01 16:03:25 ubuntu dstat.sh[93382]: 01-08 16:03:25| 11   1  85   1   0|6024M 1019M  105M  793M| 211k  206k|   0   817k|   0   104 |3330  5496 |2.64 1.85 1.70|  0   0   0|   0     0 |   0     0 | 25  416    0   68    8
Aug 01 16:03:26 ubuntu dstat.sh[93382]: 01-08 16:03:26| 31   3  64   1   0|6024M 1019M  105M  794M| 565k  559k|   0   743k|   0  71.9 |3928  6758 |2.64 1.85 1.70|2.0   0 1.0|   0     0 |   0     0 | 25  420    0   75    8
Aug 01 16:03:27 ubuntu dstat.sh[93382]: 01-08 16:03:27| 38   7  51   2   0|6024M 1018M  105M  794M| 830k  823k|   0  4216k|   0   435 |5988    10k|2.67 1.87 1.71|4.0   0  15|   0     0 |   0     0 | 25  418    0   71    8
Aug 01 16:03:28 ubuntu dstat.sh[93382]: 01-08 16:03:28| 34   3  61   1   0|6015M 1027M  105M  794M| 684k  679k|   0  1513k|   0   181 |4551  7651 |2.67 1.87 1.71|2.0   0   0|   0     0 |   0     0 | 25  417    0   71    8
Aug 01 16:03:29 ubuntu dstat.sh[93382]: 01-08 16:03:29| 40   6  51   1   0|6016M 1026M  105M  795M| 543k  539k|   0   683k|   0  49.9 |3515  5645 |2.67 1.87 1.71|3.0   0  14|   0     0 |   0     0 | 25  417    0   72    8
Aug 01 16:03:30 ubuntu dstat.sh[93382]: 01-08 16:03:30| 43  16  37   4   1|6038M 1003M  105M  795M| 396k  389k|  95k 1358k|21.0   109 |5342  9001 |2.67 1.87 1.71|4.0   0  62|   0     0 |   0     0 | 26  417    0   72    9
Aug 01 16:03:31 ubuntu dstat.sh[93382]: 01-08 16:03:31| 42  15  41   1   0|6048M  993M  105M  795M| 475k  470k| 609k 1133k|49.0   122 |8223    21k|2.67 1.87 1.71|3.0 1.0  34|   0     0 |   0     0 | 26  417    0   74    8
Aug 01 16:03:32 ubuntu dstat.sh[93382]: 01-08 16:03:32| 35   4  52   7   0|6079M  962M  105M  795M| 203k  196k|  18M  658k| 641  54.8 |7080    13k|2.62 1.87 1.71|3.0   0   0|   0     0 |   0     0 | 26  418    0   79    8
Aug 01 16:03:33 ubuntu dstat.sh[93382]: 01-08 16:03:33| 55   6  40   1   0|6139M  901M  105M  796M| 660k  654k|   0  1852k|   0   222 |4803  8087 |2.62 1.87 1.71|2.0   0 3.0|   0     0 |   0     0 | 26  417    0   74    8
Aug 01 16:03:34 ubuntu dstat.sh[93382]: 01-08 16:03:34| 48   5  46   1   0|6147M  893M  105M  796M| 548k  544k|   0  1379k|   0   169 |5107  9073 |2.62 1.87 1.71|2.0   0 9.0|   0     0 |   0     0 | 26  418    0   74    8
Aug 01 16:03:35 ubuntu dstat.sh[93382]: 01-08 16:03:35| 42   3  55   1   0|6169M  872M  105M  796M| 130k  110k|   0   737k|   0  58.8 |4090  6485 |2.62 1.87 1.71|1.0   0   0|   0     0 |   0     0 | 26  419    0   73    8
Aug 01 16:03:36 ubuntu dstat.sh[93382]: 01-08 16:03:36| 39   4  56   0   0|6167M  873M  105M  796M| 214k  198k|   0   652k|   0  60.3 |3679  6026 |2.62 1.87 1.71|5.0   0 5.0|   0     0 |   0     0 | 26  417    0   73    8
Aug 01 16:03:37 ubuntu dstat.sh[93382]: 01-08 16:03:37| 30   2  65   0   0|6167M  872M  105M  796M|  49k   43k|   0   580k|   0  62.0 |3922  5966 |2.57 1.88 1.72|4.0   0 8.0|   0     0 |   0     0 | 26  419    0   67    8
Aug 01 16:03:38 ubuntu dstat.sh[93382]: 01-08 16:03:38| 34   5  57   1   0|6171M  869M  105M  796M|1178k   70k|   0  1711k|52.0   250 |6627  7122 |2.57 1.88 1.72|6.0   0  45|   0     0 |   0     0 | 26  418    0   67    8
Aug 01 16:03:39 ubuntu dstat.sh[93382]: 01-08 16:03:39| 43   3  53   1   1|6173M  867M  105M  796M|1235k  100k|1088k  232k|62.1  14.0 |3988  5555 |2.57 1.88 1.72|5.0   0 6.0|   0     0 |   0     0 | 26  418    0   65    8
Aug 01 16:03:40 ubuntu dstat.sh[93382]: 01-08 16:03:40| 53   1  42   0   0|6184M  856M  105M  796M|  54k   50k|  16k  423k|3.99  44.9 |5208  5780 |2.57 1.88 1.72|4.0   0   0|   0     0 |   0     0 | 26  418    0   66    8
Aug 01 16:03:41 ubuntu dstat.sh[93382]: 01-08 16:03:41| 49   3  38   8   0|6181M  858M  105M  796M|1533k   18M|1564k   18M| 137  97.2 |  11k 7825 |2.57 1.88 1.72|3.0   0 7.0|   0     0 |   0     0 | 26  418    0   66    8
Aug 01 16:03:42 ubuntu dstat.sh[93382]: 01-08 16:03:42| 61   5  31   0   0|6172M  867M  105M  796M| 189k  183k| 238k 4632k|21.0  75.0 |6998  9317 |2.60 1.89 1.72|3.0   0  13|   0     0 |   0     0 | 26  418    0   66    8
Aug 01 16:03:43 ubuntu dstat.sh[93382]: 01-08 16:03:43| 54   2  37   5   0|6180M  859M  105M  796M| 110k  105k| 467k   22M|29.0   361 |5881  8451 |2.60 1.89 1.72|3.0   0  30|   0     0 |   0     0 | 26  418    0   66    8
Aug 01 16:03:44 ubuntu dstat.sh[93382]: 01-08 16:03:44| 51   3  42   2   0|6180M  859M  105M  797M| 186k  216k| 721k  649k|74.8  54.8 |4024  6025 |2.60 1.89 1.72| 14   0 6.0|   0     0 |   0     0 | 26  418    0   66    8
Aug 01 16:03:45 ubuntu dstat.sh[93382]: 01-08 16:03:45| 35   2  60   1   0|6178M  861M  105M  797M|  60k   49k|  15k  612k|6.00  42.0 |2843  4338 |2.60 1.89 1.72|1.0   0 5.0|   0     0 |   0     0 | 26  418    0   66    8
Aug 01 16:03:46 ubuntu dstat.sh[93382]: 01-08 16:03:46| 29   1  67   0   0|6179M  860M  105M  797M| 189k   42k| 129k  273k|3.01  16.0 |2264  3093 |2.60 1.89 1.72|1.0 1.0   0|   0     0 |   0     0 | 26  418    0   66    8
Aug 01 16:03:47 ubuntu dstat.sh[93382]: 01-08 16:03:47| 49   5  37   9   0|6180M  859M  105M  797M| 658k  653k| 138k 2500k|28.0   303 |6022    11k|2.71 1.93 1.74|1.0   0   0|   0     0 |   0     0 | 26  418    0   64    8
Aug 01 16:03:48 ubuntu dstat.sh[93382]: 01-08 16:03:48| 30   1  64   2   0|6181M  857M  105M  797M|  66k   49k|  51k 8867k|9.98   730 |3726  5013 |2.71 1.93 1.74|2.0   0   0|   0     0 |   0     0 | 26  418    0   64    8
Aug 01 16:03:49 ubuntu dstat.sh[93382]: 01-08 16:03:49| 37   5  54   2   0|6182M  857M  105M  797M|  72k   66k| 551k  530k|      4.00 |4135  6684 |2.71 1.93 1.74|8.0   0  32|   0     0 |   0     0 | 26  418    0   64    8
Aug 01 16:03:50 ubuntu dstat.sh[93382]: 01-08 16:03:50| 39   3  54   1   0|6180M  859M  105M  797M| 261k  243k|4089B  723k|3.99  76.9 |5061  7109 |2.71 1.93 1.74|4.0   0 1.0|   0     0 |   0     0 | 26  419    0   64    8
Aug 01 16:03:51 ubuntu dstat.sh[93382]: 01-08 16:03:51| 40   4  54   1   0|6184M  855M  105M  798M| 289k  274k| 277k 1121k|11.0   160 |5509  7989 |2.71 1.93 1.74|3.0   0 4.0|   0     0 |   0     0 | 26  431    0   62    8
Aug 01 16:03:52 ubuntu dstat.sh[93382]: 01-08 16:03:52| 49  11  38   1   0|6040M  998M  105M  798M|1027k 1021k|   0  1712k|   0   218 |6808    12k|2.74 1.95 1.74|8.0 1.0  47|   0     0 |   0     0 | 25  431    0   65    8
Aug 01 16:03:53 ubuntu dstat.sh[93382]: 01-08 16:03:53| 37  11  47   3   0|6036M 1001M  105M  799M| 834k  828k| 676k 2043k|25.0   237 |5710    10k|2.74 1.95 1.74|  0   0  26|   0     0 |   0     0 | 25  431    0   65    8
Aug 01 16:03:54 ubuntu dstat.sh[93382]: 01-08 16:03:54| 12   2  84   0   0|6037M 1000M  105M  799M| 208k  202k|   0   424k|   0  41.0 |2656  4852 |2.74 1.95 1.74|2.0   0   0|   0     0 |   0     0 | 25  432    0   67    8
Aug 01 16:03:55 ubuntu dstat.sh[93382]: 01-08 16:03:55| 29   4  64   2   1|6037M 1000M  105M  799M| 636k  629k|   0  1545k|   0   204 |4644  8485 |2.74 1.95 1.74|1.0   0   0|   0     0 |   0     0 | 25  431    0   67    8
Aug 01 16:03:56 ubuntu dstat.sh[93382]: 01-08 16:03:56| 40   8  48   2   0|6037M  999M  105M  799M| 736k  730k|   0  1849k|   0   210 |4734  8452 |2.74 1.95 1.74|4.0   0  15|   0     0 |   0     0 | 25  434    0   71    8
Aug 01 16:03:57 ubuntu dstat.sh[93382]: 01-08 16:03:57| 38   3  56   1   0|6029M 1007M  105M  800M| 587k  582k|   0   931k|   0   116 |3966  6676 |2.60 1.93 1.74|9.0   0   0|   0     0 |   0     0 | 25  432    0   65    8
Aug 01 16:03:58 ubuntu dstat.sh[93382]: 01-08 16:03:58| 41   6  53   0   0|6033M 1002M  106M  800M| 693k  687k|   0  2324k|   0   151 |4060  6483 |2.60 1.93 1.74|3.0   0  11|   0     0 |   0     0 | 25  431    0   68    8
Aug 01 16:03:59 ubuntu dstat.sh[93382]: 01-08 16:03:59| 36  11  53   0   0|6036M  999M  106M  800M| 209k  195k|   0   482k|   0  32.1 |3284  5353 |2.60 1.93 1.74|4.0   0  39|   0     0 |   0     0 | 25  432    0   66    8
Aug 01 16:04:00 ubuntu dstat.sh[93382]: 01-08 16:04:00| 31  17  50   0   0|6048M  987M  106M  801M| 278k  274k|  95k  820k|21.0  78.0 |6666    11k|2.60 1.93 1.74|2.0   0  24|   0     0 |   0     0 | 26  431    0   67    8
Aug 01 16:04:01 ubuntu dstat.sh[93382]: 01-08 16:04:01| 37   6  48   5   0|6070M  964M  106M  801M| 437k  433k|  19M  784k| 692  99.0 |8568    15k|2.60 1.93 1.74|2.0   0   0|   0     0 |   0     0 | 26  431    0   64    8
Aug 01 16:04:02 ubuntu dstat.sh[93382]: 01-08 16:04:02| 49   5  47   1   0|6136M  898M  106M  801M| 560k  555k|   0  1256k|   0   166 |4189  7458 |2.55 1.93 1.74|5.0   0   0|   0     0 |   0     0 | 26  431    0   73    8
Aug 01 16:04:03 ubuntu dstat.sh[93382]: 01-08 16:04:03| 33   3  62   0   0|6147M  887M  106M  801M|  94k   87k|   0   572k|   0  53.0 |3626  7007 |2.55 1.93 1.74|7.0   0   0|   0     0 |   0     0 | 26  431    0   73    9
Aug 01 16:04:04 ubuntu dstat.sh[93382]: 01-08 16:04:04| 44   7  48   1   0|6166M  867M  106M  802M| 446k  430k| 128k  949k|1.00   109 |4605  8313 |2.55 1.93 1.74|2.0   0 9.0|   0     0 |   0     0 | 26  432    0   63    8
Aug 01 16:04:05 ubuntu dstat.sh[93382]: 01-08 16:04:05| 39   3  56   1   0|6170M  863M  106M  802M| 242k  226k|   0  1005k|   0   120 |4633  9317 |2.55 1.93 1.74|3.0   0 4.0|   0     0 |   0     0 | 26  431    0   63    8
Aug 01 16:04:06 ubuntu dstat.sh[93382]: 01-08 16:04:06| 31   3  64   0   0|6175M  859M  106M  802M|  43k   38k|   0   208k|   0  16.0 |4050  6374 |2.55 1.93 1.74|2.0   0 8.0|   0     0 |   0     0 | 26  432    0   64    8
Aug 01 16:04:07 ubuntu dstat.sh[93382]: 01-08 16:04:07| 33   4  59   0   0|6180M  853M  106M  802M| 215k   93k|   0   383k|28.0  31.9 |5813    13k|2.42 1.92 1.73|3.0   0  19|   0     0 |   0     0 | 26  432    0   64    8
Aug 01 16:04:08 ubuntu dstat.sh[93382]: 01-08 16:04:08| 32   3  60   1   0|6180M  853M  106M  802M|1135k   75k|1020k 1399k|45.1   223 |5159  6809 |2.42 1.92 1.73|3.0   0  31|   0     0 |   0     0 | 26  432    0   63    8
Aug 01 16:04:09 ubuntu dstat.sh[93382]: 01-08 16:04:09| 55   3  38   1   0|6183M  850M  107M  802M|2290k  103k|2124k  196k| 106  10.0 |6340  6159 |2.42 1.92 1.73|6.0   0  10|   0     0 |   0     0 | 26  432    0   63    8
Aug 01 16:04:10 ubuntu dstat.sh[93382]: 01-08 16:04:10| 45   4  42   7   0|6186M  847M  106M  802M| 623k   30M| 339k   28M|51.0  78.9 |  13k 7365 |2.42 1.92 1.73|3.0   0 1.0|   0     0 |   0     0 | 26  432    0   63    8
Aug 01 16:04:11 ubuntu dstat.sh[93382]: 01-08 16:04:11| 63   7  27   2   0|6285M  748M  106M  802M| 143k 4283k| 393k 7712k|51.0   104 |6119  8249 |2.42 1.92 1.73|7.0   0 373|   0     0 |   0     0 | 26  432    0   63    8
Aug 01 16:04:12 ubuntu dstat.sh[93382]: 01-08 16:04:12| 65  12  21   1   0|6759M  274M  106M  802M|  56k   51k| 265k   15M|14.0   245 |7405  7430 |2.55 1.95 1.75|6.0   0 132|   0     0 |   0     0 | 26  432    0   61    8
Aug 01 16:04:13 ubuntu dstat.sh[93382]: 01-08 16:04:13| 85   3  10   1   0|6762M  272M  106M  801M|  44k   40k| 352k 7986k|39.0   141 |4282  6339 |2.55 1.95 1.75|4.0   0  47|   0     0 |   0     0 | 26  432    0   61    8
Aug 01 16:04:14 ubuntu dstat.sh[93382]: 01-08 16:04:14| 70   8  21   0   0|6816M  217M  106M  801M|  46k   41k|  40k  239k|7.95  14.9 |3638  4413 |2.55 1.95 1.75|9.0   0  24|   0     0 |   0     0 | 26  432    0   60    8
Aug 01 16:04:15 ubuntu dstat.sh[93382]: 01-08 16:04:15| 88   1   9   0   0|6817M  217M  106M  801M|  20k   14k| 626k  381k|42.1  36.1 |4095  5941 |2.55 1.95 1.75|7.0   0  40|   0     0 |   0     0 | 26  432    0   60    8
Aug 01 16:04:16 ubuntu dstat.sh[93382]: 01-08 16:04:16| 67  11  21   0   0|6817M  217M  106M  802M|  42k   37k| 196k  430k|8.64  20.1 |3296  4702 |2.55 1.95 1.75|7.0   0  23|   0     0 |   0     0 | 26  432    0   61    8
Aug 01 16:04:17 ubuntu dstat.sh[93382]: 01-08 16:04:17| 90   2   7   0   0|6817M  216M  106M  802M|  60k   55k|  83k 1423k|20.9   150 |4218  6687 |2.67 1.99 1.76|7.0   0  42|   0     0 |   0     0 | 26  432    0   61    8
Aug 01 16:04:18 ubuntu dstat.sh[93382]: 01-08 16:04:18| 64  13  21   2   0|6822M  211M  106M  802M| 360k  365k| 155k 7590k|35.1   477 |5082  7284 |2.67 1.99 1.76| 10   0  40|   0     0 |   0     0 | 26  450    0   61    8
Aug 01 16:04:19 ubuntu dstat.sh[93382]: 01-08 16:04:19| 83   4  13   0   0|6560M  473M  106M  802M| 122k  117k|   0  8197k|   0   725 |5515  5845 |2.67 1.99 1.76|9.0   0  38|   0     0 |   0     0 | 26  446    0   69    8
Aug 01 16:04:20 ubuntu dstat.sh[93382]: 01-08 16:04:20| 45   6  44   2   0|6195M  838M  106M  802M|2801k  355k|2338k  927k| 125   103 |6988  9146 |2.67 1.99 1.76|4.0   0  45|   0     0 |   0     0 | 26  446    0   75    8
