-- Logs begin at Mon 2022-08-01 14:39:29 UTC, end at Mon 2022-08-01 16:01:31 UTC. --
Aug 01 15:48:42 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 15:48:43 ubuntu dstat.sh[104194]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 15:48:43 ubuntu dstat.sh[104194]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 15:52:01 ubuntu dstat.sh[104194]: 01-08 15:52:01| 23   2  74   0   0|1229M 1014M  200M 5289M|8919  1620 |   0    52k|   0  5.00 |1012  1125 |2.87 2.09 1.04|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   19    0
Aug 01 15:52:02 ubuntu dstat.sh[104194]: 01-08 15:52:02| 23   3  74   0   0|1209M 1034M  200M 5289M|8160  1620 |   0     0 |   0     0 |1037  1151 |2.87 2.09 1.04|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   19    0
Aug 01 15:52:03 ubuntu dstat.sh[104194]: 01-08 15:52:03| 23   2  74   0   0|1259M  984M  200M 5289M|8142  1620 |   0     0 |   0     0 |1020  1181 |2.87 2.09 1.04|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 15:52:04 ubuntu dstat.sh[104194]: 01-08 15:52:04| 16  11  72   0   0|1164M 1078M  200M 5289M|7582  1621 |   0    76k|   0  1.00 |1933  2933 |2.64 2.05 1.04|1.0   0 208|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 15:52:05 ubuntu dstat.sh[104194]: 01-08 15:52:05| 10  20  70   0   0|1165M 1078M  200M 5289M|  17k 1620 |   0   916k|   0  11.0 |2835  4486 |2.64 2.05 1.04|3.0   0 405|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 15:52:06 ubuntu dstat.sh[104194]: 01-08 15:52:06| 10  19  69   1   0|1165M 1078M  200M 5289M|7869  1459 |   0  2738k|   0   320 |3334  4623 |2.64 2.05 1.04|1.0   0 391|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 15:52:07 ubuntu dstat.sh[104194]: 01-08 15:52:07| 10  19  69   0   0|1165M 1078M  200M 5289M|9396  1618 |   0   959k|   0  12.0 |2703  4154 |2.64 2.05 1.04|1.0   0 397|   0     0 |   0     0 |  9   32    0   15    0
Aug 01 15:52:08 ubuntu dstat.sh[104194]: 01-08 15:52:08|  9  21  69   0   0|1165M 1077M  200M 5289M|6574   810 |   0  1040k|   0  22.0 |2724  4282 |2.64 2.05 1.04|3.0   0 392|   0     0 |   0     0 |  9   32    0   15    0
Aug 01 15:52:09 ubuntu dstat.sh[104194]: 01-08 15:52:09|  9  21  69   0   0|1165M 1078M  200M 5289M|5627   324 |   0  1377k|   0  36.0 |2886  4603 |2.51 2.04 1.04|3.0   0 398|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 15:52:10 ubuntu dstat.sh[104194]: 01-08 15:52:10|  8  21  71   0   0|1165M 1077M  200M 5289M|4425   540 |   0   160k|   0  6.00 |2606  4408 |2.51 2.04 1.04|1.0   0 380|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 15:52:11 ubuntu dstat.sh[104194]: 01-08 15:52:11|  9  20  70   0   0|1165M 1078M  200M 5289M|7622  1513 |   0  1641k|   0  26.0 |2804  4471 |2.51 2.04 1.04|3.0   0 414|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 15:52:12 ubuntu dstat.sh[104194]: 01-08 15:52:12| 15  13  72   0   0|1189M 1053M  200M 5289M|5759  1512 |   0     0 |   0     0 |2057  3231 |2.51 2.04 1.04|1.0   0 240|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 15:52:13 ubuntu dstat.sh[104194]: 01-08 15:52:13| 23   2  74   0   0|1240M 1003M  200M 5289M|5717  1619 |   0     0 |   0     0 | 864  1101 |2.51 2.04 1.04|1.0   0   0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 15:52:14 ubuntu dstat.sh[104194]: 01-08 15:52:14| 23   3  74   0   0|1177M 1066M  200M 5289M|7089  1621 |   0   276k|   0  3.00 |1021  1253 |2.47 2.04 1.04|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 15:52:15 ubuntu dstat.sh[104194]: 01-08 15:52:15| 22   3  74   0   0|1231M 1011M  200M 5289M|7219  1618 |   0     0 |   0     0 | 870  1197 |2.47 2.04 1.04|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 15:52:16 ubuntu dstat.sh[104194]: 01-08 15:52:16| 23   3  74   0   0|1266M  977M  200M 5289M|7674  1620 |   0   268k|   0  6.00 | 915  1233 |2.47 2.04 1.04|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 15:52:17 ubuntu dstat.sh[104194]: 01-08 15:52:17| 23   3  74   0   0|1226M 1017M  200M 5289M|  16k 1622 |   0     0 |   0     0 |1042  1296 |2.47 2.04 1.04|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 15:52:18 ubuntu dstat.sh[104194]: 01-08 15:52:18| 22   3  74   0   0|1265M  978M  200M 5289M|7483  1618 |   0     0 |   0     0 |1049  1312 |2.47 2.04 1.04|1.0 1.0 1.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 15:52:19 ubuntu dstat.sh[104194]: 01-08 15:52:19| 22   3  73   1   0|1213M 1029M  200M 5289M|7216  1621 |   0   536k|   0  41.0 |1272  1784 |2.35 2.02 1.04|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 15:52:20 ubuntu dstat.sh[104194]: 01-08 15:52:20| 22   3  73   0   0|1266M  977M  200M 5289M|8858  1620 |   0     0 |   0     0 |1057  1376 |2.35 2.02 1.04|1.0   0 3.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 15:52:21 ubuntu dstat.sh[104194]: 01-08 15:52:21| 22   3  74   0   0|1199M 1044M  200M 5289M|7848  1620 |   0    12k|   0  1.00 | 907  1184 |2.35 2.02 1.04|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 15:52:22 ubuntu dstat.sh[104194]: 01-08 15:52:22| 23   3  74   0   0|1248M  994M  200M 5289M|8583  1512 |   0     0 |   0     0 | 893  1230 |2.35 2.02 1.04|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 15:52:23 ubuntu dstat.sh[104194]: 01-08 15:52:23| 22   4  74   0   0|1185M 1057M  200M 5289M|8598  1671 |   0    20k|   0  1.00 | 937  1243 |2.35 2.02 1.04|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 15:52:24 ubuntu dstat.sh[104194]: 01-08 15:52:24| 23   2  74   0   0|1237M 1005M  200M 5289M|7446  1619 |   0     0 |   0     0 | 869  1257 |2.24 2.00 1.04|1.0   0   0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 15:52:25 ubuntu dstat.sh[104194]: 01-08 15:52:25| 23   3  74   0   0|1172M 1070M  200M 5289M|6729  1664 |   0    60k|   0  3.00 | 942  1220 |2.24 2.00 1.04|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 15:52:26 ubuntu dstat.sh[104194]: 01-08 15:52:26| 22   3  74   0   0|1236M 1006M  200M 5289M|  10k 1620 |   0     0 |   0     0 | 991  1177 |2.24 2.00 1.04|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 15:52:27 ubuntu dstat.sh[104194]: 01-08 15:52:27| 29   5  65   0   0|1266M  976M  200M 5290M|7935  2757 |   0    16k|   0  1.00 |1587  6197 |2.24 2.00 1.04|1.0   0  35|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 15:52:28 ubuntu dstat.sh[104194]: 01-08 15:52:28| 22   3  74   0   0|1194M 1048M  200M 5289M|6717  1620 |   0     0 |   0     0 | 992  1129 |2.24 2.00 1.04|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 15:52:29 ubuntu dstat.sh[104194]: 01-08 15:52:29| 23   2  73   1   0|1252M  990M  200M 5289M|  17k 1620 |   0   396k|   0  33.0 |1237  1670 |2.14 1.98 1.04|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 15:52:30 ubuntu dstat.sh[104194]: 01-08 15:52:30| 24   3  74   0   0|1176M 1066M  200M 5290M|7528  1621 |   0    76k|   0  1.00 |1012  1157 |2.14 1.98 1.04|1.0   0 3.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 15:52:31 ubuntu dstat.sh[104194]: 01-08 15:52:31| 22   3  74   0   0|1193M 1050M  200M 5290M|9069  1620 |   0    12k|   0  1.00 | 998  1132 |2.14 1.98 1.04|1.0   0 3.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 15:52:32 ubuntu dstat.sh[104194]: 01-08 15:52:32| 23   4  72   0   0|1252M  991M  200M 5290M|8226  1662 |   0    52k|   0  6.00 |1097  1352 |2.14 1.98 1.04| 24   0  25|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 15:52:33 ubuntu dstat.sh[104194]: 01-08 15:52:33| 23   4  73   0   0|1184M 1058M  200M 5290M|6703  1458 |   0    20k|   0  1.00 |1079  1484 |2.14 1.98 1.04|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 15:52:34 ubuntu dstat.sh[104194]: 01-08 15:52:34| 23   2  74   0   0|1243M  999M  200M 5290M|6988  1618 |   0     0 |   0     0 | 981  1165 |2.05 1.97 1.04|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 15:52:35 ubuntu dstat.sh[104194]: 01-08 15:52:35| 22   3  74   0   0|1226M 1016M  200M 5290M|8548  1620 |   0   104k|   0  3.00 |1019  1172 |2.05 1.97 1.04|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 15:52:36 ubuntu dstat.sh[104194]: 01-08 15:52:36| 23   4  73   0   0|1254M  988M  200M 5290M|6978  1621 |   0     0 |   0     0 |1071  1265 |2.05 1.97 1.04|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 15:52:37 ubuntu dstat.sh[104194]: 01-08 15:52:37| 19   8  72   0   0|1165M 1078M  200M 5290M|7030  1621 |   0   793k|   0   151 |1833  2207 |2.05 1.97 1.04|1.0   0 138|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 15:52:38 ubuntu dstat.sh[104194]: 01-08 15:52:38| 15  12  71   0   0|1193M 1049M  200M 5290M|8601  1620 |   0    60k|   0  5.00 |2017  2919 |2.05 1.97 1.04|1.0   0 223|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 15:52:39 ubuntu dstat.sh[104194]: 01-08 15:52:39| 23   2  72   2   0|1237M 1005M  200M 5290M|7643  1620 |   0   488k|   0  35.0 |1306  1784 |1.97 1.95 1.04|1.0   0   0|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 15:52:40 ubuntu dstat.sh[104194]: 01-08 15:52:40| 22   3  73   0   0|1194M 1049M  200M 5290M|7697  1618 |   0     0 |   0     0 |1130  1357 |1.97 1.95 1.04|1.0   0  12|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 15:52:41 ubuntu dstat.sh[104194]: 01-08 15:52:41| 22   4  74   0   0|1237M 1005M  200M 5290M|7109  1621 |   0     0 |   0     0 | 921  1208 |1.97 1.95 1.04|1.0   0   0|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 15:52:42 ubuntu dstat.sh[104194]: 01-08 15:52:42| 17  12  69   1   0|1163M 1079M  200M 5290M|8241  1620 |   0   320k|   0  51.0 |2113  3159 |1.97 1.95 1.04|1.0   0 256|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 15:52:43 ubuntu dstat.sh[104194]: 01-08 15:52:43| 10  19  70   0   0|1163M 1079M  200M 5290M|6627  1513 |   0   112k|   0  7.00 |2789  4566 |1.97 1.95 1.04|2.0   0 419|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 15:52:44 ubuntu dstat.sh[104194]: 01-08 15:52:44| 12  19  68   0   0|1164M 1078M  200M 5290M|6567  1566 |   0   324k|   0  5.00 |2728  4418 |1.97 1.95 1.04|1.0   0 402|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 15:52:45 ubuntu dstat.sh[104194]: 01-08 15:52:45| 23  26  51   0   0|1204M 1038M  200M 5290M|  18k   13k|   0   728k|   0  40.0 |3143  5369 |1.97 1.95 1.04|3.0   0 555|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 15:52:46 ubuntu dstat.sh[104194]: 01-08 15:52:46| 71  24   5   0   0|1308M  934M  200M 5290M|  30k   25k|   0   632k|   0  43.0 |2433  4880 |1.97 1.95 1.04|5.0   0 541|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 15:52:47 ubuntu dstat.sh[104194]: 01-08 15:52:47| 62  15   8  15   1|1426M  796M  200M 5307M|  18k   14k|3173k   15M|28.0   171 |3322  5482 |1.97 1.95 1.04|2.0 3.0 165|   0     0 |   0     0 |  9   36    0    7    0
Aug 01 15:52:48 ubuntu dstat.sh[104194]: 01-08 15:52:48| 44   7  27  21   0|1446M  772M  200M 5310M|  30k   25k| 395k 7082k|3.99   516 |5060  8988 |1.97 1.95 1.04|5.0 1.0  34|   0     0 |   0     0 |  9   38    0    9    0
Aug 01 15:52:49 ubuntu dstat.sh[104194]: 01-08 15:52:49| 30   5  46  18   0|1448M  768M  200M 5312M|  26k 9917 |   0  6340k|   0   486 |4747  8310 |2.21 2.00 1.07|7.0 1.0  37|   0     0 |   0     0 |  9   38    0    9    0
Aug 01 15:52:50 ubuntu dstat.sh[104194]: 01-08 15:52:50| 31   7  45  17   0|1442M  771M  201M 5314M|  14k 8088 |   0  6180k|   0   482 |4659  8820 |2.21 2.00 1.07|2.0 1.0  44|   0     0 |   0     0 |  9   38    0    9    0
Aug 01 15:52:51 ubuntu dstat.sh[104194]: 01-08 15:52:51| 31   6  49  14   0|1445M  766M  201M 5316M|  21k   15k|   0  6903k|   0   554 |5077  9104 |2.21 2.00 1.07|1.0 1.0  28|   0     0 |   0     0 |  9   38    0    9    0
Aug 01 15:52:52 ubuntu dstat.sh[104194]: 01-08 15:52:52| 37   7  33  20   0|1429M  780M  201M 5318M|  17k 9544 |   0  7749k|   0   598 |4596  9427 |2.21 2.00 1.07|3.0 1.0  76|   0     0 |   0     0 |  9   36    0    9    0
Aug 01 15:52:53 ubuntu dstat.sh[104194]: 01-08 15:52:53| 49   9  22  19   0|1451M  756M  201M 5320M|  34k   28k|   0  8329k|   0   694 |4542  9769 |2.21 2.00 1.07|2.0 1.0  33|   0     0 |   0     0 |  9   37    0    9    0
Aug 01 15:52:54 ubuntu dstat.sh[104194]: 01-08 15:52:54| 48  10  28  14   0|1406M  799M  201M 5322M| 289k  283k|   0  7371k|   0   608 |6537    12k|2.52 2.07 1.09|3.0 1.0 142|   0     0 |   0     0 |  9   36    0    9    0
Aug 01 15:52:55 ubuntu dstat.sh[104194]: 01-08 15:52:55| 46   9  25  19   0|1432M  770M  201M 5324M|  15k   10k|   0  8663k|   0   716 |5850  9989 |2.52 2.07 1.09|2.0   0  56|   0     0 |   0     0 |  9   36    0    9    0
Aug 01 15:52:56 ubuntu dstat.sh[104194]: 01-08 15:52:56| 30   5  51  14   0|1443M  757M  201M 5326M| 397k  392k|   0  7064k|   0   567 |6290    13k|2.52 2.07 1.09|3.0 1.0  18|   0     0 |   0     0 |  9   37    0   12    0
Aug 01 15:52:57 ubuntu dstat.sh[104194]: 01-08 15:52:57| 30   6  44  19   0|1445M  752M  202M 5328M| 560k  555k|   0  8462k|   0   689 |8082    16k|2.52 2.07 1.09|5.0   0  21|   0     0 |   0     0 |  9   37    0   12    0
Aug 01 15:52:58 ubuntu dstat.sh[104194]: 01-08 15:52:58| 34   6  41  17   0|1414M  781M  202M 5330M| 187k  182k|   0  6741k|   0   594 |6327    11k|2.52 2.07 1.09|2.0 1.0  20|   0     0 |   0     0 |  9   40    0   12    0
Aug 01 15:52:59 ubuntu dstat.sh[104194]: 01-08 15:52:59| 34   6  40  17   0|1445M  748M  202M 5332M| 114k   99k|   0  8387k|   0   708 |6057    11k|2.56 2.08 1.10|2.0 1.0 3.0|   0     0 |   0     0 |  9   41    0   13    0
Aug 01 15:53:00 ubuntu dstat.sh[104194]: 01-08 15:53:00| 38  16  34  11   0|1365M  826M  202M 5334M| 532k  526k| 256k 7092k|2.00   637 |  10k   19k|2.56 2.08 1.10| 23 2.0 312|   0     0 |   0     0 |  9   39    0   13    0
Aug 01 15:53:01 ubuntu dstat.sh[104194]: 01-08 15:53:01| 41  17  28  12   0|1322M  866M  202M 5337M| 353k  348k| 257k 8982k|2.00   663 |8997    18k|2.56 2.08 1.10|1.0 1.0 135|   0     0 |   0     0 |  9   38    0   14    0
Aug 01 15:53:02 ubuntu dstat.sh[104194]: 01-08 15:53:02| 39  12  30  18   0|1364M  822M  202M 5339M|  15k 6754 |1499k 7015k|24.0   559 |5634  9622 |2.56 2.08 1.10|5.0 1.0  76|   0     0 |   0     0 |  9   38    0   14    0
Aug 01 15:53:03 ubuntu dstat.sh[104194]: 01-08 15:53:03| 28   8  46  16   0|1382M  802M  202M 5340M| 348k  343k|   0  7388k|   0   654 |6480    13k|2.56 2.08 1.10|2.0 1.0  54|   0     0 |   0     0 |  9   39    0   15    0
Aug 01 15:53:04 ubuntu dstat.sh[104194]: 01-08 15:53:04| 29   5  49  15   0|1383M  799M  202M 5342M| 631k  626k|   0  7994k|   0   708 |7302    16k|2.67 2.12 1.12|3.0 1.0 6.0|   0     0 |   0     0 |  9   39    0   19    0
Aug 01 15:53:05 ubuntu dstat.sh[104194]: 01-08 15:53:05| 25  10  44  22   1|1334M  847M  202M 5344M| 137k  132k|   0  7632k|   0   686 |5856    11k|2.67 2.12 1.12|4.0   0 135|   0     0 |   0     0 |  9   38    0   19    0
Aug 01 15:53:06 ubuntu dstat.sh[104194]: 01-08 15:53:06| 27   6  42  25   0|1370M  809M  202M 5345M|  29k   24k|   0  6454k|   0   634 |4697  8215 |2.67 2.12 1.12|2.0 1.0 3.0|   0     0 |   0     0 |  9   39    0   20    0
Aug 01 15:53:07 ubuntu dstat.sh[104194]: 01-08 15:53:07| 28   4  44  21   0|1370M  808M  203M 5346M| 507k  502k|   0  8002k|   0   764 |6982    14k|2.67 2.12 1.12|1.0 2.0   0|   0     0 |   0     0 |  9   39    0   24    0
Aug 01 15:53:08 ubuntu dstat.sh[104194]: 01-08 15:53:08| 29   6  44  19   0|1371M  804M  203M 5349M| 511k  507k|   0    11M|   0   854 |8918    15k|2.67 2.12 1.12|2.0   0 9.0|   0     0 |   0     0 |  9   39    0   26    0
Aug 01 15:53:09 ubuntu dstat.sh[104194]: 01-08 15:53:09| 28   5  46  20   0|1348M  826M  203M 5350M|  72k   68k|   0  6200k|   0   600 |5347  9506 |2.70 2.13 1.13|2.0   0  31|   0     0 |   0     0 |  9   38    0   27    0
Aug 01 15:53:10 ubuntu dstat.sh[104194]: 01-08 15:53:10| 33   6  42  17   0|1371M  802M  203M 5351M| 197k  193k|   0  6006k|   0   599 |6121    12k|2.70 2.13 1.13|1.0 1.0 2.0|   0     0 |   0     0 |  9   39    0   27    0
Aug 01 15:53:11 ubuntu dstat.sh[104194]: 01-08 15:53:11| 33   6  47  15   0|1375M  797M  203M 5352M| 494k  489k|   0  6430k|   0   710 |7689    16k|2.70 2.13 1.13|2.0 1.0 9.0|   0     0 |   0     0 |  9   39    0   31    0
Aug 01 15:53:12 ubuntu dstat.sh[104194]: 01-08 15:53:12| 26   8  45  21   0|1337M  832M  203M 5354M| 276k  264k|   0  7032k|   0   543 |6171    11k|2.70 2.13 1.13|2.0   0  60|   0     0 |   0     0 |  9   38    0   31    0
Aug 01 15:53:13 ubuntu dstat.sh[104194]: 01-08 15:53:13| 28   5  45  21   0|1378M  790M  203M 5355M|  37k   34k|   0  7051k|   0   712 |5269    10k|2.70 2.13 1.13|2.0 1.0 6.0|   0     0 |   0     0 |  9   39    0   31    0
Aug 01 15:53:14 ubuntu dstat.sh[104194]: 01-08 15:53:14| 31   6  43  18   0|1378M  789M  203M 5355M| 628k  622k|   0  5786k|   0   615 |8602    16k|2.72 2.15 1.14|2.0 2.0 3.0|   0     0 |   0     0 |  9   39    0   34    0
Aug 01 15:53:15 ubuntu dstat.sh[104194]: 01-08 15:53:15| 30   4  44  19   0|1321M  846M  204M 5355M| 456k  451k|   0  6924k|   0   699 |7816    15k|2.72 2.15 1.14|4.0   0 3.0|   0     0 |   0     0 |  9   38    0   36    0
Aug 01 15:53:16 ubuntu dstat.sh[104194]: 01-08 15:53:16| 27   8  44  18   0|1357M  811M  204M 5354M|  14k 9128 |   0  6849k|   0   723 |5521    10k|2.72 2.15 1.14|3.0 1.0  82|   0     0 |   0     0 |  9   38    0   36    0
Aug 01 15:53:17 ubuntu dstat.sh[104194]: 01-08 15:53:17| 34   4  43  15   0|1381M  786M  204M 5355M| 288k  282k|   0  7129k|   0   660 |6902    13k|2.72 2.15 1.14|6.0 1.0  12|   0     0 |   0     0 |  9   38    0   37    0
Aug 01 15:53:18 ubuntu dstat.sh[104194]: 01-08 15:53:18| 29   6  52  14   0|1359M  808M  204M 5356M|  10k 3703 |   0    12M|   0   859 |5082  8593 |2.72 2.15 1.14|1.0 2.0  51|   0     0 |   0     0 |  9   38    0   37    0
Aug 01 15:53:19 ubuntu dstat.sh[104194]: 01-08 15:53:19| 28   6  47  19   0|1323M  843M  204M 5356M| 147k  141k|   0  6914k|   0   607 |5579    10k|2.82 2.18 1.15|2.0 1.0  22|   0     0 |   0     0 |  9   38    0   37    0
Aug 01 15:53:20 ubuntu dstat.sh[104194]: 01-08 15:53:20| 28   6  46  18   0|1360M  806M  204M 5356M|  10k 5996 |   0  6744k|   0   633 |5391  9271 |2.82 2.18 1.15|1.0 1.0  60|   0     0 |   0     0 |  9   38    0   37    0
Aug 01 15:53:21 ubuntu dstat.sh[104194]: 01-08 15:53:21| 32   6  47  16   0|1382M  783M  204M 5356M| 268k  262k|   0  7332k|   0   722 |6414    12k|2.82 2.18 1.15|2.0 1.0   0|   0     0 |   0     0 |  9   39    0   38    0
Aug 01 15:53:22 ubuntu dstat.sh[104194]: 01-08 15:53:22| 29   7  43  19   0|1354M  810M  204M 5357M| 138k  129k|   0  7623k|   0   710 |6539    11k|2.82 2.18 1.15|1.0 1.0  54|   0     0 |   0     0 |  9   38    0   38    0
Aug 01 15:53:23 ubuntu dstat.sh[104194]: 01-08 15:53:23| 31   7  44  18   0|1384M  780M  204M 5358M| 118k  113k|   0  6026k|   0   574 |5511  9469 |2.82 2.18 1.15|1.0 1.0  12|   0     0 |   0     0 |  9   39    0   38    0
Aug 01 15:53:24 ubuntu dstat.sh[104194]: 01-08 15:53:24| 29   6  49  16   0|1326M  838M  204M 5358M| 210k  201k|   0  5760k|   0   514 |6401    11k|2.84 2.19 1.16|  0 1.0  72|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:25 ubuntu dstat.sh[104194]: 01-08 15:53:25| 11   3  67  18   0|1325M  837M  204M 5359M|  11k 5901 |   0  5587k|   0   563 |5095  8893 |2.84 2.19 1.16|7.0 1.0  15|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:26 ubuntu dstat.sh[104194]: 01-08 15:53:26| 10   3  67  19   0|1325M  837M  204M 5360M|9742  4876 |   0  5247k|   0   476 |4765  8353 |2.84 2.19 1.16|4.0 1.0  12|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:27 ubuntu dstat.sh[104194]: 01-08 15:53:27| 17   5  58  19   0|1325M  836M  204M 5361M|  22k   16k|   0  7116k|   0   716 |6414    14k|2.84 2.19 1.16|2.0   0  46|   0     0 |   0     0 |  9   38    0   40    0
Aug 01 15:53:28 ubuntu dstat.sh[104194]: 01-08 15:53:28|  8   2  67  19   0|1325M  835M  204M 5361M|  15k 8243 |   0  7706k|   0   755 |5490  9688 |2.84 2.19 1.16|  0 1.0  15|   0     0 |   0     0 |  9   38    0   40    0
Aug 01 15:53:29 ubuntu dstat.sh[104194]: 01-08 15:53:29|  7   2  67  21   0|1325M  834M  204M 5362M|  23k 9025 |   0  7270k|   0   657 |5090  9201 |2.93 2.22 1.18|  0 1.0 6.0|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:30 ubuntu dstat.sh[104194]: 01-08 15:53:30|  9   3  67  20   1|1325M  833M  204M 5363M|  16k   11k|   0  8539k|   0   777 |5831    10k|2.93 2.22 1.18|1.0   0  14|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:31 ubuntu dstat.sh[104194]: 01-08 15:53:31| 10   3  66  19   0|1325M  832M  205M 5364M|  23k   15k|   0  9104k|   0   904 |6421    11k|2.93 2.22 1.18|1.0   0  21|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:32 ubuntu dstat.sh[104194]: 01-08 15:53:32|  8   3  66  20   0|1326M  830M  205M 5365M|  22k   17k|   0  8550k|   0   844 |6398    11k|2.93 2.22 1.18|4.0   0  12|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:33 ubuntu dstat.sh[104194]: 01-08 15:53:33|  8   2  68  19   0|1326M  829M  205M 5366M|  13k 8596 |   0  7920k|   0   744 |5600    10k|2.93 2.22 1.18|  0 1.0 3.0|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:34 ubuntu dstat.sh[104194]: 01-08 15:53:34|  7   3  68  21   0|1327M  827M  205M 5366M|  15k 9431 |   0  7827k|   0   755 |5516  9776 |3.02 2.25 1.20|  0 1.0  12|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:35 ubuntu dstat.sh[104194]: 01-08 15:53:35| 10   3  67  19   0|1327M  826M  205M 5368M|  12k 7921 |   0  7411k|   0   786 |6062    10k|3.02 2.25 1.20|2.0 1.0  42|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:36 ubuntu dstat.sh[104194]: 01-08 15:53:36|  8   3  68  20   0|1328M  825M  205M 5368M|  19k   12k|   0  5779k|   0   591 |4974  9316 |3.02 2.25 1.20|  0 1.0  15|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:37 ubuntu dstat.sh[104194]: 01-08 15:53:37|  9   2  67  21   0|1328M  824M  205M 5369M|  16k 9810 |   0  5607k|   0   570 |5017  8855 |3.02 2.25 1.20|2.0   0  18|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:38 ubuntu dstat.sh[104194]: 01-08 15:53:38|  9   4  66  20   0|1328M  823M  205M 5369M|  12k 7807 |   0  9157k|   0   841 |5587  9399 |3.02 2.25 1.20|  0 1.0  12|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:39 ubuntu dstat.sh[104194]: 01-08 15:53:39|  8   3  66  21   0|1328M  823M  205M 5370M|  16k 9227 |   0  6015k|   0   550 |4712  8418 |2.94 2.25 1.20|2.0 2.0 6.0|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:40 ubuntu dstat.sh[104194]: 01-08 15:53:40|  8   2  68  18   0|1331M  820M  205M 5370M|  14k 9888 |   0  6491k|   0   621 |5251  8977 |2.94 2.25 1.20|2.0   0  11|   0     0 |   0     0 |  9   38    0   39    0
