-- Logs begin at Mon 2022-09-26 00:45:40 UTC, end at Mon 2022-09-26 06:00:52 UTC. --
Sep 26 05:21:31 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 26 05:21:32 ubuntu dstat.sh[72444]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 26 05:21:32 ubuntu dstat.sh[72444]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 26 05:41:02 ubuntu dstat.sh[72444]: 26-09 05:41:02| 27   3  66   3   0|5930M  253M  188M 1516M| 521k  515k|   0   956k|   0   127 |4600  8172 |1.16 1.60 1.44|3.0   0   0|   0     0 |   0     0 | 25  409    0   89    1
Sep 26 05:41:03 ubuntu dstat.sh[72444]: 26-09 05:41:03| 30   4  63   3   0|5930M  253M  188M 1516M| 521k  514k|   0  1704k|   0   243 |5724    10k|1.16 1.60 1.44|5.0   0   0|   0     0 |   0     0 | 25  408    0   91    1
Sep 26 05:41:04 ubuntu dstat.sh[72444]: 26-09 05:41:04| 26   5  67   1   0|5931M  252M  188M 1517M| 503k  497k|   0  1025k|   0   124 |5192    10k|1.07 1.57 1.43|4.0   0   0|   0     0 |   0     0 | 25  408    0   91    1
Sep 26 05:41:05 ubuntu dstat.sh[72444]: 26-09 05:41:05| 29   5  63   2   0|5931M  252M  188M 1517M| 581k  574k|   0  1098k|   0   151 |5335  9730 |1.07 1.57 1.43|2.0 1.0   0|   0     0 |   0     0 | 25  408    0   89    1
Sep 26 05:41:06 ubuntu dstat.sh[72444]: 26-09 05:41:06| 29   4  62   4   0|5931M  251M  188M 1517M| 503k  483k|   0  1542k|   0   232 |5705    10k|1.07 1.57 1.43|1.0   0 2.0|   0     0 |   0     0 | 25  408    0   91    1
Sep 26 05:41:07 ubuntu dstat.sh[72444]: 26-09 05:41:07| 27   5  65   3   0|5932M  249M  188M 1517M| 515k  502k|   0  3028k|   0   213 |5661    11k|1.07 1.57 1.43|1.0   0   0|   0     0 |   0     0 | 25  407    0   84    1
Sep 26 05:41:08 ubuntu dstat.sh[72444]: 26-09 05:41:08| 26   4  64   3   0|5932M  249M  188M 1517M| 492k  481k|   0  1532k|   0   235 |5731    11k|1.07 1.57 1.43|3.0   0   0|   0     0 |   0     0 | 25  408    0   84    1
Sep 26 05:41:09 ubuntu dstat.sh[72444]: 26-09 05:41:09| 28   5  64   3   0|5933M  249M  188M 1517M| 564k  545k|   0  1511k|   0   210 |5699    11k|1.14 1.58 1.43|1.0   0   0|   0     0 |   0     0 | 25  409    0   83    1
Sep 26 05:41:10 ubuntu dstat.sh[72444]: 26-09 05:41:10| 29   4  62   3   0|5933M  248M  188M 1518M| 512k  497k|   0  1658k|   0   227 |5671    10k|1.14 1.58 1.43|2.0   0   0|   0     0 |   0     0 | 25  408    0   86    1
Sep 26 05:41:11 ubuntu dstat.sh[72444]: 26-09 05:41:11| 26   5  67   1   0|5934M  247M  188M 1518M| 531k  519k|   0  1055k|   0   124 |5000  9769 |1.14 1.58 1.43|2.0   0   0|   0     0 |   0     0 | 25  408    0   83    1
Sep 26 05:41:12 ubuntu dstat.sh[72444]: 26-09 05:41:12| 26   4  67   2   0|5935M  246M  188M 1518M| 498k  491k|   0    11M|   0   155 |4673  8540 |1.14 1.58 1.43|1.0   0   0|   0     0 |   0     0 | 25  408    0   83    1
Sep 26 05:41:13 ubuntu dstat.sh[72444]: 26-09 05:41:13| 13   1  77   7   0|5935M  246M  188M 1518M| 220k  213k|   0  1044k|   0   138 |3665  6505 |1.14 1.58 1.43|1.0   0   0|   0     0 |   0     0 | 25  407    0   83    1
Sep 26 05:41:14 ubuntu dstat.sh[72444]: 26-09 05:41:14| 13   4  82   1   0|5935M  245M  189M 1519M| 249k  232k|   0   882k|   0   117 |3449  5848 |1.37 1.62 1.45|1.0   0   0|   0     0 |   0     0 | 25  407    0   83    1
Sep 26 05:41:15 ubuntu dstat.sh[72444]: 26-09 05:41:15| 15   3  79   1   0|5936M  244M  189M 1519M| 307k  300k|   0   904k|   0   114 |3544  6230 |1.37 1.62 1.45|2.0 1.0   0|   0     0 |   0     0 | 25  407    0   84    1
Sep 26 05:41:16 ubuntu dstat.sh[72444]: 26-09 05:41:16| 11   1  84   2   1|5936M  244M  189M 1519M| 171k  157k|   0   669k|   0  85.1 |2967  5536 |1.37 1.62 1.45|2.0   0 2.0|   0     0 |   0     0 | 25  409    0   84    1
Sep 26 05:41:17 ubuntu dstat.sh[72444]: 26-09 05:41:17| 23   2  67   5   0|5936M  243M  189M 1520M| 521k  514k|   0  2271k|   0   333 |4985  9698 |1.37 1.62 1.45|1.0   0   0|   0     0 |   0     0 | 25  408    0   84    1
Sep 26 05:41:18 ubuntu dstat.sh[72444]: 26-09 05:41:18| 12   2  83   1   0|5936M  243M  189M 1520M| 165k  152k|   0   809k|   0   113 |3379  5429 |1.37 1.62 1.45|1.0 1.0   0|   0     0 |   0     0 | 25  408    0   77    1
Sep 26 05:41:19 ubuntu dstat.sh[72444]: 26-09 05:41:19| 31   4  63   3   0|5936M  243M  189M 1520M| 612k  598k|   0  1583k|   0   239 |5606    11k|1.42 1.63 1.45|2.0   0   0|   0     0 |   0     0 | 25  408    0   79    1
Sep 26 05:41:20 ubuntu dstat.sh[72444]: 26-09 05:41:20| 30   3  63   3   0|5936M  242M  189M 1520M| 581k  575k|   0  1864k|   0   277 |5797    11k|1.42 1.63 1.45|1.0   0   0|   0     0 |   0     0 | 25  409    0   77    1
Sep 26 05:41:21 ubuntu dstat.sh[72444]: 26-09 05:41:21| 27   4  67   2   0|5937M  241M  189M 1521M| 474k  468k|   0  1041k|   0   131 |5303  9598 |1.42 1.63 1.45|2.0   0   0|   0     0 |   0     0 | 25  407    0   78    1
Sep 26 05:41:22 ubuntu dstat.sh[72444]: 26-09 05:41:22| 27   4  63   3   0|5938M  240M  189M 1521M| 679k  670k|   0  1356k|   0   192 |5515    11k|1.42 1.63 1.45|2.0   0   0|   0     0 |   0     0 | 25  407    0   78    1
Sep 26 05:41:23 ubuntu dstat.sh[72444]: 26-09 05:41:23|  8   2  89   1   0|5938M  240M  189M 1521M|  77k   70k|   0   373k|   0  43.1 |2416  4120 |1.42 1.63 1.45|3.0   0   0|   0     0 |   0     0 | 25  408    0   78    1
Sep 26 05:41:24 ubuntu dstat.sh[72444]: 26-09 05:41:24| 24   4  69   2   0|5940M  237M  189M 1521M| 473k  466k|  20k 1243k|2.00   160 |4304  7884 |1.55 1.65 1.46|1.0   0   0|   0     0 |   0     0 | 25  408    0   76    1
Sep 26 05:41:25 ubuntu dstat.sh[72444]: 26-09 05:41:25|  9   1  85   1   0|5940M  237M  189M 1521M| 151k  138k|  88k  713k|4.00   100 |3132  5502 |1.55 1.65 1.46|6.0   0   0|   0     0 |   0     0 | 25  408    0   76    1
Sep 26 05:41:26 ubuntu dstat.sh[72444]: 26-09 05:41:26| 28   4  63   3   0|5940M  237M  189M 1521M| 527k  515k|   0  1656k|   0   233 |5762    11k|1.55 1.65 1.46|2.0 1.0 2.0|   0     0 |   0     0 | 25  408    0   76    1
Sep 26 05:41:27 ubuntu dstat.sh[72444]: 26-09 05:41:27| 28   4  64   3   0|5941M  235M  189M 1521M| 518k  501k|   0  1581k|   0   220 |5552  9914 |1.55 1.65 1.46|2.0   0   0|   0     0 |   0     0 | 25  408    0   78    1
Sep 26 05:41:28 ubuntu dstat.sh[72444]: 26-09 05:41:28| 27   5  66   2   1|5941M  235M  189M 1522M| 544k  538k|   0  1256k|   0   167 |5879    11k|1.55 1.65 1.46|2.0   0 2.0|   0     0 |   0     0 | 25  409    0   77    1
Sep 26 05:41:29 ubuntu dstat.sh[72444]: 26-09 05:41:29| 18   3  77   2   0|5941M  235M  189M 1522M| 282k  275k|   0  1153k|   0   173 |3800  6743 |1.50 1.64 1.46|1.0   0   0|   0     0 |   0     0 | 25  407    0   78    1
Sep 26 05:41:30 ubuntu dstat.sh[72444]: 26-09 05:41:30| 17   3  76   2   0|5942M  234M  189M 1522M| 316k  303k|   0  1099k|   0   150 |3702  6331 |1.50 1.64 1.46|  0   0   0|   0     0 |   0     0 | 25  408    0   78    1
Sep 26 05:41:31 ubuntu dstat.sh[72444]: 26-09 05:41:31| 17   6  76   0   0|5952M  223M  189M 1523M| 221k  215k|   0   484k|   0  49.0 |2773  4459 |1.50 1.64 1.46|6.0   0 4.0|   0     0 |   0     0 | 25  408    0   78    1
Sep 26 05:41:32 ubuntu dstat.sh[72444]: 26-09 05:41:32| 14   3  81   1   0|5951M  224M  189M 1523M| 109k   88k|   0   748k|   0  90.9 |3527  5690 |1.50 1.64 1.46|1.0   0   0|   0     0 |   0     0 | 25  407    0   73    1
Sep 26 05:41:33 ubuntu dstat.sh[72444]: 26-09 05:41:33| 32   4  60   3   0|5945M  231M  189M 1522M| 539k  533k|   0  1449k|   0   181 |4794  8652 |1.50 1.64 1.46|7.0   0   0|   0     0 |   0     0 | 25  409    0   76    1
Sep 26 05:41:34 ubuntu dstat.sh[72444]: 26-09 05:41:34| 29   4  64   2   0|5945M  230M  189M 1523M| 489k  483k|   0  1510k|   0   205 |5084  9537 |1.62 1.66 1.47|1.0   0   0|   0     0 |   0     0 | 25  408    0   71    1
Sep 26 05:41:35 ubuntu dstat.sh[72444]: 26-09 05:41:35| 27   6  66   1   0|5946M  229M  189M 1523M| 493k  487k|   0  1283k|   0   148 |5255    10k|1.62 1.66 1.47|4.0   0   0|   0     0 |   0     0 | 25  408    0   71    1
Sep 26 05:41:36 ubuntu dstat.sh[72444]: 26-09 05:41:36| 29   5  61   2   0|5947M  228M  189M 1523M| 584k  575k|   0  1178k|   0   148 |5447    11k|1.62 1.66 1.47|1.0   0 2.0|   0     0 |   0     0 | 25  408    0   68    1
Sep 26 05:41:37 ubuntu dstat.sh[72444]: 26-09 05:41:37| 14   3  80   2   0|5947M  228M  189M 1524M| 247k  241k|  64k 2993k|10.0   150 |3465  6136 |1.62 1.66 1.47|4.0   0   0|   0     0 |   0     0 | 25  407    0   68    1
Sep 26 05:41:38 ubuntu dstat.sh[72444]: 26-09 05:41:38|  9   2  86   1   0|5947M  227M  190M 1524M| 117k  104k|   0   774k|   0   105 |3260  5092 |1.62 1.66 1.47|1.0   0   0|   0     0 |   0     0 | 25  408    0   61    1
Sep 26 05:41:39 ubuntu dstat.sh[72444]: 26-09 05:41:39| 27   4  64   3   1|5947M  227M  190M 1524M| 512k  507k|   0  1524k|   0   216 |5336    10k|1.57 1.65 1.46|2.0 1.0   0|   0     0 |   0     0 | 25  408    0   63    1
Sep 26 05:41:40 ubuntu dstat.sh[72444]: 26-09 05:41:40| 28   5  63   2   0|5947M  227M  190M 1524M| 502k  494k|4092B 1447k|1.00   198 |5273  9935 |1.57 1.65 1.46|2.0   0   0|   0     0 |   0     0 | 25  408    0   65    1
Sep 26 05:41:41 ubuntu dstat.sh[72444]: 26-09 05:41:41| 26   4  66   2   0|5948M  226M  190M 1524M| 493k  487k|   0  1049k|   0   126 |5218  9661 |1.57 1.65 1.46|1.0   0   0|   0     0 |   0     0 | 25  408    0   65    1
Sep 26 05:41:42 ubuntu dstat.sh[72444]: 26-09 05:41:42| 28   3  66   2   0|5948M  225M  190M 1524M| 386k  373k|   0  7756k|   0   287 |4381  7362 |1.57 1.65 1.46|4.0   0   0|   0     0 |   0     0 | 25  409    0   65    1
Sep 26 05:41:43 ubuntu dstat.sh[72444]: 26-09 05:41:43| 28   3  64   4   0|5948M  225M  190M 1524M| 394k  386k|   0  1407k|   0   190 |4782  8824 |1.57 1.65 1.46|2.0   0   0|   0     0 |   0     0 | 25  408    0   68    1
Sep 26 05:41:44 ubuntu dstat.sh[72444]: 26-09 05:41:44| 27   4  67   2   0|5949M  224M  190M 1525M| 523k  518k|   0  1178k|   0   148 |5506    11k|1.53 1.64 1.46|1.0   0   0|   0     0 |   0     0 | 25  408    0   65    1
Sep 26 05:41:45 ubuntu dstat.sh[72444]: 26-09 05:41:45| 27   5  63   4   0|5950M  223M  190M 1525M| 580k  572k|   0  1308k|   0   196 |5258  9633 |1.53 1.64 1.46|3.0   0   0|   0     0 |   0     0 | 25  407    0   66    1
Sep 26 05:41:46 ubuntu dstat.sh[72444]: 26-09 05:41:46|  9   1  87   1   0|5950M  222M  190M 1525M| 105k   99k|   0   621k|   0  76.1 |2795  4809 |1.53 1.64 1.46|1.0   0 2.0|   0     0 |   0     0 | 25  408    0   65    1
Sep 26 05:41:47 ubuntu dstat.sh[72444]: 26-09 05:41:47| 10   2  84   2   0|5950M  222M  190M 1525M| 187k  180k|   0  1123k|   0   178 |3259  5808 |1.53 1.64 1.46|  0   0   0|   0     0 |   0     0 | 25  407    0   65    1
Sep 26 05:41:48 ubuntu dstat.sh[72444]: 26-09 05:41:48| 17   3  75   2   0|5950M  222M  190M 1525M| 378k  372k|   0   960k|   0   123 |3886  6669 |1.53 1.64 1.46|2.0   0   0|   0     0 |   0     0 | 25  407    0   64    1
Sep 26 05:41:49 ubuntu dstat.sh[72444]: 26-09 05:41:49| 10   1  88   1   0|5950M  222M  190M 1525M| 143k  136k|   0   421k|   0  43.1 |2437  4197 |1.40 1.61 1.45|1.0   0   0|   0     0 |   0     0 | 25  408    0   64    1
Sep 26 05:41:50 ubuntu dstat.sh[72444]: 26-09 05:41:50| 13   2  81   1   1|5950M  222M  190M 1525M| 191k  176k|   0  1008k|   0   151 |3646  6279 |1.40 1.61 1.45|3.0   0   0|   0     0 |   0     0 | 25  408    0   64    1
Sep 26 05:41:51 ubuntu dstat.sh[72444]: 26-09 05:41:51| 28   4  63   3   0|5950M  222M  190M 1525M| 547k  538k|   0  1674k|   0   235 |5655    11k|1.40 1.61 1.45|3.0   0   0|   0     0 |   0     0 | 25  409    0   66    1
Sep 26 05:41:52 ubuntu dstat.sh[72444]: 26-09 05:41:52| 28   4  63   3   0|5954M  218M  190M 1526M| 480k  463k|   0  1382k|   0   173 |5110  9449 |1.40 1.61 1.45|1.0   0   0|   0     0 |   0     0 | 25  407    0   68    1
Sep 26 05:41:53 ubuntu dstat.sh[72444]: 26-09 05:41:53| 26   4  66   2   0|5966M  205M  190M 1526M| 446k  437k|   0  1025k|   0   110 |4786  9436 |1.40 1.61 1.45|7.0   0  32|   0     0 |   0     0 | 25  408    0   68    1
Sep 26 05:41:54 ubuntu dstat.sh[72444]: 26-09 05:41:54| 31   6  60   2   0|5956M  215M  190M 1526M| 584k  575k|   0  1293k|   0   170 |5590    14k|1.37 1.60 1.45|  0   0 2.0|   0     0 |   0     0 | 25  408    0   65    1
Sep 26 05:41:55 ubuntu dstat.sh[72444]: 26-09 05:41:55| 10   2  85   1   0|5956M  215M  190M 1526M| 128k  118k|   0   737k|   0  99.1 |3213  5454 |1.37 1.60 1.45|4.0   0   0|   0     0 |   0     0 | 25  408    0   65    1
Sep 26 05:41:56 ubuntu dstat.sh[72444]: 26-09 05:41:56| 14   3  78   2   0|5956M  215M  190M 1526M| 261k  245k|   0  1102k|   0   149 |4036  6781 |1.37 1.60 1.45|1.0   0 2.0|   0     0 |   0     0 | 25  407    0   63    1
Sep 26 05:41:57 ubuntu dstat.sh[72444]: 26-09 05:41:57| 15   3  63  17   0|5956M  215M  190M 1526M| 314k  303k|   0   672k|   0  88.0 |3503  6474 |1.37 1.60 1.45|1.0 2.0   0|   0     0 |   0     0 | 25  409    0   66    1
Sep 26 05:41:58 ubuntu dstat.sh[72444]: 26-09 05:41:58| 16   2  58  20   0|5957M  213M  190M 1527M| 233k  223k|   0   961k|   0   127 |3850  6186 |1.37 1.60 1.45|4.0 1.0 1.0|   0     0 |   0     0 | 25  408    0   68    1
Sep 26 05:41:59 ubuntu dstat.sh[72444]: 26-09 05:41:59| 28   4  64   4   0|5957M  213M  190M 1527M| 507k  501k|   0  1869k|   0   278 |6018    11k|1.34 1.59 1.45|3.0   0   0|   0     0 |   0     0 | 25  409    0   72    1
Sep 26 05:42:00 ubuntu dstat.sh[72444]: 26-09 05:42:00| 30   3  64   1   0|5958M  212M  190M 1527M| 517k  512k|   0   998k|   0   132 |5161  9506 |1.34 1.59 1.45|2.0   0   0|   0     0 |   0     0 | 25  408    0   74    1
Sep 26 05:42:01 ubuntu dstat.sh[72444]: 26-09 05:42:01| 30   5  62   2   0|5956M  213M  190M 1527M| 549k  541k|   0  1006k|   0   119 |5328  9780 |1.34 1.59 1.45|2.0 1.0   0|   0     0 |   0     0 | 25  408    0   70    1
Sep 26 05:42:02 ubuntu dstat.sh[72444]: 26-09 05:42:02| 13   2  79   3   0|5956M  213M  190M 1527M| 211k  201k|   0  1028k|   0   152 |3774  6673 |1.34 1.59 1.45|1.0   0   0|   0     0 |   0     0 | 25  407    0   71    1
Sep 26 05:42:03 ubuntu dstat.sh[72444]: 26-09 05:42:03| 15   3  80   2   0|5957M  213M  190M 1527M| 296k  281k|   0   768k|   0   114 |3455  5666 |1.34 1.59 1.45|4.0   0   0|   0     0 |   0     0 | 25  407    0   70    1
Sep 26 05:42:04 ubuntu dstat.sh[72444]: 26-09 05:42:04| 15   2  81   1   0|5957M  212M  190M 1528M| 286k  279k|   0   632k|   0  65.0 |3219  5338 |1.23 1.56 1.44|3.0   0   0|   0     0 |   0     0 | 25  408    0   70    1
Sep 26 05:42:05 ubuntu dstat.sh[72444]: 26-09 05:42:05| 21   3  73   2   0|5957M  212M  190M 1528M| 410k  394k|   0  1273k|   0   182 |4610  8032 |1.23 1.56 1.44|1.0   0   0|   0     0 |   0     0 | 25  407    0   66    1
Sep 26 05:42:06 ubuntu dstat.sh[72444]: 26-09 05:42:06| 16   4  77   2   0|5957M  212M  190M 1528M| 344k  337k|   0   832k|   0   108 |4083  7080 |1.23 1.56 1.44|2.0   0 2.0|   0     0 |   0     0 | 25  409    0   66    1
Sep 26 05:42:07 ubuntu dstat.sh[72444]: 26-09 05:42:07| 29   5  61   5   0|5957M  211M  190M 1529M| 535k  526k|   0  2209k|   0   343 |6136    11k|1.23 1.56 1.44|2.0 1.0   0|   0     0 |   0     0 | 25  409    0   64    1
Sep 26 05:42:08 ubuntu dstat.sh[72444]: 26-09 05:42:08| 27   4  65   2   1|5958M  210M  190M 1529M| 529k  520k|   0  3282k|   0   222 |6190    11k|1.23 1.56 1.44|2.0   0   0|   0     0 |   0     0 | 25  408    0   66    1
Sep 26 05:42:09 ubuntu dstat.sh[72444]: 26-09 05:42:09| 26   4  68   2   0|5959M  208M  190M 1529M| 535k  529k|   0   884k|   0   106 |4642  8393 |1.21 1.55 1.44|1.0   0   0|   0     0 |   0     0 | 25  408    0   66    1
Sep 26 05:42:10 ubuntu dstat.sh[72444]: 26-09 05:42:10| 29   3  64   2   0|5959M  208M  190M 1529M| 547k  541k|   0  1310k|   0   182 |5215  9267 |1.21 1.55 1.44|  0 1.0   0|   0     0 |   0     0 | 25  408    0   68    1
Sep 26 05:42:11 ubuntu dstat.sh[72444]: 26-09 05:42:11| 27   4  63   4   0|5961M  206M  190M 1529M| 489k  482k|  76k 1594k|3.00   236 |5753    10k|1.21 1.55 1.44|4.0   0 2.0|   0     0 |   0     0 | 25  408    0   64    1
Sep 26 05:42:12 ubuntu dstat.sh[72444]: 26-09 05:42:12| 26   5  67   1   0|5966M  201M  190M 1530M| 559k  553k|   0  1058k|   0   132 |5538    10k|1.21 1.55 1.44|1.0 1.0   0|   0     0 |   0     0 | 25  408    0   65    1
Sep 26 05:42:13 ubuntu dstat.sh[72444]: 26-09 05:42:13| 28   3  64   5   0|5966M  201M  191M 1530M| 572k  565k|   0  8186k|   0   338 |4935  8381 |1.21 1.55 1.44|1.0   0   0|   0     0 |   0     0 | 25  409    0   65    1
Sep 26 05:42:14 ubuntu dstat.sh[72444]: 26-09 05:42:14| 27   4  64   3   0|5965M  201M  191M 1530M| 498k  491k|   0  1509k|   0   215 |5447    10k|1.28 1.56 1.44|3.0   0   0|   0     0 |   0     0 | 25  408    0   68    1
Sep 26 05:42:15 ubuntu dstat.sh[72444]: 26-09 05:42:15| 25   5  66   2   0|5966M  200M  191M 1530M| 510k  493k|   0   996k|   0   126 |5367  9791 |1.28 1.56 1.44|1.0   0   0|   0     0 |   0     0 | 25  408    0   69    1
Sep 26 05:42:16 ubuntu dstat.sh[72444]: 26-09 05:42:16| 26   4  66   2   0|5967M  199M  191M 1531M| 552k  546k|   0  1213k|   0   149 |5076  9504 |1.28 1.56 1.44|2.0   0 2.0|   0     0 |   0     0 | 25  409    0   69    1
Sep 26 05:42:17 ubuntu dstat.sh[72444]: 26-09 05:42:17| 29   4  63   4   0|5966M  199M  191M 1531M| 498k  491k|   0  1736k|   0   260 |5386    10k|1.28 1.56 1.44|4.0   0   0|   0     0 |   0     0 | 25  409    0   71    1
Sep 26 05:42:18 ubuntu dstat.sh[72444]: 26-09 05:42:18| 27   4  64   3   0|5967M  199M  191M 1531M| 472k  464k|   0  1467k|   0   219 |5230  9041 |1.28 1.56 1.44|1.0   0   0|   0     0 |   0     0 | 25  410    0   72    1
Sep 26 05:42:19 ubuntu dstat.sh[72444]: 26-09 05:42:19| 31   3  60   4   0|5968M  197M  191M 1531M| 541k  526k|   0  1848k|   0   269 |5411  9378 |1.50 1.60 1.45|3.0   0 2.0|   0     0 |   0     0 | 25  409    0   74    1
Sep 26 05:42:20 ubuntu dstat.sh[72444]: 26-09 05:42:20| 30   6  58   4   0|5984M  181M  191M 1532M| 535k  518k| 124k 2084k|18.0   262 |6675    12k|1.50 1.60 1.45|  0 3.0  27|   0     0 |   0     0 | 25  410    0   74    1
Sep 26 05:42:21 ubuntu dstat.sh[72444]: 26-09 05:42:21| 36   7  44  11   0|6009M  152M  191M 1534M| 522k  508k|2756k 1342k| 215   150 |5060  9034 |1.50 1.60 1.45|3.0   0 4.0|   0     0 |   0     0 | 25  411    0   75    0
Sep 26 05:42:22 ubuntu dstat.sh[72444]: 26-09 05:42:22| 35   9  42  13   0|5990M  169M  192M 1534M| 640k  631k| 938k 2269k|92.2   311 |5632  9741 |1.50 1.60 1.45|3.0 2.0  80|   0     0 |   0     0 | 25  412    0   78    0
Sep 26 05:42:23 ubuntu dstat.sh[72444]: 26-09 05:42:23| 38   8  40  14   1|5993M  164M  192M 1536M| 726k  717k| 412k 2361k|34.0   225 |5675  9596 |1.50 1.60 1.45|2.0   0  25|   0     0 |   0     0 | 25  413    0   76    0
Sep 26 05:42:24 ubuntu dstat.sh[72444]: 26-09 05:42:24| 35   2  62   1   0|5993M  164M  192M 1537M| 545k  523k|   0  1061k|   0   113 |3879  6258 |1.54 1.61 1.46|2.0   0   0|   0     0 |   0     0 | 25  413    0   76    0
Sep 26 05:42:25 ubuntu dstat.sh[72444]: 26-09 05:42:25| 37   5  55   2   0|5997M  159M  192M 1537M| 728k  710k|   0   998k|   0  99.2 |4446  7191 |1.54 1.61 1.46|2.0   0 8.0|   0     0 |   0     0 | 25  414    0   78    0
Sep 26 05:42:26 ubuntu dstat.sh[72444]: 26-09 05:42:26| 35   7  57   1   0|5986M  170M  192M 1537M| 221k  203k|   0  1193k|   0  66.8 |3260  5096 |1.54 1.61 1.46|4.0   0  27|   0     0 |   0     0 | 25  413    0   78    0
Sep 26 05:42:27 ubuntu dstat.sh[72444]: 26-09 05:42:27| 31  12  55   2   0|6000M  155M  192M 1538M| 369k  360k| 436k  858k|32.1  67.2 |6070    10k|1.54 1.61 1.46|1.0   0  12|   0     0 |   0     0 | 26  413    0   74    0
Sep 26 05:42:28 ubuntu dstat.sh[72444]: 26-09 05:42:28| 38   7  47   8   0|6013M  142M  192M 1538M| 433k  426k|  11M 1194k| 420   126 |8001    13k|1.54 1.61 1.46|1.0   0 2.0|   0     0 |   0     0 | 26  413    0   74    0
Sep 26 05:42:29 ubuntu dstat.sh[72444]: 26-09 05:42:29| 37   5  53   3   0|6074M  152M  182M 1481M| 317k  304k|7955k 1126k| 281   123 |5466  9157 |1.81 1.67 1.48|2.0   0   0|   0     0 |   0     0 | 26  413    0   74    0
Sep 26 05:42:30 ubuntu dstat.sh[72444]: 26-09 05:42:30| 33   4  62   1   0|6094M  133M  182M 1481M| 132k  123k|   0   845k|   0  84.1 |3385  5731 |1.81 1.67 1.48|3.0   0 2.0|   0     0 |   0     0 | 26  414    0   74    0
Sep 26 05:42:31 ubuntu dstat.sh[72444]: 26-09 05:42:31| 45   7  46   2   0|6152M  149M  182M 1409M| 562k  488k|4091B 1079k|1.00   105 |4789  8050 |1.81 1.67 1.48|3.0   0 2.0|   0     0 |   0     0 | 26  415    0   75    0
Sep 26 05:42:32 ubuntu dstat.sh[72444]: 26-09 05:42:32| 52   8  34   2   0|5997M  304M  182M 1410M| 825k  813k| 140k 2051k|2.00   206 |6201    14k|1.81 1.67 1.48|6.0   0  29|   0     0 |   0     0 | 25  415    0   78    0
Sep 26 05:42:33 ubuntu dstat.sh[72444]: 26-09 05:42:33| 39   6  51   3   0|5988M  313M  182M 1409M| 831k  825k|   0  2012k|   0   250 |5161  9508 |1.81 1.67 1.48|1.0   0   0|   0     0 |   0     0 | 25  413    0   78    0
Sep 26 05:42:34 ubuntu dstat.sh[72444]: 26-09 05:42:34| 11   2  85   1   0|5989M  311M  182M 1409M| 167k  160k|   0   759k|   0  83.9 |2985  5019 |1.67 1.64 1.47|1.0   0 2.0|   0     0 |   0     0 | 25  414    0   79    0
Sep 26 05:42:35 ubuntu dstat.sh[72444]: 26-09 05:42:35| 13   2  82   1   1|5989M  311M  182M 1409M| 201k  192k|   0   961k|   0   113 |3693  6379 |1.67 1.64 1.47|1.0   0   0|   0     0 |   0     0 | 25  413    0   79    0
Sep 26 05:42:36 ubuntu dstat.sh[72444]: 26-09 05:42:36| 22   4  71   2   0|5985M  316M  182M 1410M| 473k  458k| 228k 1609k|3.00   195 |5202    11k|1.67 1.64 1.47|2.0   0 3.0|   0     0 |   0     0 | 25  414    0   81    0
Sep 26 05:42:37 ubuntu dstat.sh[72444]: 26-09 05:42:37| 19   6  70   3   0|5987M  313M  182M 1410M| 348k  340k|   0  1660k|   0   182 |4886  8245 |1.67 1.64 1.47|3.0   0 112|   0     0 |   0     0 | 25  413    0   80    0
Sep 26 05:42:38 ubuntu dstat.sh[72444]: 26-09 05:42:38| 16   8  73   1   0|5987M  313M  182M 1410M| 282k  275k|  36k  955k|4.00  94.9 |4224  7136 |1.67 1.64 1.47|2.0   0 138|   0     0 |   0     0 | 25  414    0   80    0
Sep 26 05:42:39 ubuntu dstat.sh[72444]: 26-09 05:42:39|  8   1  88   1   0|5987M  313M  182M 1410M|  75k   61k|   0  2703k|   0   102 |2941  4742 |1.53 1.61 1.46|3.0   0   0|   0     0 |   0     0 | 25  414    0   78    0
Sep 26 05:42:40 ubuntu dstat.sh[72444]: 26-09 05:42:40| 17   3  77   2   0|5987M  313M  182M 1410M| 310k  304k|   0  1456k|   0   172 |3886  6762 |1.53 1.61 1.46|1.0   0   0|   0     0 |   0     0 | 25  413    0   79    0
Sep 26 05:42:41 ubuntu dstat.sh[72444]: 26-09 05:42:41| 14   3  81   1   0|5987M  313M  182M 1410M| 306k  298k|   0  1156k|   0   125 |3486  5747 |1.53 1.61 1.46|1.0   0   0|   0     0 |   0     0 | 25  414    0   79    0
Sep 26 05:42:42 ubuntu dstat.sh[72444]: 26-09 05:42:42| 16   2  80   1   0|5986M  313M  182M 1411M| 321k  308k|   0  1211k|   0   142 |3907  6606 |1.53 1.61 1.46|2.0   0   0|   0     0 |   0     0 | 25  414    0   78    0
