-- Logs begin at Mon 2022-08-01 17:15:25 UTC, end at Mon 2022-08-01 18:21:08 UTC. --
Aug 01 18:08:30 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 18:08:30 ubuntu dstat.sh[91840]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 18:08:30 ubuntu dstat.sh[91840]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 18:11:48 ubuntu dstat.sh[91840]: 01-08 18:11:48| 23   3  74   0   0|1213M 1033M  199M 5288M|7159  1619 |   0     0 |   0     0 | 947  1068 |2.42 2.03 1.17|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   22    0
Aug 01 18:11:49 ubuntu dstat.sh[91840]: 01-08 18:11:49| 23   3  73   0   0|1263M  983M  199M 5288M|8168  1620 |   0   436k|   0  28.0 |1279  1595 |2.42 2.03 1.17|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   20    0
Aug 01 18:11:50 ubuntu dstat.sh[91840]: 01-08 18:11:50| 23   3  74   0   1|1210M 1035M  199M 5288M|9227  1623 |   0    92k|   0  4.01 | 986  1197 |2.42 2.03 1.17|1.0   0 4.0|   0     0 |   0     0 |  9   32    0   20    0
Aug 01 18:11:51 ubuntu dstat.sh[91840]: 01-08 18:11:51| 23   2  73   0   0|1174M 1072M  199M 5288M|  17k 1456 |   0  1342k|   0   165 |1310  1154 |2.42 2.03 1.17|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   17    0
Aug 01 18:11:52 ubuntu dstat.sh[91840]: 01-08 18:11:52| 22   4  74   0   0|1228M 1018M  199M 5288M|9091  1622 |   0     0 |   0     0 | 866  1157 |2.42 2.03 1.17|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   17    0
Aug 01 18:11:53 ubuntu dstat.sh[91840]: 01-08 18:11:53| 22   4  74   0   0|1264M  982M  199M 5288M|  10k 1617 |   0     0 |   0     0 | 879  1141 |2.30 2.01 1.17|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   17    0
Aug 01 18:11:54 ubuntu dstat.sh[91840]: 01-08 18:11:54| 12  15  71   0   0|1165M 1081M  199M 5288M|  11k 1620 |   0   396k|   0  5.00 |2353  3688 |2.30 2.01 1.17|2.0   0 316|   0     0 |   0     0 |  9   32    0   17    0
Aug 01 18:11:55 ubuntu dstat.sh[91840]: 01-08 18:11:55| 10  19  70   0   0|1164M 1081M  199M 5288M|6630  1620 |   0   412k|   0  8.00 |2587  4050 |2.30 2.01 1.17|2.0   0 355|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 18:11:56 ubuntu dstat.sh[91840]: 01-08 18:11:56| 10  21  70   0   0|1166M 1080M  199M 5288M|7472  1621 |   0   744k|   0  9.00 |2766  4474 |2.30 2.01 1.17|2.0   0 423|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 18:11:57 ubuntu dstat.sh[91840]: 01-08 18:11:57| 12  18  69   0   0|1165M 1081M  199M 5288M|9170  1621 |   0   961k|   0  12.0 |2760  4327 |2.30 2.01 1.17|1.0   0 420|   0     0 |   0     0 |  9   32    0   14    0
Aug 01 18:11:58 ubuntu dstat.sh[91840]: 01-08 18:11:58| 10  20  69   0   0|1165M 1080M  199M 5288M|6351  1620 |   0   880k|   0  11.0 |2669  4100 |2.12 1.98 1.16|3.0   0 395|   0     0 |   0     0 |  9   32    0   14    0
Aug 01 18:11:59 ubuntu dstat.sh[91840]: 01-08 18:11:59| 11  18  69   1   0|1165M 1081M  199M 5288M|5312  1618 |   0  1319k|   0  42.0 |2908  4675 |2.12 1.98 1.16|2.0   0 377|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 18:12:00 ubuntu dstat.sh[91840]: 01-08 18:12:00|  9  19  70   0   0|1165M 1081M  199M 5288M|6256  1513 |   0    96k|   0  6.00 |2638  4242 |2.12 1.98 1.16|3.0   0 372|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 18:12:01 ubuntu dstat.sh[91840]: 01-08 18:12:01|  9  21  70   0   0|1166M 1080M  199M 5288M|8442  1567 |   0  2065k|   0  28.0 |2679  4180 |2.12 1.98 1.16|2.0   0 373|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 18:12:02 ubuntu dstat.sh[91840]: 01-08 18:12:02| 16  11  72   0   0|1186M 1059M  199M 5288M|7424  1619 |   0     0 |   0     0 |1914  2791 |2.12 1.98 1.16|2.0   0 193|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 18:12:03 ubuntu dstat.sh[91840]: 01-08 18:12:03| 22   3  74   0   0|1238M 1007M  199M 5288M|  15k 1620 |   0     0 |   0     0 | 949  1064 |2.03 1.96 1.16|2.0   0   0|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 18:12:04 ubuntu dstat.sh[91840]: 01-08 18:12:04| 23   3  74   0   0|1177M 1068M  199M 5288M|6444  1621 |   0    16k|   0  1.00 | 962  1075 |2.03 1.96 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 18:12:05 ubuntu dstat.sh[91840]: 01-08 18:12:05| 23   3  74   0   0|1232M 1013M  199M 5288M|6491  1662 |   0   268k|   0  2.00 | 955  1085 |2.03 1.96 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 18:12:06 ubuntu dstat.sh[91840]: 01-08 18:12:06| 22   2  73   0   0|1263M  982M  199M 5288M|7635  1619 |   0   572k|   0  83.0 |1117  1123 |2.03 1.96 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 18:12:07 ubuntu dstat.sh[91840]: 01-08 18:12:07| 23   3  74   0   0|1218M 1027M  199M 5288M|7169  1620 |   0     0 |   0     0 | 849  1040 |2.03 1.96 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:12:08 ubuntu dstat.sh[91840]: 01-08 18:12:08| 22   3  74   0   0|1262M  983M  199M 5288M|9272  1566 |   0     0 |   0     0 | 890  1114 |1.94 1.94 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:12:09 ubuntu dstat.sh[91840]: 01-08 18:12:09| 24   4  71   0   0|1207M 1038M  199M 5288M|7317  1563 |   0   444k|   0  35.0 |1476  2061 |1.94 1.94 1.16|2.0   0  17|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:12:10 ubuntu dstat.sh[91840]: 01-08 18:12:10| 22   3  74   0   0|1253M  993M  199M 5288M|6315  1404 |   0     0 |   0     0 |1027  1141 |1.94 1.94 1.16|2.0   0 3.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:12:11 ubuntu dstat.sh[91840]: 01-08 18:12:11| 22   4  74   0   0|1183M 1062M  199M 5288M|5617  1620 |   0    12k|   0  1.00 |1021  1092 |1.94 1.94 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:12:12 ubuntu dstat.sh[91840]: 01-08 18:12:12| 23   4  73   0   0|1230M 1015M  199M 5288M|7790  1565 |   0  8185B|   0  2.00 |1068  1120 |1.94 1.94 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:13 ubuntu dstat.sh[91840]: 01-08 18:12:13| 23   2  74   0   0|1262M  983M  199M 5288M|7415  1620 |   0    20k|   0  1.00 |1044  1154 |1.87 1.93 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:14 ubuntu dstat.sh[91840]: 01-08 18:12:14| 23   4  74   0   0|1222M 1024M  199M 5288M|6169  1620 |   0     0 |   0     0 |1053  1122 |1.87 1.93 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:15 ubuntu dstat.sh[91840]: 01-08 18:12:15| 23   3  74   0   0|1263M  983M  199M 5288M|  16k 1660 |   0    64k|   0  3.00 |1037  1113 |1.87 1.93 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:16 ubuntu dstat.sh[91840]: 01-08 18:12:16| 23   3  74   0   0|1209M 1037M  199M 5288M|6484  1624 |   0     0 |   0     0 | 939  1069 |1.87 1.93 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:17 ubuntu dstat.sh[91840]: 01-08 18:12:17| 22   3  74   0   0|1252M  993M  199M 5288M|6301  1616 |   0    76k|   0  1.00 | 973  1077 |1.87 1.93 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:18 ubuntu dstat.sh[91840]: 01-08 18:12:18| 23   3  74   0   0|1190M 1055M  199M 5288M|6331  1566 |   0    16k|   0  1.00 | 924  1066 |1.80 1.91 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:19 ubuntu dstat.sh[91840]: 01-08 18:12:19| 23   4  73   1   0|1241M 1005M  199M 5288M|6425  1622 |   0   409k|   0  35.1 |1161  1699 |1.80 1.91 1.16|2.0   0   0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:20 ubuntu dstat.sh[91840]: 01-08 18:12:20| 23   2  74   0   0|1173M 1073M  199M 5288M|7080  1618 |   0    76k|   0  1.00 | 980  1058 |1.80 1.91 1.16|2.0   0 4.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:21 ubuntu dstat.sh[91840]: 01-08 18:12:21| 23   3  74   0   0|1179M 1066M  199M 5288M|6788  1620 |   0    12k|   0  1.00 | 946  1041 |1.80 1.91 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:22 ubuntu dstat.sh[91840]: 01-08 18:12:22| 23   4  73   0   0|1240M 1006M  199M 5288M|6776  1512 |   0   292k|   0  51.0 |1008  1042 |1.80 1.91 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 18:12:23 ubuntu dstat.sh[91840]: 01-08 18:12:23| 23   3  74   0   0|1260M  985M  199M 5288M|8223  1620 |   0    20k|   0  1.00 | 907  1017 |1.73 1.90 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 18:12:24 ubuntu dstat.sh[91840]: 01-08 18:12:24| 23   3  74   0   0|1215M 1030M  199M 5288M|8734  1621 |   0     0 |   0     0 | 936  1057 |1.73 1.90 1.16|3.0   0 2.0|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 18:12:25 ubuntu dstat.sh[91840]: 01-08 18:12:25| 22   4  74   0   0|1191M 1055M  199M 5288M|9298  1620 |   0    96k|   0  3.00 | 935  1035 |1.73 1.90 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 18:12:26 ubuntu dstat.sh[91840]: 01-08 18:12:26| 23   3  74   0   0|1242M 1003M  199M 5288M|6635  1622 |   0     0 |   0     0 | 931  1055 |1.73 1.90 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 18:12:27 ubuntu dstat.sh[91840]: 01-08 18:12:27| 20   6  72   0   0|1162M 1083M  199M 5288M|8408  1620 |   0   540k|   0   102 |1669  2052 |1.73 1.90 1.16|2.0   0 133|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 18:12:28 ubuntu dstat.sh[91840]: 01-08 18:12:28| 16  12  71   0   0|1193M 1052M  199M 5288M|7279  1564 |   0    60k|   0  4.99 |1963  2849 |1.68 1.88 1.16|2.0   0 228|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 18:12:29 ubuntu dstat.sh[91840]: 01-08 18:12:29| 22   4  73   0   0|1242M 1003M  199M 5288M|6696  1620 |   0   476k|   0  35.0 |1180  1693 |1.68 1.88 1.16|2.0   0   0|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 18:12:30 ubuntu dstat.sh[91840]: 01-08 18:12:30| 24   3  74   0   0|1205M 1040M  199M 5289M|9692  1620 |   0     0 |   0     0 |1059  1190 |1.68 1.88 1.16|2.0   0  12|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 18:12:31 ubuntu dstat.sh[91840]: 01-08 18:12:31| 23   3  74   0   0|1247M  997M  199M 5289M|  17k 1620 |   0     0 |   0     0 |1055  1139 |1.68 1.88 1.16|2.0   0   0|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 18:12:32 ubuntu dstat.sh[91840]: 01-08 18:12:32| 10  21  68   0   0|1162M 1082M  199M 5289M|8566  1513 |   0   172k|   0  6.01 |2619  4204 |1.68 1.88 1.16|1.0   0 392|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 18:12:33 ubuntu dstat.sh[91840]: 01-08 18:12:33|  8  20  70   0   0|1162M 1082M  199M 5289M|6394  1619 |   0   160k|   0  6.00 |2667  4169 |1.70 1.88 1.16|2.0   0 382|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 18:12:34 ubuntu dstat.sh[91840]: 01-08 18:12:34| 16  23  61   0   0|1162M 1082M  199M 5289M|9702  2761 |   0   252k|   0  6.00 |2926  7526 |1.70 1.88 1.16|2.0   0 431|   0     0 |   0     0 |  9   32    0    2    0
Aug 01 18:12:35 ubuntu dstat.sh[91840]: 01-08 18:12:35| 34  26  39   0   0|1230M 1014M  199M 5289M|  18k   13k|   0   817k|   0  41.1 |2979  5457 |1.70 1.88 1.16|6.0   0 571|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 18:12:36 ubuntu dstat.sh[91840]: 01-08 18:12:36| 72  26   1   1   0|1328M  906M  199M 5300M|  31k   25k| 412k   11M|7.00  59.0 |2306  4793 |1.70 1.88 1.16|5.0 1.0 494|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 18:12:37 ubuntu dstat.sh[91840]: 01-08 18:12:37| 60  13  16   9   0|1427M  796M  199M 5306M|  29k   24k|2759k 7516k|21.0   382 |4239  7557 |1.70 1.88 1.16|4.0 1.0 110|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 18:12:38 ubuntu dstat.sh[91840]: 01-08 18:12:38| 42   6  36  17   0|1445M  775M  199M 5309M|  24k   18k| 396k 8121k|4.00   585 |5071  9136 |1.97 1.94 1.18|2.0 2.0  42|   0     0 |   0     0 |  9   38    0    8    0
Aug 01 18:12:39 ubuntu dstat.sh[91840]: 01-08 18:12:39| 31   5  47  18   0|1465M  753M  200M 5311M|  16k 9218 |   0  6444k|   0   492 |4450  8233 |1.97 1.94 1.18|1.0 1.0  29|   0     0 |   0     0 |  9   38    0    8    0
Aug 01 18:12:40 ubuntu dstat.sh[91840]: 01-08 18:12:40| 28   6  44  22   0|1445M  770M  200M 5313M|  14k 7882 |   0  5519k|   0   388 |4652  8189 |1.97 1.94 1.18|1.0 1.0  34|   0     0 |   0     0 |  9   38    0    8    0
Aug 01 18:12:41 ubuntu dstat.sh[91840]: 01-08 18:12:41| 32   6  41  22   0|1442M  772M  200M 5314M|  20k   13k|   0  5558k|   0   471 |5011  8577 |1.97 1.94 1.18|2.0 1.0  26|   0     0 |   0     0 |  9   38    0    8    0
Aug 01 18:12:42 ubuntu dstat.sh[91840]: 01-08 18:12:42| 39   8  29  22   0|1410M  803M  200M 5316M|  13k 6431 |   0  5138k|   0   399 |4338  7657 |1.97 1.94 1.18|3.0 1.0  75|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 18:12:43 ubuntu dstat.sh[91840]: 01-08 18:12:43| 47   8  36   8   0|1447M  765M  200M 5317M|  12k 6408 |   0  5199k|   0   456 |3863  7265 |2.13 1.97 1.20|3.0 1.0  22|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 18:12:44 ubuntu dstat.sh[91840]: 01-08 18:12:44| 46   9  30  14   0|1395M  815M  200M 5319M| 304k  297k|   0  6518k|   0   517 |6102    12k|2.13 1.97 1.20|3.0 1.0  48|   0     0 |   0     0 |  9   36    0   10    0
Aug 01 18:12:45 ubuntu dstat.sh[91840]: 01-08 18:12:45| 37   9  33  20   0|1416M  792M  201M 5320M|  10k 5544 |   0  4780k|   0   394 |4586  8054 |2.13 1.97 1.20|1.0 1.0 134|   0     0 |   0     0 |  9   36    0   10    0
Aug 01 18:12:46 ubuntu dstat.sh[91840]: 01-08 18:12:46| 29   5  48  17   0|1439M  767M  201M 5321M| 274k  269k|   0  5593k|   0   409 |5156  9764 |2.13 1.97 1.20|1.0 1.0  12|   0     0 |   0     0 |  9   37    0   10    0
Aug 01 18:12:47 ubuntu dstat.sh[91840]: 01-08 18:12:47| 30   5  45  19   0|1441M  763M  201M 5324M| 601k  597k|   0  7290k|   0   581 |7756    15k|2.13 1.97 1.20|2.0 2.0  18|   0     0 |   0     0 |  9   38    0   10    0
Aug 01 18:12:48 ubuntu dstat.sh[91840]: 01-08 18:12:48| 30   6  44  19   0|1407M  795M  201M 5325M| 243k  238k|   0  7185k|   0   631 |5817    12k|2.20 1.99 1.21|3.0 1.0  43|   0     0 |   0     0 |  9   38    0   10    0
Aug 01 18:12:49 ubuntu dstat.sh[91840]: 01-08 18:12:49| 32   4  42  21   0|1443M  756M  201M 5328M|  15k   10k|   0  8584k|   0   700 |5248  9599 |2.20 1.99 1.21|6.0   0  12|   0     0 |   0     0 |  9   38    0   10    1
Aug 01 18:12:50 ubuntu dstat.sh[91840]: 01-08 18:12:50| 33   5  46  13   0|1445M  752M  201M 5330M| 610k  596k|   0  7385k|   0   571 |8845    16k|2.20 1.99 1.21|1.0 1.0 5.0|   0     0 |   0     0 |  9   39    0   10    0
Aug 01 18:12:51 ubuntu dstat.sh[91840]: 01-08 18:12:51| 34   6  42  16   0|1405M  790M  201M 5332M| 387k  381k|   0  8327k|   0   779 |7924    15k|2.20 1.99 1.21|2.0 1.0  58|   0     0 |   0     0 |  9   42    0   11    0
Aug 01 18:12:52 ubuntu dstat.sh[91840]: 01-08 18:12:52| 38  16  30  15   0|1353M  840M  201M 5334M|  13k 8568 | 256k 9166k|2.00   866 |8031    14k|2.20 1.99 1.21|1.0 2.0 286|   0     0 |   0     0 |  9   38    0   11    0
Aug 01 18:12:53 ubuntu dstat.sh[91840]: 01-08 18:12:53| 43  17  26  13   0|1379M  811M  201M 5337M| 459k  453k| 256k 9906k|2.00   789 |8981    19k|2.50 2.05 1.24|4.0 1.0 109|   0     0 |   0     0 |  9   39    0   12    0
Aug 01 18:12:54 ubuntu dstat.sh[91840]: 01-08 18:12:54| 41   9  29  18   0|1383M  804M  201M 5339M| 586k  581k|1390k 9650k|28.0   798 |9185    19k|2.50 2.05 1.24|2.0   0  47|   0     0 |   0     0 |  9   39    0   14    0
Aug 01 18:12:55 ubuntu dstat.sh[91840]: 01-08 18:12:55| 25  12  43  18   0|1348M  838M  201M 5341M|  70k   66k| 128k 8077k|1.00   649 |5985    11k|2.50 2.05 1.24|1.0 1.0 216|   0     0 |   0     0 |  9   38    0   14    0
Aug 01 18:12:56 ubuntu dstat.sh[91840]: 01-08 18:12:56| 29   4  47  18   0|1381M  802M  202M 5342M|  73k   69k|   0  8943k|   0   855 |5644  9897 |2.50 2.05 1.24|1.0 1.0 6.0|   0     0 |   0     0 |  9   39    0   15    0
Aug 01 18:12:57 ubuntu dstat.sh[91840]: 01-08 18:12:57| 30   5  44  21   1|1382M  800M  202M 5344M| 527k  521k|   0  7873k|   0   704 |7950    15k|2.50 2.05 1.24|1.0 2.0 3.0|   0     0 |   0     0 |  9   39    0   20    0
Aug 01 18:12:58 ubuntu dstat.sh[91840]: 01-08 18:12:58| 30   6  44  20   0|1370M  809M  202M 5346M| 515k  510k|   0  9529k|   0   859 |9099    16k|2.46 2.05 1.24|3.0 1.0   0|   0     0 |   0     0 |  9   38    0   21    0
Aug 01 18:12:59 ubuntu dstat.sh[91840]: 01-08 18:12:59| 27   4  45  20   0|1347M  830M  202M 5349M|  18k   13k|   0  9202k|   0   817 |6219    11k|2.46 2.05 1.24|2.0 1.0  37|   0     0 |   0     0 |  9   38    0   21    0
Aug 01 18:13:00 ubuntu dstat.sh[91840]: 01-08 18:13:00| 34   6  43  17   0|1369M  806M  202M 5350M| 335k  330k|   0  7154k|   0   683 |7299    13k|2.46 2.05 1.24|2.0   0 5.0|   0     0 |   0     0 |  9   39    0   22    0
Aug 01 18:13:01 ubuntu dstat.sh[91840]: 01-08 18:13:01| 34   5  44  15   0|1373M  800M  202M 5352M| 527k  520k|   0  7519k|   0   649 |8428    16k|2.46 2.05 1.24|1.0 1.0 6.0|   0     0 |   0     0 |  9   39    0   25    0
Aug 01 18:13:02 ubuntu dstat.sh[91840]: 01-08 18:13:02| 28   8  46  18   0|1349M  822M  202M 5353M| 111k  106k|   0  7981k|   0   771 |6227    12k|2.46 2.05 1.24|1.0 1.0  66|   0     0 |   0     0 |  9   38    0   25    0
Aug 01 18:13:03 ubuntu dstat.sh[91840]: 01-08 18:13:03| 30   6  44  18   0|1375M  795M  202M 5355M| 256k  242k|   0  7740k|   0   752 |5739    12k|2.51 2.07 1.25|2.0 1.0 6.0|   0     0 |   0     0 |  9   39    0   26    0
Aug 01 18:13:04 ubuntu dstat.sh[91840]: 01-08 18:13:04| 34   6  46  13   0|1376M  794M  203M 5354M| 587k  581k|   0  8282k|   0   898 |8902    17k|2.51 2.07 1.25|2.0   0 3.0|   0     0 |   0     0 |  9   39    0   29    0
Aug 01 18:13:05 ubuntu dstat.sh[91840]: 01-08 18:13:05| 32   9  43  15   0|1332M  838M  203M 5354M| 314k  309k|   0  8071k|   0   867 |6745    14k|2.51 2.07 1.25|2.0   0  84|   0     0 |   0     0 |  9   38    0   29    0
Aug 01 18:13:06 ubuntu dstat.sh[91840]: 01-08 18:13:06| 34   5  42  18   0|1374M  795M  203M 5355M|9789  3569 |   0  8067k|   0   741 |4548  9440 |2.51 2.07 1.25|1.0 1.0  16|   0     0 |   0     0 |  9   38    0   29    0
Aug 01 18:13:07 ubuntu dstat.sh[91840]: 01-08 18:13:07| 32   5  48  14   0|1328M  841M  203M 5355M| 288k  281k|   0  8429k|   0   826 |6160    13k|2.51 2.07 1.25|2.0   0  53|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:08 ubuntu dstat.sh[91840]: 01-08 18:13:08| 31   5  45  19   0|1377M  791M  203M 5355M|  12k 7017 |   0    13M|   0   957 |4212  9115 |2.63 2.10 1.26|2.0 1.0  10|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:09 ubuntu dstat.sh[91840]: 01-08 18:13:09| 28   7  44  20   0|1349M  819M  203M 5356M| 160k  156k|   0  7633k|   0   749 |5594    11k|2.63 2.10 1.26|5.0   0  65|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:10 ubuntu dstat.sh[91840]: 01-08 18:13:10| 31   6  42  20   0|1382M  785M  203M 5356M|  64k   60k|   0  7502k|   0   732 |5330  9843 |2.63 2.10 1.26|1.0 1.0  11|   0     0 |   0     0 |  9   39    0   30    0
Aug 01 18:13:11 ubuntu dstat.sh[91840]: 01-08 18:13:11| 32   6  46  13   0|1338M  829M  203M 5357M| 342k  337k|   0  6465k|   0   640 |7316    13k|2.63 2.10 1.26|2.0   0  56|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:12 ubuntu dstat.sh[91840]: 01-08 18:13:12| 36   5  50   8   0|1378M  787M  203M 5358M|  10k 5416 |   0  6711k|   0   648 |5307  9120 |2.63 2.10 1.26|1.0 1.0  16|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:13 ubuntu dstat.sh[91840]: 01-08 18:13:13| 32   8  45  15   0|1323M  841M  204M 5359M| 301k  296k|   0  7253k|   0   691 |6873    13k|2.74 2.13 1.28|1.0 1.0  78|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:14 ubuntu dstat.sh[91840]: 01-08 18:13:14|  9   3  66  19   0|1324M  840M  204M 5359M|  18k   13k|   0  7439k|   0   765 |5681    10k|2.74 2.13 1.28|1.0 1.0  15|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:15 ubuntu dstat.sh[91840]: 01-08 18:13:15| 10   2  65  22   0|1324M  839M  204M 5360M|  15k 9883 |   0  7410k|   0   708 |5641  9689 |2.74 2.13 1.28|  0 1.0  15|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:16 ubuntu dstat.sh[91840]: 01-08 18:13:16| 10   3  66  21   1|1323M  839M  204M 5361M|  16k 9237 |   0  7753k|   0   728 |5413  9600 |2.74 2.13 1.28|  0 1.0 6.0|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:17 ubuntu dstat.sh[91840]: 01-08 18:13:17|  8   2  67  23   0|1323M  838M  204M 5362M|  15k 8927 |   0  8370k|   0   718 |5366  9383 |2.74 2.13 1.28|  0 1.0 9.0|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:18 ubuntu dstat.sh[91840]: 01-08 18:13:18|  8   3  67  20   0|1324M  836M  204M 5363M|  23k   18k|   0  8737k|   0   783 |5839    10k|2.68 2.13 1.28|1.0 1.0  21|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:19 ubuntu dstat.sh[91840]: 01-08 18:13:19|  9   3  66  21   0|1324M  834M  204M 5364M|  26k   13k|   0  8605k|   0   801 |6037    10k|2.68 2.13 1.28|2.0 1.0  12|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:20 ubuntu dstat.sh[91840]: 01-08 18:13:20|  7   3  68  20   0|1325M  833M  204M 5365M|  16k   11k|   0  8097k|   0   770 |5958    11k|2.68 2.13 1.28|  0 1.0 8.0|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:21 ubuntu dstat.sh[91840]: 01-08 18:13:21|  8   3  66  21   0|1325M  832M  204M 5366M|  12k 6412 |   0  8323k|   0   762 |5495    10k|2.68 2.13 1.28|1.0   0 6.0|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:22 ubuntu dstat.sh[91840]: 01-08 18:13:22|  8   3  66  21   0|1326M  830M  204M 5366M|  12k 7628 |   0  7759k|   0   752 |5608    10k|2.68 2.13 1.28|  0 2.0  27|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:23 ubuntu dstat.sh[91840]: 01-08 18:13:23|  9   3  63  24   0|1326M  829M  204M 5367M|  25k   14k|   0  9914k|   0   826 |5446  8976 |2.78 2.16 1.30|1.0   0  24|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:24 ubuntu dstat.sh[91840]: 01-08 18:13:24|  8   3  67  20   0|1326M  828M  204M 5368M|  13k 6708 |   0  6426k|   0   621 |5300  9542 |2.78 2.16 1.30|  0 1.0  21|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:25 ubuntu dstat.sh[91840]: 01-08 18:13:25|  8   2  67  21   1|1327M  827M  204M 5369M|  17k   12k|   0  7190k|   0   668 |4667  9288 |2.78 2.16 1.30|  0 1.0  18|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:26 ubuntu dstat.sh[91840]: 01-08 18:13:26|  8   3  67  20   0|1326M  826M  204M 5370M|  16k   11k|   0  6849k|   0   664 |4727  9393 |2.78 2.16 1.30|  0 1.0 9.0|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:27 ubuntu dstat.sh[91840]: 01-08 18:13:27|  9   2  67  20   0|1329M  823M  204M 5370M|9735  4683 |   0  7423k|   0   692 |4842  9318 |2.78 2.16 1.30|1.0 1.0 9.0|   0     0 |   0     0 |  9   38    0   30    0
