-- Logs begin at Mon 2022-08-01 16:09:58 UTC, end at Mon 2022-08-01 17:13:38 UTC. --
Aug 01 17:01:33 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 17:01:34 ubuntu dstat.sh[91774]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 17:01:34 ubuntu dstat.sh[91774]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 17:04:52 ubuntu dstat.sh[91774]: 01-08 17:04:52|  9  19  70   0   0|1162M 1085M  197M 5288M|8246  1621 |   0   468k|   0  29.0 |2678  4123 |2.36 2.07 1.21|1.0   0 365|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 17:04:53 ubuntu dstat.sh[91774]: 01-08 17:04:53| 10  17  71   0   0|1173M 1075M  197M 5288M|8417  1620 |   0     0 |   0     0 |2326  3681 |2.36 2.07 1.21|1.0   0 300|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 17:04:54 ubuntu dstat.sh[91774]: 01-08 17:04:54| 23   2  73   0   0|1226M 1022M  197M 5288M|5870  1619 |   0     0 |   0     0 | 958  1146 |2.36 2.07 1.21|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 17:04:55 ubuntu dstat.sh[91774]: 01-08 17:04:55| 23   2  74   0   0|1261M  987M  197M 5288M|6145  1619 |   0    16k|   0  1.00 | 939  1135 |2.36 2.07 1.21|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:04:56 ubuntu dstat.sh[91774]: 01-08 17:04:56| 23   3  73   0   0|1209M 1039M  197M 5288M|5823  1565 |   0  1899k|   0   116 |1061  1184 |2.36 2.07 1.21|2.0   0 4.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:04:57 ubuntu dstat.sh[91774]: 01-08 17:04:57| 22   4  73   0   0|1258M  989M  197M 5288M|7653  1512 |   0   252k|   0  2.00 | 974  1144 |2.25 2.05 1.21|3.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:04:58 ubuntu dstat.sh[91774]: 01-08 17:04:58| 23   3  74   0   0|1207M 1041M  197M 5288M|  17k 1620 |   0    20k|   0  1.00 | 989  1063 |2.25 2.05 1.21|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:04:59 ubuntu dstat.sh[91774]: 01-08 17:04:59| 22   4  74   0   0|1258M  989M  197M 5288M|7398  1620 |   0     0 |   0     0 | 986  1111 |2.25 2.05 1.21|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:00 ubuntu dstat.sh[91774]: 01-08 17:05:00| 23   2  73   0   0|1206M 1042M  197M 5288M|7833  1620 |   0    12k|   0  1.00 | 967  1090 |2.25 2.05 1.21|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:01 ubuntu dstat.sh[91774]: 01-08 17:05:01| 22   4  74   0   0|1250M  997M  197M 5288M|6504  1620 |   0   100k|   0  13.0 |1142  1560 |2.25 2.05 1.21|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:02 ubuntu dstat.sh[91774]: 01-08 17:05:02| 24   3  73   0   1|1186M 1062M  197M 5288M|8422  1662 |   0   396k|   0  30.0 |1109  1229 |2.15 2.03 1.21|4.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:03 ubuntu dstat.sh[91774]: 01-08 17:05:03| 23   3  74   0   0|1239M 1008M  197M 5288M|6721  1619 |   0     0 |   0     0 | 960  1089 |2.15 2.03 1.21|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:04 ubuntu dstat.sh[91774]: 01-08 17:05:04| 24   3  74   0   0|1181M 1067M  197M 5288M|6853  1458 |   0    20k|   0  1.00 | 932  1071 |2.15 2.03 1.21|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:05 ubuntu dstat.sh[91774]: 01-08 17:05:05| 24   3  74   0   0|1234M 1014M  197M 5288M|5845  1567 |   0     0 |   0     0 | 840  1043 |2.15 2.03 1.21|2.0   0   0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:06 ubuntu dstat.sh[91774]: 01-08 17:05:06| 23   3  73   0   0|1258M  990M  197M 5288M|6968  1241 |   0   552k|   0  81.9 |1088  1300 |2.15 2.03 1.21|2.0   0 3.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:07 ubuntu dstat.sh[91774]: 01-08 17:05:07| 23   3  73   1   0|1221M 1026M  197M 5288M|6791  1351 |   0  3995k|   0   192 |1367  1791 |2.06 2.01 1.20|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:08 ubuntu dstat.sh[91774]: 01-08 17:05:08| 23   2  74   0   0|1260M  987M  197M 5288M|  15k  917 |   0    16k|   0  1.00 | 898  1024 |2.06 2.01 1.20|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:09 ubuntu dstat.sh[91774]: 01-08 17:05:09| 22   3  74   0   0|1205M 1043M  197M 5288M|5135  1620 |   0     0 |   0     0 | 914  1076 |2.06 2.01 1.20|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:10 ubuntu dstat.sh[91774]: 01-08 17:05:10| 23   3  74   0   0|1266M  981M  197M 5288M|6368  1620 |   0     0 |   0     0 | 901  1053 |2.06 2.01 1.20|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:11 ubuntu dstat.sh[91774]: 01-08 17:05:11| 24   3  73   1   0|1201M 1046M  197M 5288M|5418  1665 |   0   240k|   0  17.0 |1132  1536 |2.06 2.01 1.20|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:12 ubuntu dstat.sh[91774]: 01-08 17:05:12| 23   2  74   0   0|1221M 1026M  197M 5288M|6796  1618 |   0   312k|   0  19.0 | 970  1181 |1.97 2.00 1.20|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:13 ubuntu dstat.sh[91774]: 01-08 17:05:13| 22   3  74   0   0|1263M  984M  197M 5288M|5983  1723 |   0    64k|   0  5.00 | 935  1112 |1.97 2.00 1.20|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:14 ubuntu dstat.sh[91774]: 01-08 17:05:14| 22   4  74   0   1|1221M 1027M  197M 5288M|7203  1621 |   0     0 |   0     0 | 930  1063 |1.97 2.00 1.20|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 01 17:05:15 ubuntu dstat.sh[91774]: 01-08 17:05:15| 22   3  74   0   0|1198M 1049M  197M 5288M|6855  1620 |   0    16k|   0  1.00 | 900  1151 |1.97 2.00 1.20|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 17:05:16 ubuntu dstat.sh[91774]: 01-08 17:05:16| 23   3  74   0   0|1252M  996M  197M 5288M|6623  1459 |   0    32k|   0  4.00 | 940  1071 |1.97 2.00 1.20|2.0   0 3.0|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 17:05:17 ubuntu dstat.sh[91774]: 01-08 17:05:17| 17  11  71   0   0|1163M 1084M  197M 5288M|6758  1620 |   0    72k|   0  6.00 |1777  2601 |1.89 1.98 1.20|2.0   0 206|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 17:05:18 ubuntu dstat.sh[91774]: 01-08 17:05:18| 18   9  72   0   0|1205M 1043M  197M 5288M|7611  1619 |   0   124k|   0  5.00 |1665  2342 |1.89 1.98 1.20|1.0   0 155|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 17:05:19 ubuntu dstat.sh[91774]: 01-08 17:05:19| 23   3  74   0   0|1248M 1000M  197M 5288M|7288  1620 |   0     0 |   0     0 | 961  1158 |1.89 1.98 1.20|1.0   0   0|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 17:05:20 ubuntu dstat.sh[91774]: 01-08 17:05:20| 23   2  74   0   0|1211M 1036M  197M 5288M|7470  1619 |   0     0 |   0     0 | 991  1155 |1.89 1.98 1.20|1.0   0  10|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 17:05:21 ubuntu dstat.sh[91774]: 01-08 17:05:21| 23   2  74   0   0|1248M  999M  197M 5288M|6064  1619 |   0   144k|   0  11.0 |1128  1561 |1.89 1.98 1.20|1.0   0   0|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 17:05:22 ubuntu dstat.sh[91774]: 01-08 17:05:22| 13  19  68   1   0|1163M 1084M  197M 5289M|7571  1622 |   0   797k|   0  82.1 |2613  4242 |1.90 1.98 1.21|1.0   0 397|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 17:05:23 ubuntu dstat.sh[91774]: 01-08 17:05:23|  8  21  69   0   0|1162M 1085M  197M 5289M|  16k 1619 |   0   160k|   0  6.00 |2698  4332 |1.90 1.98 1.21|1.0   0 391|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 17:05:24 ubuntu dstat.sh[91774]: 01-08 17:05:24| 12  20  68   0   0|1163M 1084M  197M 5289M|6989  1622 |   0   256k|   0  7.01 |2719  4470 |1.90 1.98 1.21|2.0   0 438|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 17:05:25 ubuntu dstat.sh[91774]: 01-08 17:05:25| 39  26  34   0   0|1233M 1014M  197M 5289M|  31k   25k|   0   644k|   0  37.0 |3241  6230 |1.90 1.98 1.21|4.0   0 689|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 17:05:26 ubuntu dstat.sh[91774]: 01-08 17:05:26| 77  16   5   1   0|1366M  863M  198M 5303M|  19k   13k|2416k   12M|14.0   152 |2723  4575 |1.90 1.98 1.21|4.0   0 337|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 17:05:27 ubuntu dstat.sh[91774]: 01-08 17:05:27| 62  10  20   7   0|1426M  798M  197M 5308M|  35k   28k|1152k 9703k|18.0   459 |5239  8938 |2.15 2.03 1.23|2.0 1.0 119|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 17:05:28 ubuntu dstat.sh[91774]: 01-08 17:05:28| 31   5  39  23   0|1446M  775M  197M 5310M|  24k   18k|   0  7850k|   0   572 |5524  9462 |2.15 2.03 1.23|1.0 1.0  36|   0     0 |   0     0 |  9   38    0    8    0
Aug 01 17:05:29 ubuntu dstat.sh[91774]: 01-08 17:05:29| 32   5  44  18   0|1459M  760M  198M 5313M|  16k 9843 |   0  7014k|   0   541 |5333  9318 |2.15 2.03 1.23|7.0   0  42|   0     0 |   0     0 |  9   38    0    8    0
Aug 01 17:05:30 ubuntu dstat.sh[91774]: 01-08 17:05:30| 30   5  39  24   0|1462M  755M  198M 5314M|  20k   15k|   0  6561k|   0   564 |5483    10k|2.15 2.03 1.23| 11 1.0  26|   0     0 |   0     0 |  9   38    0    8    0
Aug 01 17:05:31 ubuntu dstat.sh[91774]: 01-08 17:05:31| 45  10  28  17   0|1419M  795M  198M 5316M|  15k 9426 |   0  7377k|   0   611 |5121    10k|2.15 2.03 1.23|5.0 1.0 100|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 17:05:32 ubuntu dstat.sh[91774]: 01-08 17:05:32| 48   9  31  12   1|1450M  762M  198M 5318M|  85k   79k|   0  7219k|   0   571 |4973  9387 |2.54 2.11 1.26|4.0   0  19|   0     0 |   0     0 |  9   37    0    9    0
Aug 01 17:05:33 ubuntu dstat.sh[91774]: 01-08 17:05:33| 46  11  23  17   0|1419M  791M  198M 5320M| 231k  226k|   0  7449k|   0   622 |7169    13k|2.54 2.11 1.26|2.0 1.0 146|   0     0 |   0     0 |  9   36    0   10    0
Aug 01 17:05:34 ubuntu dstat.sh[91774]: 01-08 17:05:34| 44   9  26  20   0|1438M  769M  199M 5323M|  16k 9859 |   0  8455k|   0   725 |6144    11k|2.54 2.11 1.26|1.0 1.0  58|   0     0 |   0     0 |  9   36    0   10    0
Aug 01 17:05:35 ubuntu dstat.sh[91774]: 01-08 17:05:35| 29   5  42  22   0|1440M  764M  199M 5325M| 616k  611k|   0  6840k|   0   543 |7371    15k|2.54 2.11 1.26|1.0 1.0  18|   0     0 |   0     0 |  9   37    0   11    0
Aug 01 17:05:36 ubuntu dstat.sh[91774]: 01-08 17:05:36| 28   5  47  19   0|1443M  759M  199M 5326M| 494k  490k|   0  6865k|   0   546 |7186    14k|2.54 2.11 1.26|1.0 1.0  17|   0     0 |   0     0 |  9   36    0   13    0
Aug 01 17:05:37 ubuntu dstat.sh[91774]: 01-08 17:05:37| 28   5  55  12   0|1430M  771M  199M 5328M|  18k   14k|   0  5889k|   0   484 |4162  8061 |2.58 2.13 1.27|2.0 1.0  28|   0     0 |   0     0 |  9   38    0   13    0
Aug 01 17:05:38 ubuntu dstat.sh[91774]: 01-08 17:05:38| 33   5  39  22   0|1448M  751M  199M 5330M| 404k  397k|   0  6019k|   0   511 |7088    13k|2.58 2.13 1.27|2.0 2.0 2.0|   0     0 |   0     0 |  9   41    0   16    0
Aug 01 17:05:39 ubuntu dstat.sh[91774]: 01-08 17:05:39| 38   5  43  12   0|1360M  837M  199M 5332M| 587k  582k|   0  7518k|   0   673 |8462    16k|2.58 2.13 1.27|6.0 1.0  25|   0     0 |   0     0 |  9   38    0   16    0
Aug 01 17:05:40 ubuntu dstat.sh[91774]: 01-08 17:05:40| 43  22  21  13   1|1341M  853M  199M 5335M|  22k 8692 | 256k 8963k|2.00   697 |7973    20k|2.58 2.13 1.27|3.0 1.0 381|   0     0 |   0     0 |  9   38    0   17    0
Aug 01 17:05:41 ubuntu dstat.sh[91774]: 01-08 17:05:41| 38  15  32  15   0|1388M  803M  199M 5337M| 280k  275k| 860k 7699k|19.0   646 |8414    15k|2.58 2.13 1.27|2.0 1.0  92|   0     0 |   0     0 |  9   39    0   17    0
Aug 01 17:05:42 ubuntu dstat.sh[91774]: 01-08 17:05:42| 39  11  37  12   0|1381M  808M  199M 5339M| 592k  587k| 912k 8507k|11.0   704 |9100    17k|2.61 2.14 1.28|5.0 1.0 112|   0     0 |   0     0 |  9   39    0   16    0
Aug 01 17:05:43 ubuntu dstat.sh[91774]: 01-08 17:05:43| 25   9  46  19   0|1344M  843M  199M 5340M| 241k  236k|   0  8634k|   0   721 |6569    13k|2.61 2.14 1.28|1.0 1.0 138|   0     0 |   0     0 |  9   38    0   17    0
Aug 01 17:05:44 ubuntu dstat.sh[91774]: 01-08 17:05:44| 29   4  43  23   0|1384M  802M  200M 5342M|  37k   32k|   0    12M|   0  1173 |5410    10k|2.61 2.14 1.28|5.0   0 8.0|   0     0 |   0     0 |  9   39    0   17    0
Aug 01 17:05:45 ubuntu dstat.sh[91774]: 01-08 17:05:45| 28   5  43  21   0|1371M  812M  200M 5344M| 685k  681k|   0  9586k|   0   892 |8309    18k|2.61 2.14 1.28|4.0 1.0 3.0|   0     0 |   0     0 |  9   39    0   19    1
Aug 01 17:05:46 ubuntu dstat.sh[91774]: 01-08 17:05:46| 27   6  46  20   0|1318M  863M  200M 5346M| 397k  393k|   0  9917k|   0   917 |7428    15k|2.61 2.14 1.28|1.0 1.0  20|   0     0 |   0     0 |  9   38    0   22    0
Aug 01 17:05:47 ubuntu dstat.sh[91774]: 01-08 17:05:47| 29   5  45  20   0|1361M  819M  200M 5347M|  17k   13k|   0  7823k|   0   780 |5135    10k|2.64 2.16 1.29|2.0 1.0  19|   0     0 |   0     0 |  9   38    0   22    0
Aug 01 17:05:48 ubuntu dstat.sh[91774]: 01-08 17:05:48| 33   5  47  15   0|1368M  810M  200M 5349M| 688k  681k|   0  7886k|   0   766 |8947    18k|2.64 2.16 1.29|1.0 1.0 3.0|   0     0 |   0     0 |  9   39    0   22    0
Aug 01 17:05:49 ubuntu dstat.sh[91774]: 01-08 17:05:49| 34   6  43  16   0|1341M  835M  200M 5350M| 279k  274k|   0  7338k|   0   710 |6751    13k|2.64 2.16 1.29|1.0 1.0  57|   0     0 |   0     0 |  9   38    0   22    0
Aug 01 17:05:50 ubuntu dstat.sh[91774]: 01-08 17:05:50| 29   4  45  20   0|1374M  801M  200M 5352M|  70k   63k|   0  7729k|   0   687 |5124  9905 |2.64 2.16 1.29|2.0 2.0  12|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 17:05:51 ubuntu dstat.sh[91774]: 01-08 17:05:51| 33   4  45  16   0|1375M  798M  200M 5354M| 675k  669k|   0  8484k|   0   757 |8388    17k|2.64 2.16 1.29|1.0 2.0 9.0|   0     0 |   0     0 |  9   39    0   23    0
Aug 01 17:05:52 ubuntu dstat.sh[91774]: 01-08 17:05:52| 30   7  42  18   0|1322M  850M  201M 5354M| 394k  387k|   0  9698k|   0   976 |7754    15k|2.75 2.19 1.30|1.0 1.0  78|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 17:05:53 ubuntu dstat.sh[91774]: 01-08 17:05:53| 32   7  43  18   0|1365M  808M  201M 5353M|  16k   11k|   0  8509k|   0  1048 |6233    13k|2.75 2.19 1.30|1.0 1.0 7.0|   0     0 |   0     0 |  9   38    0   23    0
Aug 01 17:05:54 ubuntu dstat.sh[91774]: 01-08 17:05:54| 33   6  42  17   0|1333M  839M  201M 5354M| 299k  285k|   0  7533k|   0   738 |6379    13k|2.75 2.19 1.30|1.0 1.0  47|   0     0 |   0     0 |  9   38    0   24    0
Aug 01 17:05:55 ubuntu dstat.sh[91774]: 01-08 17:05:55| 30   5  47  16   0|1374M  797M  201M 5355M|9729  4012 |   0  7930k|   0   768 |5071  9984 |2.75 2.19 1.30|1.0 1.0  19|   0     0 |   0     0 |  9   38    0   24    0
Aug 01 17:05:56 ubuntu dstat.sh[91774]: 01-08 17:05:56| 30   6  46  15   0|1342M  828M  201M 5355M| 142k  137k|   0  8416k|   0   782 |6333    12k|2.75 2.19 1.30|1.0 1.0  76|   0     0 |   0     0 |  9   38    0   24    0
Aug 01 17:05:57 ubuntu dstat.sh[91774]: 01-08 17:05:57| 33   6  44  19   0|1379M  792M  201M 5355M|  25k   18k|   0    10M|   0   859 |5479    11k|2.77 2.20 1.31|1.0 2.0 3.0|   0     0 |   0     0 |  9   38    0   24    0
Aug 01 17:05:58 ubuntu dstat.sh[91774]: 01-08 17:05:58| 33   5  43  18   0|1336M  834M  201M 5356M| 373k  369k|   0  7916k|   0   821 |7327    15k|2.77 2.20 1.31|1.0 1.0  53|   0     0 |   0     0 |  9   38    0   25    0
Aug 01 17:05:59 ubuntu dstat.sh[91774]: 01-08 17:05:59| 34   5  43  18   0|1379M  790M  201M 5356M|  33k   26k|   0  6363k|   0   650 |5134  9859 |2.77 2.20 1.31|2.0 1.0  13|   0     0 |   0     0 |  9   38    0   25    0
Aug 01 17:06:00 ubuntu dstat.sh[91774]: 01-08 17:06:00| 34   7  45  14   0|1325M  843M  202M 5357M| 298k  292k|   0  5855k|   0   535 |6390    12k|2.77 2.20 1.31|  0 1.0  75|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:01 ubuntu dstat.sh[91774]: 01-08 17:06:01| 12   2  66  18   0|1325M  843M  202M 5358M|  14k 6285 |   0  5989k|   0   658 |5494  9815 |2.77 2.20 1.31|1.0 1.0  18|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:02 ubuntu dstat.sh[91774]: 01-08 17:06:02| 11   3  66  18   0|1324M  842M  202M 5358M|  16k 9816 |   0  6073k|   0   639 |5643  9710 |2.79 2.21 1.32|  0 1.0  12|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:03 ubuntu dstat.sh[91774]: 01-08 17:06:03|  8   3  69  19   0|1324M  841M  202M 5359M|  18k   12k|   0  8436k|   0   809 |6056    11k|2.79 2.21 1.32|  0 1.0  18|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:04 ubuntu dstat.sh[91774]: 01-08 17:06:04|  7   2  64  26   1|1324M  841M  202M 5360M|  13k 9614 |   0  5332k|   0   459 |4098  7221 |2.79 2.21 1.32|  0 1.0 3.0|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:05 ubuntu dstat.sh[91774]: 01-08 17:06:05|  5   2  68  23   0|1324M  841M  202M 5360M|9983  5495 |   0  6586k|   0   596 |4758  8292 |2.79 2.21 1.32|  0 1.0 9.0|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:06 ubuntu dstat.sh[91774]: 01-08 17:06:06|  8   2  69  20   0|1324M  839M  202M 5361M|  15k 9844 |   0  7324k|   0   686 |5215  9271 |2.79 2.21 1.32|  0 1.0  14|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:07 ubuntu dstat.sh[91774]: 01-08 17:06:07|  6   2  65  24   0|1324M  839M  202M 5362M|  18k   12k|   0  6048k|   0   483 |4598  7780 |2.73 2.21 1.32|  0 1.0  12|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:08 ubuntu dstat.sh[91774]: 01-08 17:06:08|  7   3  68  22   0|1323M  838M  202M 5363M|  12k 7148 |   0  7361k|   0   743 |5245  9451 |2.73 2.21 1.32|1.0   0 9.0|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:09 ubuntu dstat.sh[91774]: 01-08 17:06:09|  8   3  66  21   0|1325M  836M  202M 5363M|  21k   16k|   0  7536k|   0   738 |5123    10k|2.73 2.21 1.32|2.0 1.0 9.0|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:10 ubuntu dstat.sh[91774]: 01-08 17:06:10|  7   3  67  21   1|1325M  835M  202M 5364M|  16k 8538 |   0  7393k|   0   677 |4992  9346 |2.73 2.21 1.32|1.0 1.0 9.0|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:11 ubuntu dstat.sh[91774]: 01-08 17:06:11|  7   3  69  22   0|1326M  833M  202M 5365M|  14k 7631 |   0  7116k|   0   656 |5086  8945 |2.73 2.21 1.32|  0 1.0 9.0|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:12 ubuntu dstat.sh[91774]: 01-08 17:06:12|  7   2  66  22   0|1326M  832M  202M 5366M|  19k 6329 |   0  6048k|   0   611 |5353  9038 |2.67 2.21 1.33|  0 1.0  39|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:13 ubuntu dstat.sh[91774]: 01-08 17:06:13|  8   3  68  19   0|1327M  831M  202M 5367M|  18k   13k|   0  7108k|   0   693 |5327  9456 |2.67 2.21 1.33|  0 1.0  15|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:14 ubuntu dstat.sh[91774]: 01-08 17:06:14|  8   4  66  19   0|1327M  830M  202M 5367M|  18k   12k|   0  6874k|   0   766 |6043    11k|2.67 2.21 1.33|1.0 1.0  27|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:15 ubuntu dstat.sh[91774]: 01-08 17:06:15| 10   2  67  19   0|1327M  829M  202M 5368M|  17k   12k|   0  7219k|   0   659 |5499  9799 |2.67 2.21 1.33|  0 1.0 9.0|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:16 ubuntu dstat.sh[91774]: 01-08 17:06:16|  9   3  67  19   0|1329M  826M  202M 5369M|  11k 5307 |   0  8174k|   0   781 |5758    10k|2.67 2.21 1.33|  0 1.0  11|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:17 ubuntu dstat.sh[91774]: 01-08 17:06:17| 11   4  67  18   1|1330M  825M  203M 5369M|  16k   11k|   0  8323k|   0   821 |5806    10k|2.61 2.20 1.33|  0 1.0  12|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:06:18 ubuntu dstat.sh[91774]: 01-08 17:06:18| 17   7  70   4   0|1224M  930M  203M 5369M|  13k 5673 |   0  4441k|   0   351 |3375  5211 |2.61 2.20 1.33|1.0   0 148|   0     0 |   0     0 |  9   32    0   28    0
Aug 01 17:06:19 ubuntu dstat.sh[91774]: 01-08 17:06:19| 11  20  67   1   0|1220M  935M  203M 5369M|7469  1621 |   0  3199k|   0   190 |3112  4813 |2.61 2.20 1.33|1.0   0 420|   0     0 |   0     0 |  9   32    0   28    0
Aug 01 17:06:20 ubuntu dstat.sh[91774]: 01-08 17:06:20| 28  21  50   2   0|1263M  892M  203M 5369M|  43k   37k|   0  3239k|   0   202 |3414  5489 |2.61 2.20 1.33|3.0   0 438|   0     0 |   0     0 |  9   32    0   34    0
Aug 01 17:06:21 ubuntu dstat.sh[91774]: 01-08 17:06:21| 66   9  23   1   0|1411M  742M  203M 5370M|8323  1620 |   0  7117k|   0   415 |2523  2782 |2.61 2.20 1.33|3.0   0 5.0|   0     0 |   0     0 |  9   32    0   34    0
Aug 01 17:06:22 ubuntu dstat.sh[91774]: 01-08 17:06:22| 64   9  26   1   0|1527M  624M  203M 5372M|7745  1620 |   0  4055k|   0   220 |1884  1714 |2.65 2.22 1.34|3.0   0   0|   0     0 |   0     0 |  9   32    0   34    0
Aug 01 17:06:23 ubuntu dstat.sh[91774]: 01-08 17:06:23| 37   7  40  14   0|1571M  577M  203M 5375M|  35k   30k|   0    16M|   0   985 |5441  8224 |2.65 2.22 1.34|  0 1.0  18|   0     0 |   0     0 |  9   38    0   34    0
Aug 01 17:06:24 ubuntu dstat.sh[91774]: 01-08 17:06:24| 15   4  56  23   0|1570M  576M  203M 5377M|  22k 8642 |   0  7341k|   0   565 |6150    11k|2.65 2.22 1.34|  0 1.0  54|   0     0 |   0     0 |  9   38    0   34    0
Aug 01 17:06:25 ubuntu dstat.sh[91774]: 01-08 17:06:25| 12   3  58  28   0|1570M  573M  203M 5380M|  16k   10k|   0  8003k|   0   601 |5925    10k|2.65 2.22 1.34|  0 2.0  33|   0     0 |   0     0 |  9   38    0   32    0
Aug 01 17:06:26 ubuntu dstat.sh[91774]: 01-08 17:06:26|  8   3  58  29   0|1571M  570M  203M 5382M|  16k   11k|   0  7725k|   0   557 |5465  9456 |2.65 2.22 1.34|1.0 1.0  32|   0     0 |   0     0 |  9   38    0   32    0
Aug 01 17:06:27 ubuntu dstat.sh[91774]: 01-08 17:06:27| 14   3  56  25   0|1572M  566M  203M 5384M|  15k   10k|   0  8232k|   0   693 |6596    11k|2.99 2.30 1.37|1.0 1.0  57|   0     0 |   0     0 |  9   38    0   28    0
Aug 01 17:06:28 ubuntu dstat.sh[91774]: 01-08 17:06:28| 11   4  58  27   0|1574M  562M  203M 5386M|  18k   12k|   0  9266k|   0   703 |6093    10k|2.99 2.30 1.37|  0 1.0  36|   0     0 |   0     0 |  9   38    0   28    0
Aug 01 17:06:29 ubuntu dstat.sh[91774]: 01-08 17:06:29| 11   3  57  29   0|1575M  559M  203M 5388M|  13k 9175 |   0  8047k|   0   580 |5477  9421 |2.99 2.30 1.37|1.0 1.0  33|   0     0 |   0     0 |  9   38    0   27    0
Aug 01 17:06:30 ubuntu dstat.sh[91774]: 01-08 17:06:30| 10   2  58  26   0|1581M  551M  203M 5390M|  18k 9398 |   0  8614k|   0   646 |5832  9754 |2.99 2.30 1.37|1.0 2.0  33|   0     0 |   0     0 |  9   38    0   27    0
Aug 01 17:06:31 ubuntu dstat.sh[91774]: 01-08 17:06:31| 12   3  59  26   0|1581M  549M  203M 5391M|  12k 7560 |   0  7025k|   0   569 |5536  9401 |2.99 2.30 1.37|  0 1.0  48|   0     0 |   0     0 |  9   38    0   27    0
