-- Logs begin at Mon 2022-08-08 00:24:31 UTC, end at Mon 2022-08-08 02:23:37 UTC. --
Aug 08 01:45:21 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 08 01:45:22 ubuntu dstat.sh[98046]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 08 01:45:22 ubuntu dstat.sh[98046]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 08 02:07:57 ubuntu dstat.sh[98046]: 08-08 02:07:57| 27   5  66   1   0|5998M 1134M  132M  659M| 606k  602k|   0   870k|   0   116 |5207  9880 |1.38 1.72 1.72|1.0   0   0|   0     0 |   0     0 | 25  417    0  190    2
Aug 08 02:07:58 ubuntu dstat.sh[98046]: 08-08 02:07:58| 16   3  79   3   0|5998M 1134M  133M  659M| 297k  284k|   0  1252k|   0   191 |3902  7162 |1.38 1.72 1.72|2.0   0   0|   0     0 |   0     0 | 25  414    0  192    2
Aug 08 02:07:59 ubuntu dstat.sh[98046]: 08-08 02:07:59| 18   3  76   2   1|5998M 1133M  133M  660M| 354k  348k|   0  1073k|   0   173 |3829  6915 |1.38 1.72 1.72|  0   0   0|   0     0 |   0     0 | 25  414    0  190    2
Aug 08 02:08:00 ubuntu dstat.sh[98046]: 08-08 02:08:00| 14   2  82   2   0|5998M 1133M  133M  660M| 297k  292k|   0   724k|   0   105 |2971  5444 |1.38 1.72 1.72|3.0   0   0|   0     0 |   0     0 | 25  414    0  191    2
Aug 08 02:08:01 ubuntu dstat.sh[98046]: 08-08 02:08:01|  7   2  88   1   0|5998M 1133M  133M  660M|  95k   86k|   0   395k|   0  47.9 |2530  4263 |1.38 1.72 1.72|1.0   0   0|   0     0 |   0     0 | 25  415    0  189    2
Aug 08 02:08:02 ubuntu dstat.sh[98046]: 08-08 02:08:02| 18   3  77   3   0|5998M 1133M  133M  660M| 356k  351k|   0  1128k|   0   165 |4118  7120 |1.43 1.73 1.72|2.0   0   0|   0     0 |   0     0 | 25  414    0  190    2
Aug 08 02:08:03 ubuntu dstat.sh[98046]: 08-08 02:08:03| 18   3  75   3   0|5998M 1132M  133M  660M| 354k  342k|   0  1210k|   0   195 |4239  7209 |1.43 1.73 1.72|  0   0   0|   0     0 |   0     0 | 25  416    0  187    2
Aug 08 02:08:04 ubuntu dstat.sh[98046]: 08-08 02:08:04| 12   3  82   2   0|5997M 1132M  133M  660M| 220k  209k|   0   729k|   0   107 |3420  5825 |1.43 1.73 1.72|1.0   0 2.0|   0     0 |   0     0 | 25  414    0  187    2
Aug 08 02:08:05 ubuntu dstat.sh[98046]: 08-08 02:08:05| 10   2  82   3   0|5998M 1132M  133M  661M| 177k  159k|   0   603k|   0  77.9 |3180  5359 |1.43 1.73 1.72|  0 2.0   0|   0     0 |   0     0 | 25  414    0  184    2
Aug 08 02:08:06 ubuntu dstat.sh[98046]: 08-08 02:08:06| 13   3  78   6   0|5998M 1131M  133M  661M| 145k  133k| 256k 2570k|64.0   526 |4897  9385 |1.43 1.73 1.72|2.0   0   0|   0     0 |   0     0 | 25  415    0  184    2
Aug 08 02:08:07 ubuntu dstat.sh[98046]: 08-08 02:08:07| 29   4  62   5   0|5998M 1131M  133M  661M| 505k  495k|   0  1424k|   0   209 |5231  9816 |1.31 1.70 1.71|1.0   0   0|   0     0 |   0     0 | 25  417    0  183    2
Aug 08 02:08:08 ubuntu dstat.sh[98046]: 08-08 02:08:08| 29   4  63   4   0|5999M 1130M  133M  661M| 493k  489k|   0  1430k|   0   207 |5290  9805 |1.31 1.70 1.71|3.0 1.0   0|   0     0 |   0     0 | 25  415    0  185    2
Aug 08 02:08:09 ubuntu dstat.sh[98046]: 08-08 02:08:09| 19   4  61  16   0|5999M 1129M  133M  662M| 360k  355k|   0   792k|   0   110 |4336  7787 |1.31 1.70 1.71|5.0 1.0   0|   0     0 |   0     0 | 25  416    0  184    2
Aug 08 02:08:10 ubuntu dstat.sh[98046]: 08-08 02:08:10| 26   3  64   5   0|5999M 1129M  133M  662M| 515k  502k|   0  1032k|   0   134 |5359  9684 |1.31 1.70 1.71|1.0   0   0|   0     0 |   0     0 | 25  413    0  187    4
Aug 08 02:08:11 ubuntu dstat.sh[98046]: 08-08 02:08:11| 27   4  65   4   1|6000M 1128M  133M  662M| 523k  516k|   0  1496k|   0   211 |5692    11k|1.31 1.70 1.71|2.0   0   0|   0     0 |   0     0 | 25  412    0  186    5
Aug 08 02:08:12 ubuntu dstat.sh[98046]: 08-08 02:08:12| 29   3  65   3   0|6003M 1124M  134M  663M|1309k 1304k| 484k  863k|23.0   127 |4713  8548 |1.29 1.69 1.71|3.0   0 1.0|   0     0 |   0     0 | 25  417    0  205    4
Aug 08 02:08:13 ubuntu dstat.sh[98046]: 08-08 02:08:13| 26   8  64   3   0|6036M 1063M  134M  690M|  32M   32M|  11M   16M| 116  74.0 |3372  5560 |1.29 1.69 1.71|1.0   0  23|   0     0 |   0     0 | 25  414    0  208    4
Aug 08 02:08:14 ubuntu dstat.sh[98046]: 08-08 02:08:14| 25   6  68   2   0|6026M 1073M  134M  690M|  79k   75k| 428k  196k|16.0  21.0 |2498  3902 |1.29 1.69 1.71|1.0   0 7.0|   0     0 |   0     0 | 25  414    0  205    4
Aug 08 02:08:15 ubuntu dstat.sh[98046]: 08-08 02:08:15| 28   5  65   1   0|6015M 1084M  134M  690M|  64k   60k|4096B  308k|1.00  31.0 |2618  3822 |1.29 1.69 1.71|1.0   0 6.0|   0     0 |   0     0 | 25  412    0  205    6
Aug 08 02:08:16 ubuntu dstat.sh[98046]: 08-08 02:08:16| 26   6  68   1   0|6055M 1043M  134M  690M|  50k   44k|   0  9564k|   0   474 |3368  3881 |1.29 1.69 1.71|1.0 1.0 2.0|   0     0 |   0     0 | 25  410    0  156    6
Aug 08 02:08:17 ubuntu dstat.sh[98046]: 08-08 02:08:17| 25   5  67   2   0|6047M 1051M  134M  690M|  27k   22k|  80k  239k|3.98  31.9 |2584  4091 |1.26 1.67 1.70|2.0   0 3.0|   0     0 |   0     0 | 25  411    0  156    6
Aug 08 02:08:18 ubuntu dstat.sh[98046]: 08-08 02:08:18| 17   4  78   1   0|6049M 1049M  134M  691M| 102k   82k|   0   629k|   0  78.2 |3546  5436 |1.26 1.67 1.70|4.0   0  10|   0     0 |   0     0 | 25  411    0  154    6
Aug 08 02:08:19 ubuntu dstat.sh[98046]: 08-08 02:08:19|  8   3  87   1   0|6050M 1049M  134M  691M|  61k   53k|   0   204k|   0  20.0 |2445  3999 |1.26 1.67 1.70|  0   0 4.0|   0     0 |   0     0 | 25  410    0  154    6
Aug 08 02:08:20 ubuntu dstat.sh[98046]: 08-08 02:08:20| 12   4  83   1   0|6050M 1048M  134M  691M| 148k  143k|8198B  356k|2.00  34.0 |3385  6539 |1.26 1.67 1.70|1.0   0 8.0|   0     0 |   0     0 | 25  411    0  157    6
Aug 08 02:08:21 ubuntu dstat.sh[98046]: 08-08 02:08:21|  9   6  81   3   0|6055M 1043M  134M  691M|1246k   81k|   0   984k|52.0   108 |4179  5699 |1.26 1.67 1.70|  0   0  43|   0     0 |   0     0 | 25  411    0  157    6
Aug 08 02:08:22 ubuntu dstat.sh[98046]: 08-08 02:08:22| 18   3  77   1   0|6068M 1029M  134M  691M| 117k   94k| 104k  308k|5.00  28.0 |2417  3815 |1.16 1.65 1.70|1.0   0 4.0|   0     0 |   0     0 | 25  411    0  157    6
Aug 08 02:08:23 ubuntu dstat.sh[98046]: 08-08 02:08:23| 27   5  68   0   0|6066M 1031M  134M  691M|  50k   44k|   0   204k|   0  21.0 |2332  3578 |1.16 1.65 1.70|1.0   0 5.0|   0     0 |   0     0 | 25  411    0  157    6
Aug 08 02:08:24 ubuntu dstat.sh[98046]: 08-08 02:08:24| 25   7  69   1   0|6066M 1031M  134M  692M|  41k   37k|   0   208k|   0  23.0 |2417  3814 |1.16 1.65 1.70|3.0   0 8.0|   0     0 |   0     0 | 25  411    0  153    6
Aug 08 02:08:25 ubuntu dstat.sh[98046]: 08-08 02:08:25| 27   6  68   1   0|6069M 1028M  134M  692M|1185k   75k|1057k  120k|51.0  8.01 |2908  3725 |1.16 1.65 1.70|1.0   0  12|   0     0 |   0     0 | 25  411    0  153    6
Aug 08 02:08:26 ubuntu dstat.sh[98046]: 08-08 02:08:26| 24   9  56  10   0|6057M 1040M  134M  692M|3949k   18M|3390k 1040M| 167   326 |  12k 9268 |1.16 1.65 1.70|5.0 1.0  63|   0     0 |   0     0 | 25  411    0  151    6
Aug 08 02:08:27 ubuntu dstat.sh[98046]: 08-08 02:08:27| 26   7  64   4   0|6054M 1042M  134M  692M| 105k   50k| 424k  288k|           |3310  5374 |1.23 1.65 1.70|2.0   0  26|   0     0 |   0     0 | 25  410    0  152    6
Aug 08 02:08:28 ubuntu dstat.sh[98046]: 08-08 02:08:28| 15   2  81   2   0|6056M 1056M  134M  677M| 126k  110k|  80k  744k|5.00  95.0 |3378  5475 |1.23 1.65 1.70|2.0 1.0 2.0|   0     0 |   0     0 | 25  410    0  148    6
Aug 08 02:08:29 ubuntu dstat.sh[98046]: 08-08 02:08:29| 15   2  78   4   0|6056M 1056M  134M  677M| 350k  346k|  20k  644k|2.00  82.9 |3211  5712 |1.23 1.65 1.70|2.0   0   0|   0     0 |   0     0 | 25  411    0  148    6
Aug 08 02:08:30 ubuntu dstat.sh[98046]: 08-08 02:08:30|  9   2  87   2   0|6056M 1056M  134M  677M|  80k   67k|   0   600k|   0  82.0 |2853  4988 |1.23 1.65 1.70|1.0   0   0|   0     0 |   0     0 | 25  411    0  144    6
Aug 08 02:08:31 ubuntu dstat.sh[98046]: 08-08 02:08:31| 27   5  64   2   0|6052M 1059M  134M  677M| 549k  545k|   0  1265k|   0   175 |5313  9921 |1.23 1.65 1.70|1.0   0   0|   0     0 |   0     0 | 25  411    0  146    6
Aug 08 02:08:32 ubuntu dstat.sh[98046]: 08-08 02:08:32| 24   4  68   3   0|6052M 1059M  134M  678M| 472k  467k|   0  1408k|   0   185 |4970  8889 |1.21 1.64 1.69|2.0   0   0|   0     0 |   0     0 | 25  410    0  145    6
Aug 08 02:08:33 ubuntu dstat.sh[98046]: 08-08 02:08:33| 10   1  86   2   0|6052M 1059M  134M  678M| 188k  185k|   0   714k|   0   102 |2958  5180 |1.21 1.64 1.69|2.0   0   0|   0     0 |   0     0 | 25  411    0  145    6
Aug 08 02:08:34 ubuntu dstat.sh[98046]: 08-08 02:08:34|  5   1  91   1   0|6052M 1059M  134M  678M|  64k   58k|   0   469k|   0  57.1 |2427  4110 |1.21 1.64 1.69|  0   0 2.0|   0     0 |   0     0 | 25  410    0  141    6
Aug 08 02:08:35 ubuntu dstat.sh[98046]: 08-08 02:08:35| 22   3  73   3   1|6051M 1059M  134M  678M| 481k  475k|   0  1388k|   0   197 |4629  8352 |1.21 1.64 1.69|  0   0   0|   0     0 |   0     0 | 25  410    0  141    6
Aug 08 02:08:36 ubuntu dstat.sh[98046]: 08-08 02:08:36| 10   3  85   1   0|6052M 1058M  134M  679M| 152k  148k|  20k  940k|5.00   104 |2939  5149 |1.21 1.64 1.69|  0   0   0|   0     0 |   0     0 | 25  411    0  137    6
Aug 08 02:08:37 ubuntu dstat.sh[98046]: 08-08 02:08:37| 11   2  83   3   0|6051M 1058M  134M  679M| 171k  159k|   0   688k|   0   100 |3434  6035 |1.28 1.65 1.70|1.0   0   0|   0     0 |   0     0 | 25  411    0  137    6
Aug 08 02:08:38 ubuntu dstat.sh[98046]: 08-08 02:08:38| 28   3  64   3   0|6052M 1057M  134M  679M| 553k  548k|   0  1421k|   0   193 |5630    10k|1.28 1.65 1.70|3.0 1.0   0|   0     0 |   0     0 | 25  411    0  138    6
Aug 08 02:08:39 ubuntu dstat.sh[98046]: 08-08 02:08:39| 30   5  64   2   0|6052M 1057M  134M  679M| 566k  562k|   0  1352k|   0   196 |5606    10k|1.28 1.65 1.70|1.0   0   0|   0     0 |   0     0 | 25  411    0  140    6
Aug 08 02:08:40 ubuntu dstat.sh[98046]: 08-08 02:08:40| 26   4  67   1   0|6053M 1056M  134M  679M| 530k  525k|   0  1191k|   0   127 |5266    10k|1.28 1.65 1.70|3.0   0   0|   0     0 |   0     0 | 25  411    0  138    6
Aug 08 02:08:41 ubuntu dstat.sh[98046]: 08-08 02:08:41| 22   3  73   2   0|6053M 1056M  135M  680M| 376k  369k|   0  1133k|   0   168 |4464  7822 |1.28 1.65 1.70|  0   0   0|   0     0 |   0     0 | 25  409    0  140    6
Aug 08 02:08:42 ubuntu dstat.sh[98046]: 08-08 02:08:42| 20   5  73   2   0|6055M 1053M  135M  680M| 227k  215k|  28k  696k|3.00   111 |3968  8043 |1.17 1.62 1.69|  0   0  34|   0     0 |   0     0 | 25  410    0  134    6
Aug 08 02:08:43 ubuntu dstat.sh[98046]: 08-08 02:08:43| 13   2  82   1   0|6055M 1053M  135M  680M| 195k  185k|   0   532k|   0  71.0 |3328  6124 |1.17 1.62 1.69|1.0   0   0|   0     0 |   0     0 | 25  411    0  134    6
Aug 08 02:08:44 ubuntu dstat.sh[98046]: 08-08 02:08:44| 30   4  62   4   0|6055M 1053M  135M  680M| 533k  519k|   0  1982k|   0   280 |5735    10k|1.17 1.62 1.69|1.0   0 2.0|   0     0 |   0     0 | 25  410    0  136    6
Aug 08 02:08:45 ubuntu dstat.sh[98046]: 08-08 02:08:45| 25   5  65   3   0|6066M 1041M  135M  681M| 479k  474k|   0  1448k|   0   171 |5419    10k|1.17 1.62 1.69|3.0 1.0 2.0|   0     0 |   0     0 | 25  410    0  136    6
Aug 08 02:08:46 ubuntu dstat.sh[98046]: 08-08 02:08:46| 14   4  78   3   0|6085M 1022M  135M  681M| 190k  182k|   0  7817k|   0   587 |4758  6136 |1.17 1.62 1.69|1.0   0 1.0|   0     0 |   0     0 | 25  409    0  133    5
Aug 08 02:08:47 ubuntu dstat.sh[98046]: 08-08 02:08:47| 14   5  79   2   0|6065M 1042M  135M  681M| 241k  236k|   0   954k|   0   138 |3849  6394 |1.24 1.63 1.69|  0   0 1.0|   0     0 |   0     0 | 25  409    0  133    5
Aug 08 02:08:48 ubuntu dstat.sh[98046]: 08-08 02:08:48| 14   2  83   2   0|6065M 1042M  135M  681M| 230k  223k|   0   822k|   0   122 |3481  5909 |1.24 1.63 1.69|2.0   0   0|   0     0 |   0     0 | 25  407    0  125    7
Aug 08 02:08:49 ubuntu dstat.sh[98046]: 08-08 02:08:49| 15   3  78   3   0|6081M 1026M  135M  681M| 226k  221k|   0  1037k|   0   153 |3743  6511 |1.24 1.63 1.69|4.0   0   0|   0     0 |   0     0 | 25  407    0  125    7
Aug 08 02:08:50 ubuntu dstat.sh[98046]: 08-08 02:08:50| 21   3  76   1   0|6058M 1048M  135M  681M| 295k  282k|   0  1132k|   0   165 |3699  6407 |1.24 1.63 1.69|  0 1.0   0|   0     0 |   0     0 | 25  408    0  124    7
Aug 08 02:08:51 ubuntu dstat.sh[98046]: 08-08 02:08:51| 11   2  83   3   0|6058M 1048M  135M  681M| 184k  180k|   0  2630k|   0   234 |3496  5729 |1.24 1.63 1.69|  0   0   0|   0     0 |   0     0 | 25  407    0  125    7
Aug 08 02:08:52 ubuntu dstat.sh[98046]: 08-08 02:08:52| 12   3  83   2   0|6058M 1048M  135M  682M| 232k  227k|   0   921k|   0   114 |3218  5668 |1.22 1.62 1.68|  0   0   0|   0     0 |   0     0 | 25  407    0   76    7
Aug 08 02:08:53 ubuntu dstat.sh[98046]: 08-08 02:08:53| 19   3  76   1   0|6058M 1048M  135M  682M| 447k  442k|   0  1141k|   0   147 |4005  6882 |1.22 1.62 1.68|1.0   0   0|   0     0 |   0     0 | 25  407    0   77    7
Aug 08 02:08:54 ubuntu dstat.sh[98046]: 08-08 02:08:54| 12   2  83   2   0|6058M 1048M  135M  682M| 217k  209k|   0   784k|   0  99.0 |3334  5697 |1.22 1.62 1.68|  0   0 2.0|   0     0 |   0     0 | 25  408    0   76    7
Aug 08 02:08:55 ubuntu dstat.sh[98046]: 08-08 02:08:55|  9   2  89   0   0|6058M 1048M  135M  682M|  80k   62k|   0   320k|   0  28.0 |2366  3699 |1.22 1.62 1.68|  0   0   0|   0     0 |   0     0 | 25  407    0   76    7
Aug 08 02:08:56 ubuntu dstat.sh[98046]: 08-08 02:08:56|  5   1  93   0   0|6058M 1048M  135M  682M|  29k   20k|   0   315k|   0  31.9 |2233  3715 |1.22 1.62 1.68|1.0   0   0|   0     0 |   0     0 | 25  408    0   76    7
Aug 08 02:08:57 ubuntu dstat.sh[98046]: 08-08 02:08:57| 11   2  86   2   0|6058M 1048M  136M  682M| 133k  118k|4101B 1097k|1.00  86.1 |3038  5034 |1.12 1.59 1.67|  0   0   0|   0     0 |   0     0 | 25  408    0   70    7
Aug 08 02:08:58 ubuntu dstat.sh[98046]: 08-08 02:08:58| 10   2  85   1   0|6058M 1047M  136M  682M| 123k  103k|   0   719k|   0  92.9 |3183  5278 |1.12 1.59 1.67|2.0   0   0|   0     0 |   0     0 | 25  407    0   70    7
Aug 08 02:08:59 ubuntu dstat.sh[98046]: 08-08 02:08:59| 16   3  80   2   0|6058M 1047M  136M  682M| 259k  246k|   0  1030k|   0   162 |3963  6764 |1.12 1.59 1.67|  0   0   0|   0     0 |   0     0 | 25  407    0   68    7
Aug 08 02:09:00 ubuntu dstat.sh[98046]: 08-08 02:09:00| 22   3  73   1   0|6059M 1046M  136M  682M| 466k  462k|   0   616k|   0  83.0 |3844  7006 |1.12 1.59 1.67|1.0   0   0|   0     0 |   0     0 | 25  409    0   69    7
Aug 08 02:09:01 ubuntu dstat.sh[98046]: 08-08 02:09:01| 25   4  66   4   0|6060M 1044M  136M  682M| 537k  530k|   0  1364k|   0   201 |5461    10k|1.12 1.59 1.67|2.0   0   0|   0     0 |   0     0 | 25  408    0   68    7
Aug 08 02:09:02 ubuntu dstat.sh[98046]: 08-08 02:09:02| 11   2  86   1   0|6060M 1044M  136M  683M| 159k  151k|   0   699k|   0  78.9 |2710  4819 |1.27 1.61 1.68|  0   0   0|   0     0 |   0     0 | 25  407    0   69    7
Aug 08 02:09:03 ubuntu dstat.sh[98046]: 08-08 02:09:03| 25   4  67   3   0|6060M 1044M  136M  683M| 593k  586k|   0  1351k|   0   186 |4731  8214 |1.27 1.61 1.68|  0   0   0|   0     0 |   0     0 | 25  408    0   69    7
Aug 08 02:09:04 ubuntu dstat.sh[98046]: 08-08 02:09:04|  9   3  85   1   0|6060M 1043M  136M  683M| 151k  135k|   0   481k|   0  70.1 |3018  5476 |1.27 1.61 1.68|2.0   0 2.0|   0     0 |   0     0 | 25  408    0   69    7
Aug 08 02:09:05 ubuntu dstat.sh[98046]: 08-08 02:09:05| 31   4  63   3   0|6061M 1042M  136M  683M| 553k  540k|   0  1416k|   0   191 |5503    10k|1.27 1.61 1.68|2.0   0   0|   0     0 |   0     0 | 25  408    0   71    7
Aug 08 02:09:06 ubuntu dstat.sh[98046]: 08-08 02:09:06| 28   4  63   2   0|6062M 1041M  136M  683M| 510k  505k|  36k 1515k|8.99   198 |5380    10k|1.27 1.61 1.68|2.0   0   0|   0     0 |   0     0 | 25  408    0   71    7
Aug 08 02:09:07 ubuntu dstat.sh[98046]: 08-08 02:09:07| 29   3  64   3   0|6062M 1040M  136M  684M| 451k  440k|   0  1276k|   0   180 |4782  8359 |1.25 1.60 1.68|  0   0   0|   0     0 |   0     0 | 25  409    0   73    7
Aug 08 02:09:08 ubuntu dstat.sh[98046]: 08-08 02:09:08| 10   3  85   1   0|6062M 1040M  136M  684M| 148k  144k|   0   669k|   0  92.1 |3093  5379 |1.25 1.60 1.68|3.0   0   0|   0     0 |   0     0 | 25  408    0   74    7
Aug 08 02:09:09 ubuntu dstat.sh[98046]: 08-08 02:09:09| 28   3  64   5   0|6063M 1040M  136M  684M| 510k  506k|  32k 1832k|6.00   300 |5576  9881 |1.25 1.60 1.68|1.0 4.0   0|   0     0 |   0     0 | 25  408    0   71    7
Aug 08 02:09:10 ubuntu dstat.sh[98046]: 08-08 02:09:10| 10   2  84   2   0|6063M 1039M  136M  684M| 113k  100k|8186B  671k|2.00  95.9 |3083  5201 |1.25 1.60 1.68|  0   0   0|   0     0 |   0     0 | 25  407    0   74    7
Aug 08 02:09:11 ubuntu dstat.sh[98046]: 08-08 02:09:11| 17   3  78   2   0|6063M 1038M  136M  684M| 308k  301k|   0  1045k|   0   157 |3837  6749 |1.25 1.60 1.68|1.0   0   0|   0     0 |   0     0 | 25  407    0   70    6
Aug 08 02:09:12 ubuntu dstat.sh[98046]: 08-08 02:09:12| 15   2  81   1   0|6063M 1038M  136M  685M| 317k  311k|   0   616k|   0  73.0 |3126  5441 |1.15 1.57 1.67|  0   0   0|   0     0 |   0     0 | 25  408    0   70    6
Aug 08 02:09:13 ubuntu dstat.sh[98046]: 08-08 02:09:13| 17   2  80   2   0|6063M 1038M  136M  685M| 226k  215k|   0   828k|   0   130 |3747  6485 |1.15 1.57 1.67|2.0   0   0|   0     0 |   0     0 | 25  408    0   47    6
Aug 08 02:09:14 ubuntu dstat.sh[98046]: 08-08 02:09:14| 28   6  61   6   0|6064M 1037M  136M  685M| 454k  439k|   0  1643k|   0   237 |5283  9777 |1.15 1.57 1.67|4.0   0 2.0|   0     0 |   0     0 | 25  409    0   49    6
Aug 08 02:09:15 ubuntu dstat.sh[98046]: 08-08 02:09:15| 28   4  63   3   0|6064M 1037M  136M  685M| 487k  480k|   0  1791k|   0   262 |5892    11k|1.15 1.57 1.67|  0 1.0   0|   0     0 |   0     0 | 25  408    0   51    6
Aug 08 02:09:16 ubuntu dstat.sh[98046]: 08-08 02:09:16| 28   5  65   1   0|6065M 1036M  136M  685M| 547k  541k|   0  1140k|   0   145 |5454    10k|1.15 1.57 1.67|1.0   0   0|   0     0 |   0     0 | 25  408    0   51    6
Aug 08 02:09:17 ubuntu dstat.sh[98046]: 08-08 02:09:17| 26   5  62   5   0|6070M 1030M  137M  686M| 514k  511k|   0  8500k|   0   609 |6057  9849 |1.22 1.58 1.67|1.0   0   0|   0     0 |   0     0 | 25  405    0   51    5
Aug 08 02:09:18 ubuntu dstat.sh[98046]: 08-08 02:09:18| 16   4  78   2   0|6064M 1036M  137M  686M| 161k  156k|   0   668k|   0  95.0 |3260  5593 |1.22 1.58 1.67|5.0 1.0   0|   0     0 |   0     0 | 25  408    0   51    5
Aug 08 02:09:19 ubuntu dstat.sh[98046]: 08-08 02:09:19| 25   4  64   5   0|6065M 1035M  137M  686M| 549k  546k|   0  1798k|   0   263 |5061  9432 |1.22 1.58 1.67| 12   0   0|   0     0 |   0     0 | 25  408    0   52    5
Aug 08 02:09:20 ubuntu dstat.sh[98046]: 08-08 02:09:20| 12   1  84   1   0|6064M 1035M  137M  686M| 143k  132k|   0   727k|   0   106 |3312  5726 |1.22 1.58 1.67|  0   0   0|   0     0 |   0     0 | 25  407    0   54    5
Aug 08 02:09:21 ubuntu dstat.sh[98046]: 08-08 02:09:21| 26   5  67   1   0|6064M 1035M  137M  687M| 527k  522k|   0  1113k|   0   155 |5175    11k|1.22 1.58 1.67|  0   0   0|   0     0 |   0     0 | 25  407    0   55    5
Aug 08 02:09:22 ubuntu dstat.sh[98046]: 08-08 02:09:22| 19   3  77   3   0|6065M 1034M  137M  687M| 364k  357k|   0  2061k|   0   123 |3840  6439 |1.12 1.56 1.66|  0   0   0|   0     0 |   0     0 | 25  408    0   55    5
Aug 08 02:09:23 ubuntu dstat.sh[98046]: 08-08 02:09:23| 16   2  82   1   0|6065M 1034M  137M  687M| 264k  250k|   0   624k|   0  72.0 |3434  6185 |1.12 1.56 1.66|1.0   0   0|   0     0 |   0     0 | 25  410    0   52    5
Aug 08 02:09:24 ubuntu dstat.sh[98046]: 08-08 02:09:24| 28   4  63   3   0|6065M 1034M  137M  687M| 474k  469k|   0  1649k|   0   244 |5492  9897 |1.12 1.56 1.66|1.0   0 2.0|   0     0 |   0     0 | 25  409    0   55    5
Aug 08 02:09:25 ubuntu dstat.sh[98046]: 08-08 02:09:25| 27   6  63   4   0|6065M 1033M  137M  688M| 509k  503k|   0  1750k|   0   253 |6331    12k|1.12 1.56 1.66|3.0 1.0   0|   0     0 |   0     0 | 25  407    0   58    6
Aug 08 02:09:26 ubuntu dstat.sh[98046]: 08-08 02:09:26| 31   4  62   2   0|6065M 1033M  137M  688M| 517k  512k|   0  1776k|   0   259 |5654    10k|1.12 1.56 1.66|1.0 1.0   0|   0     0 |   0     0 | 25  409    0   59    5
Aug 08 02:09:27 ubuntu dstat.sh[98046]: 08-08 02:09:27| 28   3  64   3   0|6065M 1033M  137M  688M| 496k  489k|   0  2262k|   0   317 |5388  9096 |1.11 1.55 1.66|  0   0   0|   0     0 |   0     0 | 25  408    0   61    5
Aug 08 02:09:28 ubuntu dstat.sh[98046]: 08-08 02:09:28| 12   3  85   1   0|6065M 1032M  137M  689M| 173k  159k|   0   793k|   0  84.1 |2928  5036 |1.11 1.55 1.66|3.0   0   0|   0     0 |   0     0 | 25  408    0   66    5
Aug 08 02:09:29 ubuntu dstat.sh[98046]: 08-08 02:09:29| 36   4  57   4   0|6065M 1031M  137M  689M| 561k  557k|   0  1825k|   0   256 |4966  9327 |1.11 1.55 1.66|1.0   0   0|   0     0 |   0     0 | 25  407    0   67    5
Aug 08 02:09:30 ubuntu dstat.sh[98046]: 08-08 02:09:30| 40   6  51   3   0|6067M 1029M  137M  690M| 832k  827k|4097B 2092k|1.00   236 |5249  9414 |1.11 1.55 1.66|1.0   0  15|   0     0 |   0     0 | 25  407    0   67    5
Aug 08 02:09:31 ubuntu dstat.sh[98046]: 08-08 02:09:31| 34   4  59   3   0|6069M 1026M  137M  690M| 777k  771k| 224k 1184k|5.00   124 |4315  8169 |1.11 1.55 1.66|2.0 1.0 6.0|   0     0 |   0     0 | 25  409    0   67    5
Aug 08 02:09:32 ubuntu dstat.sh[98046]: 08-08 02:09:32| 36   6  58   1   0|6071M 1024M  137M  690M| 275k  270k|  72k 1104k|11.0  40.0 |2718  4031 |1.18 1.55 1.66|7.0 1.0  24|   0     0 |   0     0 | 25  408    0   67    5
Aug 08 02:09:33 ubuntu dstat.sh[98046]: 08-08 02:09:33| 34   9  48  10   0|6091M  992M  137M  702M| 356k  352k|  11M 1100k| 189  87.0 |5153  8734 |1.18 1.55 1.66|2.0   0  15|   0     0 |   0     0 | 26  408    0   66    5
Aug 08 02:09:34 ubuntu dstat.sh[98046]: 08-08 02:09:34| 32  12  53   4   0|6099M  984M  137M  702M| 413k  407k|2021k  932k|96.0  98.0 |7437    11k|1.18 1.55 1.66|2.0 1.0 2.0|   0     0 |   0     0 | 26  408    0   66    5
Aug 08 02:09:35 ubuntu dstat.sh[98046]: 08-08 02:09:35| 36   6  50   7   0|6136M  947M  137M  703M| 367k  362k|  17M  932k| 600   102 |7599    14k|1.18 1.55 1.66|7.0   0   0|   0     0 |   0     0 | 26  409    0   69    5
Aug 08 02:09:36 ubuntu dstat.sh[98046]: 08-08 02:09:36| 41   8  48   3   0|6082M 1001M  137M  703M| 671k  665k|8197B 1969k|2.00   208 |5530  9600 |1.18 1.55 1.66|1.0   0  41|   0     0 |   0     0 | 25  408    0   72    5
Aug 08 02:09:37 ubuntu dstat.sh[98046]: 08-08 02:09:37| 24   3  71   2   0|6082M 1000M  138M  703M| 527k  523k|   0  1710k|   0   228 |4899  8354 |1.17 1.54 1.66|2.0   0   0|   0     0 |   0     0 | 25  408    0   72    5
