-- Logs begin at Fri 2022-09-23 12:54:21 UTC, end at Fri 2022-09-23 15:28:58 UTC. --
Sep 23 14:50:23 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 23 14:50:23 ubuntu dstat.sh[80576]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 23 14:50:23 ubuntu dstat.sh[80576]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 23 15:13:05 ubuntu dstat.sh[80576]: 23-09 15:13:05|  5   1  69  23   0|6103M  432M  708M  679M|  25k   16k|   0   164k|   0  13.0 |1947  3053 |1.63 1.55 1.49|4.0 1.0 2.0|   0     0 |   0     0 | 25  431    0  143    0
Sep 23 15:13:06 ubuntu dstat.sh[80576]: 23-09 15:13:06|  4   1  69  23   0|6103M  432M  708M  679M|  31k   23k|   0   292k|   0  27.0 |1984  3341 |1.63 1.55 1.49|2.0 1.0   0|   0     0 |   0     0 | 25  431    0  143    0
Sep 23 15:13:07 ubuntu dstat.sh[80576]: 23-09 15:13:07|  4   0  70  23   1|6103M  432M  708M  679M|  34k   16k|   0   192k|   0  13.0 |1859  3024 |1.63 1.55 1.49|1.0 1.0   0|   0     0 |   0     0 | 25  431    0  139    0
Sep 23 15:13:08 ubuntu dstat.sh[80576]: 23-09 15:13:08|  6   2  70  22   0|6103M  432M  708M  679M|  38k   25k|   0   261k|   0  25.1 |1998  3325 |1.63 1.55 1.49|  0 1.0   0|   0     0 |   0     0 | 25  432    0  139    0
Sep 23 15:13:09 ubuntu dstat.sh[80576]: 23-09 15:13:09|  8   4  66  21   0|6102M  432M  708M  680M|  54k   45k| 362k 3076k|90.5   600 |5199  8788 |1.58 1.54 1.48|4.0 1.0   0|   0     0 |   0     0 | 25  429    0  135    2
Sep 23 15:13:10 ubuntu dstat.sh[80576]: 23-09 15:13:10|  6   1  68  23   1|6103M  431M  708M  680M|  35k   25k|   0   269k|   0  31.2 |2169  3512 |1.58 1.54 1.48|1.0 1.0   0|   0     0 |   0     0 | 25  429    0  135    2
Sep 23 15:13:11 ubuntu dstat.sh[80576]: 23-09 15:13:11|  4   1  70  23   0|6103M  431M  708M  680M|  23k   16k|   0   143k|   0  5.97 |1806  2913 |1.58 1.54 1.48|1.0 1.0   0|   0     0 |   0     0 | 25  429    0  130    2
Sep 23 15:13:12 ubuntu dstat.sh[80576]: 23-09 15:13:12|  5   1  71  23   0|6103M  431M  708M  680M|  25k   16k|   0   156k|   0  14.0 |1969  3098 |1.58 1.54 1.48|2.0 1.0   0|   0     0 |   0     0 | 25  429    0  130    2
Sep 23 15:13:13 ubuntu dstat.sh[80576]: 23-09 15:13:13|  5   1  69  23   0|6102M  432M  708M  680M|  24k   16k|   0   219k|   0  22.9 |2078  3375 |1.58 1.54 1.48|1.0 1.0   0|   0     0 |   0     0 | 25  428    0  127    2
Sep 23 15:13:14 ubuntu dstat.sh[80576]: 23-09 15:13:14|  6   2  68  23   0|6102M  431M  708M  680M|  40k   33k|   0   357k|   0  40.1 |2249  3738 |1.54 1.53 1.48|2.0 1.0   0|   0     0 |   0     0 | 25  428    0  129    2
Sep 23 15:13:15 ubuntu dstat.sh[80576]: 23-09 15:13:15|  6   1  68  24   0|6103M  431M  708M  680M|  29k   21k|   0   197k|   0  22.1 |2055  3377 |1.54 1.53 1.48|1.0 1.0 2.0|   0     0 |   0     0 | 25  429    0  123    2
Sep 23 15:13:16 ubuntu dstat.sh[80576]: 23-09 15:13:16| 18   2  66  10   0|6083M  423M  735M  680M|  33M  591k|  30M 2959k|23.9   395 |  16k 3890 |1.54 1.53 1.48|2.0   0   0|   0     0 |   0     0 | 25  429    0  123    2
Sep 23 15:13:17 ubuntu dstat.sh[80576]: 23-09 15:13:17| 19   6  64  10   1|6097M  358M  785M  681M|  55M 1075k|  50M  286k|43.3  21.2 |  25k 3751 |1.54 1.53 1.48|2.0   0 3.0|   0     0 |   0     0 | 25  429    0  125    2
Sep 23 15:13:18 ubuntu dstat.sh[80576]: 23-09 15:13:18| 28   5  56   7   0|6129M  287M  824M  681M|  41M  882k|  36M  303k|30.9  29.9 |  18k 4633 |1.54 1.53 1.48|  0 1.0 1.0|   0     0 |   0     0 | 25  429    0  127    2
Sep 23 15:13:19 ubuntu dstat.sh[80576]: 23-09 15:13:19| 26   3  64   4   0|6106M  286M  849M  680M|  27M  745k|  25M  469k|23.0  52.1 |  19k 4368 |1.49 1.53 1.48|1.0 1.0   0|   0     0 |   0     0 | 25  429    0  130    2
Sep 23 15:13:20 ubuntu dstat.sh[80576]: 23-09 15:13:20| 22   2  64   8   0|6107M  248M  885M  680M|  41M  727k|  39M  241k|31.1  30.1 |  19k 3938 |1.49 1.53 1.48|5.0   0   0|   0     0 |   0     0 | 25  429    0  130    2
Sep 23 15:13:21 ubuntu dstat.sh[80576]: 23-09 15:13:21| 19   4  63   9   0|6088M  217M  935M  680M|  54M 1051k|  50M  414k|43.8  42.8 |  24k 3606 |1.49 1.53 1.48|3.0   0   0|   0     0 |   0     0 | 25  429    0  132    2
Sep 23 15:13:22 ubuntu dstat.sh[80576]: 23-09 15:13:22| 19   3  65   9   0|6135M  120M  985M  681M|  53M 1036k|  47M  307k|40.9  18.9 |  24k 3532 |1.49 1.53 1.48|1.0 1.0   0|   0     0 |   0     0 | 25  429    0  128    2
Sep 23 15:13:23 ubuntu dstat.sh[80576]: 23-09 15:13:23| 21   2  68   6   0|6123M  138M  994M  667M|  40M  848k|  36M  374k|32.2  28.2 |  20k 3958 |1.49 1.53 1.48|1.0 1.0   0|   0     0 |   0     0 | 25  429    0  130    2
Sep 23 15:13:24 ubuntu dstat.sh[80576]: 23-09 15:13:24| 23   3  65   4   0|6103M  147M 1011M  662M|  33M  815k|  31M  474k|27.9  47.8 |  20k 4267 |1.45 1.52 1.47|  0 1.0   0|   0     0 |   0     0 | 25  429    0  130    2
Sep 23 15:13:25 ubuntu dstat.sh[80576]: 23-09 15:13:25| 24   4  61   8   0|6088M  184M 1001M  650M|  38M  816k|  35M  518k|31.1  50.2 |  18k 3754 |1.45 1.52 1.47|1.0   0 2.0|   0     0 |   0     0 | 25  429    0  132    2
Sep 23 15:13:26 ubuntu dstat.sh[80576]: 23-09 15:13:26| 19   5  65   9   1|6088M  173M 1022M  641M|  54M 1138k|  50M  378k|42.8  38.8 |  26k 4109 |1.45 1.52 1.47|5.0   0   0|   0     0 |   0     0 | 25  429    0  128    2
Sep 23 15:13:27 ubuntu dstat.sh[80576]: 23-09 15:13:27| 30   3  61   4   0|6063M  178M 1042M  641M|  25M  724k|  23M  423k|24.1  33.2 |  13k 6604 |1.45 1.52 1.47|1.0   0   0|   0     0 |   0     0 | 25  429    0  134    2
Sep 23 15:13:28 ubuntu dstat.sh[80576]: 23-09 15:13:28| 22   8  67   3   0|6066M 1088M  130M  641M|4822k 4814k|  36k 2970k|7.99  75.9 |2838  4549 |1.45 1.52 1.47|1.0   0 3.0|   0     0 |   0     0 | 25  429    0  134    2
Sep 23 15:13:29 ubuntu dstat.sh[80576]: 23-09 15:13:29| 18   6  74   1   0|6040M 1114M  130M  641M|  95k   77k|8172B  351k|      36.9 |3501  5477 |1.42 1.51 1.47|2.0   0  26|   0     0 |   0     0 | 25  429    0  135    2
Sep 23 15:13:30 ubuntu dstat.sh[80576]: 23-09 15:13:30| 13   2  83   1   0|6040M 1114M  130M  641M| 154k  144k|   0   508k|   0  59.0 |3042  4640 |1.42 1.51 1.47|2.0   0   0|   0     0 |   0     0 | 25  429    0  132    2
Sep 23 15:13:31 ubuntu dstat.sh[80576]: 23-09 15:13:31|  9   2  89   0   0|6040M 1114M  130M  641M|  54k   39k|   0   359k|   0  30.9 |2480  3739 |1.42 1.51 1.47|1.0   0   0|   0     0 |   0     0 | 25  429    0  132    2
Sep 23 15:13:32 ubuntu dstat.sh[80576]: 23-09 15:13:32| 23   5  68   2   0|6040M 1113M  130M  642M| 299k  290k| 217k 1667k|54.2   250 |4901  9474 |1.42 1.51 1.47|1.0   0   0|   0     0 |   0     0 | 25  430    0  178    2
Sep 23 15:13:33 ubuntu dstat.sh[80576]: 23-09 15:13:33| 13   2  81   1   0|6039M 1113M  130M  642M| 209k  191k|   0   867k|   0   125 |3852  6348 |1.42 1.51 1.47|1.0   0   0|   0     0 |   0     0 | 25  430    0  178    2
Sep 23 15:13:34 ubuntu dstat.sh[80576]: 23-09 15:13:34| 13   2  83   1   0|6039M 1113M  130M  642M| 210k  195k|   0   820k|   0   117 |3702  5984 |1.30 1.48 1.46|2.0   0   0|   0     0 |   0     0 | 25  431    0  176    2
Sep 23 15:13:35 ubuntu dstat.sh[80576]: 23-09 15:13:35| 17   3  78   1   0|6039M 1113M  131M  642M| 355k  345k|   0   771k|   0   107 |4224  7254 |1.30 1.48 1.46|9.0   0 2.0|   0     0 |   0     0 | 25  430    0  177    4
Sep 23 15:13:36 ubuntu dstat.sh[80576]: 23-09 15:13:36| 30   4  61   2   0|6039M 1113M  131M  643M| 535k  512k|   0  1347k|   0   201 |5449  9285 |1.30 1.48 1.46|7.0   0   0|   0     0 |   0     0 | 25  430    0  178    4
Sep 23 15:13:37 ubuntu dstat.sh[80576]: 23-09 15:13:37| 29   5  66   1   0|6038M 1113M  131M  643M| 558k  547k|   0  1237k|   0   163 |5662    11k|1.30 1.48 1.46|2.0   0   0|   0     0 |   0     0 | 25  429    0  179    4
Sep 23 15:13:38 ubuntu dstat.sh[80576]: 23-09 15:13:38| 26   3  68   2   0|6039M 1112M  131M  643M| 565k  547k|4120B 1304k|1.01   174 |4753  8808 |1.30 1.48 1.46|  0 1.0   0|   0     0 |   0     0 | 25  428    0  179    4
Sep 23 15:13:39 ubuntu dstat.sh[80576]: 23-09 15:13:39| 14   4  81   3   1|6038M 1112M  131M  643M| 215k  206k| 253k 2829k|63.2   514 |5198  9249 |1.20 1.46 1.45|2.0   0   0|   0     0 |   0     0 | 25  427    0  179    6
Sep 23 15:13:40 ubuntu dstat.sh[80576]: 23-09 15:13:40| 11   2  84   1   0|6038M 1112M  131M  644M| 169k  162k|   0   731k|   0   118 |3469  5844 |1.20 1.46 1.45|3.0   0   0|   0     0 |   0     0 | 25  426    0  175    6
Sep 23 15:13:41 ubuntu dstat.sh[80576]: 23-09 15:13:41| 18   3  75   3   0|6038M 1112M  131M  644M| 350k  340k|   0  1002k|   0   141 |3834  6530 |1.20 1.46 1.45|1.0   0   0|   0     0 |   0     0 | 25  424    0  177    6
Sep 23 15:13:42 ubuntu dstat.sh[80576]: 23-09 15:13:42| 19   2  77   2   0|6038M 1112M  131M  644M| 373k  365k|   0   950k|   0   139 |3524  5936 |1.20 1.46 1.45|3.0   0   0|   0     0 |   0     0 | 25  424    0  127    6
Sep 23 15:13:43 ubuntu dstat.sh[80576]: 23-09 15:13:43|  9   2  88   0   0|6038M 1112M  131M  644M|  97k   88k|   0   319k|   0  48.8 |2547  4129 |1.20 1.46 1.45|2.0   0   0|   0     0 |   0     0 | 25  425    0  127    6
Sep 23 15:13:44 ubuntu dstat.sh[80576]: 23-09 15:13:44| 20   2  75   1   0|6038M 1111M  131M  644M| 356k  330k|   0  1509k|   0   244 |4853  8169 |1.26 1.47 1.46|1.0   0   0|   0     0 |   0     0 | 25  424    0  126    6
Sep 23 15:13:45 ubuntu dstat.sh[80576]: 23-09 15:13:45| 12   3  83   1   0|6039M 1111M  131M  644M| 216k  200k|   0   848k|   0   124 |3619  6135 |1.26 1.47 1.46|1.0   0 2.0|   0     0 |   0     0 | 25  424    0  126    6
Sep 23 15:13:46 ubuntu dstat.sh[80576]: 23-09 15:13:46| 15   3  81   1   0|6039M 1110M  131M  645M| 226k  210k|   0   987k|   0   140 |3852  6377 |1.26 1.47 1.46|2.0   0   0|   0     0 |   0     0 | 25  424    0  123    6
Sep 23 15:13:47 ubuntu dstat.sh[80576]: 23-09 15:13:47| 17   3  78   2   1|6039M 1110M  131M  645M| 299k  291k|   0  9376k|   0   575 |4483  6666 |1.26 1.47 1.46|2.0   0   0|   0     0 |   0     0 | 25  426    0  123    6
Sep 23 15:13:48 ubuntu dstat.sh[80576]: 23-09 15:13:48| 29   4  61   3   0|6044M 1105M  131M  645M| 482k  474k|   0  1324k|   0   175 |5251  8965 |1.26 1.47 1.46|2.0   0   0|   0     0 |   0     0 | 25  425    0  125    6
Sep 23 15:13:49 ubuntu dstat.sh[80576]: 23-09 15:13:49| 35   5  57   1   0|6039M 1109M  131M  645M| 550k  543k|   0  1126k|   0   146 |5241    10k|1.32 1.48 1.46|3.0   0 1.0|   0     0 |   0     0 | 25  427    0  126    6
Sep 23 15:13:50 ubuntu dstat.sh[80576]: 23-09 15:13:50| 27   3  64   2   0|6040M 1108M  131M  646M| 586k  580k|   0  1366k|   0   192 |5440    10k|1.32 1.48 1.46|2.0   0   0|   0     0 |   0     0 | 25  426    0  126    6
Sep 23 15:13:51 ubuntu dstat.sh[80576]: 23-09 15:13:51| 29   4  66   2   0|6040M 1108M  131M  646M| 559k  552k|   0  1252k|   0   176 |5245  9478 |1.32 1.48 1.46|1.0   0   0|   0     0 |   0     0 | 25  425    0  128    6
Sep 23 15:13:52 ubuntu dstat.sh[80576]: 23-09 15:13:52| 26   3  68   2   0|6041M 1106M  131M  646M| 380k  372k| 135k  830k|16.9  63.6 |4048  6983 |1.32 1.48 1.46|2.0   0   0|   0     0 |   0     0 | 25  428    0  131    6
Sep 23 15:13:53 ubuntu dstat.sh[80576]: 23-09 15:13:53| 28   7  60   4   0|6047M 1073M  131M  673M|  34M   34M|  12M   17M| 103   183 |4706  9138 |1.32 1.48 1.46|3.0   0  22|   0     0 |   0     0 | 25  426    0  149    6
Sep 23 15:13:54 ubuntu dstat.sh[80576]: 23-09 15:13:54| 25   5  67   1   0|6048M 1071M  132M  674M|  61k   54k| 398k  394k|14.9  43.8 |2539  4181 |1.30 1.47 1.46|2.0   0 5.0|   0     0 |   0     0 | 25  429    0  146    6
Sep 23 15:13:55 ubuntu dstat.sh[80576]: 23-09 15:13:55| 27   5  68   1   0|6048M 1071M  132M  674M|  94k   87k|  12k  513k|3.01  55.1 |2590  3980 |1.30 1.47 1.46|  0   0 8.0|   0     0 |   0     0 | 25  427    0  150    6
Sep 23 15:13:56 ubuntu dstat.sh[80576]: 23-09 15:13:56| 24   4  69   0   0|6085M 1034M  132M  674M|  60k   54k|4092B  432k|1.00  46.9 |2628  4310 |1.30 1.47 1.46|2.0   0 4.0|   0     0 |   0     0 | 25  426    0  144    6
Sep 23 15:13:57 ubuntu dstat.sh[80576]: 23-09 15:13:57| 25   5  69   0   0|6145M  974M  132M  674M|  42k   36k|  64k  219k|3.99  7.97 |2237  3461 |1.30 1.47 1.46|3.0   0 2.0|   0     0 |   0     0 | 25  426    0  144    6
Sep 23 15:13:58 ubuntu dstat.sh[80576]: 23-09 15:13:58| 21   5  73   1   0|6090M 1028M  132M  674M|  92k   72k|   0   527k|   0  57.3 |3312  5098 |1.30 1.47 1.46|1.0   0 9.1|   0     0 |   0     0 | 25  427    0  140    6
Sep 23 15:13:59 ubuntu dstat.sh[80576]: 23-09 15:13:59|  9   2  86   0   0|6091M 1028M  132M  674M|  83k   68k|   0   372k|   0  45.0 |2852  4365 |1.27 1.46 1.45|  0   0 4.0|   0     0 |   0     0 | 25  426    0  140    6
Sep 23 15:14:00 ubuntu dstat.sh[80576]: 23-09 15:14:00|  7   2  88   1   0|6092M 1027M  132M  674M|  52k   45k|   0   307k|   0  32.9 |2636  4497 |1.27 1.46 1.45|2.0   0 8.0|   0     0 |   0     0 | 25  427    0  140    6
Sep 23 15:14:01 ubuntu dstat.sh[80576]: 23-09 15:14:01|  7   6  83   2   0|6097M 1020M  132M  675M|1167k   75k| 436k  296k|63.0  30.0 |4004  5827 |1.27 1.46 1.45|1.0   0  43|   0     0 |   0     0 | 25  427    0  138    6
Sep 23 15:14:02 ubuntu dstat.sh[80576]: 23-09 15:14:02| 11   3  84   2   0|6105M 1012M  132M  675M| 110k   76k| 101k  889k|4.02   124 |2415  3539 |1.27 1.46 1.45|2.0   0 4.0|   0     0 |   0     0 | 25  425    0  140    6
Sep 23 15:14:03 ubuntu dstat.sh[80576]: 23-09 15:14:03| 26   5  67   0   0|6097M 1020M  132M  675M|  56k   42k|   0   191k|   0  15.9 |2389  3529 |1.27 1.46 1.45|2.0   0 5.0|   0     0 |   0     0 | 25  423    0  136    6
Sep 23 15:14:04 ubuntu dstat.sh[80576]: 23-09 15:14:04| 34   8  58   0   0|6104M 1013M  132M  675M|  79k   60k|   0   280k|   0  36.0 |3519  8607 |1.25 1.45 1.45|1.0   0  40|   0     0 |   0     0 | 25  423    0  137    6
Sep 23 15:14:05 ubuntu dstat.sh[80576]: 23-09 15:14:05| 26   5  67   0   0|6109M 1008M  132M  675M|1195k   35k|1050k  139k|50.7  10.9 |2938  3607 |1.25 1.45 1.45|6.0   0  13|   0     0 |   0     0 | 25  423    0  136    6
Sep 23 15:14:06 ubuntu dstat.sh[80576]: 23-09 15:14:06| 22   9  61   8   0|6139M  978M  132M  675M|3984k   18M|3338k 1048M| 162   304 |  11k 7910 |1.25 1.45 1.45|3.0   0  33|   0     0 |   0     0 | 25  422    0  136    6
Sep 23 15:14:07 ubuntu dstat.sh[80576]: 23-09 15:14:07| 25   8  64   1   0|6097M 1019M  132M  676M|  95k   37k| 551k  335k|           |3116  5081 |1.25 1.45 1.45|  0   0  50|   0     0 |   0     0 | 25  422    0  135    6
Sep 23 15:14:08 ubuntu dstat.sh[80576]: 23-09 15:14:08| 17   3  78   1   0|6097M 1035M  132M  661M| 131k  106k|   0   875k|   0   124 |3788  6135 |1.25 1.45 1.45|1.0   0 6.0|   0     0 |   0     0 | 25  422    0  136    6
Sep 23 15:14:09 ubuntu dstat.sh[80576]: 23-09 15:14:09| 22   4  71   3   0|6097M 1035M  132M  661M| 421k  406k|  44k 1747k|7.99   210 |4850  8108 |1.63 1.53 1.48|2.0   0   0|   0     0 |   0     0 | 25  422    0  136    6
Sep 23 15:14:10 ubuntu dstat.sh[80576]: 23-09 15:14:10| 16   2  78   0   0|6097M 1035M  132M  661M| 289k  277k|8163B  877k|1.99   129 |3868  6817 |1.63 1.53 1.48|2.0 1.0   0|   0     0 |   0     0 | 25  423    0  136    6
Sep 23 15:14:11 ubuntu dstat.sh[80576]: 23-09 15:14:11| 28   4  65   1   0|6093M 1038M  132M  661M| 560k  552k|   0  1115k|   0   155 |5068  9608 |1.63 1.53 1.48|2.0   0   0|   0     0 |   0     0 | 25  422    0  138    5
Sep 23 15:14:12 ubuntu dstat.sh[80576]: 23-09 15:14:12| 15   3  78   3   0|6093M 1038M  132M  662M| 281k  270k|   0  1055k|   0   154 |3579  6419 |1.63 1.53 1.48|  0   0   0|   0     0 |   0     0 | 25  421    0  139    5
Sep 23 15:14:13 ubuntu dstat.sh[80576]: 23-09 15:14:13| 12   2  84   1   0|6093M 1038M  132M  662M| 239k  231k|   0   738k|   0   112 |2948  5198 |1.63 1.53 1.48|1.0   0   0|   0     0 |   0     0 | 25  421    0  139    5
Sep 23 15:14:14 ubuntu dstat.sh[80576]: 23-09 15:14:14| 13   3  81   2   0|6093M 1038M  132M  662M| 231k  224k|   0   920k|   0   121 |3440  5800 |1.50 1.50 1.47|2.0   0   0|   0     0 |   0     0 | 25  422    0  141    5
Sep 23 15:14:15 ubuntu dstat.sh[80576]: 23-09 15:14:15| 15   3  79   2   0|6093M 1037M  133M  662M| 293k  277k|   0   929k|   0   136 |3933  6707 |1.50 1.50 1.47|1.0   0 2.0|   0     0 |   0     0 | 25  421    0  139    5
Sep 23 15:14:16 ubuntu dstat.sh[80576]: 23-09 15:14:16| 12   1  84   1   0|6093M 1037M  133M  662M| 191k  177k|   0   766k|   0  96.8 |3381  5562 |1.50 1.50 1.47|2.0   0   0|   0     0 |   0     0 | 25  422    0  139    5
Sep 23 15:14:17 ubuntu dstat.sh[80576]: 23-09 15:14:17| 19   2  75   3   1|6093M 1036M  133M  662M| 295k  284k|   0  8319k|   0   548 |4790  6865 |1.50 1.50 1.47|6.0   0   0|   0     0 |   0     0 | 25  423    0  137    5
Sep 23 15:14:18 ubuntu dstat.sh[80576]: 23-09 15:14:18| 28   3  66   1   0|6093M 1037M  133M  663M| 440k  432k|   0   957k|   0   120 |4660  8446 |1.50 1.50 1.47|3.0   0   0|   0     0 |   0     0 | 25  422    0  139    5
Sep 23 15:14:19 ubuntu dstat.sh[80576]: 23-09 15:14:19| 32   6  62   2   0|6107M 1021M  133M  664M| 513k  505k|   0  1337k|   0   179 |4940  8883 |1.46 1.49 1.47|2.0   0 3.0|   0     0 |   0     0 | 25  423    0  138    5
Sep 23 15:14:20 ubuntu dstat.sh[80576]: 23-09 15:14:20| 34   7  58   1   0|6102M 1025M  133M  664M| 486k  478k|   0  1283k|   0   181 |5645    11k|1.46 1.49 1.47|3.0   0 1.0|   0     0 |   0     0 | 25  422    0  139    5
Sep 23 15:14:21 ubuntu dstat.sh[80576]: 23-09 15:14:21| 26   3  67   1   0|6104M 1024M  133M  663M| 539k  530k|   0  1132k|   0   155 |5213  9371 |1.46 1.49 1.47|2.0   0   0|   0     0 |   0     0 | 25  421    0  135    5
Sep 23 15:14:22 ubuntu dstat.sh[80576]: 23-09 15:14:22| 12   2  83   1   0|6104M 1024M  133M  663M| 199k  190k|   0   664k|   0  92.6 |3090  5197 |1.46 1.49 1.47|2.0   0   0|   0     0 |   0     0 | 25  422    0  135    5
Sep 23 15:14:23 ubuntu dstat.sh[80576]: 23-09 15:14:23| 13   4  81   0   0|6096M 1032M  133M  663M|  82k   61k|   0   790k|   0  74.8 |2899  4594 |1.46 1.49 1.47|3.0   0   0|   0     0 |   0     0 | 25  422    0  131    5
Sep 23 15:14:24 ubuntu dstat.sh[80576]: 23-09 15:14:24| 29   4  63   3   0|6096M 1032M  133M  664M| 559k  547k|   0  1578k|   0   222 |5265  9923 |1.50 1.50 1.47|4.0   0   0|   0     0 |   0     0 | 25  422    0  133    5
Sep 23 15:14:25 ubuntu dstat.sh[80576]: 23-09 15:14:25| 29   4  63   2   0|6096M 1031M  134M  664M| 452k  444k|   0  1451k|   0   207 |4653  8965 |1.50 1.50 1.47|2.0   0 2.0|   0     0 |   0     0 | 25  422    0  135    5
Sep 23 15:14:26 ubuntu dstat.sh[80576]: 23-09 15:14:26| 22   4  69   2   0|6097M 1030M  134M  664M| 454k  447k|   0  1279k|   0   180 |4629  8473 |1.50 1.50 1.47|  0   0   0|   0     0 |   0     0 | 25  421    0  137    5
Sep 23 15:14:27 ubuntu dstat.sh[80576]: 23-09 15:14:27| 11   2  82   2   0|6097M 1030M  134M  664M| 245k  227k|  28k  804k|5.00   118 |3101  5405 |1.50 1.50 1.47|3.0   0   0|   0     0 |   0     0 | 25  421    0  129    5
Sep 23 15:14:28 ubuntu dstat.sh[80576]: 23-09 15:14:28|  7   2  88   1   0|6096M 1030M  134M  665M| 119k  111k|   0   545k|   0  75.1 |2721  4583 |1.50 1.50 1.47|3.0   0   0|   0     0 |   0     0 | 25  420    0  129    7
Sep 23 15:14:29 ubuntu dstat.sh[80576]: 23-09 15:14:29| 21   3  73   1   0|6098M 1028M  134M  665M| 365k  357k|   0   848k|   0   123 |4857  9123 |1.38 1.48 1.46|2.0   0   0|   0     0 |   0     0 | 25  419    0  124    7
Sep 23 15:14:30 ubuntu dstat.sh[80576]: 23-09 15:14:30| 19   3  73   2   0|6098M 1028M  134M  665M| 341k  330k|   0  1547k|   0   239 |4353  8095 |1.38 1.48 1.46|2.0   0   0|   0     0 |   0     0 | 25  420    0  124    7
Sep 23 15:14:31 ubuntu dstat.sh[80576]: 23-09 15:14:31| 22   3  73   1   0|6098M 1027M  134M  665M| 395k  374k|   0  1074k|   0   152 |4163  7236 |1.38 1.48 1.46|4.0   0   0|   0     0 |   0     0 | 25  419    0  125    7
Sep 23 15:14:32 ubuntu dstat.sh[80576]: 23-09 15:14:32| 12   2  83   1   0|6099M 1026M  134M  665M| 208k  201k|   0   584k|   0  82.5 |2878  4956 |1.38 1.48 1.46|2.0   0   0|   0     0 |   0     0 | 25  419    0  126    7
Sep 23 15:14:33 ubuntu dstat.sh[80576]: 23-09 15:14:33|  8   1  89   0   0|6099M 1026M  134M  665M| 127k  121k|   0   955k|   0   120 |2458  3685 |1.38 1.48 1.46|2.0   0   0|   0     0 |   0     0 | 25  420    0   77    7
Sep 23 15:14:34 ubuntu dstat.sh[80576]: 23-09 15:14:34| 17   3  77   3   0|6099M 1026M  134M  666M| 368k  362k|   0  1206k|   0   172 |4292  7442 |1.59 1.52 1.47|1.0   0   0|   0     0 |   0     0 | 25  419    0   79    7
Sep 23 15:14:35 ubuntu dstat.sh[80576]: 23-09 15:14:35| 15   2  82   0   1|6099M 1026M  134M  666M| 239k  221k|   0   633k|   0  77.1 |3195  5118 |1.59 1.52 1.47|2.0   0 2.0|   0     0 |   0     0 | 25  420    0   78    7
Sep 23 15:14:36 ubuntu dstat.sh[80576]: 23-09 15:14:36|  6   1  90   1   0|6099M 1026M  134M  666M|  54k   45k|   0   288k|   0  32.1 |2289  3747 |1.59 1.52 1.47|  0   0   0|   0     0 |   0     0 | 25  419    0   78    7
Sep 23 15:14:37 ubuntu dstat.sh[80576]: 23-09 15:14:37|  6   1  90   0   0|6099M 1026M  134M  666M|  48k   37k|   0   112k|   0  6.98 |1986  3069 |1.59 1.52 1.47|1.0   0   0|   0     0 |   0     0 | 25  419    0   73    6
Sep 23 15:14:38 ubuntu dstat.sh[80576]: 23-09 15:14:38| 10   2  85   1   0|6099M 1026M  134M  666M| 144k  118k|   0   584k|   0  85.9 |2974  4629 |1.59 1.52 1.47|2.0 1.0   0|   0     0 |   0     0 | 25  419    0   73    6
Sep 23 15:14:39 ubuntu dstat.sh[80576]: 23-09 15:14:39| 16   4  77   2   0|6099M 1025M  134M  666M| 266k  251k|   0  1440k|   0   171 |4164  6953 |1.79 1.56 1.49|  0   0   0|   0     0 |   0     0 | 25  420    0   73    5
Sep 23 15:14:40 ubuntu dstat.sh[80576]: 23-09 15:14:40| 12   2  84   1   0|6099M 1025M  134M  666M| 135k  120k|  36k  939k|8.99   152 |3566  6136 |1.79 1.56 1.49|3.0   0   0|   0     0 |   0     0 | 25  420    0   73    5
Sep 23 15:14:41 ubuntu dstat.sh[80576]: 23-09 15:14:41| 31   4  63   2   0|6099M 1025M  134M  667M| 552k  545k|   0   982k|   0   138 |4962  8759 |1.79 1.56 1.49|3.0   0   0|   0     0 |   0     0 | 25  420    0   74    5
Sep 23 15:14:42 ubuntu dstat.sh[80576]: 23-09 15:14:42| 26   4  66   1   0|6100M 1023M  134M  667M| 594k  585k|   0  1334k|   0   207 |5421  9873 |1.79 1.56 1.49|2.0   0   0|   0     0 |   0     0 | 25  419    0   76    5
Sep 23 15:14:43 ubuntu dstat.sh[80576]: 23-09 15:14:43|  8   2  88   0   0|6100M 1023M  134M  667M|  99k   92k|   0   592k|   0  73.0 |2753  4551 |1.79 1.56 1.49|4.0 1.0   0|   0     0 |   0     0 | 25  420    0   76    5
Sep 23 15:14:44 ubuntu dstat.sh[80576]: 23-09 15:14:44| 23   2  70   2   0|6100M 1023M  134M  667M| 547k  532k|   0  1411k|   0   181 |4846  8294 |1.64 1.53 1.48|2.0   0   0|   0     0 |   0     0 | 25  420    0   77    5
