-- Logs begin at Mon 2022-08-22 10:09:41 UTC, end at Mon 2022-08-22 12:14:58 UTC. --
Aug 22 12:02:14 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 22 12:02:14 ubuntu dstat.sh[81439]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 22 12:02:14 ubuntu dstat.sh[81439]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 22 12:05:32 ubuntu dstat.sh[81439]: 22-08 12:05:32| 22   3  73   0   0|1270M 1066M  199M 5208M|8054  1512 |   0     0 |   0     0 |1041  1316 |2.64 1.96 0.90|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   15    0
Aug 22 12:05:33 ubuntu dstat.sh[81439]: 22-08 12:05:33| 22   3  73   0   0|1229M 1107M  199M 5208M|8627  1618 |   0   783k|   0  29.0 |1113  1749 |2.64 1.96 0.90|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   14    0
Aug 22 12:05:34 ubuntu dstat.sh[81439]: 22-08 12:05:34| 22   3  74   0   0|1205M 1131M  199M 5208M|7861  1620 |   0   340k|   0  5.00 | 964  1309 |2.64 1.96 0.90|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   14    0
Aug 22 12:05:35 ubuntu dstat.sh[81439]: 22-08 12:05:35| 22   3  74   0   0|1259M 1077M  199M 5208M|8447  1621 |   0     0 |   0     0 |1009  1291 |2.64 1.96 0.90|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   14    0
Aug 22 12:05:36 ubuntu dstat.sh[81439]: 22-08 12:05:36| 19   8  73   0   0|1169M 1167M  199M 5208M|6172  1621 |   0     0 |   0     0 |1502  2234 |2.64 1.96 0.90|3.0   0 116|   0     0 |   0     0 |  9   32    0   14    0
Aug 22 12:05:37 ubuntu dstat.sh[81439]: 22-08 12:05:37| 11  19  69   0   1|1168M 1167M  199M 5208M|7243  1620 |   0   636k|   0  8.00 |2732  4290 |2.43 1.93 0.89|3.0   0 410|   0     0 |   0     0 |  9   32    0   12    0
Aug 22 12:05:38 ubuntu dstat.sh[81439]: 22-08 12:05:38| 10  18  70   0   0|1169M 1167M  199M 5208M|7985  1567 |   0   729k|   0  10.0 |2773  4260 |2.43 1.93 0.89|1.0   0 380|   0     0 |   0     0 |  9   32    0   12    0
Aug 22 12:05:39 ubuntu dstat.sh[81439]: 22-08 12:05:39| 11  19  70   0   0|1169M 1167M  199M 5208M|7726  1620 |   0   652k|   0  11.0 |2752  4178 |2.43 1.93 0.89|2.0   0 396|   0     0 |   0     0 |  9   32    0   11    0
Aug 22 12:05:40 ubuntu dstat.sh[81439]: 22-08 12:05:40| 11  20  69   0   1|1169M 1167M  199M 5208M|7782  1621 |   0   880k|   0  11.0 |2723  4231 |2.43 1.93 0.89|3.0   0 409|   0     0 |   0     0 |  9   32    0   11    0
Aug 22 12:05:41 ubuntu dstat.sh[81439]: 22-08 12:05:41| 11  19  69   0   0|1169M 1166M  199M 5208M|  16k 1512 |   0   800k|   0  10.0 |2714  4140 |2.43 1.93 0.89|3.0   0 398|   0     0 |   0     0 |  9   32    0   10    0
Aug 22 12:05:42 ubuntu dstat.sh[81439]: 22-08 12:05:42| 10  19  70   0   1|1169M 1166M  199M 5208M|  10k 1620 |   0   640k|   0  8.00 |2657  3982 |2.24 1.90 0.89|2.0   0 367|   0     0 |   0     0 |  9   32    0   10    0
Aug 22 12:05:43 ubuntu dstat.sh[81439]: 22-08 12:05:43| 10  18  70   0   0|1169M 1166M  200M 5208M|6603  1619 |   0   744k|   0  39.0 |2918  4775 |2.24 1.90 0.89|2.0   0 378|   0     0 |   0     0 |  9   32    0   10    0
Aug 22 12:05:44 ubuntu dstat.sh[81439]: 22-08 12:05:44|  9  20  69   0   0|1170M 1166M  200M 5208M|9234  1621 |   0  2385k|   0   117 |2961  4418 |2.24 1.90 0.89|2.0   0 400|   0     0 |   0     0 |  9   32    0   10    0
Aug 22 12:05:45 ubuntu dstat.sh[81439]: 22-08 12:05:45| 16   9  73   0   0|1201M 1135M  200M 5208M|8351  1619 |   0     0 |   0     0 |1710  2502 |2.24 1.90 0.89|2.0   0 157|   0     0 |   0     0 |  9   32    0   10    0
Aug 22 12:05:46 ubuntu dstat.sh[81439]: 22-08 12:05:46| 23   3  74   0   1|1252M 1084M  200M 5208M|6840  1620 |   0     0 |   0     0 | 973  1172 |2.24 1.90 0.89|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   10    0
Aug 22 12:05:47 ubuntu dstat.sh[81439]: 22-08 12:05:47| 23   3  74   0   0|1181M 1154M  200M 5208M|7070  1620 |   0    16k|   0  1.00 |1015  1210 |2.14 1.88 0.89|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 22 12:05:48 ubuntu dstat.sh[81439]: 22-08 12:05:48| 23   4  74   0   0|1236M 1099M  200M 5208M|8538  1620 |   0   596k|   0  3.00 |1028  1277 |2.14 1.88 0.89|2.0   0 3.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 22 12:05:49 ubuntu dstat.sh[81439]: 22-08 12:05:49| 22   4  73   0   0|1272M 1064M  200M 5208M|7625  1566 |   0   656k|   0   106 |1203  1252 |2.14 1.88 0.89|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 22 12:05:50 ubuntu dstat.sh[81439]: 22-08 12:05:50| 22   4  74   0   0|1215M 1120M  200M 5208M|8604  1513 |   0     0 |   0     0 | 955  1167 |2.14 1.88 0.89|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 22 12:05:51 ubuntu dstat.sh[81439]: 22-08 12:05:51| 21   4  74   0   0|1263M 1073M  200M 5208M|  16k 1619 |   0     0 |   0     0 | 940  1131 |2.14 1.88 0.89|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:05:52 ubuntu dstat.sh[81439]: 22-08 12:05:52| 23   2  74   0   0|1187M 1149M  200M 5208M|7305  1619 |   0    12k|   0  1.00 | 897  1074 |2.04 1.87 0.89|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:05:53 ubuntu dstat.sh[81439]: 22-08 12:05:53| 23   3  73   1   0|1245M 1090M  200M 5208M|6422  1724 |   0   892k|   0  33.0 |1114  1727 |2.04 1.87 0.89|3.0   0   0|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:05:54 ubuntu dstat.sh[81439]: 22-08 12:05:54| 21   3  74   0   0|1271M 1065M  200M 5208M|6913  1620 |   0    32k|   0  2.00 | 846  1167 |2.04 1.87 0.89|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:05:55 ubuntu dstat.sh[81439]: 22-08 12:05:55| 23   3  74   0   0|1229M 1106M  200M 5208M|6551  1620 |   0     0 |   0     0 |1035  1250 |2.04 1.87 0.89|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:05:56 ubuntu dstat.sh[81439]: 22-08 12:05:56| 22   3  74   0   0|1268M 1067M  200M 5208M|9154  1620 |   0     0 |   0     0 |1034  1227 |2.04 1.87 0.89|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:05:57 ubuntu dstat.sh[81439]: 22-08 12:05:57| 23   4  72   0   0|1199M 1136M  200M 5208M|6068  1619 |   0    20k|   0  1.00 |1313  1672 |1.96 1.85 0.89|1.0   0  13|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:05:58 ubuntu dstat.sh[81439]: 22-08 12:05:58| 23   3  74   0   0|1254M 1082M  200M 5208M|7074  1620 |   0     0 |   0     0 | 988  1236 |1.96 1.85 0.89|3.0 1.0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:05:59 ubuntu dstat.sh[81439]: 22-08 12:05:59| 23   4  73   0   0|1180M 1155M  200M 5208M|6559  1621 |   0   941k|   0  87.1 |1165  1219 |1.96 1.85 0.89|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:06:00 ubuntu dstat.sh[81439]: 22-08 12:06:00| 22   3  74   0   0|1236M 1099M  200M 5208M|8240  1460 |   0     0 |   0     0 | 940  1171 |1.96 1.85 0.89|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:06:01 ubuntu dstat.sh[81439]: 22-08 12:06:01| 23   3  73   0   0|1270M 1066M  200M 5208M|6718  1618 |   0    16k|   0  1.00 | 959  1176 |1.96 1.85 0.89|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 22 12:06:02 ubuntu dstat.sh[81439]: 22-08 12:06:02| 22   3  74   0   0|1208M 1128M  200M 5208M|6597  1619 |   0     0 |   0     0 | 982  1183 |1.88 1.84 0.89|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 22 12:06:03 ubuntu dstat.sh[81439]: 22-08 12:06:03| 23   3  73   1   0|1263M 1073M  200M 5208M|  16k 1620 |   0   744k|   0  32.0 |1254  1699 |1.88 1.84 0.89|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 22 12:06:04 ubuntu dstat.sh[81439]: 22-08 12:06:04| 23   3  74   0   0|1187M 1148M  200M 5208M|7601  1620 |   0   152k|   0  5.00 |1000  1116 |1.88 1.84 0.89|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 22 12:06:05 ubuntu dstat.sh[81439]: 22-08 12:06:05| 22   4  74   0   0|1205M 1130M  200M 5208M|6228  1620 |   0    12k|   0  1.00 | 977  1144 |1.88 1.84 0.89|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 22 12:06:06 ubuntu dstat.sh[81439]: 22-08 12:06:06| 23   2  74   0   0|1260M 1076M  200M 5208M|6459  1620 |   0     0 |   0     0 |1005  1194 |1.88 1.84 0.89|2.0   0 1.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 22 12:06:07 ubuntu dstat.sh[81439]: 22-08 12:06:07| 23   4  74   0   0|1193M 1142M  200M 5208M|7345  1621 |   0    20k|   0  1.00 | 977  1159 |1.81 1.82 0.89|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 22 12:06:08 ubuntu dstat.sh[81439]: 22-08 12:06:08| 23   3  74   0   0|1242M 1094M  200M 5208M|9875  1620 |   0   396k|   0  3.00 | 990  1207 |1.81 1.82 0.89|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    6    0
Aug 22 12:06:09 ubuntu dstat.sh[81439]: 22-08 12:06:09| 27   7  66   0   0|1217M 1119M  200M 5208M|  12k 2651 |   0    64k|   0  5.99 |1630  4534 |1.81 1.82 0.89|1.0   0  36|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:06:10 ubuntu dstat.sh[81439]: 22-08 12:06:10| 22   3  74   0   0|1263M 1072M  200M 5208M|8357  1618 |   0     0 |   0     0 |1012  1143 |1.81 1.82 0.89|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    3    0
Aug 22 12:06:11 ubuntu dstat.sh[81439]: 22-08 12:06:11| 19   8  72   0   0|1164M 1171M  200M 5208M|8760  1571 |   0    48k|   0  4.01 |1547  2252 |1.81 1.82 0.89|2.0   0 157|   0     0 |   0     0 |  9   32    0    3    0
Aug 22 12:06:12 ubuntu dstat.sh[81439]: 22-08 12:06:12| 16  12  71   0   0|1193M 1143M  200M 5208M|8486  1660 |   0    60k|   0  4.99 |2043  2945 |1.75 1.81 0.90|3.0   0 229|   0     0 |   0     0 |  9   32    0    1    0
Aug 22 12:06:13 ubuntu dstat.sh[81439]: 22-08 12:06:13| 23   3  72   1   0|1240M 1095M  200M 5208M|9840  1618 |   0  1031k|   0  32.0 |1317  1665 |1.75 1.81 0.90|2.0   0   0|   0     0 |   0     0 |  9   32    0    1    0
Aug 22 12:06:14 ubuntu dstat.sh[81439]: 22-08 12:06:14| 23   3  74   0   0|1207M 1128M  200M 5209M|7687  1621 |   0    72k|   0  3.00 |1127  1278 |1.75 1.81 0.90|2.0   0  10|   0     0 |   0     0 |  9   32    0    1    0
Aug 22 12:06:15 ubuntu dstat.sh[81439]: 22-08 12:06:15| 23   3  74   0   0|1252M 1083M  200M 5209M|7633  1619 |   0     0 |   0     0 |1071  1241 |1.75 1.81 0.90|2.0   0   0|   0     0 |   0     0 |  9   32    0    1    0
Aug 22 12:06:16 ubuntu dstat.sh[81439]: 22-08 12:06:16| 11  20  68   0   0|1165M 1170M  200M 5209M|  16k 1621 |   0    48k|   0  3.00 |2521  3996 |1.75 1.81 0.90|1.0   0 367|   0     0 |   0     0 |  9   32    0    1    0
Aug 22 12:06:17 ubuntu dstat.sh[81439]: 22-08 12:06:17|  9  19  70   0   0|1165M 1170M  200M 5209M|8230  1662 |   0   160k|   0  6.00 |2660  4196 |1.61 1.78 0.89|1.0   0 388|   0     0 |   0     0 |  9   32    0    1    0
Aug 22 12:06:18 ubuntu dstat.sh[81439]: 22-08 12:06:18|  9  20  68   0   0|1165M 1170M  200M 5209M|7430  1619 |   0   244k|   0  4.00 |2733  4329 |1.61 1.78 0.89|2.0 1.0 391|   0     0 |   0     0 |  9   32    0    1    0
Aug 22 12:06:19 ubuntu dstat.sh[81439]: 22-08 12:06:19| 25  27  47   1   0|1208M 1127M  200M 5209M|  19k   13k|   0  1211k|   0  39.1 |3094  5477 |1.61 1.78 0.89|4.0   0 577|   0     0 |   0     0 |  9   32    0    3    0
Aug 22 12:06:20 ubuntu dstat.sh[81439]: 22-08 12:06:20| 73  23   4   0   0|1311M 1024M  200M 5209M|  30k   25k|   0  1860k|   0   105 |2666  4819 |1.61 1.78 0.89|4.0   0 477|   0     0 |   0     0 |  9   32    0    7    0
Aug 22 12:06:21 ubuntu dstat.sh[81439]: 22-08 12:06:21| 66  16  11   4   0|1438M  875M  200M 5226M|  23k   18k|3182k   21M|29.0   593 |5456  8990 |1.61 1.78 0.89|4.0   0 246|   0     0 |   0     0 |  9   36    0    7    0
Aug 22 12:06:22 ubuntu dstat.sh[81439]: 22-08 12:06:22| 41   7  30  20   0|1453M  856M  200M 5230M|  33k   26k| 396k 8864k|4.00   543 |4812  9102 |1.88 1.83 0.91|2.0 1.0  31|   0     0 |   0     0 |  9   38    0    8    0
Aug 22 12:06:23 ubuntu dstat.sh[81439]: 22-08 12:06:23| 34   5  43  18   0|1460M  847M  200M 5232M|  17k   11k|   0  8239k|   0   627 |5501    10k|1.88 1.83 0.91|6.0 1.0  37|   0     0 |   0     0 |  9   38    0    8    0
Aug 22 12:06:24 ubuntu dstat.sh[81439]: 22-08 12:06:24| 33   6  46  14   0|1463M  842M  200M 5234M|  23k   15k|   0  8112k|   0   612 |5506  9863 |1.88 1.83 0.91|1.0 1.0  36|   0     0 |   0     0 |  9   38    0    8    0
Aug 22 12:06:25 ubuntu dstat.sh[81439]: 22-08 12:06:25| 48   8  23  18   0|1442M  861M  200M 5236M|  17k   10k|   0  8504k|   0   676 |5829  9961 |1.88 1.83 0.91|2.0 1.0  84|   0     0 |   0     0 |  9   36    0    8    0
Aug 22 12:06:26 ubuntu dstat.sh[81439]: 22-08 12:06:26| 50   8  25  16   0|1468M  832M  201M 5239M|  73k   60k|   0  9026k|   0   685 |5155  9929 |1.88 1.83 0.91|4.0   0  28|   0     0 |   0     0 |  9   36    0    8    0
Aug 22 12:06:27 ubuntu dstat.sh[81439]: 22-08 12:06:27| 47  11  24  17   0|1417M  880M  201M 5241M| 257k  252k|   0  8965k|   0   714 |6747    13k|2.13 1.89 0.93|3.0 2.0 142|   0     0 |   0     0 |  9   36    0    8    0
Aug 22 12:06:28 ubuntu dstat.sh[81439]: 22-08 12:06:28| 50   8  24  20   0|1470M  825M  201M 5243M|  14k 9538 |   0  9273k|   0   678 |5746  9901 |2.13 1.89 0.93|2.0 2.0  31|   0     0 |   0     0 |  9   36    0    8    0
Aug 22 12:06:29 ubuntu dstat.sh[81439]: 22-08 12:06:29| 48   8  25  18   0|1476M  816M  201M 5246M| 426k  421k|   0  8578k|   0   620 |6721    13k|2.13 1.89 0.93|3.0 1.0  25|   0     0 |   0     0 |  9   37    0   10    0
Aug 22 12:06:30 ubuntu dstat.sh[81439]: 22-08 12:06:30| 38   7  35  16   0|1457M  833M  201M 5248M| 612k  606k|   0  9526k|   0   843 |8549    16k|2.13 1.89 0.93|6.0 1.0  57|   0     0 |   0     0 |  9   37    0   11    0
Aug 22 12:06:31 ubuntu dstat.sh[81439]: 22-08 12:06:31| 33   5  40  20   0|1430M  858M  201M 5250M| 101k   97k|   0  8092k|   0   686 |6779    12k|2.13 1.89 0.93|4.0   0  22|   0     0 |   0     0 |  9   38    0   12    0
Aug 22 12:06:32 ubuntu dstat.sh[81439]: 22-08 12:06:32| 42   8  32  17   0|1367M  919M  201M 5252M| 225k  219k|   0  9390k|   0   797 |8152    14k|2.28 1.92 0.95|3.0 2.0  96|   0     0 |   0     0 |  9   39    0   13    0
Aug 22 12:06:33 ubuntu dstat.sh[81439]: 22-08 12:06:33| 41  19  31   8   0|1376M  906M  201M 5254M| 585k  579k| 255k   10M|2.00   745 |  11k   23k|2.28 1.92 0.95| 12 1.0 256|   0     0 |   0     0 |  9   39    0   13    0
Aug 22 12:06:34 ubuntu dstat.sh[81439]: 22-08 12:06:34| 37  15  28  17   0|1366M  914M  201M 5257M| 192k  186k|1210k   11M|22.0   867 |7923    16k|2.28 1.92 0.95|6.0 1.0 131|   0     0 |   0     0 |  9   38    0   14    0
Aug 22 12:06:35 ubuntu dstat.sh[81439]: 22-08 12:06:35| 37  10  27  24   0|1390M  887M  201M 5259M|  14k 7213 | 511k   11M|3.99  1024 |5548    11k|2.28 1.92 0.95|2.0   0 100|   0     0 |   0     0 |  9   38    0   14    0
Aug 22 12:06:36 ubuntu dstat.sh[81439]: 22-08 12:06:36| 30   6  50  13   1|1394M  880M  202M 5262M| 469k  460k|   0    10M|   0   881 |7580    16k|2.28 1.92 0.95|3.0   0 6.0|   0     0 |   0     0 |  9   39    0   17    0
Aug 22 12:06:37 ubuntu dstat.sh[81439]: 22-08 12:06:37| 30   6  51  13   0|1395M  877M  202M 5264M| 584k  577k|   0  9590k|   0   824 |8418    17k|2.50 1.97 0.97|1.0 1.0 3.0|   0     0 |   0     0 |  9   39    0   18    0
Aug 22 12:06:38 ubuntu dstat.sh[81439]: 22-08 12:06:38| 25  11  44  18   0|1343M  927M  202M 5266M|  74k   69k|   0  9261k|   0   864 |6512    12k|2.50 1.97 0.97|1.0 1.0 143|   0     0 |   0     0 |  9   38    0   18    0
Aug 22 12:06:39 ubuntu dstat.sh[81439]: 22-08 12:06:39| 28   6  47  18   0|1379M  889M  203M 5267M|  70k   63k|   0  8482k|   0   853 |4788    11k|2.50 1.97 0.97|8.0   0  15|   0     0 |   0     0 |  9   38    0   18    0
Aug 22 12:06:40 ubuntu dstat.sh[81439]: 22-08 12:06:40| 37   4  46  11   0|1379M  887M  203M 5268M| 559k  553k|   0  6731k|   0   676 |7018    15k|2.50 1.97 0.97|2.0 1.0   0|   0     0 |   0     0 |  9   39    0   19    0
Aug 22 12:06:41 ubuntu dstat.sh[81439]: 22-08 12:06:41| 34   4  43  17   0|1383M  881M  203M 5271M| 501k  494k|   0  8325k|   0   778 |7061    15k|2.50 1.97 0.97|2.0 1.0  12|   0     0 |   0     0 |  9   38    0   22    0
Aug 22 12:06:42 ubuntu dstat.sh[81439]: 22-08 12:06:42| 29   6  53  13   0|1363M  899M  203M 5272M|  17k 9541 |   0  8118k|   0   706 |4928  9225 |2.54 1.99 0.98|3.0 1.0  28|   0     0 |   0     0 |  9   38    0   22    0
Aug 22 12:06:43 ubuntu dstat.sh[81439]: 22-08 12:06:43| 34   6  48  12   0|1383M  879M  203M 5273M| 308k  302k|   0  7261k|   0   730 |7303    13k|2.54 1.99 0.98|3.0 1.0 6.0|   0     0 |   0     0 |  9   39    0   22    0
Aug 22 12:06:44 ubuntu dstat.sh[81439]: 22-08 12:06:44| 33   6  52  11   0|1384M  879M  203M 5272M| 661k  655k|   0  9711k|   0  1155 |9184    19k|2.54 1.99 0.98|4.0   0 3.0|   0     0 |   0     0 |  9   38    0   25    0
Aug 22 12:06:45 ubuntu dstat.sh[81439]: 22-08 12:06:45| 37   5  52   6   0|1360M  902M  203M 5272M|  15k 7839 |   0  8986k|   0   811 |5573  9827 |2.54 1.99 0.98|4.0 1.0  60|   0     0 |   0     0 |  9   38    0   25    0
Aug 22 12:06:46 ubuntu dstat.sh[81439]: 22-08 12:06:46| 33   5  51  10   0|1388M  873M  203M 5273M| 167k  160k|   0  9678k|   0   887 |6558    13k|2.54 1.99 0.98|4.0 1.0  18|   0     0 |   0     0 |  9   39    0   25    0
Aug 22 12:06:47 ubuntu dstat.sh[81439]: 22-08 12:06:47| 33   4  43  18   1|1388M  871M  203M 5274M| 617k  610k|   0  9321k|   0   858 |7888    18k|2.66 2.02 1.00|5.0   0  18|   0     0 |   0     0 |  9   39    0   26    0
Aug 22 12:06:48 ubuntu dstat.sh[81439]: 22-08 12:06:48| 29   8  45  17   0|1333M  928M  203M 5273M| 345k  340k|   0  7523k|   0   790 |7390    14k|2.66 2.02 1.00|1.0 1.0  83|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:06:49 ubuntu dstat.sh[81439]: 22-08 12:06:49| 31   7  43  19   0|1378M  882M  204M 5274M|  17k   11k|   0  8995k|   0   874 |6380    11k|2.66 2.02 1.00|1.0 1.0 7.0|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:06:50 ubuntu dstat.sh[81439]: 22-08 12:06:50| 34   4  46  15   0|1389M  869M  204M 5275M| 316k  303k|   0  7767k|   0   754 |7690    14k|2.66 2.02 1.00|5.0   0  12|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:06:51 ubuntu dstat.sh[81439]: 22-08 12:06:51| 35   7  40  17   0|1366M  891M  204M 5276M|9645  4764 |   0  6832k|   0   604 |5579  9335 |2.66 2.02 1.00|2.0 1.0  48|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:06:52 ubuntu dstat.sh[81439]: 22-08 12:06:52| 34   6  42  17   0|1331M  926M  204M 5277M| 148k  142k|   0  6851k|   0   697 |6766    12k|2.68 2.04 1.01|2.0 1.0  23|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:06:53 ubuntu dstat.sh[81439]: 22-08 12:06:53| 30   7  43  18   1|1371M  885M  204M 5277M|  17k   10k|   0  7075k|   0   649 |5348    11k|2.68 2.04 1.01|6.0 1.0  72|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:06:54 ubuntu dstat.sh[81439]: 22-08 12:06:54| 32   5  46  15   0|1390M  865M  204M 5278M| 264k  257k|   0  9087k|   0   904 |7344    14k|2.68 2.04 1.01|2.0 1.0  21|   0     0 |   0     0 |  9   39    0   27    0
Aug 22 12:06:55 ubuntu dstat.sh[81439]: 22-08 12:06:55| 31   7  46  16   0|1361M  893M  204M 5279M| 138k  130k|   0    12M|   0  1024 |6049    12k|2.68 2.04 1.01|2.0 1.0  51|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:06:56 ubuntu dstat.sh[81439]: 22-08 12:06:56| 30   5  46  18   0|1391M  862M  204M 5281M| 100k   94k|   0    11M|   0   831 |5336    11k|2.68 2.04 1.01|2.0 1.0  12|   0     0 |   0     0 |  9   39    0   27    0
Aug 22 12:06:57 ubuntu dstat.sh[81439]: 22-08 12:06:57| 21   5  55  16   0|1332M  920M  204M 5282M| 220k  215k|   0  8818k|   0   790 |6941    13k|2.71 2.06 1.02|1.0 1.0  87|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:06:58 ubuntu dstat.sh[81439]: 22-08 12:06:58|  9   3  64  22   0|1331M  919M  204M 5282M|  19k   14k|   0  7777k|   0   769 |5934    11k|2.71 2.06 1.02|2.0   0  11|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:06:59 ubuntu dstat.sh[81439]: 22-08 12:06:59|  7   3  68  20   0|1330M  919M  204M 5283M|  16k 9055 |   0  8431k|   0   790 |6111    10k|2.71 2.06 1.02|  0 1.0 6.0|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:07:00 ubuntu dstat.sh[81439]: 22-08 12:07:00|  8   3  66  20   1|1330M  918M  205M 5284M|  23k 8350 |   0  8710k|   0   799 |6114    11k|2.71 2.06 1.02|1.0 2.0 9.0|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:07:01 ubuntu dstat.sh[81439]: 22-08 12:07:01|  9   3  65  22   0|1331M  916M  205M 5285M|  11k 6476 |   0    11M|   0   953 |5667  9938 |2.71 2.06 1.02|2.0 1.0  36|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:07:02 ubuntu dstat.sh[81439]: 22-08 12:07:02|  8   4  66  21   0|1332M  915M  205M 5286M|  20k   14k|   0  7301k|   0   728 |5323    10k|2.65 2.06 1.03|2.0   0  21|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:07:03 ubuntu dstat.sh[81439]: 22-08 12:07:03|  8   2  65  21   0|1332M  914M  205M 5286M|  17k   12k|   0  6496k|   0   701 |5192    10k|2.65 2.06 1.03|1.0 1.0  24|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:07:04 ubuntu dstat.sh[81439]: 22-08 12:07:04| 12   2  66  19   0|1332M  913M  205M 5287M|  18k   13k|   0  7352k|   0   726 |5486    10k|2.65 2.06 1.03|1.0 1.0  12|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:07:05 ubuntu dstat.sh[81439]: 22-08 12:07:05|  9   3  66  20   1|1334M  909M  205M 5289M|  12k 5210 |   0  9191k|   0   773 |5241  9984 |2.65 2.06 1.03|3.0   0 9.0|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:07:06 ubuntu dstat.sh[81439]: 22-08 12:07:06| 11   3  65  20   0|1334M  908M  205M 5289M|  20k   14k|   0  8055k|   0   791 |5642    11k|2.65 2.06 1.03|1.0 1.0  12|   0     0 |   0     0 |  9   38    0   27    0
Aug 22 12:07:07 ubuntu dstat.sh[81439]: 22-08 12:07:07| 16   2  70  10   0|1332M  910M  205M 5289M|  13k 7989 |   0  5525k|   0   536 |4001  6886 |2.52 2.04 1.03|1.0   0 6.0|   0     0 |   0     0 |  9   36    0   28    0
Aug 22 12:07:08 ubuntu dstat.sh[81439]: 22-08 12:07:08| 11  19  69   1   0|1223M 1019M  205M 5289M|7100  1965 |   0  2917k|   0   159 |3044  4374 |2.52 2.04 1.03|1.0   0 343|   0     0 |   0     0 |  9   32    0   28    0
Aug 22 12:07:09 ubuntu dstat.sh[81439]: 22-08 12:07:09| 17  22  59   1   1|1220M 1022M  205M 5289M|9244  2763 |   0  7384k|   0   404 |4314    11k|2.52 2.04 1.03|2.0   0 451|   0     0 |   0     0 |  9   32    0   28    0
Aug 22 12:07:10 ubuntu dstat.sh[81439]: 22-08 12:07:10| 50  19  31   1   0|1321M  922M  205M 5289M|  42k   37k|   0  8788k|   0   472 |3964  5812 |2.52 2.04 1.03|3.0   0 267|   0     0 |   0     0 |  9   32    0   34    0
Aug 22 12:07:11 ubuntu dstat.sh[81439]: 22-08 12:07:11| 66  10  25   0   0|1476M  765M  205M 5291M|  10k 1517 |   0  1180k|   0  41.1 |1625  1620 |2.52 2.04 1.03|3.0   0 3.0|   0     0 |   0     0 |  9   32    0   34    0
