-- Logs begin at Mon 2022-08-01 16:03:15 UTC, end at Mon 2022-08-01 17:08:47 UTC. --
Aug 01 16:56:09 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 16:56:09 ubuntu dstat.sh[91831]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 16:56:09 ubuntu dstat.sh[91831]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 16:59:27 ubuntu dstat.sh[91831]: 01-08 16:59:27| 23   3  74   0   0|1219M 1028M  198M 5288M|6517  1715 |   0     0 |   0     0 | 932   999 |2.45 2.10 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 16:59:28 ubuntu dstat.sh[91831]: 01-08 16:59:28| 22   3  74   0   0|1186M 1061M  198M 5288M|7432  1946 |   0     0 |   0     0 | 859  1027 |2.45 2.10 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 16:59:29 ubuntu dstat.sh[91831]: 01-08 16:59:29| 23   3  74   0   0|1246M 1001M  198M 5288M|6987  1996 |   0     0 |   0     0 | 864  1009 |2.34 2.08 1.16|4.0   0   0|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 16:59:30 ubuntu dstat.sh[91831]: 01-08 16:59:30| 22   5  74   0   0|1168M 1079M  198M 5288M|6935  1675 |   0     0 |   0     0 |1154  1396 |2.34 2.08 1.16|2.0   0  44|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 16:59:31 ubuntu dstat.sh[91831]: 01-08 16:59:31|  9  20  70   0   0|1167M 1080M  198M 5288M|7262  1986 |   0   728k|   0  10.0 |2699  4293 |2.34 2.08 1.16|2.0   0 424|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 16:59:32 ubuntu dstat.sh[91831]: 01-08 16:59:32|  9  21  70   0   0|1167M 1080M  198M 5288M|6845  1999 |   0   412k|   0  8.00 |2650  4249 |2.34 2.08 1.16|2.0   0 389|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 16:59:33 ubuntu dstat.sh[91831]: 01-08 16:59:33| 11  19  69   0   0|1168M 1079M  198M 5288M|6936  1841 |   0   720k|   0  8.99 |2727  4259 |2.34 2.08 1.16|3.0   0 407|   0     0 |   0     0 |  9   32    0   15    0
Aug 01 16:59:34 ubuntu dstat.sh[91831]: 01-08 16:59:34| 13  23  63   1   0|1194M 1053M  198M 5288M|7926  2516 |   0  5839k|   0   246 |3771  8369 |2.23 2.06 1.16|2.0   0 468|   0     0 |   0     0 |  9   32    0   15    0
Aug 01 16:59:35 ubuntu dstat.sh[91831]: 01-08 16:59:35| 11  22  65   0   0|1168M 1079M  198M 5288M|7436  2575 |   0  1024k|   0  16.0 |2900  4575 |2.23 2.06 1.16|1.0   0 413|   0     0 |   0     0 |  9   32    0   14    0
Aug 01 16:59:36 ubuntu dstat.sh[91831]: 01-08 16:59:36| 11  17  71   0   0|1166M 1081M  198M 5288M|5426  1674 |   0   856k|   0  90.0 |2828  4189 |2.23 2.06 1.16|4.0   0 392|   0     0 |   0     0 |  9   32    0   14    0
Aug 01 16:59:37 ubuntu dstat.sh[91831]: 01-08 16:59:37| 10  19  71   0   0|1167M 1080M  198M 5288M|  15k 1987 |   0    96k|   0  6.00 |2680  4314 |2.23 2.06 1.16|1.0   0 387|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:38 ubuntu dstat.sh[91831]: 01-08 16:59:38|  8  19  70   0   0|1175M 1072M  198M 5288M|6275  1997 |   0    16k|   0  1.00 |2487  3880 |2.23 2.06 1.16|1.0   0 334|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:39 ubuntu dstat.sh[91831]: 01-08 16:59:39| 23   2  74   0   0|1233M 1014M  198M 5288M|5604  1808 |   0     0 |   0     0 | 955  1073 |2.13 2.04 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:40 ubuntu dstat.sh[91831]: 01-08 16:59:40| 22   4  74   0   0|1269M  978M  198M 5288M|7320  2028 |   0   120k|   0  2.00 | 998  1099 |2.13 2.04 1.16|1.0   0 3.0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:41 ubuntu dstat.sh[91831]: 01-08 16:59:41| 22   4  74   0   0|1205M 1042M  198M 5288M|7638  1999 |   0  1729k|   0  23.0 | 990   967 |2.13 2.04 1.16|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:42 ubuntu dstat.sh[91831]: 01-08 16:59:42| 24   2  74   0   0|1245M 1002M  198M 5288M|7416  1716 |   0     0 |   0     0 | 905  1064 |2.13 2.04 1.16|1.0   0   0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:43 ubuntu dstat.sh[91831]: 01-08 16:59:43| 22   2  74   0   0|1174M 1072M  198M 5288M|6366  1944 |   0    20k|   0  1.00 | 961  1057 |2.13 2.04 1.16|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:44 ubuntu dstat.sh[91831]: 01-08 16:59:44| 23   4  74   0   0|1233M 1014M  198M 5288M|6419  1999 |   0   548k|   0  27.0 |1214  1489 |2.04 2.03 1.16|3.0   0 1.0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:45 ubuntu dstat.sh[91831]: 01-08 16:59:45| 23   3  74   0   0|1269M  978M  198M 5288M|8089  1512 |   0    40k|   0  5.00 | 963  1048 |2.04 2.03 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:46 ubuntu dstat.sh[91831]: 01-08 16:59:46| 23   3  74   0   0|1217M 1030M  198M 5288M|7741  2111 |   0     0 |   0     0 | 983  1056 |2.04 2.03 1.16|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:47 ubuntu dstat.sh[91831]: 01-08 16:59:47| 22   3  74   0   0|1267M  979M  198M 5288M|7339  1998 |   0     0 |   0     0 | 977  1057 |2.04 2.03 1.16|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 16:59:48 ubuntu dstat.sh[91831]: 01-08 16:59:48| 22   4  74   0   0|1197M 1050M  198M 5288M|8497  1820 |   0    12k|   0  1.00 | 959  1018 |2.04 2.03 1.16|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 16:59:49 ubuntu dstat.sh[91831]: 01-08 16:59:49| 23   2  73   0   0|1244M 1002M  198M 5288M|8728  1944 |   0     0 |   0     0 | 997  1036 |1.96 2.01 1.16|1.0   0   0|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 16:59:50 ubuntu dstat.sh[91831]: 01-08 16:59:50| 23   3  74   0   1|1168M 1079M  198M 5288M|  11k 1999 |   0    64k|   0  3.00 |1058  1128 |1.96 2.01 1.16|1.0   0 3.0|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 16:59:51 ubuntu dstat.sh[91831]: 01-08 16:59:51| 22   3  74   0   0|1232M 1014M  198M 5288M|8056  1458 |   0    12k|   0  1.00 | 964  1052 |1.96 2.01 1.16|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 16:59:52 ubuntu dstat.sh[91831]: 01-08 16:59:52| 23   2  74   0   0|1268M  979M  198M 5288M|9629  1662 |   0    12k|   0  1.00 |1002  1081 |1.96 2.01 1.16|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 16:59:53 ubuntu dstat.sh[91831]: 01-08 16:59:53| 23   3  73   0   0|1213M 1034M  198M 5288M|8912  1933 |   0     0 |   0     0 |1093  1121 |1.96 2.01 1.16|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   10    0
Aug 01 16:59:54 ubuntu dstat.sh[91831]: 01-08 16:59:54| 22   3  73   0   0|1260M  987M  198M 5288M|7163  1553 |   0   356k|   0  28.0 |1250  1586 |1.88 1.99 1.15|3.0   0 1.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 16:59:55 ubuntu dstat.sh[91831]: 01-08 16:59:55| 23   3  74   0   0|1194M 1053M  198M 5288M|  16k 2029 |   0    44k|   0  5.00 |1050  1074 |1.88 1.99 1.15|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 16:59:56 ubuntu dstat.sh[91831]: 01-08 16:59:56| 22   4  73   1   0|1222M 1025M  198M 5288M|9063  1999 |   0   664k|   0   108 |1112  1150 |1.88 1.99 1.15|2.0   0   0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 16:59:57 ubuntu dstat.sh[91831]: 01-08 16:59:57| 23   2  74   0   0|1271M  976M  198M 5288M|7119  1660 |   0    76k|   0  1.00 | 989  1036 |1.88 1.99 1.15|4.0   0 1.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 16:59:58 ubuntu dstat.sh[91831]: 01-08 16:59:58| 23   4  73   0   0|1203M 1044M  198M 5288M|7211  1989 |   0     0 |   0     0 |1058  1108 |1.88 1.99 1.15|5.0   0 2.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 16:59:59 ubuntu dstat.sh[91831]: 01-08 16:59:59| 22   5  71   0   0|1215M 1031M  198M 5288M|6975  2049 |   0    12k|   0  1.00 |1312  1573 |1.81 1.97 1.15|2.0   0  13|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 17:00:00 ubuntu dstat.sh[91831]: 01-08 17:00:00| 21   6  73   1   0|1268M  979M  198M 5288M|8793  1621 |   0    84k|   0  2.00 |1086  1231 |1.81 1.97 1.15|1.0   0 3.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 17:00:01 ubuntu dstat.sh[91831]: 01-08 17:00:01| 24   2  74   0   0|1214M 1033M  198M 5288M|9356  1943 |   0    60k|   0  5.00 |1080  1090 |1.81 1.97 1.15|2.0   0 2.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 17:00:02 ubuntu dstat.sh[91831]: 01-08 17:00:02| 23   3  73   0   1|1171M 1075M  198M 5288M|8401  2054 |   0    16k|   0  1.00 |1016  1079 |1.81 1.97 1.15|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 17:00:03 ubuntu dstat.sh[91831]: 01-08 17:00:03| 22   3  74   0   0|1227M 1020M  198M 5288M|9098  1701 |   0     0 |   0     0 | 940  1069 |1.81 1.97 1.15|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    5    0
Aug 01 17:00:04 ubuntu dstat.sh[91831]: 01-08 17:00:04| 23   4  74   0   0|1264M  983M  198M 5288M|7113  1932 |   0   400k|   0  30.0 |1203  1630 |1.75 1.96 1.15|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 17:00:05 ubuntu dstat.sh[91831]: 01-08 17:00:05| 15  15  70   0   0|1165M 1082M  198M 5288M|  16k 1944 |   0   132k|   0  11.0 |2055  2896 |1.75 1.96 1.15|3.0   0 244|   0     0 |   0     0 |  9   32    0    4    0
Aug 01 17:00:06 ubuntu dstat.sh[91831]: 01-08 17:00:06| 18   9  72   0   0|1208M 1039M  198M 5288M|7003  1664 |   0    36k|   0  4.01 |1516  2072 |1.75 1.96 1.15|1.0   0 117|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 17:00:07 ubuntu dstat.sh[91831]: 01-08 17:00:07| 22   3  74   0   0|1249M  997M  198M 5288M|8769  1985 |   0     0 |   0     0 |1038  1152 |1.75 1.96 1.15|1.0   0   0|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 17:00:08 ubuntu dstat.sh[91831]: 01-08 17:00:08| 22   3  74   0   0|1212M 1034M  198M 5288M|  10k 2052 |   0     0 |   0     0 |1056  1119 |1.75 1.96 1.15|4.0   0  10|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 17:00:09 ubuntu dstat.sh[91831]: 01-08 17:00:09| 22   4  74   0   0|1250M  997M  198M 5288M|7142  1621 |   0     0 |   0     0 | 973  1155 |1.68 1.94 1.15|4.0   0   0|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 17:00:10 ubuntu dstat.sh[91831]: 01-08 17:00:10| 12  18  68   0   0|1163M 1083M  198M 5288M|7520  1944 |   0   172k|   0  5.00 |2341  3559 |1.68 1.94 1.15|3.0   0 319|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 17:00:11 ubuntu dstat.sh[91831]: 01-08 17:00:11|  9  20  68   2   0|1163M 1083M  198M 5289M|6917  2050 |   0   615k|   0  99.9 |3017  4591 |1.68 1.94 1.15|2.0   0 404|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 17:00:12 ubuntu dstat.sh[91831]: 01-08 17:00:12| 11  19  69   0   0|1164M 1083M  198M 5289M|8197  1620 |   0   388k|   0  9.00 |2824  4681 |1.68 1.94 1.15|2.0   0 435|   0     0 |   0     0 |  9   32    0    1    0
Aug 01 17:00:13 ubuntu dstat.sh[91831]: 01-08 17:00:13| 32  27  39   1   0|1233M 1013M  198M 5289M|  18k   14k|   0   753k|   0  40.1 |3239  6005 |1.68 1.94 1.15|5.0   0 657|   0     0 |   0     0 |  9   32    0    3    0
Aug 01 17:00:14 ubuntu dstat.sh[91831]: 01-08 17:00:14| 77  20   3   0   0|1348M  886M  199M 5300M|  31k   25k| 412k   12M|7.00   169 |2842  5238 |1.95 1.99 1.17|5.0 1.0 439|   0     0 |   0     0 |  9   32    0    7    0
Aug 01 17:00:15 ubuntu dstat.sh[91831]: 01-08 17:00:15| 70  12  12   6   0|1451M  771M  198M 5308M|  36k   30k|3156k   14M|25.0   913 |6893    12k|1.95 1.99 1.17|4.0 1.0 125|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 17:00:16 ubuntu dstat.sh[91831]: 01-08 17:00:16| 47   9  27  15   0|1393M  824M  199M 5313M|  37k   32k|   0    16M|   0  1418 |8719    15k|1.95 1.99 1.17|4.0 1.0 114|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 17:00:17 ubuntu dstat.sh[91831]: 01-08 17:00:17| 56  11  16  16   0|1444M  766M  199M 5319M|  27k   22k|   0    19M|   0  1701 |8058    16k|1.95 1.99 1.17|3.0 1.0  64|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 17:00:18 ubuntu dstat.sh[91831]: 01-08 17:00:18| 49   9  29  13   0|1457M  751M  199M 5321M| 301k  297k|   0  8363k|   0   697 |6250    12k|1.95 1.99 1.17|2.0 1.0  37|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 17:00:19 ubuntu dstat.sh[91831]: 01-08 17:00:19| 50  10  20  19   0|1437M  768M  199M 5323M|  25k   11k|   0  8504k|   0   680 |5715    10k|2.20 2.04 1.19|2.0 1.0 135|   0     0 |   0     0 |  9   36    0    8    0
Aug 01 17:00:20 ubuntu dstat.sh[91831]: 01-08 17:00:20| 52   7  23  16   0|1468M  735M  200M 5326M| 205k  200k|   0  9353k|   0   752 |6121    12k|2.20 2.04 1.19|3.0 1.0  36|   0     0 |   0     0 |  9   37    0    9    0
Aug 01 17:00:21 ubuntu dstat.sh[91831]: 01-08 17:00:21| 51   9  24  16   0|1484M  716M  200M 5329M| 557k  550k|   0  9179k|   0   713 |7147    16k|2.20 2.04 1.19|5.0 1.0  19|   0     0 |   0     0 |  9   37    0   10    0
Aug 01 17:00:22 ubuntu dstat.sh[91831]: 01-08 17:00:22| 52   8  28  12   0|1433M  765M  200M 5330M| 375k  370k|   0  6125k|   0   454 |6104    12k|2.20 2.04 1.19|3.0 1.0  26|   0     0 |   0     0 |  9   38    0   13    0
Aug 01 17:00:23 ubuntu dstat.sh[91831]: 01-08 17:00:23| 44   8  36  11   0|1345M  850M  200M 5333M|  31k   26k|   0  9577k|   0   853 |6004    12k|2.20 2.04 1.19|2.0 1.0  68|   0     0 |   0     0 |  9   36    0   13    0
Aug 01 17:00:24 ubuntu dstat.sh[91831]: 01-08 17:00:24| 40  18  27  14   0|1365M  827M  200M 5336M| 413k  407k| 256k 9767k|2.00   732 |7255    19k|2.26 2.06 1.20|2.0 1.0 304|   0     0 |   0     0 |  9   37    0   14    0
Aug 01 17:00:25 ubuntu dstat.sh[91831]: 01-08 17:00:25| 38  16  34  11   0|1383M  806M  200M 5338M| 557k  552k| 874k   10M|22.9   839 |9659    22k|2.26 2.06 1.20|4.0 2.0  93|   0     0 |   0     0 |  9   38    0   15    0
Aug 01 17:00:26 ubuntu dstat.sh[91831]: 01-08 17:00:26| 40  12  34  13   0|1360M  826M  200M 5340M|  15k 8258 | 898k 9233k|7.02   783 |6181    12k|2.26 2.06 1.20|2.0   0 152|   0     0 |   0     0 |  9   38    0   15    0
Aug 01 17:00:27 ubuntu dstat.sh[91831]: 01-08 17:00:27| 29   6  45  18   0|1384M  800M  200M 5343M| 321k  314k|   0    13M|   0  1180 |7969    15k|2.26 2.06 1.20|2.0 2.0 6.0|   0     0 |   0     0 |  9   39    0   17    0
Aug 01 17:00:28 ubuntu dstat.sh[91831]: 01-08 17:00:28| 29   6  43  20   0|1384M  797M  200M 5345M| 540k  533k|   0  9819k|   0   903 |8505    16k|2.26 2.06 1.20|2.0 1.0   0|   0     0 |   0     0 |  9   39    0   18    0
Aug 01 17:00:29 ubuntu dstat.sh[91831]: 01-08 17:00:29| 27   9  43  19   0|1319M  861M  200M 5346M| 277k  272k|   0  8906k|   0   879 |7592    14k|2.40 2.09 1.22|2.0 1.0 146|   0     0 |   0     0 |  9   38    0   18    0
Aug 01 17:00:30 ubuntu dstat.sh[91831]: 01-08 17:00:30| 29   6  54   8   0|1361M  818M  201M 5348M|  24k 9692 |   0  7463k|   0   863 |5742    11k|2.40 2.09 1.22|3.0 1.0  12|   0     0 |   0     0 |  9   38    0   18    0
Aug 01 17:00:31 ubuntu dstat.sh[91831]: 01-08 17:00:31| 37   5  47  10   1|1378M  799M  201M 5349M| 428k  422k|   0  6819k|   0   794 |8259    16k|2.40 2.09 1.22|5.0 1.0 3.0|   0     0 |   0     0 |  9   39    0   19    0
Aug 01 17:00:32 ubuntu dstat.sh[91831]: 01-08 17:00:32| 31   6  51  11   0|1380M  795M  201M 5351M| 560k  553k|   0    10M|   0   907 |9384    17k|2.40 2.09 1.22|1.0 1.0  18|   0     0 |   0     0 |  9   39    0   20    0
Aug 01 17:00:33 ubuntu dstat.sh[91831]: 01-08 17:00:33| 33   7  47  13   0|1346M  826M  201M 5354M| 142k  136k|   0  8949k|   0   840 |6870    12k|2.40 2.09 1.22|1.0 1.0  25|   0     0 |   0     0 |  9   38    0   21    0
Aug 01 17:00:34 ubuntu dstat.sh[91831]: 01-08 17:00:34| 30   6  46  16   0|1378M  795M  201M 5353M| 195k  190k|   0  8845k|   0   980 |8099    15k|2.45 2.11 1.23|2.0 1.0 3.0|   0     0 |   0     0 |  9   39    0   22    0
Aug 01 17:00:35 ubuntu dstat.sh[91831]: 01-08 17:00:35| 43   7  38  11   0|1381M  792M  201M 5353M| 599k  594k|   0  8476k|   0   788 |9513    25k|2.45 2.11 1.23|2.0 1.0  43|   0     0 |   0     0 |  9   39    0   22    0
Aug 01 17:00:36 ubuntu dstat.sh[91831]: 01-08 17:00:36| 31   7  42  18   0|1352M  820M  202M 5354M| 176k  170k|   0  9151k|   0   890 |7274    13k|2.45 2.11 1.23|2.0 1.0  69|   0     0 |   0     0 |  9   38    0   22    0
Aug 01 17:00:37 ubuntu dstat.sh[91831]: 01-08 17:00:37| 33   6  42  19   0|1384M  787M  202M 5355M| 146k  140k|   0  9451k|   0   877 |6444    12k|2.45 2.11 1.23|8.0 1.0  18|   0     0 |   0     0 |  9   39    0   22    0
Aug 01 17:00:38 ubuntu dstat.sh[91831]: 01-08 17:00:38| 34   4  48  12   0|1385M  786M  202M 5354M| 561k  556k|   0  8199k|   0   890 |8469    18k|2.45 2.11 1.23|3.0   0 3.0|   0     0 |   0     0 |  9   39    0   22    0
Aug 01 17:00:39 ubuntu dstat.sh[91831]: 01-08 17:00:39| 33   5  46  14   0|1328M  841M  202M 5355M| 422k  416k|   0  8848k|   0   836 |8202    15k|2.57 2.14 1.24|3.0 1.0  32|   0     0 |   0     0 |  9   38    0   24    0
Aug 01 17:00:40 ubuntu dstat.sh[91831]: 01-08 17:00:40| 32   8  43  16   0|1365M  804M  202M 5356M|  31k   26k|   0  6525k|   0   711 |5911    11k|2.57 2.14 1.24|2.0 1.0  73|   0     0 |   0     0 |  9   38    0   24    0
Aug 01 17:00:41 ubuntu dstat.sh[91831]: 01-08 17:00:41| 36   6  40  16   0|1386M  782M  202M 5357M| 274k  269k|   0  6749k|   0   691 |7286    13k|2.57 2.14 1.24|7.0 1.0  15|   0     0 |   0     0 |  9   39    0   25    0
Aug 01 17:00:42 ubuntu dstat.sh[91831]: 01-08 17:00:42| 33   6  43  16   0|1363M  804M  202M 5358M|  30k   25k|   0  7774k|   0   764 |6007    11k|2.57 2.14 1.24|1.0 1.0  54|   0     0 |   0     0 |  9   38    0   25    0
Aug 01 17:00:43 ubuntu dstat.sh[91831]: 01-08 17:00:43| 30   6  45  17   0|1387M  779M  202M 5359M| 157k  153k|   0  8540k|   0   871 |6647    13k|2.57 2.14 1.24|2.0 1.0  15|   0     0 |   0     0 |  9   38    0   25    0
Aug 01 17:00:44 ubuntu dstat.sh[91831]: 01-08 17:00:44| 30   9  44  17   0|1365M  800M  202M 5360M|  19k   13k|   0  8829k|   0   823 |6576    11k|2.85 2.20 1.27|3.0 1.0  80|   0     0 |   0     0 |  9   38    0   25    0
Aug 01 17:00:45 ubuntu dstat.sh[91831]: 01-08 17:00:45| 31   5  49  14   0|1388M  775M  202M 5361M| 287k  281k|   0    10M|   0   910 |7538    14k|2.85 2.20 1.27|5.0   0  12|   0     0 |   0     0 |  9   39    0   25    0
Aug 01 17:00:46 ubuntu dstat.sh[91831]: 01-08 17:00:46| 31   5  44  19   0|1364M  798M  202M 5362M| 115k  108k|   0  9665k|   0   887 |6188    12k|2.85 2.20 1.27|4.0 1.0  66|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:00:47 ubuntu dstat.sh[91831]: 01-08 17:00:47| 31   5  43  19   0|1390M  771M  203M 5363M| 228k  223k|   0    13M|   0  1002 |6642    12k|2.85 2.20 1.27|5.0   0  12|   0     0 |   0     0 |  9   39    0   26    0
Aug 01 17:00:48 ubuntu dstat.sh[91831]: 01-08 17:00:48| 15   6  60  18   1|1330M  829M  203M 5364M|  96k   92k|   0    10M|   0   918 |7105    13k|2.85 2.20 1.27|2.0 1.0  69|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:00:49 ubuntu dstat.sh[91831]: 01-08 17:00:49|  8   3  68  20   0|1330M  828M  203M 5365M|  16k 9709 |   0  9236k|   0   853 |5843    11k|2.86 2.22 1.28|  0 1.0  21|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:00:50 ubuntu dstat.sh[91831]: 01-08 17:00:50|  8   3  65  21   0|1330M  827M  203M 5366M|  15k 7450 |   0  7832k|   0   709 |5532  9830 |2.86 2.22 1.28|  0 2.0  35|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:00:51 ubuntu dstat.sh[91831]: 01-08 17:00:51| 10   3  68  19   0|1331M  826M  203M 5367M|  20k   14k|   0  7471k|   0   786 |5909    11k|2.86 2.22 1.28|1.0 1.0  24|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:00:52 ubuntu dstat.sh[91831]: 01-08 17:00:52| 10   2  65  21   0|1331M  825M  203M 5368M|  19k   13k|   0  7866k|   0   804 |6113    11k|2.86 2.22 1.28|  0 1.0  18|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:00:53 ubuntu dstat.sh[91831]: 01-08 17:00:53|  8   3  68  19   0|1331M  825M  203M 5368M|  26k   11k|   0  8541k|   0   718 |5498    10k|2.86 2.22 1.28|  0 1.0 6.0|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:00:54 ubuntu dstat.sh[91831]: 01-08 17:00:54| 13   2  65  18   0|1333M  821M  203M 5369M|  15k   11k|   0  8165k|   0   778 |5502    11k|2.71 2.20 1.28|2.0 1.0  15|   0     0 |   0     0 |  9   38    0   26    0
Aug 01 17:00:55 ubuntu dstat.sh[91831]: 01-08 17:00:55| 14   3  68  13   0|1334M  820M  203M 5369M|  12k 8116 |   0  7194k|   0   706 |4579  8811 |2.71 2.20 1.28|3.0   0 9.0|   0     0 |   0     0 |  9   36    0   27    0
Aug 01 17:00:56 ubuntu dstat.sh[91831]: 01-08 17:00:56| 13  15  70   1   0|1224M  930M  203M 5369M|9040  2399 |   0  3239k|   0   180 |2654  3781 |2.71 2.20 1.28|2.0   0 285|   0     0 |   0     0 |  9   32    0   27    0
Aug 01 17:00:57 ubuntu dstat.sh[91831]: 01-08 17:00:57| 12  20  67   2   0|1222M  933M  203M 5369M|6446  1675 |   0  7294k|   0   405 |3816  5802 |2.71 2.20 1.28|4.0   0 399|   0     0 |   0     0 |  9   32    0   27    0
Aug 01 17:00:58 ubuntu dstat.sh[91831]: 01-08 17:00:58| 41  20  37   3   0|1305M  849M  203M 5369M|  45k   39k|   0    11M|   0   694 |4600  6277 |2.71 2.20 1.28|3.0   0 320|   0     0 |   0     0 |  9   32    0   33    0
Aug 01 17:00:59 ubuntu dstat.sh[91831]: 01-08 17:00:59| 68   8  24   1   0|1458M  695M  203M 5370M|7333  1998 |   0  1328k|   0  54.0 |1739  1741 |2.73 2.21 1.29|3.0   0 3.0|   0     0 |   0     0 |  9   32    0   33    0
Aug 01 17:01:00 ubuntu dstat.sh[91831]: 01-08 17:01:00| 67   8  24   0   0|1562M  589M  203M 5373M|6658  1564 |   0  4558k|   0   214 |1824  1624 |2.73 2.21 1.29|3.0   0 2.0|   0     0 |   0     0 |  9   32    0   33    0
Aug 01 17:01:01 ubuntu dstat.sh[91831]: 01-08 17:01:01| 21   3  53  22   0|1573M  574M  203M 5376M|  37k   32k|   0  8968k|   0   646 |6243    11k|2.73 2.21 1.29|  0 2.0  39|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:02 ubuntu dstat.sh[91831]: 01-08 17:01:02| 13   2  53  30   1|1572M  572M  203M 5378M|  14k 9090 |   0    12M|   0   808 |6842    11k|2.73 2.21 1.29|1.0 1.0  45|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:03 ubuntu dstat.sh[91831]: 01-08 17:01:03| 10   2  58  28   0|1573M  569M  203M 5380M|  14k 9839 |   0  9187k|   0   702 |5795  9678 |2.73 2.21 1.29|1.0 1.0  27|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:04 ubuntu dstat.sh[91831]: 01-08 17:01:04| 11   3  58  25   0|1574M  566M  204M 5382M|  15k   11k|   0  7365k|   0   615 |5915    10k|2.92 2.26 1.31|  0 1.0  45|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:05 ubuntu dstat.sh[91831]: 01-08 17:01:05| 11   3  58  27   0|1575M  562M  204M 5384M|  17k   11k|   0  8531k|   0   626 |5845    10k|2.92 2.26 1.31|  0 3.0  39|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:06 ubuntu dstat.sh[91831]: 01-08 17:01:06| 10   3  59  27   0|1577M  559M  204M 5386M|  16k   12k|   0  7601k|   0   635 |5632  9714 |2.92 2.26 1.31|  0 2.0  48|   0     0 |   0     0 |  9   38    0   33    0
