-- Logs begin at Thu 2022-09-08 15:11:08 UTC, end at Thu 2022-09-08 16:41:12 UTC. --
Sep 08 16:02:01 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 08 16:02:01 ubuntu dstat.sh[72696]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 08 16:02:01 ubuntu dstat.sh[72696]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 08 16:18:19 ubuntu dstat.sh[72696]: 08-09 16:18:19| 32   4  55   7   0|5965M  258M  184M 1485M| 179k  172k| 222k   14M|31.1   312 |5182  9095 |2.51 2.08 1.63|3.0   0  13|   0     0 |   0     0 | 26  407    0   83    2
Sep 08 16:18:20 ubuntu dstat.sh[72696]: 08-09 16:18:20| 43   2  50   2   0|5965M  257M  184M 1485M| 359k  344k| 737k 1032k|48.0   129 |5719  8302 |2.47 2.08 1.63|4.0 1.0 1.0|   0     0 |   0     0 | 26  409    0   76    2
Sep 08 16:18:21 ubuntu dstat.sh[72696]: 08-09 16:18:21| 36   1  59   2   0|5965M  257M  184M 1485M| 197k  184k|  72k 1006k|7.98   124 |4107  6988 |2.47 2.08 1.63|3.0 1.0   0|   0     0 |   0     0 | 26  410    0   76    2
Sep 08 16:18:22 ubuntu dstat.sh[72696]: 08-09 16:18:22| 40   3  53   1   0|5803M  419M  184M 1485M| 328k  314k| 552k  929k|34.9   101 |4522  8116 |2.47 2.08 1.63| 24   0  28|   0     0 |   0     0 | 25  410    0   74    2
Sep 08 16:18:23 ubuntu dstat.sh[72696]: 08-09 16:18:23| 40   8  50   2   0|5810M  412M  184M 1485M| 791k  784k|   0  2027k|   0   212 |5723  9965 |2.47 2.08 1.63|1.0 1.0  25|   0     0 |   0     0 | 25  409    0   75    2
Sep 08 16:18:24 ubuntu dstat.sh[72696]: 08-09 16:18:24| 14   2  81   2   0|5809M  412M  184M 1486M| 227k  223k|   0  1133k|   0   132 |3622  6153 |2.47 2.08 1.63|1.0   0   0|   0     0 |   0     0 | 25  409    0   71    2
Sep 08 16:18:25 ubuntu dstat.sh[72696]: 08-09 16:18:25| 24   4  71   1   0|5809M  412M  184M 1486M| 560k  556k|   0   763k|   0  78.3 |3251  5549 |2.35 2.06 1.63|2.0   0 2.0|   0     0 |   0     0 | 25  411    0   71    2
Sep 08 16:18:26 ubuntu dstat.sh[72696]: 08-09 16:18:26| 30   4  64   2   0|5799M  422M  185M 1486M| 525k  512k|   0  1033k|   0   124 |3724  6433 |2.35 2.06 1.63|3.0   0 1.0|   0     0 |   0     0 | 25  412    0   69    2
Sep 08 16:18:27 ubuntu dstat.sh[72696]: 08-09 16:18:27| 28   4  63   2   0|5798M  422M  185M 1486M| 470k  465k|  80k 1335k|7.00   159 |4862  8934 |2.35 2.06 1.63|1.0   0   0|   0     0 |   0     0 | 25  410    0   74    2
Sep 08 16:18:28 ubuntu dstat.sh[72696]: 08-09 16:18:28| 28   5  64   3   0|5798M  422M  185M 1486M| 572k  567k| 107k 1529k|10.9   205 |5222  9574 |2.35 2.06 1.63|1.0   0   0|   0     0 |   0     0 | 25  410    0   73    2
Sep 08 16:18:29 ubuntu dstat.sh[72696]: 08-09 16:18:29| 13   5  81   1   0|5807M  413M  185M 1487M| 106k  100k|   0   684k|   0  62.0 |2879  4610 |2.35 2.06 1.63|2.0   0 4.0|   0     0 |   0     0 | 25  411    0   73    2
Sep 08 16:18:30 ubuntu dstat.sh[72696]: 08-09 16:18:30| 17   5  73   2   0|5800M  420M  185M 1487M| 266k  259k|   0  1206k|   0   164 |3863  6752 |2.16 2.03 1.62|1.0   0   0|   0     0 |   0     0 | 25  409    0   70    1
Sep 08 16:18:31 ubuntu dstat.sh[72696]: 08-09 16:18:31| 12   2  84   1   0|5800M  420M  185M 1487M| 196k  189k|   0   802k|   0  99.3 |3069  5265 |2.16 2.03 1.62|1.0   0   0|   0     0 |   0     0 | 25  409    0   70    1
Sep 08 16:18:32 ubuntu dstat.sh[72696]: 08-09 16:18:32| 13   5  83   1   0|5800M  419M  185M 1487M| 209k  200k|  12k  925k|1.00   124 |3191  5486 |2.16 2.03 1.62|2.0   0   0|   0     0 |   0     0 | 25  410    0   69    1
Sep 08 16:18:33 ubuntu dstat.sh[72696]: 08-09 16:18:33| 14   3  80   0   0|5800M  419M  185M 1487M| 234k  207k|   0   551k|   0  57.3 |4111  6833 |2.16 2.03 1.62|1.0 1.0   0|   0     0 |   0     0 | 25  411    0   69    1
Sep 08 16:18:34 ubuntu dstat.sh[72696]: 08-09 16:18:34| 25   4  59  12   0|5801M  417M  185M 1488M| 438k  429k| 120k   16M|1.99  1585 |6599  9044 |2.16 2.03 1.62|2.0   0 1.0|   0     0 |   0     0 | 25  408    0   71    1
Sep 08 16:18:35 ubuntu dstat.sh[72696]: 08-09 16:18:35| 30   4  63   2   0|5803M  415M  185M 1488M| 620k  613k|   0  1490k|   0   207 |5302  9585 |2.07 2.01 1.61|2.0   0 2.0|   0     0 |   0     0 | 25  407    0   72    1
Sep 08 16:18:36 ubuntu dstat.sh[72696]: 08-09 16:18:36|  6   2  90   1   0|5803M  415M  186M 1488M|  69k   62k|4114B  583k|1.00  62.3 |2611  4350 |2.07 2.01 1.61|1.0   0   0|   0     0 |   0     0 | 25  409    0   72    1
Sep 08 16:18:37 ubuntu dstat.sh[72696]: 08-09 16:18:37| 14   3  80   2   0|5803M  415M  186M 1488M| 259k  245k|   0   988k|   0   126 |3641  6082 |2.07 2.01 1.61|1.0   0   0|   0     0 |   0     0 | 25  407    0   72    1
Sep 08 16:18:38 ubuntu dstat.sh[72696]: 08-09 16:18:38| 24   3  71   1   1|5802M  415M  186M 1488M| 338k  332k|  24k  899k|4.02   109 |3934  6832 |2.07 2.01 1.61|1.0   0   0|   0     0 |   0     0 | 25  409    0   71    1
Sep 08 16:18:39 ubuntu dstat.sh[72696]: 08-09 16:18:39| 27   3  65   2   1|5803M  414M  186M 1489M| 521k  516k|   0  1004k|   0   134 |4912  8891 |2.07 2.01 1.61|4.0   0   0|   0     0 |   0     0 | 25  409    0   73    1
Sep 08 16:18:40 ubuntu dstat.sh[72696]: 08-09 16:18:40| 19   2  76   2   0|5804M  413M  186M 1489M| 299k  292k|8192B 1444k|1.00   204 |4157  7287 |1.91 1.98 1.61|1.0   0   0|   0     0 |   0     0 | 25  407    0   69    1
Sep 08 16:18:41 ubuntu dstat.sh[72696]: 08-09 16:18:41| 19   3  74   2   0|5804M  413M  186M 1489M| 361k  356k|   0  1137k|   0   143 |3748  6435 |1.91 1.98 1.61|  0 1.0   0|   0     0 |   0     0 | 25  407    0   70    1
Sep 08 16:18:42 ubuntu dstat.sh[72696]: 08-09 16:18:42| 11   2  87   1   0|5804M  413M  186M 1489M| 186k  179k|   0   512k|   0  55.0 |2718  4605 |1.91 1.98 1.61|3.0   0   0|   0     0 |   0     0 | 25  408    0   70    1
Sep 08 16:18:43 ubuntu dstat.sh[72696]: 08-09 16:18:43| 13   3  80   2   0|5804M  412M  186M 1489M| 206k  200k|  40k 1118k|4.99   160 |3859  6488 |1.91 1.98 1.61|  0   0   0|   0     0 |   0     0 | 25  407    0   71    1
Sep 08 16:18:44 ubuntu dstat.sh[72696]: 08-09 16:18:44| 27   4  69   0   0|5806M  409M  186M 1490M| 478k  473k|4093B  756k|1.00  75.0 |3530  5903 |1.91 1.98 1.61|5.0 1.0   0|   0     0 |   0     0 | 25  408    0   69    1
Sep 08 16:18:45 ubuntu dstat.sh[72696]: 08-09 16:18:45| 10   2  84   2   0|5807M  409M  186M 1490M| 152k  139k|   0   893k|   0   109 |3450  5806 |1.75 1.94 1.60|1.0   0 1.0|   0     0 |   0     0 | 25  407    0   69    1
Sep 08 16:18:46 ubuntu dstat.sh[72696]: 08-09 16:18:46| 13   3  82   1   0|5807M  408M  186M 1490M| 220k  197k| 111k  951k|2.99   111 |3618  6032 |1.75 1.94 1.60|2.0   0 2.0|   0     0 |   0     0 | 25  407    0   70    1
Sep 08 16:18:47 ubuntu dstat.sh[72696]: 08-09 16:18:47| 13   2  81   2   0|5807M  408M  186M 1490M| 212k  199k|   0   956k|   0   115 |3393  5794 |1.75 1.94 1.60|  0   0   0|   0     0 |   0     0 | 25  407    0   71    1
Sep 08 16:18:48 ubuntu dstat.sh[72696]: 08-09 16:18:48| 18   3  77   1   0|5807M  408M  186M 1490M| 338k  330k|   0   827k|   0  90.3 |3483  6318 |1.75 1.94 1.60|3.0   0   0|   0     0 |   0     0 | 25  409    0   70    1
Sep 08 16:18:49 ubuntu dstat.sh[72696]: 08-09 16:18:49| 27   4  66   2   0|5808M  407M  186M 1490M| 499k  492k|  16k 1054k|1.00   123 |5168  9879 |1.75 1.94 1.60|1.0   0   0|   0     0 |   0     0 | 25  408    0   72    1
Sep 08 16:18:50 ubuntu dstat.sh[72696]: 08-09 16:18:50| 29   5  63   2   0|5808M  406M  187M 1491M| 585k  580k|   0  1636k|   0   229 |5477    10k|1.77 1.94 1.60|2.0   0   0|   0     0 |   0     0 | 25  408    0   70    1
Sep 08 16:18:51 ubuntu dstat.sh[72696]: 08-09 16:18:51| 27   4  65   1   0|5809M  405M  187M 1491M| 550k  546k|  20k 1379k|1.00   168 |5489    11k|1.77 1.94 1.60|1.0   0   0|   0     0 |   0     0 | 25  408    0   71    1
Sep 08 16:18:52 ubuntu dstat.sh[72696]: 08-09 16:18:52| 37   6  56   1   0|5812M  401M  187M 1492M| 613k  609k|   0  1106k|   0   130 |5436    12k|1.77 1.94 1.60|5.0   0  35|   0     0 |   0     0 | 25  410    0   72    1
Sep 08 16:18:53 ubuntu dstat.sh[72696]: 08-09 16:18:53| 30   4  60   3   0|5812M  401M  187M 1492M| 497k  492k|   0  2100k|   0   297 |6230    11k|1.77 1.94 1.60|8.0   0   0|   0     0 |   0     0 | 25  409    0   75    1
Sep 08 16:18:54 ubuntu dstat.sh[72696]: 08-09 16:18:54| 30   4  64   2   1|5812M  400M  187M 1493M| 483k  477k|   0  1643k|   0   209 |4969  9080 |1.77 1.94 1.60|2.0   0   0|   0     0 |   0     0 | 25  410    0   75    1
Sep 08 16:18:55 ubuntu dstat.sh[72696]: 08-09 16:18:55| 29   3  63   3   0|5812M  399M  187M 1493M| 459k  454k|  20k 1897k|1.00   248 |5520  9723 |1.87 1.96 1.61|3.0   0   0|   0     0 |   0     0 | 25  409    0   77    1
Sep 08 16:18:56 ubuntu dstat.sh[72696]: 08-09 16:18:56| 33   2  60   3   0|5812M  399M  187M 1493M| 471k  466k|   0  2189k|   0   318 |5530  9773 |1.87 1.96 1.61|  0 1.0 2.0|   0     0 |   0     0 | 25  410    0   72    1
Sep 08 16:18:57 ubuntu dstat.sh[72696]: 08-09 16:18:57| 32   3  63   2   0|5813M  398M  187M 1493M| 551k  546k|   0  1435k|   0   191 |4605  8109 |1.87 1.96 1.61|2.0   0   0|   0     0 |   0     0 | 25  411    0   77    2
Sep 08 16:18:58 ubuntu dstat.sh[72696]: 08-09 16:18:58| 32   4  63   2   0|5812M  398M  188M 1493M| 608k  572k|   0  1393k|   0   188 |4827  8679 |1.87 1.96 1.61|2.0   0   0|   0     0 |   0     0 | 25  409    0   78    1
Sep 08 16:18:59 ubuntu dstat.sh[72696]: 08-09 16:18:59| 31   6  60   2   1|5812M  399M  188M 1493M| 512k  495k|   0  1428k|   0   176 |5074    11k|1.87 1.96 1.61|2.0   0   0|   0     0 |   0     0 | 25  409    0   80    1
Sep 08 16:19:00 ubuntu dstat.sh[72696]: 08-09 16:19:00| 27   4  66   2   0|5813M  397M  188M 1494M| 542k  529k|   0  1190k|   0   135 |4917  9964 |1.96 1.98 1.62|3.0   0   0|   0     0 |   0     0 | 25  409    0   76    1
Sep 08 16:19:01 ubuntu dstat.sh[72696]: 08-09 16:19:01| 14   3  80   1   0|5813M  396M  188M 1494M| 240k  228k|   0   871k|   0   117 |3418  6178 |1.96 1.98 1.62|1.0   0   0|   0     0 |   0     0 | 25  408    0   76    1
Sep 08 16:19:02 ubuntu dstat.sh[72696]: 08-09 16:19:02| 20   2  76   2   0|5818M  391M  188M 1494M| 327k  321k| 105k 1098k|1.01   165 |3646  6637 |1.96 1.98 1.62|3.0   0   0|   0     0 |   0     0 | 25  408    0   80    1
Sep 08 16:19:03 ubuntu dstat.sh[72696]: 08-09 16:19:03| 10   2  85   1   0|5818M  391M  188M 1494M| 148k  134k|   0   960k|   0   140 |3214  5681 |1.96 1.98 1.62|2.0 1.0   0|   0     0 |   0     0 | 25  409    0   77    1
Sep 08 16:19:04 ubuntu dstat.sh[72696]: 08-09 16:19:04| 10   2  84   2   1|5819M  390M  188M 1494M| 162k  157k|   0   877k|   0   114 |3109  5584 |1.96 1.98 1.62|  0   0   0|   0     0 |   0     0 | 25  408    0   77    1
Sep 08 16:19:05 ubuntu dstat.sh[72696]: 08-09 16:19:05| 21   3  65   9   0|5821M  388M  188M 1495M| 562k  555k|4100B   14M|1.00  1494 |6773  7930 |1.97 1.98 1.62|  0 1.0   0|   0     0 |   0     0 | 25  408    0   80    1
Sep 08 16:19:06 ubuntu dstat.sh[72696]: 08-09 16:19:06| 10   2  87   0   0|5822M  386M  188M 1495M| 125k  119k|   0   436k|   0  26.0 |2408  4179 |1.97 1.98 1.62|2.0   0 2.0|   0     0 |   0     0 | 25  408    0   83    1
Sep 08 16:19:07 ubuntu dstat.sh[72696]: 08-09 16:19:07| 20   4  72   2   0|5823M  385M  188M 1495M| 461k  448k|   0  1446k|   0   175 |4846  9478 |1.97 1.98 1.62|  0   0   0|   0     0 |   0     0 | 25  408    0   84    1
Sep 08 16:19:08 ubuntu dstat.sh[72696]: 08-09 16:19:08| 12   3  82   1   0|5824M  384M  189M 1495M| 249k  244k|   0  1078k|   0   122 |3112  5642 |1.97 1.98 1.62|1.0   0   0|   0     0 |   0     0 | 25  408    0   87    1
Sep 08 16:19:09 ubuntu dstat.sh[72696]: 08-09 16:19:09| 14   3  80   2   0|5825M  383M  189M 1495M| 340k  333k|   0  1271k|   0   157 |3240  6015 |1.97 1.98 1.62|5.0   0   0|   0     0 |   0     0 | 25  409    0   86    1
Sep 08 16:19:10 ubuntu dstat.sh[72696]: 08-09 16:19:10| 11   2  82   2   0|5825M  383M  189M 1495M| 169k  159k|   0  1458k|   0   185 |3328  5636 |1.81 1.95 1.61|4.0 1.0   0|   0     0 |   0     0 | 25  409    0   87    1
Sep 08 16:19:11 ubuntu dstat.sh[72696]: 08-09 16:19:11|  9   1  89   1   1|5825M  382M  189M 1495M| 133k  116k|   0   653k|   0  70.1 |2749  4698 |1.81 1.95 1.61|1.0   0   0|   0     0 |   0     0 | 25  408    0   84    1
Sep 08 16:19:12 ubuntu dstat.sh[72696]: 08-09 16:19:12| 19   4  75   2   0|5826M  381M  189M 1496M| 336k  323k|   0  1248k|   0   170 |3758  6822 |1.81 1.95 1.61|1.0   0   0|   0     0 |   0     0 | 25  408    0   87    1
Sep 08 16:19:13 ubuntu dstat.sh[72696]: 08-09 16:19:13| 18   3  76   1   0|5827M  380M  189M 1496M| 349k  343k|   0  1095k|   0   145 |3767  6585 |1.81 1.95 1.61|2.0   0   0|   0     0 |   0     0 | 25  409    0   92    1
Sep 08 16:19:14 ubuntu dstat.sh[72696]: 08-09 16:19:14| 11   3  84   1   0|5827M  379M  189M 1496M| 162k  153k|   0   692k|   0  85.5 |3021  5082 |1.81 1.95 1.61|5.0   0   0|   0     0 |   0     0 | 25  409    0   93    1
Sep 08 16:19:15 ubuntu dstat.sh[72696]: 08-09 16:19:15|  4   1  92   0   0|5827M  379M  189M 1496M|  54k   45k|   0   427k|   0  42.9 |2212  3728 |1.66 1.91 1.60|1.0   0   0|   0     0 |   0     0 | 25  408    0   92    1
Sep 08 16:19:16 ubuntu dstat.sh[72696]: 08-09 16:19:16| 10   2  87   1   0|5828M  379M  189M 1496M| 190k  184k|   0   561k|   0  55.7 |2475  4202 |1.66 1.91 1.60|1.0   0 2.0|   0     0 |   0     0 | 25  408    0   92    1
Sep 08 16:19:17 ubuntu dstat.sh[72696]: 08-09 16:19:17|  7   2  88   1   0|5828M  379M  189M 1496M| 165k  159k|   0   509k|   0  57.1 |2437  4208 |1.66 1.91 1.60|3.0   0   0|   0     0 |   0     0 | 25  408    0   90    1
Sep 08 16:19:18 ubuntu dstat.sh[72696]: 08-09 16:19:18|  9   1  87   1   0|5828M  378M  189M 1496M| 199k  194k|   0   522k|   0  59.2 |2372  4138 |1.66 1.91 1.60|  0   0   0|   0     0 |   0     0 | 25  408    0   90    1
Sep 08 16:19:19 ubuntu dstat.sh[72696]: 08-09 16:19:19| 15   3  80   1   0|5829M  378M  189M 1496M| 180k  175k|   0   673k|   0   101 |2808  4865 |1.66 1.91 1.60|1.0   0   0|   0     0 |   0     0 | 25  409    0   87    1
Sep 08 16:19:20 ubuntu dstat.sh[72696]: 08-09 16:19:20|  9   2  86   1   0|5828M  378M  189M 1496M| 226k  212k|   0   723k|   0   101 |3074  5291 |1.53 1.88 1.59|1.0   0   0|   0     0 |   0     0 | 25  408    0   87    1
Sep 08 16:19:21 ubuntu dstat.sh[72696]: 08-09 16:19:21| 19   3  75   3   0|5829M  377M  189M 1496M| 351k  344k|   0  1367k|   0   206 |4196  7208 |1.53 1.88 1.59|3.0   0   0|   0     0 |   0     0 | 25  408    0   89    1
Sep 08 16:19:22 ubuntu dstat.sh[72696]: 08-09 16:19:22| 16   2  81   1   0|5830M  376M  189M 1496M| 374k  368k|   0   537k|   0  47.7 |2750  4691 |1.53 1.88 1.59|1.0 2.0   0|   0     0 |   0     0 | 25  408    0   92    1
Sep 08 16:19:23 ubuntu dstat.sh[72696]: 08-09 16:19:23| 16   3  77   3   0|5830M  376M  189M 1497M| 259k  244k|   0  1697k|   0   245 |4455  7619 |1.53 1.88 1.59|1.0   0   0|   0     0 |   0     0 | 25  409    0   91    1
Sep 08 16:19:24 ubuntu dstat.sh[72696]: 08-09 16:19:24| 11   2  84   1   0|5830M  375M  189M 1497M| 161k  156k|   0  1012k|   0   111 |3227  5542 |1.53 1.88 1.59|1.0   0   0|   0     0 |   0     0 | 25  408    0   91    1
Sep 08 16:19:25 ubuntu dstat.sh[72696]: 08-09 16:19:25| 18   2  75   2   0|5830M  374M  190M 1497M| 323k  317k|   0  1407k|   0   184 |4092  7069 |1.41 1.85 1.58|1.0   0   0|   0     0 |   0     0 | 25  408    0   96    1
Sep 08 16:19:26 ubuntu dstat.sh[72696]: 08-09 16:19:26| 13   3  81   2   0|5830M  374M  190M 1497M| 286k  271k|  48k 1093k|1.00   142 |3347  5632 |1.41 1.85 1.58|1.0   0 2.0|   0     0 |   0     0 | 25  409    0   97    1
Sep 08 16:19:27 ubuntu dstat.sh[72696]: 08-09 16:19:27|  9   2  87   0   0|5831M  374M  190M 1497M| 117k  112k|   0   377k|   0  18.1 |2313  3824 |1.41 1.85 1.58|2.0   0   0|   0     0 |   0     0 | 25  409    0   90    1
Sep 08 16:19:28 ubuntu dstat.sh[72696]: 08-09 16:19:28| 11   2  83   2   0|5831M  373M  190M 1497M| 205k  198k|   0  1015k|   0   135 |3289  5712 |1.41 1.85 1.58|  0   0   0|   0     0 |   0     0 | 25  408    0   91    1
Sep 08 16:19:29 ubuntu dstat.sh[72696]: 08-09 16:19:29| 24   4  70   1   0|5842M  361M  190M 1498M| 267k  261k|   0   576k|   0  56.0 |3073  5056 |1.41 1.85 1.58|  0   0 4.0|   0     0 |   0     0 | 25  409    0   90    1
Sep 08 16:19:30 ubuntu dstat.sh[72696]: 08-09 16:19:30| 14   3  79   1   0|5841M  362M  190M 1498M| 239k  226k|   0  1069k|   0   157 |3778  6393 |1.37 1.84 1.58|5.0   0   0|   0     0 |   0     0 | 25  409    0   90    1
Sep 08 16:19:31 ubuntu dstat.sh[72696]: 08-09 16:19:31| 33   6  59   2   0|5834M  369M  190M 1498M| 516k  509k|   0  1572k|   0   194 |4807  8897 |1.37 1.84 1.58|2.0   0   0|   0     0 |   0     0 | 25  410    0   91    1
Sep 08 16:19:32 ubuntu dstat.sh[72696]: 08-09 16:19:32| 29   4  64   2   0|5835M  368M  190M 1498M| 485k  480k|   0  1409k|   0   194 |4745  9213 |1.37 1.84 1.58|4.0   0   0|   0     0 |   0     0 | 25  409    0   94    1
Sep 08 16:19:33 ubuntu dstat.sh[72696]: 08-09 16:19:33| 28   5  64   1   0|5836M  367M  190M 1498M| 529k  518k|   0  1138k|   0   159 |5352    10k|1.37 1.84 1.58|4.0   0   0|   0     0 |   0     0 | 25  409    0   95    1
Sep 08 16:19:34 ubuntu dstat.sh[72696]: 08-09 16:19:34| 21   3  73   1   0|5836M  366M  190M 1498M| 435k  431k|   0  1069k|   0   142 |4334  8344 |1.37 1.84 1.58|1.0   0   0|   0     0 |   0     0 | 25  408    0   95    1
Sep 08 16:19:35 ubuntu dstat.sh[72696]: 08-09 16:19:35| 13   3  83   1   0|5837M  365M  190M 1499M| 236k  231k|   0   767k|   0   115 |2938  5099 |1.34 1.82 1.58|2.0   0   0|   0     0 |   0     0 | 25  409    0   93    1
Sep 08 16:19:36 ubuntu dstat.sh[72696]: 08-09 16:19:36|  9   2  85   4   0|5837M  365M  190M 1499M| 100k   93k|   0  9623k|   0  1122 |4665  4610 |1.34 1.82 1.58|2.0   0 2.0|   0     0 |   0     0 | 25  408    0   94    1
Sep 08 16:19:37 ubuntu dstat.sh[72696]: 08-09 16:19:37| 13   1  82   2   0|5837M  365M  190M 1499M| 274k  268k|4116B  969k|1.00   141 |3266  5767 |1.34 1.82 1.58|1.0   0   0|   0     0 |   0     0 | 25  408    0   94    1
Sep 08 16:19:38 ubuntu dstat.sh[72696]: 08-09 16:19:38| 21   4  73   2   0|5838M  364M  191M 1499M| 362k  352k|  40k 1280k|1.00   176 |4160  7344 |1.34 1.82 1.58|1.0   0   0|   0     0 |   0     0 | 25  408    0   96    1
Sep 08 16:19:39 ubuntu dstat.sh[72696]: 08-09 16:19:39|  7   1  90   0   0|5838M  364M  191M 1499M|  86k   81k|   0   288k|   0  16.0 |2104  3590 |1.34 1.82 1.58|1.0   0   0|   0     0 |   0     0 | 25  409    0   93    1
Sep 08 16:19:40 ubuntu dstat.sh[72696]: 08-09 16:19:40| 14   2  80   2   1|5838M  364M  191M 1499M| 296k  282k|   0  1272k|   0   190 |3827  6941 |1.24 1.79 1.57|  0   0   0|   0     0 |   0     0 | 25  408    0   94    1
Sep 08 16:19:41 ubuntu dstat.sh[72696]: 08-09 16:19:41| 26   4  67   2   0|5838M  363M  191M 1499M| 531k  516k|   0  1782k|   0   197 |4763  8899 |1.24 1.79 1.57|1.0   0   0|   0     0 |   0     0 | 25  410    0   93    1
Sep 08 16:19:42 ubuntu dstat.sh[72696]: 08-09 16:19:42| 30   4  63   2   0|5838M  362M  191M 1500M| 472k  466k|   0  1667k|   0   238 |5792    11k|1.24 1.79 1.57|2.0 1.0   0|   0     0 |   0     0 | 25  409    0   96    1
Sep 08 16:19:43 ubuntu dstat.sh[72696]: 08-09 16:19:43| 28   5  65   1   0|5839M  362M  191M 1500M| 524k  517k|  36k 1158k|1.00   146 |5392    11k|1.24 1.79 1.57|2.0   0   0|   0     0 |   0     0 | 25  409    0   95    1
Sep 08 16:19:44 ubuntu dstat.sh[72696]: 08-09 16:19:44| 25   5  65   2   0|5839M  361M  191M 1500M| 520k  514k|   0  1477k|   0   190 |5469    10k|1.24 1.79 1.57|3.0   0   0|   0     0 |   0     0 | 25  410    0   96    1
Sep 08 16:19:45 ubuntu dstat.sh[72696]: 08-09 16:19:45| 30   4  63   2   0|5840M  360M  191M 1500M| 572k  568k|   0  1718k|   0   255 |5635    10k|1.22 1.78 1.56|1.0   0   0|   0     0 |   0     0 | 25  409    0  100    1
Sep 08 16:19:46 ubuntu dstat.sh[72696]: 08-09 16:19:46| 28   5  66   1   0|5840M  359M  191M 1501M| 519k  515k| 103k 1115k|0.99   137 |5409    10k|1.22 1.78 1.56|3.0   0 2.0|   0     0 |   0     0 | 25  409    0  101    1
Sep 08 16:19:47 ubuntu dstat.sh[72696]: 08-09 16:19:47| 26   3  67   2   0|5841M  358M  191M 1501M| 480k  474k|  68k 1286k|3.01   163 |5320  9332 |1.22 1.78 1.56|1.0   0   0|   0     0 |   0     0 | 25  411    0  104    1
Sep 08 16:19:48 ubuntu dstat.sh[72696]: 08-09 16:19:48| 29   5  63   2   0|5841M  357M  192M 1501M| 523k  517k|   0  1702k|   0   257 |5264  9552 |1.22 1.78 1.56|2.0   0   0|   0     0 |   0     0 | 25  410    0  106    1
Sep 08 16:19:49 ubuntu dstat.sh[72696]: 08-09 16:19:49| 28   3  66   1   0|5842M  355M  192M 1503M| 515k  511k|   0  1301k|   0   173 |5443  9973 |1.22 1.78 1.56|2.0   0   0|   0     0 |   0     0 | 25  409    0  112    1
Sep 08 16:19:50 ubuntu dstat.sh[72696]: 08-09 16:19:50| 25   5  68   1   0|5843M  354M  192M 1503M| 522k  516k|   0  1382k|   0   182 |5304  9634 |1.20 1.77 1.56|1.0   0   0|   0     0 |   0     0 | 25  408    0  111    1
Sep 08 16:19:51 ubuntu dstat.sh[72696]: 08-09 16:19:51|  7   2  89   1   0|5843M  354M  192M 1503M|  75k   69k|   0   741k|   0  84.1 |2633  4350 |1.20 1.77 1.56|1.0   0   0|   0     0 |   0     0 | 25  409    0  111    1
Sep 08 16:19:52 ubuntu dstat.sh[72696]: 08-09 16:19:52| 13   5  79   0   0|5842M  354M  192M 1503M| 131k  113k|   0   579k|   0  56.9 |3818  8623 |1.20 1.77 1.56|2.0   0  34|   0     0 |   0     0 | 25  408    0  109    1
Sep 08 16:19:53 ubuntu dstat.sh[72696]: 08-09 16:19:53| 21   3  73   2   0|5843M  353M  192M 1503M| 345k  337k|  60k 1544k|4.00   225 |4614  7785 |1.20 1.77 1.56|1.0   0 1.0|   0     0 |   0     0 | 25  408    0  113    1
Sep 08 16:19:54 ubuntu dstat.sh[72696]: 08-09 16:19:54| 19   3  77   1   0|5845M  351M  192M 1503M| 392k  384k|   0   702k|   0  62.2 |3263  5373 |1.20 1.77 1.56|2.0   0   0|   0     0 |   0     0 | 25  409    0  110    1
Sep 08 16:19:55 ubuntu dstat.sh[72696]: 08-09 16:19:55| 10   1  86   1   0|5845M  351M  192M 1503M| 130k  116k|   0   970k|   0   144 |3141  5387 |1.10 1.74 1.55|2.0   0   0|   0     0 |   0     0 | 25  409    0  110    1
Sep 08 16:19:56 ubuntu dstat.sh[72696]: 08-09 16:19:56| 11   2  85   1   0|5845M  350M  192M 1503M| 211k  201k|   0   602k|   0  64.2 |2859  4680 |1.10 1.74 1.55|  0   0 2.0|   0     0 |   0     0 | 25  408    0  108    1
Sep 08 16:19:57 ubuntu dstat.sh[72696]: 08-09 16:19:57| 18   4  77   1   0|5846M  349M  192M 1504M| 297k  291k|4097B  828k|1.00   102 |3642  5989 |1.10 1.74 1.55|1.0   0   0|   0     0 |   0     0 | 25  408    0  109    1
Sep 08 16:19:58 ubuntu dstat.sh[72696]: 08-09 16:19:58| 15   2  81   1   0|5847M  349M  192M 1504M| 316k  311k|   0   962k|   0   152 |3489  6131 |1.10 1.74 1.55|1.0   0   0|   0     0 |   0     0 | 25  408    0  105    1
Sep 08 16:19:59 ubuntu dstat.sh[72696]: 08-09 16:19:59|  9   3  87   1   0|5875M  320M  192M 1504M|  35k   30k|   0   520k|   0  63.0 |2520  4208 |1.10 1.74 1.55|2.0   0   0|   0     0 |   0     0 | 25  409    0  105    1
