-- Logs begin at Mon 2022-09-19 11:06:13 UTC, end at Mon 2022-09-19 12:38:23 UTC. --
Sep 19 11:57:39 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 19 11:57:39 ubuntu dstat.sh[72712]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 19 11:57:39 ubuntu dstat.sh[72712]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 19 12:15:14 ubuntu dstat.sh[72712]: 19-09 12:15:14| 28   3  64   3   0|5814M  367M  185M 1526M| 540k  531k|   0  1045k|   0   122 |3720  6096 |4.65 2.60 1.87|1.0   0 1.0|   0     0 |   0     0 | 25  409    0   56    1
Sep 19 12:15:15 ubuntu dstat.sh[72712]: 19-09 12:15:15| 30   2  64   3   0|5813M  367M  185M 1526M| 410k  400k|   0  1278k|   0   154 |4105  6775 |4.65 2.60 1.87|1.0   0   0|   0     0 |   0     0 | 25  408    0   58    1
Sep 19 12:15:16 ubuntu dstat.sh[72712]: 19-09 12:15:16| 27   4  64   3   0|5813M  367M  185M 1526M| 484k  474k|   0  1610k|   0   197 |5571  9949 |4.43 2.59 1.87|1.0   0   0|   0     0 |   0     0 | 25  408    0   57    1
Sep 19 12:15:17 ubuntu dstat.sh[72712]: 19-09 12:15:17| 22   4  68   6   0|5813M  367M  186M 1526M| 462k  454k|   0  1436k|   0   176 |4790  8304 |4.43 2.59 1.87|  0   0   0|   0     0 |   0     0 | 25  407    0   59    1
Sep 19 12:15:18 ubuntu dstat.sh[72712]: 19-09 12:15:18| 15   2  75   5   0|5813M  367M  186M 1526M| 288k  281k|   0  1082k|   0   124 |3507  5914 |4.43 2.59 1.87|2.0   0   0|   0     0 |   0     0 | 25  409    0   59    1
Sep 19 12:15:19 ubuntu dstat.sh[72712]: 19-09 12:15:19|  7   1  75  14   0|5813M  366M  186M 1526M|  84k   76k|  20k 9189k|1.00  1093 |5377  5296 |4.43 2.59 1.87|  0   0 4.0|   0     0 |   0     0 | 25  407    0   61    1
Sep 19 12:15:20 ubuntu dstat.sh[72712]: 19-09 12:15:20| 11   3  83   1   0|5813M  366M  186M 1526M| 204k  189k|   0   895k|   0  94.9 |3192  5434 |4.43 2.59 1.87|  0   0   0|   0     0 |   0     0 | 25  407    0   58    1
Sep 19 12:15:21 ubuntu dstat.sh[72712]: 19-09 12:15:21| 14   3  79   3   0|5813M  366M  186M 1527M| 232k  219k|  12k  993k|1.00   114 |3941  6587 |4.16 2.56 1.86|2.0   0   0|   0     0 |   0     0 | 25  407    0   59    1
Sep 19 12:15:22 ubuntu dstat.sh[72712]: 19-09 12:15:22| 16   3  79   1   0|5813M  365M  186M 1527M| 276k  270k| 128k  636k|1.00  68.0 |3645  6716 |4.16 2.56 1.86|1.0   0   0|   0     0 |   0     0 | 25  410    0   59    1
Sep 19 12:15:23 ubuntu dstat.sh[72712]: 19-09 12:15:23| 28   4  63   4   0|5813M  365M  186M 1527M| 502k  495k|   0  1486k|   0   198 |5233  9762 |4.16 2.56 1.86|2.0   0   0|   0     0 |   0     0 | 25  407    0   63    1
Sep 19 12:15:24 ubuntu dstat.sh[72712]: 19-09 12:15:24| 25   3  67   4   0|5814M  364M  186M 1528M| 485k  474k|   0  1389k|   0   180 |4897  8607 |4.16 2.56 1.86|  0   0   0|   0     0 |   0     0 | 25  407    0   63    1
Sep 19 12:15:25 ubuntu dstat.sh[72712]: 19-09 12:15:25| 13   1  84   2   0|5814M  364M  186M 1528M| 196k  190k|  32k  536k|3.00  57.0 |2936  4946 |4.16 2.56 1.86|3.0   0   0|   0     0 |   0     0 | 25  409    0   64    1
Sep 19 12:15:26 ubuntu dstat.sh[72712]: 19-09 12:15:26| 11   2  82   3   0|5814M  363M  186M 1528M| 151k  137k|   0   901k|   0   119 |3646  6166 |3.91 2.53 1.86|  0   0   0|   0     0 |   0     0 | 25  407    0   64    1
Sep 19 12:15:27 ubuntu dstat.sh[72712]: 19-09 12:15:27| 28   4  63   5   0|5814M  363M  186M 1528M| 463k  456k|4098B 7008k|1.00   708 |6130  8679 |3.91 2.53 1.86|1.0   0   0|   0     0 |   0     0 | 25  408    0   62    1
Sep 19 12:15:28 ubuntu dstat.sh[72712]: 19-09 12:15:28| 28   4  63   4   0|5815M  361M  187M 1528M| 518k  512k|   0  1531k|   0   215 |5733    10k|3.91 2.53 1.86|6.0   0   0|   0     0 |   0     0 | 25  407    0   66    1
Sep 19 12:15:29 ubuntu dstat.sh[72712]: 19-09 12:15:29| 11   2  83   2   0|5816M  360M  187M 1528M| 159k  152k|   0   642k|   0  77.8 |3013  5144 |3.91 2.53 1.86|  0   0 3.0|   0     0 |   0     0 | 25  407    0   66    1
Sep 19 12:15:30 ubuntu dstat.sh[72712]: 19-09 12:15:30| 19   3  73   3   0|5816M  360M  187M 1529M| 364k  356k|   0  1079k|   0   145 |3952  6735 |3.91 2.53 1.86|  0   0   0|   0     0 |   0     0 | 25  407    0   68    1
Sep 19 12:15:31 ubuntu dstat.sh[72712]: 19-09 12:15:31| 19   3  75   2   1|5817M  359M  187M 1529M| 360k  351k|   0   952k|   0   136 |3725  6262 |3.75 2.52 1.86|1.0   0   0|   0     0 |   0     0 | 25  408    0   70    1
Sep 19 12:15:32 ubuntu dstat.sh[72712]: 19-09 12:15:32|  9   3  84   1   0|5816M  359M  187M 1529M| 135k  123k|  32k  583k|2.99  55.9 |2620  4247 |3.75 2.52 1.86|1.0   0   0|   0     0 |   0     0 | 25  409    0   70    1
Sep 19 12:15:33 ubuntu dstat.sh[72712]: 19-09 12:15:33| 27   2  68   1   0|5820M  356M  187M 1529M| 496k  490k|4092B 1011k|1.00   118 |4019  6676 |3.75 2.52 1.86|1.0 1.0   0|   0     0 |   0     0 | 25  407    0   70    1
Sep 19 12:15:34 ubuntu dstat.sh[72712]: 19-09 12:15:34| 11   1  83   2   0|5820M  355M  187M 1529M| 183k  167k| 120k  847k|2.00  86.9 |3361  5632 |3.75 2.52 1.86|1.0   0   0|   0     0 |   0     0 | 25  408    0   71    1
Sep 19 12:15:35 ubuntu dstat.sh[72712]: 19-09 12:15:35|  9   3  86   2   0|5820M  355M  187M 1529M| 100k   86k|   0  1027k|   0   102 |2877  4637 |3.75 2.52 1.86|1.0   0   0|   0     0 |   0     0 | 25  408    0   71    1
Sep 19 12:15:36 ubuntu dstat.sh[72712]: 19-09 12:15:36| 12   2  80   3   0|5820M  354M  187M 1529M| 200k  185k|   0  1515k|   0   165 |3751  6461 |3.45 2.48 1.85|1.0   0   0|   0     0 |   0     0 | 25  407    0   72    1
Sep 19 12:15:37 ubuntu dstat.sh[72712]: 19-09 12:15:37| 26   3  66   3   1|5820M  354M  187M 1530M| 462k  455k|   0  2000k|   0   204 |4884  8683 |3.45 2.48 1.85|1.0   0   0|   0     0 |   0     0 | 25  408    0   74    1
Sep 19 12:15:38 ubuntu dstat.sh[72712]: 19-09 12:15:38| 30   5  63   1   0|5822M  352M  187M 1530M| 534k  528k|   0  1598k|   0   152 |6048    11k|3.45 2.48 1.85|1.0   0   0|   0     0 |   0     0 | 25  408    0   75    1
Sep 19 12:15:39 ubuntu dstat.sh[72712]: 19-09 12:15:39| 28   3  64   3   0|5822M  351M  187M 1531M| 533k  518k|   0  1795k|   0   213 |5224  9823 |3.45 2.48 1.85|1.0   0 2.0|   0     0 |   0     0 | 25  408    0   75    1
Sep 19 12:15:40 ubuntu dstat.sh[72712]: 19-09 12:15:40| 26   5  65   2   0|5823M  350M  187M 1531M| 557k  550k|   0  1438k|   0   159 |5468    11k|3.45 2.48 1.85|2.0   0   0|   0     0 |   0     0 | 25  408    0   76    1
Sep 19 12:15:41 ubuntu dstat.sh[72712]: 19-09 12:15:41| 34   5  56   4   0|5864M  306M  188M 1533M| 583k  576k|  52k 1566k|3.01   180 |5130  9169 |3.50 2.51 1.86|2.0   0 4.0|   0     0 |   0     0 | 25  409    0   78    1
Sep 19 12:15:42 ubuntu dstat.sh[72712]: 19-09 12:15:42| 29   4  60   4   0|5833M  337M  188M 1533M| 469k  462k|   0  2432k|   0   330 |6040    11k|3.50 2.51 1.86|3.0   0 1.0|   0     0 |   0     0 | 25  409    0   80    1
Sep 19 12:15:43 ubuntu dstat.sh[72712]: 19-09 12:15:43| 30   6  59   4   1|5827M  343M  188M 1532M| 488k  479k|   0  1685k|   0   210 |5407  9796 |3.50 2.51 1.86|2.0   0   0|   0     0 |   0     0 | 25  410    0   75    1
Sep 19 12:15:44 ubuntu dstat.sh[72712]: 19-09 12:15:44| 25   3  66   2   0|5828M  343M  188M 1532M| 504k  481k|   0  1487k|   0   189 |5336  9351 |3.50 2.51 1.86|2.0   0   0|   0     0 |   0     0 | 25  410    0   77    1
Sep 19 12:15:45 ubuntu dstat.sh[72712]: 19-09 12:15:45| 32   4  62   4   0|5828M  342M  188M 1533M| 506k  494k|  96k 1999k|1.00   281 |5539  9573 |3.50 2.51 1.86|1.0   0   0|   0     0 |   0     0 | 25  410    0   76    1
Sep 19 12:15:46 ubuntu dstat.sh[72712]: 19-09 12:15:46| 31   2  62   4   0|5828M  342M  188M 1533M| 473k  464k|   0  1402k|   0   172 |4286  7233 |3.30 2.48 1.86|1.0   0   0|   0     0 |   0     0 | 25  410    0   79    1
Sep 19 12:15:47 ubuntu dstat.sh[72712]: 19-09 12:15:47| 29   3  62   3   0|5828M  341M  188M 1533M| 519k  511k|4092B 1371k|1.00   175 |4869  8314 |3.30 2.48 1.86|1.0   0   0|   0     0 |   0     0 | 25  409    0   79    1
Sep 19 12:15:48 ubuntu dstat.sh[72712]: 19-09 12:15:48| 37  10  50   2   0|5829M  340M  188M 1534M| 695k  684k|   0  1867k|   0   245 |7888    19k|3.30 2.48 1.86|2.0   0  34|   0     0 |   0     0 | 25  409    0   82    1
Sep 19 12:15:49 ubuntu dstat.sh[72712]: 19-09 12:15:49| 27   5  64   1   0|5830M  339M  188M 1534M| 537k  517k|4086B 1017k|1.00   105 |5481  9873 |3.30 2.48 1.86|3.0   0 2.0|   0     0 |   0     0 | 25  409    0   79    1
Sep 19 12:15:50 ubuntu dstat.sh[72712]: 19-09 12:15:50| 17   2  77   3   0|5831M  338M  189M 1534M| 257k  241k|   0   987k|   0   122 |3813  6530 |3.30 2.48 1.86|  0   0   0|   0     0 |   0     0 | 25  408    0   79    1
Sep 19 12:15:51 ubuntu dstat.sh[72712]: 19-09 12:15:51| 18   3  75   3   0|5834M  334M  189M 1534M| 325k  319k|   0  1104k|   0   145 |3906  6610 |3.27 2.49 1.86|  0   0   0|   0     0 |   0     0 | 25  409    0   83    1
Sep 19 12:15:52 ubuntu dstat.sh[72712]: 19-09 12:15:52|  8   2  89   1   0|5834M  334M  189M 1534M|  77k   68k|   0   470k|   0  45.8 |2495  4024 |3.27 2.49 1.86|2.0   0   0|   0     0 |   0     0 | 25  409    0   84    1
Sep 19 12:15:53 ubuntu dstat.sh[72712]: 19-09 12:15:53| 14   2  80   2   0|5835M  333M  189M 1534M| 238k  219k|   0  1087k|   0   152 |3754  6404 |3.27 2.49 1.86|  0   0   0|   0     0 |   0     0 | 25  408    0   82    1
Sep 19 12:15:54 ubuntu dstat.sh[72712]: 19-09 12:15:54| 23   4  68   3   0|5837M  331M  189M 1534M| 569k  554k|   0  1135k|   0   147 |4312  7400 |3.27 2.49 1.86|1.0 1.0   0|   0     0 |   0     0 | 25  408    0   85    1
Sep 19 12:15:55 ubuntu dstat.sh[72712]: 19-09 12:15:55|  6   1  91   0   0|5837M  331M  189M 1534M|  72k   66k|   0   327k|   0  25.9 |2324  3893 |3.27 2.49 1.86|1.0   0   0|   0     0 |   0     0 | 25  408    0   86    1
Sep 19 12:15:56 ubuntu dstat.sh[72712]: 19-09 12:15:56| 19   2  73   3   0|5838M  329M  189M 1535M| 384k  371k|  24k 1187k|3.00   164 |4434  7488 |3.01 2.45 1.85|  0   0   0|   0     0 |   0     0 | 25  408    0   89    1
Sep 19 12:15:57 ubuntu dstat.sh[72712]: 19-09 12:15:57| 14   3  71  11   0|5839M  328M  189M 1535M| 252k  245k|   0    13M|   0  1380 |5668  6009 |3.01 2.45 1.85|  0   0   0|   0     0 |   0     0 | 25  408    0   86    1
Sep 19 12:15:58 ubuntu dstat.sh[72712]: 19-09 12:15:58| 15   3  79   1   0|5840M  327M  189M 1535M| 269k  263k|   0   817k|   0  97.2 |3178  5663 |3.01 2.45 1.85|1.0   0   0|   0     0 |   0     0 | 25  409    0   88    1
Sep 19 12:15:59 ubuntu dstat.sh[72712]: 19-09 12:15:59| 10   2  83   3   0|5840M  327M  189M 1535M| 125k  112k|   0   973k|   0   120 |3017  5281 |3.01 2.45 1.85|  0   0 2.0|   0     0 |   0     0 | 25  408    0   85    1
Sep 19 12:16:00 ubuntu dstat.sh[72712]: 19-09 12:16:00| 13   3  80   2   0|5840M  326M  189M 1535M| 251k  243k|  12k 1104k|2.00   137 |3728  6622 |3.01 2.45 1.85|1.0   0   0|   0     0 |   0     0 | 25  408    0   85    1
Sep 19 12:16:01 ubuntu dstat.sh[72712]: 19-09 12:16:01| 19   3  75   2   0|5843M  323M  189M 1535M| 332k  325k|   0  1271k|   0   168 |3868  7067 |2.93 2.44 1.85|  0   0 1.0|   0     0 |   0     0 | 25  408    0   89    1
Sep 19 12:16:02 ubuntu dstat.sh[72712]: 19-09 12:16:02|  8   1  89   1   0|5843M  323M  189M 1536M| 120k  113k|   0   425k|   0  29.1 |2278  3826 |2.93 2.44 1.85|  0 1.0   0|   0     0 |   0     0 | 25  409    0   90    1
Sep 19 12:16:03 ubuntu dstat.sh[72712]: 19-09 12:16:03| 14   2  78   4   0|5844M  322M  189M 1536M| 247k  233k|   0  1194k|   0   154 |3865  6638 |2.93 2.44 1.85|  0   0   0|   0     0 |   0     0 | 25  408    0   93    1
Sep 19 12:16:04 ubuntu dstat.sh[72712]: 19-09 12:16:04|  9   1  86   1   0|5844M  322M  189M 1536M| 187k  180k|   0   512k|   0  51.0 |2685  4434 |2.93 2.44 1.85|  0   0   0|   0     0 |   0     0 | 25  408    0   94    1
Sep 19 12:16:05 ubuntu dstat.sh[72712]: 19-09 12:16:05|  9   1  87   1   0|5844M  321M  189M 1536M| 193k  185k|   0   484k|   0  50.0 |2515  4113 |2.93 2.44 1.85|1.0   0   0|   0     0 |   0     0 | 25  408    0   93    1
Sep 19 12:16:06 ubuntu dstat.sh[72712]: 19-09 12:16:06|  9   1  87   1   0|5844M  321M  189M 1536M| 171k  164k|   0   588k|   0  70.0 |2799  4726 |2.69 2.40 1.84|1.0   0   0|   0     0 |   0     0 | 25  408    0   94    1
Sep 19 12:16:07 ubuntu dstat.sh[72712]: 19-09 12:16:07|  9   2  87   1   0|5844M  321M  189M 1536M| 195k  188k|   0   480k|   0  55.0 |2527  4148 |2.69 2.40 1.84|  0   0   0|   0     0 |   0     0 | 25  408    0   91    1
Sep 19 12:16:08 ubuntu dstat.sh[72712]: 19-09 12:16:08|  8   2  87   1   0|5844M  321M  189M 1536M|  78k   72k|   0   472k|   0  55.0 |2490  4137 |2.69 2.40 1.84|3.0   0   0|   0     0 |   0     0 | 25  409    0   91    1
Sep 19 12:16:09 ubuntu dstat.sh[72712]: 19-09 12:16:09| 18   2  75   2   0|5846M  319M  190M 1536M| 338k  331k|   0  1240k|   0   186 |3731  6462 |2.69 2.40 1.84|1.0   0 2.0|   0     0 |   0     0 | 25  408    0   94    1
Sep 19 12:16:10 ubuntu dstat.sh[72712]: 19-09 12:16:10| 17   3  76   3   0|5846M  319M  190M 1536M| 327k  319k|   0  1066k|   0   121 |3833  6614 |2.69 2.40 1.84|1.0 1.0 1.0|   0     0 |   0     0 | 25  408    0   95    1
Sep 19 12:16:11 ubuntu dstat.sh[72712]: 19-09 12:16:11|  9   2  84   3   0|5847M  318M  190M 1536M| 127k  121k|   0   707k|   0  84.9 |2906  4818 |2.56 2.38 1.84|1.0   0   0|   0     0 |   0     0 | 25  409    0   95    1
Sep 19 12:16:12 ubuntu dstat.sh[72712]: 19-09 12:16:12| 21   5  70   4   0|5843M  321M  190M 1536M| 397k  389k|   0  1368k|   0   191 |4193  7155 |2.56 2.38 1.84|  0   0   0|   0     0 |   0     0 | 25  409    0   97    1
Sep 19 12:16:13 ubuntu dstat.sh[72712]: 19-09 12:16:13| 14   4  79   2   0|5844M  320M  190M 1537M| 301k  289k|   0  1199k|   0   139 |3663  6014 |2.56 2.38 1.84|1.0   0   0|   0     0 |   0     0 | 25  408    0   99    1
Sep 19 12:16:14 ubuntu dstat.sh[72712]: 19-09 12:16:14| 12   2  82   2   0|5844M  320M  190M 1537M| 210k  203k|   0   791k|   0   100 |2885  5177 |2.56 2.38 1.84|2.0   0   0|   0     0 |   0     0 | 25  409    0  101    1
Sep 19 12:16:15 ubuntu dstat.sh[72712]: 19-09 12:16:15|  9   1  87   1   0|5844M  320M  190M 1537M| 130k  115k|   0   622k|   0  71.8 |2768  4654 |2.56 2.38 1.84|  0   0   0|   0     0 |   0     0 | 25  408    0  102    1
Sep 19 12:16:16 ubuntu dstat.sh[72712]: 19-09 12:16:16| 14   3  77   5   0|5844M  320M  190M 1537M| 279k  272k|   0   995k|   0   145 |3727  6228 |2.35 2.34 1.83|1.0   0   0|   0     0 |   0     0 | 25  408    0   98    1
Sep 19 12:16:17 ubuntu dstat.sh[72712]: 19-09 12:16:17| 14   2  80   2   1|5844M  320M  190M 1537M| 283k  274k|   0   921k|   0   117 |3447  5855 |2.35 2.34 1.83|1.0   0   0|   0     0 |   0     0 | 25  408    0  104    1
Sep 19 12:16:18 ubuntu dstat.sh[72712]: 19-09 12:16:18| 11   1  86   1   0|5844M  320M  190M 1537M|  54k   48k|4096B  600k|1.00  57.0 |2607  4225 |2.35 2.34 1.83|2.0   0   0|   0     0 |   0     0 | 25  409    0  100    1
Sep 19 12:16:19 ubuntu dstat.sh[72712]: 19-09 12:16:19| 17   3  79   1   0|5844M  319M  190M 1537M| 351k  338k|   0  1040k|   0   142 |3635  6069 |2.35 2.34 1.83|1.0   0 2.0|   0     0 |   0     0 | 25  408    0  103    1
Sep 19 12:16:20 ubuntu dstat.sh[72712]: 19-09 12:16:20| 20   3  73   1   0|5845M  318M  190M 1537M| 449k  441k|   0   892k|   0   108 |4224  7440 |2.35 2.34 1.83|1.0   0   0|   0     0 |   0     0 | 25  411    0  101    1
Sep 19 12:16:21 ubuntu dstat.sh[72712]: 19-09 12:16:21| 32   5  60   3   0|5844M  318M  191M 1538M| 576k  567k|   0  1646k|   0   230 |5740  9777 |2.25 2.32 1.82|1.0   0 1.0|   0     0 |   0     0 | 25  412    0  104    1
Sep 19 12:16:22 ubuntu dstat.sh[72712]: 19-09 12:16:22| 26   4  65   2   0|5845M  317M  191M 1538M| 550k  544k|   0  1415k|   0   185 |5580    11k|2.25 2.32 1.82|1.0   0   0|   0     0 |   0     0 | 25  411    0  104    1
Sep 19 12:16:23 ubuntu dstat.sh[72712]: 19-09 12:16:23| 22   4  69   3   0|5845M  317M  191M 1538M| 483k  475k|   0  1200k|   0   150 |4739  8665 |2.25 2.32 1.82|  0   0   0|   0     0 |   0     0 | 25  410    0  104    1
Sep 19 12:16:24 ubuntu dstat.sh[72712]: 19-09 12:16:24| 11   2  86   2   0|5845M  317M  191M 1538M| 152k  143k|   0   694k|   0  88.3 |2659  4389 |2.25 2.32 1.82|1.0   0   0|   0     0 |   0     0 | 25  411    0  100    1
Sep 19 12:16:25 ubuntu dstat.sh[72712]: 19-09 12:16:25| 10   2  84   0   0|5845M  317M  191M 1538M| 199k  191k|   0   729k|   0  90.7 |3052  5278 |2.25 2.32 1.82|  0   0   0|   0     0 |   0     0 | 25  410    0  104    1
Sep 19 12:16:26 ubuntu dstat.sh[72712]: 19-09 12:16:26| 12   3  82   2   0|5845M  316M  191M 1538M| 284k  276k|   0  1077k|   0   168 |3699  6262 |2.06 2.28 1.81|  0   0   0|   0     0 |   0     0 | 25  410    0  103    1
Sep 19 12:16:27 ubuntu dstat.sh[72712]: 19-09 12:16:27| 20   4  73   3   0|5845M  316M  191M 1539M| 369k  352k| 108k 1245k|1.00   159 |4296  7317 |2.06 2.28 1.81|  0 1.0   0|   0     0 |   0     0 | 25  410    0  106    1
Sep 19 12:16:28 ubuntu dstat.sh[72712]: 19-09 12:16:28|  6   2  83   8   0|5845M  315M  191M 1539M|  77k   70k|   0  9707k|   0  1099 |4590  4539 |2.06 2.28 1.81|1.0   0   0|   0     0 |   0     0 | 25  411    0  100    1
Sep 19 12:16:29 ubuntu dstat.sh[72712]: 19-09 12:16:29| 14   2  80   2   0|5846M  314M  191M 1539M| 314k  301k|   0   992k|   0   129 |3459  5891 |2.06 2.28 1.81|  0   0 2.0|   0     0 |   0     0 | 25  410    0  103    1
Sep 19 12:16:30 ubuntu dstat.sh[72712]: 19-09 12:16:30| 22   3  70   2   0|5846M  314M  191M 1539M| 449k  443k|   0  1220k|   0   156 |4488  8054 |2.06 2.28 1.81|3.0   0   0|   0     0 |   0     0 | 25  412    0  100    1
Sep 19 12:16:31 ubuntu dstat.sh[72712]: 19-09 12:16:31| 30   4  63   3   0|5846M  314M  191M 1539M| 416k  409k|   0  1369k|   0   177 |4825  8476 |2.22 2.31 1.82|1.0   0   0|   0     0 |   0     0 | 25  412    0  102    1
Sep 19 12:16:32 ubuntu dstat.sh[72712]: 19-09 12:16:32| 28   4  65   2   0|5846M  313M  192M 1539M| 445k  430k|   0  1074k|   0   129 |5153  9429 |2.22 2.31 1.82|1.0   0   0|   0     0 |   0     0 | 25  411    0  101    1
Sep 19 12:16:33 ubuntu dstat.sh[72712]: 19-09 12:16:33| 28   4  65   2   0|5847M  313M  192M 1540M| 523k  516k|   0  1620k|   0   187 |5760    10k|2.22 2.31 1.82|2.0   0   0|   0     0 |   0     0 | 25  411    0  102    1
Sep 19 12:16:34 ubuntu dstat.sh[72712]: 19-09 12:16:34| 28   4  66   2   0|5848M  311M  192M 1540M| 499k  493k|   0  1346k|   0   162 |4798  9446 |2.22 2.31 1.82|2.0   0 1.0|   0     0 |   0     0 | 25  411    0  107    1
Sep 19 12:16:35 ubuntu dstat.sh[72712]: 19-09 12:16:35| 28   4  64   2   0|5848M  310M  192M 1540M| 546k  539k|  76k 1552k|1.00   201 |4847    10k|2.22 2.31 1.82|2.0 1.0   0|   0     0 |   0     0 | 25  411    0  109    1
Sep 19 12:16:36 ubuntu dstat.sh[72712]: 19-09 12:16:36| 26   4  66   2   0|5849M  309M  192M 1540M| 517k  509k|   0  1343k|   0   164 |5633    10k|2.12 2.28 1.82|3.0   0   0|   0     0 |   0     0 | 25  411    0  107    1
Sep 19 12:16:37 ubuntu dstat.sh[72712]: 19-09 12:16:37| 28   4  63   2   0|5849M  309M  192M 1541M| 517k  511k|   0  1759k|   0   242 |5480  9674 |2.12 2.28 1.82|1.0   0   0|   0     0 |   0     0 | 25  411    0  110    1
Sep 19 12:16:38 ubuntu dstat.sh[72712]: 19-09 12:16:38| 31   4  60   4   0|5850M  308M  192M 1541M| 477k  470k|   0  1698k|   0   231 |5480  9875 |2.12 2.28 1.82|1.0   0   0|   0     0 |   0     0 | 25  411    0  109    1
Sep 19 12:16:39 ubuntu dstat.sh[72712]: 19-09 12:16:39| 26   4  66   3   1|5852M  306M  192M 1541M| 491k  475k|   0  1104k|   0   125 |5586    10k|2.12 2.28 1.82|1.0   0 2.0|   0     0 |   0     0 | 25  411    0  110    1
Sep 19 12:16:40 ubuntu dstat.sh[72712]: 19-09 12:16:40| 17   5  76   1   0|5852M  305M  192M 1541M| 375k  369k|   0  1140k|   0   151 |4268  7626 |2.12 2.28 1.82|  0   0   0|   0     0 |   0     0 | 25  410    0  107    1
Sep 19 12:16:41 ubuntu dstat.sh[72712]: 19-09 12:16:41| 12   2  83   2   0|5852M  305M  192M 1541M| 182k  174k|   0   735k|   0  90.8 |3525  5711 |1.95 2.25 1.81|  0   0   0|   0     0 |   0     0 | 25  410    0  107    1
Sep 19 12:16:42 ubuntu dstat.sh[72712]: 19-09 12:16:42| 20   5  72   2   0|5862M  294M  192M 1542M| 260k  251k|   0   997k|   0   133 |3582  6090 |1.95 2.25 1.81|3.0   0 4.0|   0     0 |   0     0 | 25  410    0  106    1
Sep 19 12:16:43 ubuntu dstat.sh[72712]: 19-09 12:16:43| 11   3  83   2   0|5866M  291M  192M 1542M|  93k   86k|   0   813k|   0  98.1 |3341  5531 |1.95 2.25 1.81|1.0   0   0|   0     0 |   0     0 | 25  410    0  106    1
Sep 19 12:16:44 ubuntu dstat.sh[72712]: 19-09 12:16:44| 25   5  67   3   1|5855M  302M  192M 1542M| 481k  467k|   0  1315k|   0   143 |3932  6767 |1.95 2.25 1.81|  0   0   0|   0     0 |   0     0 | 25  411    0  111    1
Sep 19 12:16:45 ubuntu dstat.sh[72712]: 19-09 12:16:45| 12   2  84   1   0|5855M  302M  192M 1542M| 227k  213k|   0   627k|   0  62.9 |2868  4849 |1.95 2.25 1.81|  0   0   0|   0     0 |   0     0 | 25  411    0  112    1
Sep 19 12:16:46 ubuntu dstat.sh[72712]: 19-09 12:16:46| 12   2  83   0   0|5856M  300M  192M 1543M| 177k  169k|   0   752k|   0  74.0 |3139  5111 |1.95 2.25 1.81|2.0   0   0|   0     0 |   0     0 | 25  411    0  109    1
Sep 19 12:16:47 ubuntu dstat.sh[72712]: 19-09 12:16:47|  8   2  86   2   0|5855M  300M  192M 1543M| 147k  141k|   0   675k|   0  81.9 |2981  5101 |1.87 2.22 1.80|  0   0   0|   0     0 |   0     0 | 25  410    0  109    1
Sep 19 12:16:48 ubuntu dstat.sh[72712]: 19-09 12:16:48| 29   7  61   2   0|5858M  297M  193M 1543M| 439k  432k|   0  1545k|   0   210 |6740    15k|1.87 2.22 1.80|2.0   0  34|   0     0 |   0     0 | 25  410    0  107    1
Sep 19 12:16:49 ubuntu dstat.sh[72712]: 19-09 12:16:49| 18   3  77   1   0|5858M  297M  193M 1543M| 336k  329k|   0   873k|   0   103 |3605  6081 |1.87 2.22 1.80|  0   0 2.0|   0     0 |   0     0 | 25  411    0  112    1
Sep 19 12:16:50 ubuntu dstat.sh[72712]: 19-09 12:16:50|  8   1  88   1   0|5858M  297M  193M 1544M|  87k   71k|   0   540k|   0  60.0 |2444  4102 |1.87 2.22 1.80|3.0   0   0|   0     0 |   0     0 | 25  411    0  111    1
Sep 19 12:16:51 ubuntu dstat.sh[72712]: 19-09 12:16:51|  6   1  88   1   0|5858M  296M  193M 1544M| 154k  147k|   0   611k|   0  72.9 |2720  4465 |1.87 2.22 1.80|1.0   0   0|   0     0 |   0     0 | 25  410    0  111    1
Sep 19 12:16:52 ubuntu dstat.sh[72712]: 19-09 12:16:52| 10   2  85   0   0|5857M  296M  193M 1544M| 264k  258k|   0   436k|   0  48.0 |2666  4540 |1.72 2.19 1.79|  0   0   0|   0     0 |   0     0 | 25  410    0  112    1
Sep 19 12:16:53 ubuntu dstat.sh[72712]: 19-09 12:16:53| 18   3  76   2   0|5858M  296M  193M 1544M| 444k  436k|   0   905k|   0   121 |3666  6321 |1.72 2.19 1.79|2.0 1.0   0|   0     0 |   0     0 | 25  410    0  114    1
Sep 19 12:16:54 ubuntu dstat.sh[72712]: 19-09 12:16:54| 17   3  77   2   0|5858M  296M  193M 1544M| 333k  314k|   0  1208k|   0   161 |3904  6615 |1.72 2.19 1.79|1.0   0   0|   0     0 |   0     0 | 25  412    0  115    1
